,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Vancouver Giants,504,297,54.445,1767,1243,524,55.006,17036,12302,4734,10.363,0.894,99.772
1,Kootenay Ice,504,287,54.334,1667,1351,316,53.311,15743,14416,1327,10.352,0.9,100.306
2,Medicine Hat Tigers,504,284,55.844,1751,1334,417,50.254,15911,13953,1958,11.398,0.908,102.148
3,Calgary Hitmen,504,278,50.011,1653,1299,354,51.192,15592,13395,2197,9.853,0.898,99.634
4,Tri-City Americans,504,274,56.911,1657,1369,288,53.385,16082,14886,1196,10.701,0.909,101.506
5,Brandon Wheat Kings,504,272,54.856,1861,1551,310,53.147,16049,14844,1205,11.498,0.893,100.742
6,Kelowna Rockets,504,262,53.334,1569,1370,199,50.557,15165,14030,1135,10.3,0.908,101.011
7,Saskatoon Blades,504,261,56.0,1645,1506,139,52.273,15203,15656,-453,11.156,0.904,101.574
8,Spokane Chiefs,504,251,59.827,1638,1358,280,56.299,16503,14629,1874,10.082,0.912,101.237
9,Everett Silvertips,504,238,48.566,1384,1282,102,47.552,14161,15115,-954,8.708,0.917,100.416
10,Seattle Thunderbirds,504,222,44.27,1413,1441,-28,45.851,15330,15551,-221,8.52,0.909,99.413
11,Swift Current Broncos,504,206,45.784,1401,1590,-189,47.798,14381,16174,-1793,9.152,0.9,99.17
12,Lethbridge Hurricanes,504,206,43.33,1505,1623,-118,46.273,14315,15002,-687,9.66,0.891,98.706
13,Red Deer Rebels,504,204,53.744,1339,1488,-149,52.121,14748,14800,-52,9.539,0.912,100.722
14,Kamloops Blazers,504,201,44.6,1456,1709,-253,47.709,14212,15691,-1479,9.854,0.89,98.812
15,Moose Jaw Warriors,504,198,48.362,1570,1784,-214,49.055,15331,16309,-978,10.014,0.896,99.559
16,Prince Albert Raiders,504,184,46.566,1434,1711,-277,49.068,14972,16356,-1384,9.328,0.897,99.02
17,Regina Pats,504,180,43.59,1480,1776,-296,47.476,14979,15935,-956,9.738,0.888,98.475
18,Prince George Cougars,504,168,43.264,1347,1808,-461,47.369,14291,16310,-2019,9.686,0.887,98.368
19,Chilliwack Bruins,360,119,45.386,953,1240,-287,45.052,9769,11701,-1932,10.138,0.901,100.157
20,Portland Winter Hawks,360,106,36.096,851,1368,-517,43.312,9951,12168,-2217,8.097,0.891,97.218
21,Edmonton Oil Kings,288,90,44.959,763,1002,-239,49.588,8392,9207,-815,9.15,0.893,98.36
22,Portland Winterhawks,144,88,54.76,563,464,99,51.52,5304,4990,314,10.19,0.908,100.995
