,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Everett Silvertips,348,204,60.731,1094,808,286,55.446,11235,9743,1492,8.96,0.929,101.815
1,Kelowna Rockets,348,199,49.938,1270,1035,235,49.811,11180,10483,697,9.86,0.902,100.001
2,Brandon Wheat Kings,347,189,51.532,1344,1108,236,48.217,11661,11302,359,10.9,0.904,101.295
3,Portland Winterhawks,348,189,55.584,1293,1099,194,53.878,12480,11540,940,9.822,0.906,100.484
4,Moose Jaw Warriors,346,188,55.086,1238,1094,144,50.612,10914,11281,-367,11.136,0.908,101.887
5,Victoria Royals,348,182,50.806,1218,1052,166,47.983,10633,11090,-457,10.89,0.905,101.356
6,Medicine Hat Tigers,348,180,50.492,1275,1188,87,52.361,12704,10934,1770,9.329,0.901,99.362
7,Regina Pats,348,174,46.951,1254,1160,94,50.085,12169,11200,969,9.444,0.894,98.812
8,Seattle Thunderbirds,347,166,49.543,1125,1058,67,49.01,10883,10606,277,10.172,0.902,100.34
9,Lethbridge Hurricanes,347,165,50.913,1247,1234,13,49.742,10881,12017,-1136,10.727,0.898,100.501
10,Spokane Chiefs,345,160,51.933,1166,1162,4,52.291,11144,10289,855,10.438,0.893,99.68
11,Prince Albert Raiders,348,159,56.565,1142,1144,-2,54.133,11369,10991,378,10.685,0.906,101.176
12,Calgary Hitmen,347,158,49.384,1181,1174,7,52.326,11234,10159,1075,10.048,0.886,98.622
13,Tri-City Americans,346,157,49.557,1119,1174,-55,46.21,10150,11645,-1495,10.494,0.907,101.2
14,Red Deer Rebels,346,153,48.388,1116,1115,1,48.716,10881,11014,-133,9.683,0.904,99.976
15,Kamloops Blazers,345,149,48.224,1052,1074,-22,49.607,11156,11297,-141,8.785,0.908,99.556
16,Swift Current Broncos,345,140,43.318,1048,1164,-116,42.398,10521,12236,-1715,9.716,0.908,100.493
17,Prince George Cougars,348,139,42.776,1047,1204,-157,48.068,11036,11310,-274,8.448,0.898,98.215
18,Saskatoon Blades,348,137,50.087,1061,1319,-258,50.506,10744,11702,-958,9.978,0.898,99.777
19,Vancouver Giants,347,137,51.078,986,1201,-215,50.866,10599,11120,-521,9.43,0.906,99.99
20,Edmonton Oil Kings,348,134,47.815,1019,1225,-206,51.371,11265,10639,626,9.523,0.89,98.442
21,Kootenay ICE,276,59,37.55,703,1203,-500,45.164,7846,9988,-2142,8.958,0.88,96.908
22,Kootenay Ice,72,34,49.69,242,245,-3,48.92,2233,2332,-99,10.48,0.898,100.24
