,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Quebec Remparts,638,341,53.498,2370,2158,212,50.16,21495,20358,1137,11.548,0.899,101.37
1,Halifax Mooseheads,638,337,51.739,2324,2137,187,52.532,21310,19857,1453,10.832,0.887,99.544
2,Shawinigan Cataractes,638,333,47.95,2355,2111,244,49.12,19999,19269,730,10.746,0.889,99.538
3,Moncton Wildcats,638,332,49.511,2265,2092,173,48.972,21115,20279,836,10.32,0.902,100.458
4,Cape Breton Screaming Eagles,638,331,53.943,2241,2074,167,54.392,20977,20523,454,10.225,0.896,99.754
5,Rouyn-Noranda Huskies,638,323,53.061,2468,2357,111,52.287,20947,20261,686,12.134,0.881,100.211
6,Baie-Comeau Drakkar,638,322,51.71,2345,2317,28,50.696,20001,20969,-968,11.33,0.891,100.397
7,Chicoutimi Sagueneens,638,310,53.84,2249,2246,3,51.699,20028,20436,-408,11.189,0.896,100.83
8,Acadie-Bathurst Titan,638,298,52.654,2205,2285,-80,52.366,21008,20013,995,11.467,0.887,100.168
9,Val-d'Or Foreurs,638,291,47.138,2206,2321,-115,48.173,20073,20236,-163,10.17,0.894,99.554
10,Victoriaville Tigres,638,288,46.171,2270,2439,-169,48.374,21006,22338,-1332,9.965,0.893,99.228
11,Drummondville Voltigeurs,638,272,43.996,2116,2358,-242,48.542,20008,20627,-619,9.525,0.887,98.236
12,Rimouski Oceanic,638,265,45.876,2353,2683,-330,49.549,21182,22519,-1337,10.416,0.879,98.312
13,Gatineau Olympiques,350,197,54.943,1343,1107,236,50.408,11070,10371,699,12.91,0.894,102.334
14,Lewiston MAINEiacs,350,187,53.474,1183,1025,158,51.871,11692,10199,1493,10.382,0.902,100.548
15,Hull Olympiques,288,158,52.575,1123,1015,108,50.234,8804,8985,-181,12.176,0.889,101.045
16,PEI Rocket,350,152,47.684,1183,1279,-96,46.75,10602,11648,-1046,11.168,0.892,100.438
17,Sherbrooke Castors,288,134,49.782,980,1027,-47,49.199,9151,9492,-341,10.49,0.898,100.215
18,Montreal Rocket,288,120,47.41,979,1127,-148,49.466,9284,9476,-192,10.491,0.886,99.105
19,St. John's Fog Devils,210,82,46.228,656,809,-153,47.59,6472,7175,-703,9.915,0.894,99.328
20,Saint John Sea Dogs,210,63,44.455,635,889,-254,46.758,6197,7419,-1222,10.385,0.885,98.898
