,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Calgary Hitmen,923,489,49.303,3263,2762,501,52.244,29767,26194,3573,10.028,0.886,98.613
1,Kelowna Rockets,924,488,49.86,3205,2672,533,49.813,28920,27404,1516,9.822,0.902,99.966
2,Tri-City Americans,922,488,49.752,3120,2759,361,46.302,28790,29110,-320,10.52,0.907,101.246
3,Medicine Hat Tigers,924,485,50.454,3286,2859,427,52.228,30980,28220,2760,9.339,0.901,99.401
4,Spokane Chiefs,921,478,52.109,3184,2700,484,52.332,30427,26620,3807,10.47,0.893,99.726
5,Brandon Wheat Kings,923,477,51.136,3463,3004,459,48.028,30419,29325,1094,10.844,0.904,101.214
6,Everett Silvertips,924,452,60.471,2684,2513,171,55.392,27865,28108,-243,8.89,0.929,101.729
7,Vancouver Giants,923,433,51.218,2965,2862,103,50.909,29969,26169,3800,9.48,0.906,100.017
8,Portland Winterhawks,708,429,55.797,2848,2162,686,54.051,26427,23021,3406,9.838,0.906,100.507
9,Saskatoon Blades,924,418,50.352,2997,3176,-179,50.588,28951,30344,-1393,10.013,0.898,99.843
10,Moose Jaw Warriors,922,409,55.064,2985,3124,-139,50.681,28742,29768,-1026,11.103,0.908,101.85
11,Regina Pats,924,396,46.788,3017,3141,-124,49.991,29560,29465,95,9.439,0.894,98.787
12,Swift Current Broncos,921,393,43.416,2804,2980,-176,42.441,28190,30727,-2537,9.735,0.908,100.514
13,Seattle Thunderbirds,923,391,49.329,2760,2968,-208,48.89,28530,29897,-1367,10.159,0.902,100.3
14,Kamloops Blazers,921,389,48.245,2889,3066,-177,49.528,28602,29345,-743,8.806,0.908,99.594
15,Red Deer Rebels,922,386,48.324,2697,2836,-139,48.628,28255,29260,-1005,9.635,0.904,99.98
16,Prince Albert Raiders,924,371,56.642,2914,3240,-326,54.124,29566,30577,-1011,10.713,0.906,101.201
17,Edmonton Oil Kings,852,368,48.083,2653,2745,-92,51.47,27655,25751,1904,9.58,0.89,98.513
18,Lethbridge Hurricanes,923,363,50.871,2937,3343,-406,49.894,27872,31045,-3173,10.67,0.898,100.418
19,Kootenay Ice,648,325,50.64,2108,1909,199,49.662,20547,19463,1084,9.946,0.904,100.266
20,Prince George Cougars,924,310,42.744,2615,3420,-805,48.067,27753,30650,-2897,8.42,0.899,98.209
21,Victoria Royals,564,277,50.751,1900,1798,102,48.0,17023,17997,-974,10.866,0.905,101.318
22,Chilliwack Bruins,360,119,45.386,953,1240,-287,45.052,9769,11701,-1932,10.138,0.901,100.157
23,Kootenay ICE,276,59,37.55,703,1203,-500,45.164,7846,9988,-2142,8.958,0.88,96.908
24,Portland Winter Hawks,216,42,34.11,449,917,-468,42.34,5677,7953,-2276,7.92,0.888,96.72
