,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Patrick Kane,RW,LDN,17.821,58,62,49,34,111,145,1.07,0.84,0.59,1.91,2.5
1,John Tavares,C,OSH,15.987,67,72,38,24,110,134,1.07,0.57,0.36,1.64,2.0
2,Sergei Kostitsyn,RW,LDN,19.491,59,40,52,39,92,131,0.68,0.88,0.66,1.56,2.22
3,Tyler Donati,RW,BELV,19.913,66,54,50,25,104,129,0.82,0.76,0.38,1.58,1.95
4,Sam Gagner,C,LDN,17.098,53,35,52,31,87,118,0.66,0.98,0.58,1.64,2.23
5,Bryan Little,C,BAR,18.842,57,41,39,27,80,107,0.72,0.68,0.47,1.4,1.88
6,Evan Brophey,C,PLY,19.784,68,36,38,33,74,107,0.53,0.56,0.49,1.09,1.57
7,Bobby Ryan,RW,OS,19.499,63,43,42,17,85,102,0.68,0.67,0.27,1.35,1.62
8,Brett MacLean,LW,OSH,17.725,68,47,38,15,85,100,0.69,0.56,0.22,1.25,1.47
9,Bobby Hughes,C,KGN,18.845,59,40,34,22,74,96,0.68,0.58,0.37,1.25,1.63
10,Michael Swift,C,MISS,19.475,67,34,32,27,66,93,0.51,0.48,0.4,0.99,1.39
11,Dustin Jeffrey,C,SSM,18.549,68,34,28,30,62,92,0.5,0.41,0.44,0.91,1.35
12,Daniel Ryder,C,PLY/PBO,19.675,57,40,29,23,69,92,0.7,0.51,0.4,1.21,1.61
13,Steven Stamkos,C,SAR,16.603,63,42,33,17,75,92,0.67,0.52,0.27,1.19,1.46
14,Steve Downie,C,KIT/PBO,19.453,45,35,39,18,74,92,0.78,0.87,0.4,1.64,2.04
15,Justin Donati,C,SBY/TOR,19.913,63,47,28,16,75,91,0.75,0.44,0.25,1.19,1.44
16,Jamie McGinn,LW,OTT,18.111,68,46,28,15,74,89,0.68,0.41,0.22,1.09,1.31
17,Hunter Tremblay,LW,BAR,20.666,64,35,33,21,68,89,0.55,0.52,0.33,1.06,1.39
18,Cal Clutterbuck,RW,OSH,18.826,65,35,29,25,64,89,0.54,0.45,0.38,0.98,1.37
19,Chris Lawrence,RW,MISS,19.609,64,47,23,18,70,88,0.73,0.36,0.28,1.09,1.38
20,Nick Foligno,C,SBY,18.875,66,31,32,25,63,88,0.47,0.48,0.38,0.95,1.33
21,Adam Perry,LW,LDN,19.675,68,45,27,15,72,87,0.66,0.4,0.22,1.06,1.28
22,Chris Stewart,RW,KGN,18.878,61,36,24,22,60,82,0.59,0.39,0.36,0.98,1.34
23,Scott Tregunna,RW,OS,19.261,68,31,29,22,60,82,0.46,0.43,0.32,0.88,1.21
24,Harrison Reed,C,SAR,18.659,67,29,22,30,51,81,0.43,0.33,0.45,0.76,1.21
25,Tom Pyatt,C,SAG,19.584,58,43,22,16,65,81,0.74,0.38,0.28,1.12,1.4
26,Jan Mursak,C,SAG,18.653,62,27,37,16,64,80,0.44,0.6,0.26,1.03,1.29
27,Dale Mitchell,RW,OSH,17.435,67,43,24,13,67,80,0.64,0.36,0.19,1.0,1.19
28,Tyler Doig,C,BELV/GUE,20.581,61,28,31,21,59,80,0.46,0.51,0.34,0.97,1.31
29,Jadran Beljo,LW,MISS,19.554,63,36,25,18,61,79,0.57,0.4,0.29,0.97,1.25
30,John Hughes,RW,BELV/BRA,18.692,62,24,46,9,70,79,0.39,0.74,0.15,1.13,1.27
31,Richard Clune,LW,BAR,19.393,67,32,29,17,61,78,0.48,0.43,0.25,0.91,1.16
32,Logan Couture,C,OTT,17.468,54,26,31,21,57,78,0.48,0.57,0.39,1.06,1.44
33,Cody Thornton,RW,SSM,20.167,68,36,22,18,58,76,0.53,0.32,0.26,0.85,1.12
34,Ryan Wilson,D,SAR,19.614,68,17,27,31,44,75,0.25,0.4,0.46,0.65,1.1
35,Stefan Legein,RW,MISS,17.807,64,43,17,15,60,75,0.67,0.27,0.23,0.94,1.17
36,Matt Caria,C,TOR,18.081,59,33,31,11,64,75,0.56,0.53,0.19,1.08,1.27
37,Jordan Owens,LW,MISS,20.376,60,32,27,15,59,74,0.53,0.45,0.25,0.98,1.23
38,Drew Doughty,D,GUE,16.77,67,21,35,18,56,74,0.31,0.52,0.27,0.84,1.1
39,Trevor Kell,RW,SAR,20.23,66,37,20,16,57,73,0.56,0.3,0.24,0.86,1.11
40,Shawn Matthias,C,BELV,18.571,64,38,18,17,56,73,0.59,0.28,0.27,0.88,1.14
41,Trevor Lewis,C,OS,19.686,62,29,27,17,56,73,0.47,0.44,0.27,0.9,1.18
42,David Meckler,C,LDN,19.187,67,38,17,18,55,73,0.57,0.25,0.27,0.82,1.09
43,Tyler Haskins,C,SAG,20.307,65,11,35,25,46,71,0.17,0.54,0.38,0.71,1.09
44,Ryan McDonough,C,SAG,18.703,66,34,23,13,57,70,0.52,0.35,0.2,0.86,1.06
45,Peder Skinner,C,KGN,20.181,60,29,22,19,51,70,0.48,0.37,0.32,0.85,1.17
46,Zack Torquato,C,SAG/ER,17.271,65,30,22,17,52,69,0.46,0.34,0.26,0.8,1.06
47,Dan Collins,RW,PLY,19.551,66,26,25,17,51,68,0.39,0.38,0.26,0.77,1.03
48,Matt Beleskey,LW,BELV,18.273,66,27,23,18,50,68,0.41,0.35,0.27,0.76,1.03
49,Tomas Pospisil,RW,SAR,19.059,55,29,31,7,60,67,0.53,0.56,0.13,1.09,1.22
50,Cory Emmerton,LW,KGN,18.289,40,29,23,14,52,66,0.72,0.57,0.35,1.3,1.65
51,Matt Halischuk,RW,KIT,18.289,67,33,19,14,52,66,0.49,0.28,0.21,0.78,0.99
52,Robbie Drummond,RW,LDN,20.57,56,21,21,24,42,66,0.38,0.38,0.43,0.75,1.18
53,Chris Terry,C,PLY,17.44,68,22,34,10,56,66,0.32,0.5,0.15,0.82,0.97
54,James Neal,LW,PLY,19.034,45,27,25,13,52,65,0.6,0.56,0.29,1.16,1.44
55,Luca Caputi,LW,MISS,17.955,68,27,18,20,45,65,0.4,0.26,0.29,0.66,0.96
56,Luke Lynes,LW,BRA,18.798,68,34,14,17,48,65,0.5,0.21,0.25,0.71,0.96
57,Tom Sestito,LW,PLY,18.965,60,42,10,12,52,64,0.7,0.17,0.2,0.87,1.07
58,Justin DiBenedetto,LW,SAR,18.056,58,28,19,16,47,63,0.48,0.33,0.28,0.81,1.09
59,Craig Voakes,C,SAR/WSR,20.701,66,21,27,15,48,63,0.32,0.41,0.23,0.73,0.95
60,Bradley Snetsinger,LW,WSR,19.439,63,29,19,14,48,62,0.46,0.3,0.22,0.76,0.98
61,Jamie Arniel,C,GUE,16.83,68,31,11,20,42,62,0.46,0.16,0.29,0.62,0.91
62,Rafael Rotter,C,GUE,19.256,61,16,34,12,50,62,0.26,0.56,0.2,0.82,1.02
63,Joshua Bailey,C,OS/WSR,16.953,69,22,25,14,47,61,0.32,0.36,0.2,0.68,0.88
64,Victor Oreskovich,C,KIT,20.085,62,28,22,10,50,60,0.45,0.35,0.16,0.81,0.97
65,Howie Martin,LW,OS/BRA,19.825,69,26,19,15,45,60,0.38,0.28,0.22,0.65,0.87
66,Jonathan D'Aversa,D,SBY,20.54,67,13,32,15,45,60,0.19,0.48,0.22,0.67,0.9
67,Kaspars Daugavins,LW,TOR,18.328,61,18,25,17,43,60,0.3,0.41,0.28,0.7,0.98
68,Nick Spaling,LW,KIT,17.988,61,23,19,17,42,59,0.38,0.31,0.28,0.69,0.97
69,Patrick McNeill,D,SAG,19.499,58,22,16,20,38,58,0.38,0.28,0.34,0.66,1.0
70,Kevin Baker,C,SBY,19.472,64,23,17,18,40,58,0.36,0.27,0.28,0.62,0.91
71,Mike McLean,LW,GUE,20.69,67,29,17,12,46,58,0.43,0.25,0.18,0.69,0.87
72,Bryan Cameron,RW,BELV,17.553,60,33,16,9,49,58,0.55,0.27,0.15,0.82,0.97
73,Michael Del Zotto,D,OSH,16.228,64,10,24,23,34,57,0.16,0.38,0.36,0.53,0.89
74,Matt Auffrey,RW,KIT/KGN/BRA,20.699,65,27,13,17,40,57,0.42,0.2,0.26,0.62,0.88
75,Josh Godfrey,D,SSM,18.667,68,24,23,10,47,57,0.35,0.34,0.15,0.69,0.84
76,Justin Azevedo,C,KIT,18.456,50,17,16,23,33,56,0.34,0.32,0.46,0.66,1.12
77,P.K. Subban,D,BELV,17.342,68,15,16,25,31,56,0.22,0.24,0.37,0.46,0.82
78,Peter Tsimikalis,C,KIT,20.679,37,19,22,15,41,56,0.51,0.59,0.41,1.11,1.51
79,Kyle Raftis,D,PBO,20.302,68,11,16,28,27,55,0.16,0.24,0.41,0.4,0.81
80,Brett Liscomb,LW,OTT,20.63,62,24,14,17,38,55,0.39,0.23,0.27,0.61,0.89
81,Jared Boll,RW,PLY,20.343,66,28,15,12,43,55,0.42,0.23,0.18,0.65,0.83
82,Jakub Kindl,D,KIT,19.595,54,11,19,25,30,55,0.2,0.35,0.46,0.56,1.02
83,Mickey Renaud,C,WSR,17.944,68,22,22,10,44,54,0.32,0.32,0.15,0.65,0.79
84,Micheal Haley,C,TOR,20.463,68,30,13,11,43,54,0.44,0.19,0.16,0.63,0.79
85,Jesse Messier,RW,SBY/TOR,18.53,64,25,21,8,46,54,0.39,0.33,0.12,0.72,0.84
86,Patrick Asselin,RW,SAG,19.206,68,27,13,13,40,53,0.4,0.19,0.19,0.59,0.78
87,David Kuchejda,RW,SSM,19.261,59,25,20,8,45,53,0.42,0.34,0.14,0.76,0.9
88,Bobby Sanguinetti,D,OS,18.544,67,23,18,12,41,53,0.34,0.27,0.18,0.61,0.79
89,Justin Soryal,LW,PBO,19.215,60,26,15,12,41,53,0.43,0.25,0.2,0.68,0.88
90,Matt Kang,LW,KGN,17.848,65,21,21,11,42,53,0.32,0.32,0.17,0.65,0.82
91,Alex Pietrangelo,D,MISS,16.657,59,7,23,22,30,52,0.12,0.39,0.37,0.51,0.88
92,Andrew Hotham,D,SAG/ER,20.047,59,17,19,16,36,52,0.29,0.32,0.27,0.61,0.88
93,Ryan O'Marra,RW,SAG/ER,19.269,46,26,15,10,41,51,0.57,0.33,0.22,0.89,1.11
94,Sean O'Connor,C,PLY/ER,19.623,48,17,22,12,39,51,0.35,0.46,0.25,0.81,1.06
95,Vladimir Nikiforov,RW,BAR,18.941,60,19,23,9,42,51,0.32,0.38,0.15,0.7,0.85
96,Justin Hodgman,C,ER,18.218,67,19,26,6,45,51,0.28,0.39,0.09,0.67,0.76
97,Kris Sparre,LW,BAR,19.675,68,29,16,6,45,51,0.43,0.24,0.09,0.66,0.75
98,Bobby Bolt,LW,KGN,19.382,62,22,17,11,39,50,0.35,0.27,0.18,0.63,0.81
99,Andrew Marshall,D,BAR,20.107,63,10,13,27,23,50,0.16,0.21,0.43,0.37,0.79
100,Derek Joslin,D,OTT,19.499,68,11,22,16,33,49,0.16,0.32,0.24,0.49,0.72
101,Wayne Simmonds,RW,OS,18.054,66,23,17,9,40,49,0.35,0.26,0.14,0.61,0.74
102,Kevin Henderson,LW,KIT,19.784,56,33,12,3,45,48,0.59,0.21,0.05,0.8,0.86
103,Brett Parnham,C,OSH,17.624,65,23,16,9,39,48,0.35,0.25,0.14,0.6,0.74
104,Michael Pelech,C,TOR,16.942,65,12,18,17,30,47,0.18,0.28,0.26,0.46,0.72
105,Travis Fuller,LW,MISS,20.638,43,15,22,10,37,47,0.35,0.51,0.23,0.86,1.09
106,Ben Shutron,D,KGN,18.254,68,5,16,26,21,47,0.07,0.24,0.38,0.31,0.69
107,Matt Lahey,RW,OTT,17.714,61,21,14,11,35,46,0.34,0.23,0.18,0.57,0.75
108,Cody Hodgson,C,BRA,16.573,63,23,13,10,36,46,0.37,0.21,0.16,0.57,0.73
109,Nick Palmieri,RW,ER,17.178,56,24,15,6,39,45,0.43,0.27,0.11,0.7,0.8
110,Cody Bass,C,SAG/MISS,19.688,53,10,21,14,31,45,0.19,0.4,0.26,0.58,0.85
111,John Armstrong,C,PLY/PBO,18.552,61,19,19,7,38,45,0.31,0.31,0.11,0.62,0.74
112,Steve Ward,D,PLY,20.586,66,15,10,20,25,45,0.23,0.15,0.3,0.38,0.68
113,Eric Regan,D,OSH,18.322,64,3,23,19,26,45,0.05,0.36,0.3,0.41,0.7
114,Oskar Osala,LW,MISS,18.722,54,22,11,11,33,44,0.41,0.2,0.2,0.61,0.81
115,Adam Henrique,C,WSR,16.605,62,23,11,10,34,44,0.37,0.18,0.16,0.55,0.71
116,Andrew Gibbons,RW,BELV,20.093,55,18,15,10,33,43,0.33,0.27,0.18,0.6,0.78
117,Tomas Zaborsky,LW,SAG,18.837,59,19,18,6,37,43,0.32,0.31,0.1,0.63,0.73
118,Akim Aliu,RW,SBY,17.394,53,20,19,3,39,42,0.38,0.36,0.06,0.74,0.79
119,Andrew Desjardins,C,SSM,20.137,65,16,15,11,31,42,0.25,0.23,0.17,0.48,0.65
120,Patrik Lusnak,LW,SBY,17.857,67,17,14,11,31,42,0.25,0.21,0.16,0.46,0.63
121,Ronny Rogers,LW,ER,19.354,65,18,9,14,27,41,0.28,0.14,0.22,0.42,0.63
122,Kyle Sonnenburg,D,BRA,20.359,68,8,16,17,24,41,0.12,0.24,0.25,0.35,0.6
123,Nathan Martine,D,MISS,18.311,68,9,19,13,28,41,0.13,0.28,0.19,0.41,0.6
124,Yannick Weber,D,KIT,17.977,51,13,15,13,28,41,0.25,0.29,0.25,0.55,0.8
125,Graham McNabb,LW,BRA,19.56,68,19,6,16,25,41,0.28,0.09,0.24,0.37,0.6
126,Jason Cassidy,RW,TOR,19.245,46,24,8,9,32,41,0.52,0.17,0.2,0.7,0.89
127,Aaron Snow,LW,BELV/BRA,18.322,60,18,14,9,32,41,0.3,0.23,0.15,0.53,0.68
128,Mark Katic,D,SAR,17.353,68,5,16,19,21,40,0.07,0.24,0.28,0.31,0.59
129,Devin DiDiomete,LW,SBY,18.352,62,21,10,9,31,40,0.34,0.16,0.15,0.5,0.65
130,Nathan Moon,C,KGN,16.696,56,13,15,12,28,40,0.23,0.27,0.21,0.5,0.71
131,Arron Alphonso,RW,OTT,17.835,54,17,17,6,34,40,0.31,0.31,0.11,0.63,0.74
132,Tomas Marcinko,C,BAR,18.429,56,19,14,7,33,40,0.34,0.25,0.12,0.59,0.71
133,Mike Duco,LW,KIT,19.19,54,20,12,8,32,40,0.37,0.22,0.15,0.59,0.74
134,Nick Plastino,D,BAR,20.567,66,5,16,19,21,40,0.08,0.24,0.29,0.32,0.61
135,Rob Kwiet,D,TOR,18.119,57,9,17,13,26,39,0.16,0.3,0.23,0.46,0.68
136,Igor Gongalsky,LW,OSH/OS,19.861,67,18,9,12,27,39,0.27,0.13,0.18,0.4,0.58
137,Brandon MacLean,LW,SSM,19.031,65,18,9,11,27,38,0.28,0.14,0.17,0.42,0.58
138,Keaton Turkiewicz,RW,WSR,18.538,56,20,9,9,29,38,0.36,0.16,0.16,0.52,0.68
