,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,eTOI,eTOI/GP,eG/60,eA1/60,eA2/60,eP1/60,eP/60,eSh/60,exG/60,QoT TOI,QoC TOI,QoT GF%,QoC GF%,GF%Rel,GF%,GF,GA,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
21,Mathieu Nadeau,RW,VDO/RIM,20.199,106,48,44,24,92,116,306,16.395,0.455,0.405,0.215,0.86,1.07,2.85,17.93,0.34,1062.46,19.965,1.375,1.205,0.63,2.58,3.21,8.535,1.02,19.565,18.2,50.035,52.245,10.425,53.615,146,123,13,37,35.235,15,51,31.43,20,218,9.105,357,792,44.65
22,Matthew Boucher,LW,QUE,19.246,117,58,34,23,92,115,479,12.305,0.5,0.285,0.195,0.78,0.975,4.075,30.01,0.51,1234.44,21.19,1.415,0.81,0.55,2.225,2.775,11.565,1.445,18.735,18.39,51.675,51.84,6.585,53.08,148,129,15,79,20.195,16,68,23.505,27,332,8.2,955,1781,53.56
23,Mathieu Boucher,LW,ROU,19.909,133,48,33,33,81,114,340,13.775,0.36,0.25,0.25,0.61,0.855,2.56,24.995,0.38,1259.54,18.95,1.12,0.79,0.8,1.91,2.71,8.09,1.185,18.975,18.1,61.39,49.32,4.585,61.385,185,118,15,60,24.105,10,56,17.88,23,224,9.97,100,198,50.045
24,Philipp Kurashev,C,QUE,17.428,124,40,39,35,79,114,353,11.425,0.32,0.315,0.285,0.635,0.925,2.86,18.14,0.295,1163.32,18.76,1.03,1.015,0.905,2.045,2.955,9.16,0.94,19.01,18.335,52.01,50.265,21.35,63.615,163,94,11,31,35.68,11,53,20.725,18,269,6.71,845,1680,50.76
25,Phelix Martineau,C,CAP,19.786,132,62,30,21,92,113,386,16.295,0.47,0.225,0.16,0.69,0.85,2.91,30.405,0.455,1233.585,18.675,1.505,0.72,0.505,2.22,2.73,9.325,1.47,17.635,17.96,52.265,51.97,-2.85,49.235,162,167,20,71,27.91,13,67,19.105,29,248,11.775,1040,2079,50.02
26,Joel Teasdale,LW,BLB,18.016,125,50,36,26,86,112,323,15.28,0.395,0.285,0.21,0.68,0.89,2.565,26.195,0.415,1202.125,19.205,1.23,0.89,0.66,2.115,2.775,7.965,1.29,19.105,18.25,60.79,50.875,13.025,66.27,188,96,18,77,23.245,8,47,15.9,24,199,12.02,145,285,50.915
27,Nicholas Welsh,D,SHA/MON,19.86,135,22,51,37,73,110,285,8.125,0.165,0.38,0.275,0.54,0.815,2.105,10.65,0.155,1471.86,21.79,0.45,1.02,0.75,1.465,2.22,5.705,0.42,17.625,18.075,54.22,51.105,11.455,58.865,201,145,2,5,25.0,2,10,12.5,18,270,7.315,3,3,50.0
28,Nicolas  Beaudin,D,DRU,17.442,132,17,38,55,55,110,273,6.025,0.13,0.285,0.41,0.415,0.825,2.065,7.27,0.11,1550.79,23.495,0.325,0.735,1.055,1.06,2.11,5.27,0.28,16.96,18.165,53.41,51.335,5.58,56.07,216,168,2,6,25.0,2,10,12.5,13,257,4.84,0,0,0.0
29,Hugo Roy,C,SHE,19.604,132,55,31,21,86,107,329,16.48,0.415,0.235,0.16,0.65,0.805,2.485,26.17,0.395,1282.93,19.435,1.275,0.725,0.49,2.0,2.495,7.67,1.22,18.935,18.405,52.445,53.185,5.065,50.27,177,175,24,73,32.99,13,70,18.22,18,186,9.695,1881,3320,56.635
30,Jordan Maher,RW,BAT,19.016,127,38,31,37,69,106,237,16.04,0.3,0.245,0.29,0.545,0.835,1.865,18.375,0.29,1024.6,16.14,1.11,0.905,1.075,2.02,3.095,6.94,1.075,18.995,17.7,58.23,49.525,15.29,67.02,176,87,9,31,28.96,8,45,17.785,21,161,13.035,402,802,50.065
31,Yaroslav Alexeyev,RW,SHE,18.162,123,44,29,32,73,105,298,14.8,0.36,0.235,0.26,0.595,0.855,2.42,21.425,0.35,1099.585,17.89,1.2,0.795,0.875,1.995,2.865,8.13,1.17,19.345,18.11,51.465,51.31,27.745,64.94,183,99,12,48,25.715,9,47,19.14,23,203,11.355,9,13,71.25
32,Jeremy McKenna,RW,MON,17.908,134,52,24,27,76,103,474,10.72,0.385,0.18,0.2,0.565,0.76,3.52,29.815,0.445,1189.975,17.725,1.265,0.555,0.645,1.815,2.46,11.64,1.44,18.035,17.885,44.21,52.66,16.98,50.585,152,138,15,67,28.345,12,56,20.975,25,351,6.435,147,331,35.96
33,Tyler Boland,C,RIM,20.009,68,48,32,23,80,103,270,17.78,0.71,0.47,0.34,1.18,1.51,3.97,37.55,0.55,1536.99,22.6,1.87,1.25,0.9,3.12,4.02,10.54,1.47,18.93,18.29,51.4,50.56,22.43,59.38,133,91,11,33,33.33,18,43,41.86,19,194,9.79,782,1515,51.62
34,Simon Lafrance,C,VDO/VIC,18.428,136,39,34,27,73,100,278,14.065,0.285,0.25,0.2,0.54,0.735,2.045,17.435,0.26,1117.465,16.435,1.045,0.91,0.72,1.955,2.675,7.455,0.935,18.81,17.55,48.935,50.43,13.45,59.575,151,102,15,37,40.94,10,44,22.57,14,197,6.78,597,1489,40.735
35,Rafael Harvey-Pinard,LW,ROU,18.192,117,36,49,14,85,99,226,17.72,0.295,0.395,0.11,0.69,0.795,1.81,15.145,0.245,952.83,15.885,1.085,1.415,0.38,2.495,2.88,6.465,0.875,17.965,17.98,59.655,48.95,14.14,67.75,144,60,10,38,24.285,11,41,21.85,15,147,14.74,14,37,40.035
36,Samuel Asselin,C,SHA/BAT,18.71,115,30,36,32,66,98,246,12.665,0.26,0.31,0.28,0.575,0.86,2.25,17.1,0.315,1022.875,18.025,0.875,1.045,0.935,1.925,2.86,7.355,1.025,18.325,18.055,51.395,51.445,6.57,54.95,139,113,10,40,24.745,10,41,24.88,10,165,6.345,1162,2021,57.51
37,Connor Bramwell,LW,BLB/DRU,19.531,123,45,28,24,73,97,229,19.84,0.37,0.235,0.2,0.605,0.805,1.905,18.21,0.305,1072.06,17.56,1.265,0.79,0.675,2.055,2.725,6.445,1.025,18.26,18.195,57.925,50.94,2.575,59.92,153,102,14,42,33.635,6,46,11.56,25,141,17.895,44,111,37.02
38,Francois Beauchemin,C,CHA/VDO,20.641,69,45,34,18,79,97,214,21.03,0.65,0.49,0.26,1.14,1.41,3.1,32.29,0.47,1368.47,19.83,1.97,1.49,0.79,3.46,4.25,9.38,1.42,19.85,17.95,55.37,50.35,14.55,62.89,122,72,20,48,41.67,9,38,23.68,16,128,12.5,579,1269,45.63
39,Derek Gentile,RW,QUE/CHA,17.938,133,45,29,22,74,96,306,15.805,0.335,0.215,0.165,0.555,0.72,2.295,20.615,0.31,1091.33,16.395,1.255,0.755,0.585,2.005,2.59,8.255,1.115,18.405,17.8,49.495,49.62,17.59,58.905,135,95,17,56,30.905,9,50,19.05,19,200,10.46,129,322,34.98
40,Charle-Edouard D'Astous,D,RIM,18.904,126,31,30,35,61,96,341,9.285,0.25,0.24,0.28,0.49,0.775,2.76,9.955,0.16,1619.835,25.855,0.57,0.555,0.645,1.13,1.77,6.28,0.365,18.18,18.315,55.005,51.815,-0.65,51.86,197,186,3,4,75.0,3,16,13.635,25,321,8.03,1,2,25.0
41,Vincent Lanoue,D,VIC,19.58,133,17,34,44,51,95,218,8.25,0.13,0.255,0.33,0.38,0.715,1.64,7.595,0.11,1544.225,23.225,0.33,0.665,0.85,0.995,1.845,4.225,0.295,17.92,18.475,57.705,52.325,4.395,56.76,217,165,0,3,0.0,0,7,0.0,17,208,8.595,1,4,16.665
42,Noah Dobson,D,BAT,17.19,130,24,32,39,56,95,358,7.35,0.18,0.245,0.295,0.425,0.72,2.71,11.375,0.17,1446.57,22.14,0.475,0.62,0.77,1.1,1.87,6.9,0.43,18.075,17.965,59.085,50.47,6.67,61.165,206,128,2,12,18.75,3,13,26.665,19,333,6.05,0,0,0.0
43,Cameron Askew,RW,SHA/MON/CHA,19.843,131,46,31,17,77,94,421,10.845,0.35,0.23,0.13,0.58,0.71,3.21,26.335,0.4,1198.395,18.245,1.145,0.745,0.44,1.89,2.33,10.585,1.31,18.67,18.28,48.825,52.045,9.7,50.585,139,133,18,48,39.66,9,54,16.325,19,319,5.96,806,1686,47.88
44,Daniil Miromanov,D,BAT/MON,19.682,106,30,31,33,61,94,315,9.02,0.265,0.28,0.325,0.55,0.875,2.94,19.435,0.35,1114.93,21.325,0.765,0.8,0.92,1.555,2.475,8.31,0.995,18.08,17.78,51.7,51.3,8.915,55.25,144,117,11,38,28.8,5,41,7.81,14,236,6.04,2,5,20.0
45,Arnaud Durandeau,LW,HAL,18.17,131,35,35,24,70,94,272,12.995,0.265,0.265,0.185,0.53,0.715,2.07,20.935,0.315,1095.245,16.71,0.955,0.95,0.655,1.905,2.565,7.395,1.135,18.735,17.715,53.145,51.175,10.245,57.51,160,119,13,45,27.775,7,46,15.53,15,181,8.34,14,42,35.53
46,Vasily Glotov,C,CAP/SHA,19.531,128,44,18,31,62,93,334,12.94,0.34,0.14,0.24,0.485,0.725,2.61,20.17,0.315,1032.465,16.135,1.26,0.54,0.925,1.8,2.72,9.605,1.165,17.625,17.93,49.31,51.105,17.1,58.85,136,95,11,45,24.41,10,41,24.5,23,248,8.46,388,910,43.6
47,Shawn Boudrias,RW,CHA/GAT,17.504,118,45,29,19,74,93,323,13.82,0.38,0.245,0.16,0.625,0.785,2.73,21.53,0.365,1034.07,17.48,1.29,0.84,0.51,2.13,2.64,9.31,1.25,18.37,17.73,51.99,49.615,16.47,61.445,143,87,15,46,35.6,11,62,20.385,19,215,8.04,377,795,48.325
48,Dawson Theede,C,BAT/GAT,19.92,107,46,35,12,81,93,281,16.405,0.43,0.335,0.105,0.765,0.87,2.625,21.635,0.41,945.14,17.675,1.465,1.13,0.365,2.595,2.955,8.92,1.39,18.15,17.825,53.685,51.71,-0.185,52.925,129,116,18,73,24.21,11,48,23.015,17,160,10.865,413,744,56.135
49,Marek Zachar,LW,SHE,18.764,114,42,21,28,63,91,355,11.81,0.37,0.185,0.245,0.55,0.795,3.115,20.41,0.36,1075.04,18.86,1.17,0.59,0.78,1.76,2.54,9.91,1.135,18.645,17.81,50.73,51.805,3.82,51.07,141,135,14,44,32.5,6,55,12.06,22,256,8.825,478,969,49.45
50,Daniel Hardie,LW,RIM/SNB/CHA,18.764,113,43,30,18,73,91,326,13.305,0.385,0.275,0.15,0.66,0.81,2.885,22.325,0.395,999.72,17.65,1.305,0.945,0.51,2.25,2.765,9.81,1.34,19.125,17.92,49.295,49.135,15.89,57.44,135,102,13,58,21.75,14,63,24.3,16,205,8.065,11,34,32.735
51,Filip Chlapik,C,CHA,19.286,57,34,35,22,69,91,263,12.93,0.6,0.61,0.39,1.21,1.6,4.61,29.33,0.51,1160.01,20.35,1.76,1.81,1.14,3.57,4.71,13.6,1.52,19.17,17.52,60.1,48.41,11.37,65.88,112,58,10,28,35.71,6,42,14.29,18,193,9.33,400,761,52.56
52,Christophe Boivin,LW,BAT,20.589,68,43,29,18,72,90,293,14.68,0.63,0.43,0.26,1.06,1.32,4.31,40.25,0.59,1291.67,19.0,2.0,1.35,0.84,3.34,4.18,13.61,1.87,18.3,17.44,57.23,48.19,26.46,71.1,123,50,11,31,35.48,12,47,25.53,20,215,9.3,12,29,41.38
53,Giovanni Fiore,LW,CAP,20.091,61,52,24,14,76,90,350,14.86,0.85,0.39,0.23,1.25,1.48,5.74,51.23,0.84,1312.43,21.52,2.38,1.1,0.64,3.47,4.11,16.0,2.34,18.1,17.85,56.51,50.8,20.84,66.67,110,55,15,54,27.78,12,51,23.53,25,245,10.2,10,27,37.04
54,Matthew Highmore,C,SNB,20.551,64,34,31,24,65,89,220,15.45,0.53,0.48,0.38,1.02,1.39,3.44,32.0,0.5,1303.06,20.36,1.57,1.43,1.11,2.99,4.1,10.13,1.47,19.36,18.29,65.06,50.23,18.62,73.99,128,45,14,43,32.56,7,36,19.44,13,141,9.22,750,1396,53.72
55,Nicolas Roy,C,CHI/SHE,18.968,111,38,36,15,74,89,282,10.005,0.355,0.335,0.14,0.695,0.835,2.6,22.48,0.415,938.995,17.15,1.0,0.97,0.45,1.97,2.415,8.47,1.28,18.375,17.96,52.32,52.055,10.32,54.915,121,73,16,55,17.39,7,52,9.46,15,175,7.2,1119,2006,54.455
56,Pavel Koltygin,LW,DRU,18.077,129,39,28,22,67,89,246,15.81,0.305,0.22,0.17,0.515,0.69,1.905,17.39,0.27,1007.0,15.6,1.165,0.85,0.67,2.01,2.68,7.365,1.04,17.93,17.94,53.97,49.845,12.81,62.08,141,94,9,44,19.015,13,41,31.34,17,161,10.485,739,1404,52.66
57,Alexandre Goulet,C,VIC,20.447,68,39,26,24,65,89,235,16.6,0.57,0.38,0.35,0.96,1.31,3.46,32.35,0.48,1385.71,20.38,1.69,1.13,1.04,2.81,3.85,10.18,1.4,18.66,17.94,53.22,50.49,23.45,64.41,114,63,7,34,20.59,9,33,27.27,23,168,13.69,54,117,46.15
58,Bradley Lalonde,D,VIC/BAC,19.624,109,24,38,26,62,88,334,7.4,0.22,0.335,0.23,0.56,0.79,3.025,9.175,0.165,1303.22,23.66,0.57,0.845,0.575,1.41,1.99,7.675,0.415,17.205,17.82,51.635,50.27,8.12,53.385,159,139,2,2,100.0,3,9,33.33,19,323,6.095,0,1,0.0
59,Pascal Corbeil,D,BLB,19.15,113,13,40,34,53,87,161,7.95,0.13,0.37,0.325,0.495,0.825,1.49,4.02,0.075,1164.78,20.995,0.35,1.045,0.9,1.395,2.295,4.2,0.21,17.855,17.66,59.8,48.745,16.655,69.13,166,74,0,0,0.0,1,4,12.5,12,157,7.595,0,1,0.0
60,Nico Hischier,C,HAL,17.698,57,38,31,17,69,86,231,16.45,0.67,0.54,0.3,1.21,1.51,4.05,30.61,0.54,1252.74,21.98,1.82,1.48,0.81,3.3,4.12,11.06,1.47,18.52,18.27,51.88,51.99,16.59,58.86,103,72,10,37,27.03,10,37,27.03,18,157,11.46,501,1025,48.88
61,Benoit-Olivier Groulx,LW,HAL,17.108,130,45,18,23,63,86,278,16.085,0.34,0.135,0.175,0.48,0.655,2.125,19.72,0.295,1074.13,16.445,1.24,0.47,0.64,1.71,2.355,7.685,1.065,18.245,17.86,52.73,51.385,-0.595,50.405,137,131,12,50,22.855,11,41,32.725,22,187,11.67,824,1679,46.835
62,Anderson MacDonald,LW,SHE/MON,16.834,108,56,20,10,76,86,310,18.105,0.525,0.185,0.09,0.71,0.8,2.88,22.875,0.42,974.365,18.045,1.74,0.615,0.3,2.35,2.65,9.57,1.39,18.35,17.85,47.97,51.01,11.18,52.145,128,118,18,56,31.74,15,47,32.315,23,207,11.065,16,37,39.88
63,Kelly Klima,RW,CHI/MON,19.78,124,40,27,18,67,85,307,13.005,0.32,0.215,0.145,0.54,0.68,2.475,22.335,0.36,1005.31,16.21,1.19,0.795,0.53,1.99,2.525,9.155,1.335,18.155,17.79,47.9,51.185,11.655,55.76,113,89,5,32,16.235,13,54,24.345,22,221,9.94,8,33,22.935
64,Olivier Garneau,LW,QUE,18.654,125,42,26,17,68,85,268,15.715,0.335,0.2,0.14,0.54,0.675,2.135,18.005,0.28,1124.19,18.0,1.12,0.68,0.455,1.795,2.255,7.125,0.945,18.73,18.145,49.54,51.95,-0.715,48.65,126,131,16,64,25.0,4,51,8.82,22,153,14.38,296,663,44.275
65,Pierre-Olivier Joseph,D,CHA,17.71,125,19,34,32,53,85,283,6.59,0.155,0.275,0.26,0.42,0.68,2.265,8.345,0.135,1402.0,22.42,0.4,0.725,0.7,1.12,1.815,6.06,0.355,17.245,17.835,55.83,50.265,4.07,54.87,175,145,2,8,14.285,4,12,33.335,13,263,4.905,3,4,75.0
66,Adam Holwell,D,BAT/MON,20.024,132,15,39,30,54,84,265,5.585,0.115,0.295,0.225,0.405,0.635,2.0,10.63,0.16,1502.64,22.76,0.295,0.77,0.6,1.065,1.665,5.23,0.415,17.795,17.98,55.85,51.65,-0.31,54.195,198,168,2,13,10.0,1,21,4.545,12,231,5.42,1,2,25.0
67,Keith Getson,LW,CHA,18.967,129,37,25,21,62,83,294,13.44,0.285,0.185,0.16,0.475,0.64,2.245,20.86,0.32,989.935,15.235,1.145,0.72,0.655,1.87,2.52,8.73,1.215,18.015,17.835,53.09,50.355,1.275,53.94,112,93,12,57,22.205,12,57,23.685,13,180,7.39,1048,2011,52.085
68,Connor Moynihan,LW,HAL,19.656,121,42,19,22,61,83,258,16.36,0.35,0.165,0.18,0.51,0.695,2.135,22.545,0.375,920.42,15.305,1.37,0.625,0.71,1.995,2.705,8.4,1.47,19.02,17.92,53.22,49.89,18.785,64.455,136,75,17,73,23.38,12,38,33.045,13,147,8.975,9,30,18.0
69,Felix Lauzon,C,VIC,18.88,89,32,29,21,61,82,185,16.865,0.35,0.325,0.23,0.68,0.91,2.075,13.15,0.29,782.82,17.36,1.2,1.13,0.805,2.33,3.135,7.205,1.005,18.87,17.955,56.11,50.92,1.405,59.135,116,81,9,24,41.115,11,32,32.5,12,129,8.845,824,1374,59.885
70,Filip Zadina,RW,HAL,17.802,57,44,20,18,64,82,234,18.8,0.77,0.35,0.32,1.12,1.44,4.11,32.58,0.57,1235.71,21.68,2.14,0.97,0.87,3.11,3.98,11.36,1.58,19.18,18.22,55.53,51.94,16.11,60.89,109,70,12,33,36.36,10,33,30.3,22,168,13.1,23,46,50.0
71,Mathieu Sevigny,LW,DRU/VIC,19.014,99,38,26,18,64,82,273,13.645,0.375,0.265,0.18,0.64,0.815,2.725,19.6,0.395,886.725,17.605,1.265,0.91,0.595,2.175,2.77,9.315,1.35,18.365,18.205,52.4,50.425,7.13,56.585,122,101,11,50,26.19,9,44,20.0,18,179,9.535,197,436,44.53
72,Mathieu Joseph,RW,SNB,19.598,54,36,30,14,66,80,187,19.25,0.67,0.56,0.26,1.22,1.48,3.46,31.23,0.58,1121.38,20.77,1.93,1.61,0.75,3.53,4.28,10.01,1.67,19.81,18.27,65.85,49.9,21.43,76.16,115,36,7,28,25.0,6,41,14.63,23,118,19.49,15,42,35.71
73,Alexis Lafreniere,LW,RIM,15.929,60,42,23,15,65,80,205,20.49,0.7,0.38,0.25,1.08,1.33,3.42,28.29,0.47,1229.39,20.49,2.05,1.12,0.73,3.17,3.9,10.01,1.38,20.4,17.85,58.31,49.44,28.55,73.43,105,38,10,35,28.57,15,42,35.71,17,128,13.28,6,12,50.0
74,Antoine Waked,RW,ROU,20.332,67,39,27,14,66,80,225,17.33,0.58,0.4,0.21,0.99,1.19,3.36,32.36,0.48,1344.31,20.06,1.74,1.21,0.62,2.95,3.57,10.04,1.44,19.46,18.34,61.29,50.11,12.44,68.64,116,53,12,35,34.29,12,41,29.27,15,149,10.07,9,16,56.25
75,Jean-Christophe Beaudin,C,ROU,19.472,65,30,31,19,61,80,219,13.7,0.46,0.48,0.29,0.94,1.23,3.37,30.71,0.47,1307.43,20.11,1.38,1.42,0.87,2.8,3.67,10.05,1.41,19.52,18.53,62.45,51.03,3.74,62.87,105,62,10,27,37.04,6,38,15.79,14,154,9.09,896,1498,59.81
76,Spencer Smallman,RW,SNB,20.017,60,30,26,23,56,79,143,20.98,0.5,0.43,0.38,0.93,1.32,2.38,22.36,0.37,1106.73,18.45,1.63,1.41,1.25,3.04,4.28,7.75,1.21,19.56,18.09,65.93,50.81,11.31,70.75,104,43,10,23,43.48,8,33,24.24,12,87,13.79,24,55,43.64
77,Julien Tessier,C,CHI/MON/VDO,18.958,105,30,34,15,64,79,222,13.49,0.275,0.305,0.15,0.58,0.735,2.035,14.51,0.27,946.215,18.22,0.91,1.015,0.495,1.925,2.425,6.76,0.895,17.51,17.77,37.455,53.6,8.66,37.295,103,166,5,29,17.16,10,43,23.205,15,150,9.855,924,1929,47.655
