,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Maxime Boisclair,LW,CHI,20.084,140,121,54,63,175,238,598,20.11,0.865,0.385,0.45,1.25,1.7,4.275
1,Alexander Radulov,RW,QUE,18.699,127,93,100,34,193,227,612,14.9,0.735,0.795,0.27,1.535,1.8,4.83
2,Stanislav Lascek,RW,CHI,19.161,117,65,95,65,160,225,536,11.52,0.535,0.795,0.57,1.335,1.905,4.5
3,David Desharnais,C,CHI,18.504,131,65,93,57,158,215,283,23.365,0.495,0.715,0.44,1.21,1.65,2.175
4,Brent Aubin,RW,ROU/QUE,18.745,142,98,56,47,154,201,572,17.06,0.69,0.395,0.33,1.085,1.41,4.025
5,Alex Bourret,LW,LEW/SHA,18.446,132,75,75,50,150,200,505,14.785,0.57,0.565,0.375,1.135,1.51,3.815
6,Olivier Latendresse,D,VDO,19.09,138,68,80,51,148,199,571,12.08,0.495,0.575,0.37,1.07,1.44,4.125
7,Derick Brassard,C,DRU,17.483,127,69,70,53,139,192,447,15.395,0.56,0.56,0.43,1.12,1.55,3.63
8,Philippe Dupuis,C,ROU/MON,19.895,118,66,73,53,139,192,531,12.47,0.56,0.62,0.455,1.185,1.64,4.525
9,Marek Zagrapan,C,CHI,18.277,118,67,57,45,124,169,387,17.305,0.565,0.48,0.385,1.05,1.43,3.28
10,Sidney Crosby,C,RIM,17.109,62,66,77,25,143,168,348,18.97,1.06,1.24,0.4,2.31,2.71,5.61
11,Mathieu Roy,LW,BAT,18.337,135,83,50,29,133,162,587,14.09,0.62,0.375,0.22,0.995,1.215,4.38
12,Alexandre Picard-Hooper,C,BAC,17.812,140,82,56,24,138,162,457,17.265,0.585,0.4,0.17,0.985,1.16,3.265
13,Guillaume Latendresse,LW,DRU,17.815,116,72,51,38,123,161,522,13.67,0.645,0.44,0.325,1.085,1.415,4.605
14,Rane Carnegie,RW,HAL,20.202,131,76,46,38,122,160,532,14.36,0.585,0.355,0.295,0.94,1.23,4.095
15,Benoit Mondou,C,SHA,19.87,116,62,63,32,125,157,366,16.375,0.53,0.545,0.275,1.075,1.35,3.155
16,Olivier Labelle,RW,GAT/BAT,19.67,134,69,47,40,116,156,501,13.12,0.515,0.35,0.295,0.865,1.165,3.74
17,Viatcheslav Trukhno,LW,PEI,18.063,124,53,60,42,113,155,384,13.885,0.43,0.49,0.345,0.915,1.26,3.11
18,Guillaume Labrecque,RW,GAT/SHA,19.758,134,56,56,41,112,153,442,12.69,0.415,0.415,0.305,0.835,1.145,3.295
