,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,London Knights,204,135,60.93,859,553,306,54.7,7693,6475,1218,10.728,0.916,102.285
1,Guelph Storm,204,116,58.248,821,629,192,52.933,7504,6770,734,10.978,0.912,102.192
2,Plymouth Whalers,204,105,51.13,746,633,113,48.855,7191,7095,96,9.56,0.915,101.01
3,Oshawa Generals,204,103,54.095,697,608,89,52.56,7214,6485,729,9.35,0.912,100.52
4,Barrie Colts,204,102,54.912,740,607,133,51.323,6927,6732,195,10.348,0.91,101.288
5,Sault Ste. Marie Greyhounds,204,101,52.878,748,715,33,50.848,6984,6833,151,10.435,0.903,100.697
6,Owen Sound Attack,204,95,50.8,658,608,50,49.215,6876,6850,26,9.2,0.914,100.545
7,Niagara IceDogs,204,90,49.718,730,692,38,50.998,7090,6504,586,10.035,0.895,99.46
8,Saginaw Spirit,204,87,49.88,752,760,-8,49.95,7213,7289,-76,10.035,0.899,99.95
9,Kitchener Rangers,204,86,47.73,652,664,-12,50.795,7329,7193,136,8.51,0.905,98.945
10,Belleville Bulls,204,86,46.935,618,667,-49,49.6,7022,7039,-17,8.465,0.905,98.862
11,Sudbury Wolves,204,86,49.315,664,685,-21,49.5,6847,7083,-236,9.145,0.908,99.902
12,Windsor Spitfires,204,83,47.677,665,763,-98,48.858,6783,7294,-511,9.638,0.898,99.395
13,Kingston Frontenacs,204,77,48.022,698,807,-109,50.592,7144,7249,-105,9.902,0.893,99.165
14,Sarnia Sting,204,76,44.238,691,816,-125,44.41,6195,7365,-1170,10.925,0.89,99.915
15,Erie Otters,204,74,50.558,680,812,-132,49.798,6453,7198,-745,10.87,0.896,100.385
16,Peterborough Petes,204,73,45.258,642,790,-148,49.147,7046,7300,-254,9.188,0.894,98.595
17,Ottawa 67's,204,65,44.388,684,835,-151,44.028,6336,7843,-1507,10.58,0.896,100.13
18,Brampton Battalion,136,65,51.65,390,365,25,56.725,4697,3580,1117,8.08,0.902,98.245
19,Mississauga Steelheads,136,42,41.725,338,475,-137,47.18,4086,4582,-496,8.065,0.901,98.16
20,North Bay Battalion,68,33,53.48,215,187,28,56.44,2378,1835,543,8.73,0.899,98.64
21,Mississauga St. Michael's Majors,68,28,47.92,196,213,-17,45.24,1966,2380,-414,9.69,0.912,100.94
