,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,London Knights,340,222,60.224,1478,1004,474,51.478,11955,10903,1052,12.481,0.912,103.685
1,Erie Otters,340,204,60.645,1418,1051,367,56.638,11491,9890,1601,12.209,0.896,101.859
2,Sault Ste. Marie Greyhounds,340,199,56.346,1385,1080,305,52.57,11923,10899,1024,11.322,0.902,101.542
3,Oshawa Generals,340,184,52.14,1166,967,199,51.436,11755,10165,1590,9.49,0.907,100.126
4,Owen Sound Attack,340,176,56.818,1167,990,177,55.114,11573,10744,829,10.07,0.906,100.637
5,Barrie Colts,340,164,48.314,1258,1118,140,48.808,11278,11282,-4,10.269,0.894,99.691
6,Kingston Frontenacs,340,157,50.289,1125,1099,26,52.518,11847,10837,1010,8.677,0.906,99.244
7,Windsor Spitfires,340,156,53.1,1157,1191,-34,51.167,11194,11188,6,10.505,0.904,100.897
8,Kitchener Rangers,340,154,51.0,1113,1112,1,49.91,11676,10901,775,10.784,0.901,100.82
9,Guelph Storm,340,151,42.516,1176,1220,-44,46.391,11406,11989,-583,9.091,0.893,98.344
10,Peterborough Petes,340,140,49.094,1098,1248,-150,47.964,11298,12161,-863,9.843,0.905,100.307
11,Sarnia Sting,340,138,49.42,1185,1312,-127,48.276,10488,11715,-1227,11.396,0.893,100.696
12,Niagara IceDogs,340,134,47.022,1129,1226,-97,48.272,11327,11497,-170,9.358,0.902,99.508
13,Saginaw Spirit,340,131,44.784,1115,1303,-188,49.242,11200,11679,-479,9.199,0.889,97.983
14,Mississauga Steelheads,340,126,48.757,963,1177,-214,49.205,10423,11531,-1108,9.644,0.902,99.846
15,Ottawa 67's,340,124,46.87,1109,1329,-220,47.286,10055,11831,-1776,10.926,0.891,99.989
16,North Bay Battalion,272,122,47.611,877,859,18,51.116,8852,7864,988,9.446,0.892,98.626
17,Sudbury Wolves,340,103,40.722,959,1361,-402,45.102,10785,12518,-1733,8.959,0.893,98.209
18,Plymouth Whalers,204,83,47.463,664,682,-18,47.067,6747,7303,-556,9.498,0.909,100.388
19,Belleville Bulls,204,79,47.362,622,687,-65,47.84,6880,7341,-461,8.865,0.91,99.788
20,Hamilton Bulldogs,136,54,47.27,431,481,-50,49.025,4145,4314,-169,10.1,0.892,99.22
21,Flint Firebirds,136,48,44.285,409,514,-105,49.26,4307,4433,-126,9.15,0.888,97.875
22,Brampton Battalion,68,32,50.93,191,184,7,54.65,2235,1855,380,8.26,0.906,98.83
