,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Adam Brooks,C,REG,19.424,317,119,150,66,269,335,0.525,0.719,0.3,1.244,1.549
1,Brayden  Point,C,M.J/MJ,18.633,247,133,123,67,256,323,0.63,0.615,0.294,1.248,1.541
2,Nicolas Petan,C,POR,18.736,188,96,144,82,240,322,0.442,0.817,0.438,1.26,1.695
3,Tyler Wong,RW,LET,19.61,311,143,97,57,240,297,0.599,0.39,0.266,0.99,1.258
4,Trevor Cox,LW,M.H/VAN/MH,19.218,267,88,142,61,230,291,0.338,0.526,0.289,0.865,1.154
5,Oliver Bjorkstrand,RW,POR,18.684,193,144,90,56,234,290,0.835,0.49,0.31,1.328,1.638
6,Tyson Baillie,C,KEL,18.956,261,128,87,67,215,282,0.538,0.376,0.267,0.919,1.188
7,Mathew Barzal,C,SEA,18.432,202,63,123,92,186,278,0.301,0.73,0.585,1.035,1.622
8,Jayce Hawryluk,C,BDN,18.83,232,119,103,56,222,278,0.634,0.552,0.256,1.182,1.438
9,Nick Merkley,C,KEL,18.378,245,85,123,51,208,259,0.344,0.483,0.165,0.824,0.991
10,Tim  McGauley,C,BDN,19.274,257,102,91,65,193,258,0.431,0.332,0.26,0.769,1.03
11,Jaedon Descheneau,RW,KTN,19.687,211,108,100,50,208,258,0.255,0.238,0.364,0.491,0.856
12,Chad Butcher,RW,M.H/MH,19.702,298,82,107,69,189,258,0.346,0.505,0.3,0.85,1.15
13,Reid  Gardiner,RW,P.A/PA/KEL,19.719,290,124,81,52,205,257,0.564,0.346,0.256,0.908,1.168
14,Sam Reinhart,C,KTN,18.11,179,90,91,74,181,255,0.473,0.542,0.408,1.015,1.422
15,Sam Steel,C,REG,17.74,204,90,101,64,191,255,0.495,0.506,0.346,0.996,1.344
16,Ryan Gropp,LW,SEA,19.122,258,117,74,63,191,254,0.49,0.34,0.271,0.826,1.098
17,Cole Sanford,RW,M.H/MH/REG,19.252,260,126,67,56,193,249,0.56,0.258,0.218,0.82,1.038
18,Luke Philp,C,KTN/RD,18.984,247,102,87,60,189,249,0.468,0.44,0.181,0.906,1.082
19,Jack Walker,LW,VIC,19.191,318,101,85,61,186,247,0.397,0.352,0.191,0.747,0.94
20,Reid Duke,C,LET/BDN,19.695,299,113,87,47,200,247,0.508,0.346,0.158,0.855,1.012
21,Jansen Harkins,C,P.G/PG,18.378,275,75,110,57,185,242,0.298,0.42,0.228,0.718,0.94
22,Dryden Hunt,LW,REG/M.H/MJ,18.934,207,112,75,52,187,239,0.562,0.356,0.262,0.92,1.178
23,Giorgio Estephan,C,LET,18.676,258,101,70,68,171,239,0.46,0.339,0.308,0.804,1.112
24,Adam Helewka,LW,SPO/RD,19.28,244,119,70,49,189,238,0.622,0.358,0.188,0.985,1.172
25,Tyler Soy,C,VIC,18.656,257,115,81,39,196,235,0.52,0.389,0.171,0.91,1.081
26,Collin Shirley,LW,KTN/KAM,19.562,344,114,76,43,190,233,0.394,0.285,0.154,0.682,0.84
27,Morgan Klimchuk,LW,REG/BDN,18.791,189,100,87,43,187,230,0.542,0.495,0.222,1.032,1.255
28,Kailer Yamamoto,RW,SPO,17.212,190,84,93,50,177,227,0.493,0.502,0.285,0.995,1.282
29,Tyler Sandhu,RW,EVT/R.D/T.C/TC,19.752,318,90,83,53,173,226,0.296,0.346,0.23,0.642,0.874
30,Brayden Burke,LW,R.D/LET/MJ,18.83,177,54,101,70,155,225,0.274,0.52,0.358,0.794,1.149
31,Parker Bowles,C,T.C/TC,19.764,229,88,72,64,160,224,0.425,0.368,0.312,0.792,1.106
32,Tim Bozon,LW,KAM/KTN,19.73,189,104,65,54,169,223,0.565,0.318,0.27,0.89,1.16
33,Jackson Houck,RW,VAN/CGY,19.674,259,99,69,54,168,222,0.368,0.314,0.204,0.678,0.884
34,Steven  Owre,C,M.H/MH,19.298,282,74,74,73,148,221,0.323,0.353,0.334,0.671,1.01
35,Chase De Leo,C,POR,18.142,210,96,74,51,170,221,0.488,0.372,0.245,0.86,1.102
36,Cole Ully,LW,KAM,18.818,200,86,73,57,159,216,0.44,0.397,0.302,0.84,1.142
37,Chase Witala,LW,P.G/PG,19.43,239,111,69,36,180,216,0.505,0.309,0.169,0.819,0.979
38,Rourke Chartier,C,KEL,18.576,230,110,54,52,164,216,0.576,0.255,0.236,0.826,1.069
39,Leon  Draisaitl,C,P.A/KEL,18.136,160,78,91,47,169,216,0.525,0.555,0.382,1.078,1.467
40,Brendan Leipsic,LW,POR,18.828,128,88,85,38,173,211,0.685,0.66,0.295,1.345,1.64
41,Jesse Gabrielle,LW,BDN/REG/PG,18.309,250,110,60,39,170,209,0.484,0.28,0.135,0.762,0.902
42,Lane Bauer,C,EDM/KAM,19.497,261,97,70,40,167,207,0.418,0.28,0.167,0.699,0.864
43,Matt Needham,C,KAM,19.54,243,72,82,52,154,206,0.32,0.353,0.227,0.672,0.9
44,Nolan Patrick,C,BDN,17.115,163,92,63,50,155,205,0.558,0.316,0.345,0.874,1.218
45,Zak Zborosky,RW,KTN/LET,19.042,262,99,57,47,156,203,0.494,0.27,0.198,0.764,0.963
46,Ivan Nikolishin,LW,EVT/RD,18.676,216,65,76,62,141,203,0.332,0.36,0.298,0.695,0.99
47,Brett Pollock,LW,EDM,18.623,253,89,64,46,153,199,0.375,0.29,0.213,0.665,0.871
48,Mitch Holmberg,RW,SPO,20.021,138,101,67,30,168,198,0.725,0.48,0.22,1.205,1.425
49,Alex Forsberg,LW,P.G/VIC/SAS,19.822,212,72,76,48,148,196,0.371,0.422,0.229,0.789,1.016
50,John Quenneville,C,BDN,18.54,222,80,74,42,154,196,0.412,0.376,0.218,0.789,1.004
51,Dominic Zwerger,LW,SPO/EVT,19.292,256,88,57,49,145,194,0.382,0.282,0.238,0.664,0.901
52,Greg Chase,C,CAL/VIC,18.956,200,72,84,37,156,193,0.353,0.422,0.19,0.77,0.965
53,Ethan Bear,D,SEA,18.284,264,66,54,72,120,192,0.31,0.251,0.286,0.558,0.844
54,Brett Howden,C,M.J/MJ,17.591,199,85,60,47,145,192,0.483,0.304,0.255,0.784,1.045
55,Coda Gordon,LW,S.C,19.366,191,68,75,48,143,191,0.37,0.382,0.25,0.752,1.0
56,Rihards Bukarts,LW,BDN/POR,18.958,192,92,65,33,157,190,0.48,0.335,0.165,0.815,0.98
57,Dawson Leedahl,LW,EVT/REG,19.555,297,72,70,48,142,190,0.351,0.305,0.226,0.661,0.883
58,Keegan Iverson,RW,POR,19.508,292,80,65,44,145,189,0.341,0.338,0.203,0.68,0.881
59,Brandon Magee,RW,VIC,19.894,187,78,81,29,159,188,0.43,0.475,0.168,0.908,1.075
60,Brad Morrison,C,P.G/PG,18.758,260,85,59,44,144,188,0.336,0.242,0.216,0.58,0.795
61,Glenn Gawdin,C,S.C/SC,18.538,245,70,62,55,132,187,0.376,0.277,0.275,0.65,0.925
62,Deven Sideroff,RW,KAM,18.484,208,75,60,52,135,187,0.42,0.318,0.256,0.738,0.991
63,Patrick Bajkov,RW,EVT,17.926,270,79,54,54,133,187,0.328,0.275,0.226,0.602,0.822
64,Colby Cave,C,S.C,18.972,216,89,68,29,157,186,0.432,0.325,0.155,0.752,0.905
65,Connor Rankin,LW,T.C/CAL,19.043,207,84,67,34,151,185,0.41,0.35,0.178,0.765,0.943
66,Jake DeBrusk,LW,S.C/RD/SC,18.161,205,78,59,48,137,185,0.368,0.315,0.262,0.682,0.95
67,Curtis Valk,C,M.H,20.1,143,93,53,37,146,183,0.65,0.37,0.255,1.02,1.28
68,Parker Wotherspoon,LD,T.C/TC,18.123,279,32,70,79,102,181,0.124,0.3,0.334,0.424,0.758
69,Conner Bleackley,C,R.D/RD,18.728,243,78,65,38,143,181,0.321,0.301,0.192,0.616,0.814
70,Connor Gay,RW,REG/R.D/SAS,19.492,237,68,66,47,134,181,0.302,0.312,0.22,0.616,0.835
71,Jason Fram,D,SPO,19.522,257,28,76,76,104,180,0.155,0.325,0.294,0.475,0.772
72,Carter Popoff,C,VAN,19.48,272,64,74,41,138,179,0.225,0.242,0.16,0.468,0.628
73,Keanu Yamamoto,RW,SPO,19.428,271,72,72,33,144,177,0.312,0.315,0.148,0.624,0.776
74,Shea Theodore,D,SEA,18.37,184,54,62,61,116,177,0.295,0.368,0.355,0.66,1.018
75,Austin Carroll,LW,VIC,19.724,206,87,52,37,139,176,0.452,0.262,0.205,0.715,0.92
76,Henrik Samuelsson,C,EDM,19.103,134,68,63,44,131,175,0.51,0.475,0.33,0.98,1.31
77,Todd Fiddler,LW,SPO/M.J/P.G,19.676,136,92,49,34,141,175,0.68,0.365,0.25,1.045,1.29
78,Tyler Coulter,LW,BDN,19.076,262,76,54,45,130,175,0.342,0.238,0.189,0.578,0.768
79,Joe  Hicketts,D,VIC,18.491,224,32,69,72,101,173,0.15,0.348,0.405,0.495,0.901
80,Matt Revel,C,SAS/KAM/POR,19.45,314,71,60,41,131,172,0.242,0.205,0.116,0.452,0.567
81,Matthew Phillips,C,VIC,17.694,144,88,57,25,145,170,0.607,0.552,0.122,1.168,1.29
82,Myles Bell,RW,KEL,19.574,138,80,55,35,135,170,0.58,0.4,0.255,0.98,1.235
83,Beau McCue,RW,T.C/TC,19.824,270,85,58,27,143,170,0.319,0.244,0.102,0.562,0.66
84,Carson Stadnyk,RW,EVT,19.728,284,79,58,32,137,169,0.299,0.254,0.126,0.552,0.678
85,Matteo Gennaro,C,P.A/CGY/PA,18.588,271,82,47,40,129,169,0.412,0.214,0.192,0.626,0.817
86,Austin Wagner,LW,REG,18.292,238,79,51,39,130,169,0.377,0.254,0.186,0.632,0.82
87,Jordan Tkatch,C,P.G/P.A/PA,19.438,273,57,70,41,127,168,0.252,0.304,0.175,0.56,0.735
88,Justin  Kirkland,LW,KEL,18.245,193,71,52,45,123,168,0.402,0.256,0.211,0.659,0.87
89,Macoy Erkamps,D,LET/BDN,19.742,278,26,74,68,100,168,0.118,0.32,0.288,0.439,0.73
90,Matt Bradley,C,M.H/MH,18.897,209,74,46,48,120,168,0.39,0.25,0.24,0.638,0.878
91,Ryley Lindgren,C,BDN/LET/SC,19.716,259,69,61,37,130,167,0.318,0.284,0.21,0.596,0.806
92,Keegan Kolesar,RW,SEA,18.501,243,77,57,33,134,167,0.397,0.304,0.175,0.7,0.874
93,Cory Millette,LW,R.D/SAS/SEA/P.A/LET,19.78,253,85,47,32,132,164,0.38,0.217,0.131,0.596,0.728
94,Paul Bittner,LW,POR,17.986,199,78,57,29,135,164,0.408,0.288,0.158,0.691,0.851
95,Brady Brassart,C,CAL,19.752,135,70,51,42,121,163,0.52,0.375,0.31,0.895,1.205
96,Travis Sanheim,D,CAL/CGY,18.714,186,35,72,55,107,162,0.217,0.44,0.345,0.66,1.005
97,Mason Shaw,C,M.H/MH,17.117,161,47,76,39,123,162,0.285,0.465,0.225,0.75,0.978
98,Adam  Musil,C,R.D/RD,18.536,251,64,58,38,122,160,0.283,0.26,0.165,0.541,0.706
99,Riley Sheen,LW,SEA/LET/R.D,18.986,203,56,69,35,125,160,0.292,0.368,0.185,0.655,0.84
100,Jamal Watson,RW,LET/SEA/SC,19.794,259,83,52,25,135,160,0.334,0.198,0.098,0.528,0.626
101,Nikita Scherbak,RW,SAS/EVT,18.212,130,55,65,40,120,160,0.425,0.5,0.305,0.925,1.23
102,Brian Williams,C,T.C/TC/MH,19.804,255,83,42,35,125,160,0.258,0.168,0.138,0.425,0.569
103,Josh  Morrissey,D,P.A/KEL,18.72,176,56,54,48,110,158,0.31,0.298,0.278,0.605,0.883
104,Jake  Virtanen,LW,CAL,17.329,183,82,35,40,117,157,0.432,0.232,0.245,0.662,0.908
105,Chase Lang,RW,CAL/CGY/VAN,18.129,244,66,68,21,134,155,0.325,0.325,0.105,0.649,0.755
106,Matt Alfaro,C,KTN/LET,19.234,263,62,57,36,119,155,0.316,0.272,0.17,0.589,0.76
107,Jack Rodewald,RW,REG/M.J,19.834,185,70,51,33,121,154,0.395,0.312,0.188,0.712,0.9
108,Simon  Stransky,LW,P.A/PA,17.984,189,53,55,44,108,152,0.315,0.282,0.22,0.6,0.82
109,Dominic Turgeon,C,POR,18.68,258,67,48,37,115,152,0.344,0.202,0.178,0.546,0.724
110,Braylon Shmyr,LW,BDN/SAS,18.396,228,74,52,26,126,152,0.436,0.246,0.12,0.682,0.801
111,Jayden Halbgewachs,C,M.J/MJ,18.548,204,69,45,37,114,151,0.414,0.266,0.214,0.676,0.89
112,Miles Koules,RW,M.H/POR,19.476,208,71,37,42,108,150,0.355,0.188,0.215,0.542,0.758
113,Madison Bowey,D,KEL,18.652,199,50,59,41,109,150,0.26,0.355,0.215,0.618,0.83
114,Travis Brown,D,M.J/VIC,19.754,212,41,53,55,94,149,0.208,0.248,0.27,0.46,0.728
115,Mike Aviani,C,SPO,19.941,140,68,55,26,123,149,0.485,0.39,0.185,0.88,1.065
116,Dillon Dube,C,KEL,17.407,150,63,46,39,109,148,0.445,0.29,0.36,0.735,1.095
117,Jake Bean,D,CAL/CGY,17.52,162,37,57,54,94,148,0.208,0.382,0.36,0.59,0.95
118,Axel Blomqvist,RW,LET/VIC/M.J,18.876,185,56,55,37,111,148,0.328,0.298,0.215,0.625,0.84
119,Tyler Steenbergen,C,S.C/SC,17.938,211,76,47,24,123,147,0.448,0.268,0.122,0.715,0.835
120,Pavel Padakin,RW,CAL/REG,19.522,206,76,46,25,122,147,0.375,0.235,0.125,0.612,0.735
121,Zach Pochiro,C,P.G,19.78,169,61,59,27,120,147,0.395,0.388,0.14,0.788,0.922
122,Radel Fazleev,C,CAL/CGY,18.939,168,42,58,47,100,147,0.255,0.362,0.322,0.617,0.945
123,Connor Hobbs,D,M.H/REG,18.821,180,53,57,37,110,147,0.33,0.35,0.215,0.685,0.9
124,Graham Black,C,S.C,20.172,137,58,57,32,115,147,0.42,0.415,0.235,0.84,1.075
125,Thomas Foster,C,VAN/MJ,19.53,288,54,49,43,103,146,0.267,0.196,0.187,0.463,0.647
126,Jesse  Lees,D,KEL/P.A/PA,19.129,242,51,49,46,100,146,0.24,0.222,0.209,0.467,0.676
127,Roberts Lipsbergs,LW,SEA,19.382,165,79,39,28,118,146,0.48,0.27,0.208,0.755,0.962
128,Austin Glover,C,KEL/P.A/PA/RD,19.73,221,51,54,40,105,145,0.263,0.272,0.216,0.537,0.752
129,Joshua Winquist,LW,EVT,19.526,118,71,50,23,121,144,0.585,0.42,0.19,1.005,1.195
130,Brennan Menell,D,VAN/LET,18.562,196,21,75,47,96,143,0.12,0.398,0.262,0.518,0.78
131,Tanner Eberle,LW,M.J,19.925,198,70,50,23,120,143,0.395,0.25,0.12,0.645,0.765
132,Aaron  Irving,D,EDM/EVT,19.598,276,42,54,45,96,141,0.175,0.22,0.208,0.397,0.605
133,Nick Zajac,LW,SAS,19.596,258,51,52,38,103,141,0.224,0.199,0.176,0.422,0.599
134,Taylor Leier,LW,POR,19.082,126,64,46,31,110,141,0.51,0.365,0.245,0.875,1.12
135,Lane Pederson,C,SEA/RD/SC,18.24,199,53,43,44,96,140,0.287,0.24,0.224,0.531,0.755
136,Noah Gregor,C,M.J/MJ,17.385,134,57,60,23,117,140,0.408,0.455,0.128,0.862,0.988
