,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Mitchell Marner,RW,LDN,17.364,184,96,136,69,232,301,0.527,0.743,0.38,1.273,1.653
1,Dylan Strome,C,ER,17.525,184,92,111,76,203,279,0.497,0.6,0.413,1.097,1.51
2,Kevin  Labanc,RW,BAR,18.76,198,81,126,62,207,269,0.41,0.637,0.313,1.043,1.353
3,Michael Dal Colle,LW,OSH/KGN/OSH,18.237,183,116,102,50,218,268,0.637,0.557,0.277,1.193,1.47
4,Andrew Mangiapane,LW,BAR,18.448,195,118,91,52,209,261,0.613,0.473,0.267,1.093,1.36
5,Josh Ho-Sang,RW,WSR/NIAG/WSR/NIAG,18.648,193,68,123,57,191,248,0.35,0.643,0.293,0.99,1.287
6,Christian  Dvorak,C,LDN,18.618,158,99,73,72,172,244,0.56,0.42,0.393,0.98,1.373
7,Travis Konecny,RW,OTT/OTT/SAR,17.514,183,85,96,58,181,239,0.463,0.527,0.317,0.99,1.307
8,Dante Salituro,RW,OTT,17.832,201,97,71,52,168,220,0.48,0.353,0.257,0.837,1.1
9,Connor McDavid,C,ER,17.17,103,72,100,47,172,219,0.72,0.975,0.465,1.695,2.16
10,Connor Brown,RW/LW/LW,ER/SAG/SAG,19.657,204,88,81,44,169,213,0.43,0.397,0.217,0.827,1.043
11,Mike Amadio,C,NB,18.341,200,86,84,37,170,207,0.427,0.417,0.183,0.843,1.023
12,Spencer Watson,RW,KGN,18.391,170,96,73,36,169,205,0.557,0.43,0.21,0.99,1.203
13,Alex DeBrincat,RW,ER,17.242,128,102,53,50,155,205,0.8,0.42,0.39,1.22,1.605
14,Eric  Cornel,RW,PBO,18.429,202,66,90,41,156,197,0.327,0.447,0.203,0.77,0.973
15,Hunter Garlent,C,GUE/PBO/PBO/PBO,19.612,182,79,68,49,147,196,0.427,0.367,0.26,0.793,1.053
16,Max Domi,LW,LDN,19.04,118,66,84,45,150,195,0.56,0.715,0.38,1.275,1.655
17,Sergey Tolchinsky,RW,SSM,19.114,127,61,85,40,146,186,0.48,0.67,0.315,1.155,1.47
18,Blake Speers,RW,SSM,17.701,187,69,67,45,136,181,0.37,0.363,0.24,0.733,0.973
19,Dylan Sadowy,LW,SAG/BAR/SAG,18.453,197,114,42,24,156,180,0.583,0.213,0.123,0.8,0.92
20,Ryan MacInnis,C,KIT,18.585,192,79,55,46,134,180,0.417,0.29,0.243,0.707,0.953
21,Brendan  Perlini,LW,NIAG,18.385,158,85,51,40,136,176,0.543,0.333,0.263,0.877,1.137
22,Brendan Lemieux,LW,BAR/WSR/BAR,18.503,167,100,42,33,142,175,0.617,0.26,0.207,0.873,1.083
23,Carter Verhaeghe,C,NIAG,18.589,133,61,62,41,123,164,0.46,0.465,0.31,0.925,1.235
24,Joseph Blandisi,C,OTT/BAR/BAR,19.662,115,76,47,39,123,162,0.635,0.395,0.32,1.035,1.355
25,Anthony DeAngelo,D,SAR/SSM/SAR,18.394,106,40,73,47,113,160,0.37,0.69,0.44,1.065,1.505
26,Matt Mistele,LW,PLY/OSH/PLY/OSH/SAR,18.913,176,88,42,29,130,159,0.497,0.24,0.163,0.737,0.897
27,Stephen Harper,C,ER/BELV/BELV/NIAG/HAM,19.477,194,54,60,41,114,155,0.277,0.307,0.21,0.58,0.79
28,Cole Cassels,C,OSH,18.868,115,54,60,40,114,154,0.475,0.52,0.35,0.995,1.35
29,Nicholas Baptiste,RW,SBY/ER/SBY,18.617,118,77,49,27,126,153,0.645,0.41,0.23,1.055,1.29
30,Jordan Maletta,C,NIAG,19.379,195,70,53,28,123,151,0.35,0.273,0.143,0.623,0.77
31,Jason Dickinson,C,GUE,18.702,124,53,57,39,110,149,0.43,0.46,0.315,0.89,1.21
32,Anthony DiFruscia,RW,NIAG,19.406,202,77,44,26,121,147,0.38,0.217,0.13,0.6,0.73
33,Bryson Cianfrone,C,MISS/OS,19.584,186,47,64,35,111,146,0.253,0.347,0.19,0.6,0.79
34,Bradley  Latour,LW,OSH/WSR,19.007,199,64,48,34,112,146,0.32,0.243,0.17,0.56,0.733
