,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Travis Morin,C,TEX,29.746,328,100,109,97,209,306,834,12.53,0.351,0.338,0.334,0.69,1.025,2.76
1,T.J. Hensick,C,PEO/HFD/HAM,27.827,318,91,121,88,212,300,731,11.772,0.263,0.334,0.254,0.598,0.852,2.278
2,Kris Newbury,C,CT/HER/ADK,31.633,335,98,114,72,212,284,892,11.754,0.278,0.278,0.22,0.557,0.778,2.393
3,Mark Mancari,RW,POR/CHI/RCH/SA,28.243,330,106,89,67,195,262,1018,8.167,0.229,0.25,0.21,0.48,0.684,2.689
4,Chris Terry,LW,CHA,24.504,299,104,85,65,189,254,839,11.772,0.285,0.254,0.116,0.539,0.655,2.391
5,Jonathan Marchessault,RW,CT/SPR/SYR,22.844,295,92,96,66,188,254,974,9.39,0.325,0.342,0.222,0.67,0.896,3.476
6,Zach Boychuk,LW,CHA,24.01,281,114,84,52,198,250,762,15.087,0.388,0.235,0.17,0.622,0.798,2.532
7,Andy Miele,C,POR/GR,25.543,280,88,94,67,182,249,562,16.738,0.345,0.33,0.272,0.668,0.945,2.046
8,Chris Mueller,C,MIL/TEX/HFD,27.592,319,113,75,55,188,243,830,11.916,0.306,0.214,0.212,0.52,0.727,2.506
9,Jeff Taffe,C,RFD/HOU/HER,31.695,292,87,92,59,179,238,762,11.291,0.286,0.28,0.198,0.564,0.766,2.512
10,T.J. Brennan,D,POR/RCH/TOR/RFD,24.514,309,82,82,64,164,228,900,7.861,0.244,0.301,0.24,0.549,0.784,3.076
11,Casey Wellman,RW,HOU/CT/HER/SA,25.973,300,96,75,55,171,226,771,13.037,0.322,0.23,0.175,0.552,0.728,2.49
12,Jason Akeson,RW,ADK/LV,23.41,265,81,79,65,160,225,715,11.894,0.348,0.292,0.249,0.644,0.889,2.92
