,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,eTOI,eTOI/GP,eG/60,eA1/60,eA2/60,eP1/60,eP/60,eSh/60,exG/60,QoT TOI,QoC TOI,QoT GF%,QoC GF%,GF%Rel,GF%,GF,GA,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
12,Felix Lauzon,C,VIC/DRU,19.504,212,75,64,54,139,193,433,16.458,0.378,0.358,0.288,0.738,1.024,2.326,15.78,0.292,885.392,16.56,1.365,1.302,1.038,2.668,3.706,8.441,1.064,18.126,17.786,61.178,48.791,3.845,65.1,273,189,24,71,36.736,29,99,27.686,22,263,7.086,2060,3576,60.239
13,Jeremy McKenna,RW,MON,18.657,194,93,53,44,146,190,806,11.535,0.532,0.33,0.24,0.867,1.105,4.525,33.232,0.528,1272.048,20.148,1.542,0.918,0.698,2.458,3.155,13.175,1.53,18.712,17.978,51.2,51.08,17.85,57.418,267,202,24,106,25.712,22,108,20.102,47,592,7.783,225,478,44.51
14,Jordan Maher,RW,BAT/CHA/HAL,19.64,254,66,58,63,124,187,447,13.758,0.25,0.245,0.265,0.495,0.765,1.82,14.96,0.244,991.745,16.087,0.931,0.916,0.994,1.848,2.838,6.788,0.9,18.792,17.616,59.608,48.672,14.4,67.0,310,171,18,73,23.04,15,86,14.892,33,288,10.848,693,1471,46.504
15,Charle-Edouard D'Astous,D,RIM,19.528,243,49,63,68,112,180,628,7.374,0.239,0.34,0.37,0.579,0.95,3.229,9.666,0.17,1495.232,25.93,0.534,0.771,0.835,1.311,2.144,7.295,0.384,17.869,18.148,60.49,50.776,1.65,58.079,353,306,4,9,37.5,7,35,20.359,38,584,6.039,2,4,56.25
16,Arnaud Durandeau,LW,HAL,18.794,253,76,64,40,140,180,550,14.601,0.372,0.266,0.176,0.639,0.82,2.494,21.495,0.344,1039.659,16.744,1.322,0.951,0.629,2.279,2.906,8.875,1.232,18.612,17.765,60.265,49.519,9.231,64.011,294,200,22,98,22.499,25,108,22.091,29,344,9.548,22,76,26.672
17,Jeffrey Truchon-Viel,LW,BAT,19.88,187,107,43,28,150,178,687,15.832,0.6,0.24,0.148,0.838,0.985,3.78,37.545,0.618,1149.51,18.778,1.918,0.762,0.47,2.678,3.142,12.072,1.968,19.18,18.1,56.99,50.828,13.848,63.575,270,175,46,171,26.472,24,122,21.3,37,394,9.365,32,69,47.92
18,Jimmy Huntington,C,VIC/RIM,18.95,254,67,68,41,135,176,413,17.682,0.406,0.374,0.195,0.784,0.979,2.145,17.091,0.277,1109.089,17.875,1.259,1.171,0.642,2.435,3.068,6.829,0.872,18.566,17.862,59.254,49.852,5.108,60.31,262,195,19,88,21.438,21,73,28.655,27,252,12.339,1570,2968,53.286
19,Matthew Boucher,LW,QUE,18.996,176,88,48,39,136,175,724,11.99,0.495,0.285,0.222,0.778,1.0,4.132,30.387,0.5,1274.792,21.132,1.405,0.815,0.63,2.218,2.848,11.753,1.42,18.845,18.338,52.22,51.278,7.84,54.312,235,205,26,110,22.612,20,96,21.245,42,518,8.058,1340,2452,54.668
20,Alexis Lafreniere,LW,RIM,16.428,114,76,62,37,138,175,383,19.795,0.665,0.55,0.33,1.215,1.545,3.36,26.07,0.455,1163.84,20.415,1.955,1.625,0.965,3.58,4.545,9.865,1.34,19.985,17.995,61.49,48.265,31.87,77.56,221,64,19,73,26.125,22,70,30.355,35,240,14.675,25,60,44.79
21,Alexandre Alain,C,GAT/BLB,19.787,181,88,43,43,131,174,645,14.262,0.535,0.265,0.252,0.798,1.05,3.642,28.738,0.465,1223.74,19.868,1.562,0.772,0.765,2.332,3.098,11.035,1.4,19.05,18.165,60.805,50.38,10.29,63.67,249,143,18,79,22.165,23,112,22.045,47,454,10.88,1381,2283,60.508
22,Rafael Harvey-Pinard,LW,ROU,18.816,179,69,72,32,141,173,463,13.216,0.402,0.365,0.205,0.768,0.965,2.795,21.009,0.345,954.182,15.789,1.312,1.196,0.648,2.508,3.161,9.034,1.125,16.337,15.741,57.189,43.246,-2.026,60.04,235,104,24,94,22.142,23,85,22.774,22,284,7.103,19,49,35.171
23,Kevin Klima,C,MON/CHI,19.53,181,70,59,43,129,172,384,17.922,0.428,0.342,0.248,0.77,1.018,2.325,18.492,0.292,1149.758,18.26,1.368,1.118,0.815,2.48,3.292,7.42,0.955,18.135,17.968,50.618,50.735,16.51,58.108,226,163,16,46,33.602,14,52,27.918,40,286,13.688,1294,2721,47.06
24,Yaroslav Alexeyev,RW/LW,SHE/BAC,18.911,182,76,49,46,125,171,435,19.08,0.45,0.288,0.25,0.738,0.988,2.37,19.228,0.32,1054.612,17.5,1.55,0.992,0.852,2.542,3.392,8.135,1.09,18.928,17.81,57.172,49.185,20.998,68.395,280,137,25,77,35.272,18,77,24.57,33,281,12.088,13,24,53.805
25,Otto Somppi,C,HAL,18.925,178,58,54,58,112,170,405,15.632,0.36,0.36,0.35,0.722,1.07,2.31,21.445,0.362,1113.762,18.803,1.138,1.12,1.1,2.26,3.355,7.37,1.145,18.848,18.4,52.105,52.06,13.308,57.02,251,198,19,83,24.82,9,65,12.77,30,257,13.14,1914,3442,55.475
26,Philipp Kurashev,C,QUE,18.178,175,63,58,48,121,169,554,11.433,0.385,0.342,0.267,0.728,1.002,3.4,17.23,0.308,1125.585,20.045,1.15,1.032,0.812,2.182,2.992,10.125,0.92,19.0,18.168,51.14,50.602,20.925,61.648,237,144,19,60,31.635,15,78,18.362,29,416,7.095,1364,2660,51.86
27,Nicolas Guay,C/RW,CHI/DRU,18.37,195,79,63,25,142,167,567,14.64,0.489,0.388,0.165,0.876,1.04,3.156,22.812,0.408,973.874,17.944,1.58,1.261,0.538,2.841,3.384,10.299,1.319,18.015,17.886,59.908,49.848,1.594,60.279,249,177,29,97,28.926,24,128,21.504,26,342,8.45,1063,2019,51.36
28,D'Artagnan Joly,C,GAT/BAC/RIM,18.567,215,57,69,41,126,167,506,11.231,0.288,0.302,0.215,0.598,0.812,2.444,13.431,0.241,906.639,16.424,1.025,1.052,0.788,2.085,2.872,8.906,0.862,17.93,17.55,54.251,49.174,9.31,58.065,225,173,14,56,21.805,14,63,23.275,29,387,7.178,662,1543,44.356
29,Derek Gentile,RW,QUE/CHA/CAP,18.562,244,64,56,46,120,166,529,10.688,0.255,0.277,0.245,0.53,0.78,2.482,18.846,0.309,1020.735,16.904,0.904,0.961,0.851,1.858,2.715,8.646,1.079,18.736,17.961,53.126,50.001,13.78,59.456,243,171,24,95,22.09,14,90,13.436,26,344,6.959,357,842,42.175
30,Matthew Highmore,C,SNB,20.05,129,56,60,48,116,164,420,13.225,0.435,0.465,0.375,0.9,1.27,3.26,27.97,0.435,1305.91,20.245,1.29,1.38,1.105,2.665,3.77,9.65,1.285,19.215,18.375,60.685,50.425,16.15,68.075,243,115,21,80,25.74,16,64,25.79,19,276,6.83,1489,2821,52.79
31,Jean-Christophe Beaudin,C,ROU,18.971,123,63,55,44,118,162,402,15.865,0.515,0.445,0.36,0.96,1.32,3.265,27.55,0.445,1216.615,19.76,1.57,1.35,1.1,2.92,4.02,9.9,1.355,19.775,18.435,63.28,51.68,5.17,65.41,211,112,16,48,32.805,12,64,19.435,35,290,12.265,1465,2588,56.005
32,Joe Veleno,C,SNB/DRU,16.923,171,48,64,50,112,162,458,10.69,0.295,0.4,0.318,0.695,1.01,2.765,17.05,0.29,1057.54,17.892,0.982,1.318,1.047,2.302,3.35,9.262,0.977,18.578,17.882,54.892,49.498,11.662,62.995,226,132,12,53,22.79,9,64,14.628,27,341,8.1,744,1639,46.155
33,Mathieu Nadeau,RW,VDO/RIM,19.949,173,63,65,32,128,160,420,14.812,0.387,0.408,0.218,0.798,1.012,2.648,16.86,0.3,1066.412,18.588,1.24,1.315,0.678,2.552,3.232,8.438,0.948,19.17,17.992,52.795,51.69,10.73,58.308,212,156,16,50,31.282,17,69,23.492,30,301,9.902,524,1183,43.552
34,Cameron Askew,RW,MON/SHA/CHA,19.592,197,78,47,34,125,159,615,11.955,0.37,0.21,0.17,0.582,0.75,3.122,26.635,0.408,1153.432,17.712,1.258,0.708,0.582,1.965,2.548,10.59,1.38,18.885,18.265,49.308,51.085,12.85,53.952,238,182,29,86,38.832,16,86,17.382,33,443,7.052,1345,2844,47.588
35,Daniel Hardie,LW,RIM/SNB/CHA,19.514,172,77,57,25,134,159,521,15.372,0.482,0.368,0.135,0.845,0.98,3.098,23.538,0.408,1055.325,18.24,1.572,1.202,0.445,2.77,3.218,10.17,1.34,18.688,17.885,52.878,47.922,18.445,61.555,223,148,26,93,29.445,25,112,23.375,26,316,8.538,19,56,34.548
36,Alexis D'Aoust,RW,SHA,19.951,118,73,55,30,128,158,469,15.685,0.615,0.445,0.26,1.06,1.32,3.92,36.69,0.62,1266.445,21.375,1.725,1.245,0.735,2.965,3.7,10.995,1.735,19.27,18.135,59.97,49.21,29.4,73.09,251,95,21,85,24.5,21,101,20.96,31,283,11.005,21,62,33.165
37,Tyler Boland,C,RIM,19.508,135,74,49,34,123,157,455,15.915,0.55,0.36,0.25,0.91,1.16,3.365,28.695,0.425,1434.945,21.245,1.52,1.01,0.7,2.53,3.225,9.435,1.18,18.81,18.345,51.275,50.78,17.915,58.635,221,155,17,47,38.095,23,70,30.19,34,338,10.105,1603,3101,51.695
38,Christophe Boivin,LW,BAT,20.088,128,74,54,29,128,157,562,13.1,0.575,0.425,0.22,0.995,1.22,4.395,38.345,0.6,1246.76,19.515,1.775,1.3,0.695,3.07,3.76,13.52,1.845,18.42,17.605,54.535,48.63,26.125,67.43,218,104,24,78,31.57,15,86,16.61,35,398,8.75,27,60,44.885
39,James Phelan,C,SHA/VIC/MON,19.822,200,75,46,36,121,157,425,18.402,0.415,0.27,0.205,0.68,0.885,2.23,23.36,0.355,1157.775,17.582,1.378,0.87,0.668,2.248,2.91,7.485,1.182,18.56,18.175,53.293,51.82,6.06,53.252,232,199,19,76,25.31,20,86,23.235,36,263,14.965,2186,3675,60.128
40,Olivier Galipeau,D,VDO/CHI/BAT,19.568,192,44,59,53,103,156,527,8.602,0.26,0.34,0.278,0.602,0.878,3.022,16.002,0.242,1640.308,25.202,0.62,0.795,0.668,1.415,2.088,7.112,0.565,18.112,18.16,56.38,51.278,4.682,58.385,334,260,10,27,38.055,3,23,9.822,31,477,6.56,1,6,8.332
41,Phelix Martineau,C,CAP,19.535,194,82,43,31,125,156,520,15.625,0.44,0.238,0.165,0.675,0.84,2.83,28.502,0.43,1199.26,18.268,1.435,0.78,0.538,2.212,2.752,9.232,1.405,17.645,17.87,51.435,51.628,-5.055,47.582,221,247,27,102,27.495,18,91,17.885,37,327,11.285,1490,2970,50.293
42,Gregor MacLeod,C,CHA/QUE/DRU,19.525,164,58,60,37,118,155,418,13.895,0.415,0.408,0.248,0.822,1.068,2.772,15.865,0.29,927.507,16.945,1.4,1.42,0.865,2.818,3.688,9.7,1.018,18.098,17.585,60.037,47.865,13.54,71.402,229,93,17,58,31.368,15,84,18.075,26,276,9.308,291,614,45.66
43,Pierre-Luc Dubois,LW,CAP/BLB,17.728,110,63,61,30,124,154,402,15.225,0.56,0.545,0.27,1.1,1.375,3.635,32.935,0.595,1112.505,20.18,1.655,1.605,0.81,3.255,4.065,10.795,1.765,19.04,18.355,58.675,50.205,22.25,69.355,208,92,19,76,25.67,12,58,18.435,32,268,11.835,796,1575,50.55
44,Mathieu Joseph,RW,SNB,19.097,112,69,53,31,122,153,400,17.37,0.62,0.48,0.275,1.095,1.37,3.565,31.515,0.565,1165.72,20.815,1.785,1.375,0.795,3.155,3.95,10.285,1.625,19.48,18.415,61.29,50.495,17.83,69.66,223,99,18,71,25.29,16,79,20.475,35,250,14.29,90,200,41.59
45,Mathieu Boucher,LW,ROU,19.658,197,63,46,43,109,152,437,15.235,0.362,0.24,0.215,0.605,0.812,2.358,23.008,0.353,1209.552,18.375,1.158,0.785,0.7,1.945,2.642,7.59,1.12,18.605,18.112,61.132,50.002,3.28,61.06,261,160,22,78,31.15,17,75,22.46,24,284,8.655,198,386,50.812
46,Giovanni Fiore,LW,SHA/CAP,19.59,126,80,43,29,123,152,587,13.335,0.64,0.34,0.23,0.985,1.215,4.695,42.48,0.68,1203.14,19.175,1.96,1.07,0.73,3.025,3.755,14.5,2.095,18.48,17.93,56.57,50.425,15.4,65.8,197,102,22,85,25.18,15,88,15.82,43,414,10.425,30,76,38.93
47,Olivier Garneau,LW,QUE/RIM,19.279,247,82,40,30,122,152,491,18.285,0.432,0.171,0.154,0.605,0.758,2.262,17.982,0.3,1053.166,17.688,1.432,0.575,0.505,2.005,2.508,7.594,1.014,19.205,18.055,57.89,50.512,4.486,57.409,238,233,36,123,30.586,13,87,19.575,33,281,12.024,609,1402,40.569
48,Simon Lafrance,C,VDO/VIC,19.051,192,64,46,42,110,152,463,14.96,0.374,0.249,0.252,0.626,0.878,2.66,14.204,0.271,995.298,18.866,1.188,0.822,0.822,2.01,2.831,8.262,0.87,18.178,17.832,50.845,51.6,8.756,55.656,221,171,19,55,25.29,18,71,33.984,27,337,7.679,860,2116,41.512
49,Gabriel Fortier,C,BAC,17.858,150,69,42,39,111,150,406,17.72,0.478,0.292,0.248,0.775,1.018,2.718,18.013,0.34,987.26,18.71,1.535,0.93,0.778,2.465,3.242,8.685,1.09,18.57,18.048,58.188,49.16,10.872,62.28,223,140,32,97,32.588,16,67,24.443,21,242,8.755,1178,2480,48.408
50,Benoit-Olivier Groulx,LW/C,HAL,17.858,186,71,37,41,108,149,427,16.768,0.4,0.238,0.248,0.64,0.888,2.392,18.12,0.298,1028.045,16.988,1.415,0.815,0.87,2.23,3.102,8.392,1.038,18.288,17.76,60.44,49.142,3.868,61.568,225,164,17,73,22.298,21,70,33.602,33,284,11.505,1288,2550,50.052
51,Samuel Girard,D,SHA,17.846,126,19,70,60,89,149,200,9.725,0.15,0.56,0.475,0.715,1.185,1.61,6.45,0.105,1489.86,23.675,0.38,1.42,1.205,1.8,3.005,4.06,0.265,18.59,18.12,60.81,49.67,20.945,67.53,257,124,2,2,100.0,2,5,41.665,15,193,8.0,0,0,0.0
52,Nicholas Welsh,D,SHA/MON,19.609,203,30,62,57,92,149,378,7.87,0.158,0.352,0.288,0.505,0.792,2.06,10.28,0.15,1504.798,22.202,0.418,0.928,0.775,1.342,2.12,5.48,0.398,17.755,18.048,53.72,50.758,10.198,57.302,301,224,2,7,25.0,3,14,18.75,25,357,6.852,3,3,25.0
53,Alexandre Goulet,C,CHA/VIC,19.946,131,72,45,32,117,149,404,18.065,0.545,0.34,0.24,0.895,1.13,3.07,30.665,0.47,1277.745,19.475,1.69,1.05,0.725,2.74,3.465,9.425,1.445,18.265,18.065,52.86,50.44,22.135,62.42,198,118,21,77,26.575,16,60,26.6,35,267,12.905,138,285,48.075
54,Thomas Gregoire,D,SHE,18.42,182,23,77,48,100,148,483,4.272,0.132,0.448,0.252,0.58,0.835,2.825,9.58,0.148,1498.34,23.778,0.318,1.088,0.635,1.405,2.04,6.942,0.355,17.588,18.053,51.18,52.15,7.137,52.118,263,242,2,8,33.335,1,18,5.555,20,457,3.938,0,0,0.0
55,Pascal Laberge,C,VIC/QUE,18.686,166,52,55,40,107,147,482,10.422,0.302,0.315,0.23,0.612,0.842,2.852,19.745,0.34,1040.228,18.06,0.99,1.025,0.758,2.02,2.778,9.47,1.128,18.592,18.002,55.745,49.388,13.845,60.388,218,144,12,53,22.542,14,65,19.632,26,364,7.098,439,949,46.175
56,Keith Getson,LW/C,CHA/HAL,19.591,249,67,41,37,108,145,524,13.156,0.325,0.195,0.176,0.522,0.7,2.428,20.538,0.329,1008.041,16.321,1.164,0.698,0.636,1.859,2.494,8.759,1.182,18.131,17.97,55.761,50.319,-3.686,52.544,205,188,25,118,21.18,18,97,17.57,24,309,7.959,1740,3246,54.191
57,Shawn Boudrias,RW,CHA/GAT/CAP,18.129,223,68,41,36,109,145,561,11.474,0.349,0.211,0.206,0.56,0.765,2.923,19.149,0.346,982.418,17.876,1.12,0.68,0.664,1.795,2.46,9.599,1.148,18.864,17.822,52.924,50.329,18.676,61.704,235,151,22,80,28.171,17,99,16.858,29,382,7.395,478,993,46.664
58,Filip Chlapik,C,CHA,18.785,109,46,61,38,107,145,408,10.605,0.415,0.555,0.35,0.97,1.32,3.7,23.165,0.42,1071.185,19.62,1.245,1.7,1.06,2.945,4.005,11.23,1.28,18.95,18.04,57.03,49.13,14.665,63.18,187,107,15,51,28.725,9,63,14.29,22,294,6.645,760,1491,50.94
59,Ivan Kosorenkov,RW,VIC,19.148,131,70,40,35,110,145,325,21.59,0.535,0.31,0.27,0.845,1.115,2.495,25.805,0.395,1159.57,17.725,1.815,1.035,0.905,2.85,3.76,8.415,1.335,19.29,18.06,57.705,49.315,28.5,73.93,207,73,15,46,32.285,14,58,22.1,41,221,18.075,3,13,22.62
60,Dennis Yan,LW,SHA,18.922,126,78,37,29,115,144,441,17.585,0.62,0.295,0.235,0.915,1.14,3.49,32.75,0.52,1207.29,19.145,1.92,0.92,0.745,2.845,3.59,10.905,1.615,19.705,18.295,60.63,50.09,19.815,69.02,203,91,16,54,28.61,22,66,33.645,40,321,12.435,17,42,41.135
61,Alex Dostie,C,GAT/CHA,18.924,117,55,47,42,102,144,320,17.17,0.47,0.4,0.37,0.87,1.24,2.75,28.575,0.495,1104.575,18.86,1.495,1.275,1.185,2.77,3.95,8.755,1.57,19.3,17.855,59.93,49.015,17.545,68.045,197,99,16,57,27.67,18,84,21.44,21,179,11.73,252,532,47.015
62,Raphael Lavoie,C/RW,HAL,17.222,157,67,43,31,110,141,445,16.18,0.428,0.262,0.215,0.69,0.908,2.74,20.46,0.342,921.925,16.59,1.498,0.885,0.73,2.383,3.112,9.485,1.175,18.335,17.722,60.008,50.022,8.935,64.365,202,109,22,90,35.172,18,72,27.765,27,283,9.618,418,874,46.835
63,Alexander Katerinakis,RW,BLB,19.517,209,52,47,41,99,140,486,11.061,0.286,0.226,0.202,0.51,0.709,2.589,13.782,0.246,957.709,17.35,0.972,0.794,0.696,1.771,2.464,8.809,0.84,17.89,18.057,49.817,53.082,3.904,51.01,195,175,18,52,34.52,9,75,11.358,25,359,7.384,138,312,46.249
64,Jakob Pelletier,C/LW,MON,17.026,117,58,42,40,100,140,357,16.07,0.495,0.36,0.345,0.86,1.205,3.065,25.8,0.445,1117.39,19.13,1.55,1.125,1.07,2.675,3.75,9.565,1.375,19.615,18.055,54.16,50.28,23.275,65.125,202,108,29,97,31.035,8,68,12.145,21,192,11.065,81,195,42.075
65,Pascal Corbeil,D,BLB/BAC,19.774,192,26,66,47,92,139,301,8.576,0.15,0.348,0.291,0.495,0.782,1.686,3.149,0.08,848.252,20.91,0.422,0.989,0.815,1.411,2.226,4.832,0.226,17.615,17.44,58.589,47.495,12.692,68.392,264,129,0,0,0.0,2,7,18.75,24,294,8.438,0,1,0.0
66,Samuel Dove-McFalls,C,SNB/RIM,19.683,158,44,61,33,105,138,507,8.485,0.278,0.388,0.21,0.67,0.878,3.265,19.172,0.325,1064.528,18.58,0.892,1.188,0.67,2.08,2.752,10.488,1.05,19.29,18.092,58.39,50.848,1.892,57.745,197,129,14,69,21.81,10,66,15.188,20,372,4.88,1876,3200,58.09
67,Noah Dobson,D,BAT/ROU,17.94,177,34,51,52,85,137,531,6.565,0.195,0.322,0.288,0.522,0.805,3.195,10.712,0.19,1365.265,24.73,0.472,0.755,0.69,1.23,1.915,7.49,0.45,18.078,18.008,56.062,50.975,8.005,57.768,293,201,3,15,26.04,6,26,24.872,25,490,4.935,0,0,0.0
68,Drake Batherson,C,CAP/BLB,18.637,122,51,55,31,106,137,271,14.348,0.375,0.44,0.227,0.815,1.042,2.202,15.735,0.322,815.933,17.195,1.135,1.478,0.692,2.61,3.308,7.123,1.055,18.015,17.615,52.798,49.752,9.53,59.778,192,97,10,38,20.188,11,44,19.272,30,189,12.098,387,764,48.518
69,Pierre-Olivier Joseph,D,CHA/DRU,18.334,226,29,57,50,86,136,462,6.369,0.153,0.306,0.231,0.455,0.688,2.246,7.188,0.128,1191.698,21.094,0.415,0.848,0.656,1.261,1.915,6.3,0.351,17.434,17.824,57.845,49.67,3.985,58.73,291,220,5,13,37.142,5,18,17.709,19,431,4.316,3,5,31.25
70,Daniil Miromanov,D,BAT/MON,19.431,170,52,42,42,94,136,505,9.258,0.27,0.242,0.295,0.518,0.812,2.922,17.948,0.332,1105.948,21.502,0.77,0.682,0.825,1.445,2.27,8.18,0.938,18.38,17.925,50.728,52.04,6.405,52.048,202,197,20,61,31.325,10,73,7.81,22,371,6.132,3,17,12.082
71,Francois Beauchemin,C,RIM/VDO/CHA,20.14,133,64,43,29,107,136,353,17.35,0.475,0.315,0.215,0.79,1.01,2.635,25.48,0.38,1205.315,18.055,1.53,1.005,0.71,2.535,3.25,8.69,1.245,19.145,18.06,56.115,51.02,10.04,61.185,191,119,27,74,34.295,13,59,21.365,24,220,10.6,641,1419,43.48
72,Felix Bibeau,C,ROU,18.586,174,50,49,36,99,135,466,9.505,0.311,0.306,0.209,0.617,0.83,2.825,16.401,0.292,897.234,15.812,0.994,0.982,0.68,1.974,2.652,8.996,0.926,16.455,15.664,57.0,43.072,-2.558,59.585,205,94,16,68,18.618,15,70,18.332,19,328,5.444,1469,2739,55.881
73,Dylan Montcalm,C,RIM,19.469,129,39,63,33,102,135,358,11.18,0.3,0.49,0.26,0.795,1.055,2.79,23.47,0.365,1239.67,19.235,0.94,1.53,0.805,2.47,3.275,8.68,1.14,19.265,18.305,52.81,49.985,18.05,60.47,187,122,8,55,14.315,9,62,14.585,22,241,9.65,1419,2572,55.235
74,Jared McIsaac,D,HAL,17.72,168,27,60,47,87,134,428,7.12,0.212,0.43,0.3,0.643,0.94,2.758,8.07,0.15,1255.05,23.807,0.518,1.068,0.752,1.585,2.34,6.875,0.382,17.64,17.885,61.43,49.712,1.512,60.768,279,208,1,9,8.332,3,17,17.145,23,402,6.54,2,4,16.668
75,Julien Tessier,C,CHI/SNB/MON/VDO,19.583,180,50,57,27,107,134,384,12.061,0.298,0.338,0.168,0.641,0.81,2.276,13.234,0.246,908.441,17.584,0.966,1.11,0.54,2.081,2.618,7.601,0.815,18.425,17.794,42.311,52.058,14.25,47.324,181,234,11,51,21.496,15,64,22.608,24,269,8.023,1487,2970,50.412
76,Samuel L'Italien,C,BAT/BAC,19.55,246,39,54,41,93,134,384,10.111,0.188,0.275,0.226,0.466,0.688,1.792,13.322,0.215,1029.299,16.812,0.658,0.955,0.771,1.615,2.384,6.31,0.762,18.43,17.839,58.317,50.522,-8.071,52.849,239,250,17,75,22.46,10,71,13.979,12,238,5.17,2687,4766,57.441
77,Felix Boivin,D,BAT/VIC/VDO,19.64,248,34,51,46,85,131,484,6.389,0.146,0.262,0.239,0.402,0.649,2.332,6.988,0.114,1333.945,21.924,0.397,0.689,0.63,1.079,1.715,6.264,0.314,17.47,17.685,48.722,51.216,7.321,51.234,292,250,8,12,50.0,3,12,14.582,23,460,4.761,0,0,0.0
