,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Omaha Lancers,781,401,46.186,2524,2162,362,49.114,23797,22328,1469,9.5,0.895,99.01
1,Waterloo Black Hawks,779,399,55.019,2654,2312,342,54.185,26114,22398,3716,9.956,0.904,100.285
2,Cedar Rapids RoughRiders,781,392,43.666,2553,2204,349,46.558,23497,23887,-390,8.882,0.9,98.885
3,Green Bay Gamblers,782,382,54.034,2411,2235,176,51.957,23640,23305,335,9.121,0.916,100.705
4,Sioux Falls Stampede,779,370,48.634,2393,2304,89,47.262,23712,24036,-324,9.23,0.915,100.649
5,Lincoln Stars,782,370,49.512,2454,2391,63,48.84,24953,23805,1148,9.208,0.91,100.162
6,Sioux City Musketeers,710,307,53.444,2160,2111,49,51.711,21942,21845,97,8.78,0.916,100.341
7,Chicago Steel,783,298,53.319,2233,2658,-425,49.906,23021,26119,-3098,10.039,0.912,101.288
8,Tri-City Storm,782,296,48.776,2159,2520,-361,49.294,23639,23635,4,9.15,0.908,99.88
9,Indiana Ice,600,291,55.6,2012,1909,103,53.092,18579,18409,170,10.667,0.903,100.974
10,Des Moines Buccaneers,783,261,48.804,2245,2728,-483,49.142,23942,25963,-2021,9.185,0.906,99.815
11,Fargo Force,544,246,51.632,1595,1581,14,52.287,16512,16461,51,8.634,0.911,99.659
12,Dubuque Fighting Saints,424,246,55.768,1433,1126,307,53.968,13368,11191,2177,10.66,0.9,100.72
13,Youngstown Phantoms,484,206,53.078,1484,1534,-50,50.731,14044,14576,-532,10.034,0.908,100.898
14,Team USA,484,184,45.012,1509,1692,-183,48.12,14540,14786,-246,9.81,0.887,98.511
15,Muskegon Lumberjacks,424,168,51.017,1256,1389,-133,49.733,12936,14025,-1089,9.446,0.91,100.399
16,Bloomington Thunder,180,81,48.368,490,507,-17,52.433,5629,5040,589,8.288,0.904,98.688
17,Madison Capitols,180,64,43.47,468,591,-123,44.838,5185,6247,-1062,8.69,0.91,99.667
18,Souix City Musketeers,57,34,57.49,215,159,56,49.61,1698,1725,-27,12.14,0.91,103.14
19,Ohio Jr Blue Jackets,113,34,39.87,287,422,-135,42.93,3049,4016,-967,8.995,0.897,98.71
