,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Jason Krog,C,CHI/MTB,33.186,232,83,112,78,195,273,563,12.975,0.315,0.473,0.335,0.785,1.12,2.31
1,Alexandre Giroux,LW,CHI/HER,27.5,206,143,76,49,219,268,784,18.623,0.7,0.397,0.25,1.102,1.348,3.768
2,Keith Aucoin,C,ALB/HER,30.109,180,68,118,61,186,247,447,15.372,0.387,0.628,0.358,1.015,1.372,2.512
3,Corey Locke,C,HAM/HOU/HFD,24.606,231,86,74,76,160,236,592,14.817,0.38,0.335,0.33,0.718,1.048,2.568
4,Martin St. Pierre,C,RFD/PRO/BNG,25.348,207,60,99,67,159,226,410,14.448,0.292,0.448,0.312,0.742,1.06,2.045
5,Chris Bourque,LW,HER,22.878,191,71,70,65,141,206,669,11.368,0.395,0.412,0.385,0.812,1.195,3.492
6,Pierre-Alexandre Parenteau,RW,HFD,25.731,184,83,75,46,158,204,647,13.638,0.495,0.405,0.272,0.9,1.178,3.625
7,Darren Haydar,RW,CHI/GR/LE,29.15,196,73,71,58,144,202,460,15.835,0.365,0.35,0.305,0.718,1.022,2.305
8,Mark Mancari,RW,RCH/POR,23.431,227,78,72,48,150,198,711,11.238,0.355,0.338,0.215,0.69,0.908,3.138
9,Pascal Pelletier,C,PRO/RFD/PEO/SYR,25.501,224,83,63,42,146,188,674,11.198,0.335,0.285,0.192,0.62,0.81,2.902
10,Cal O'Reilly,C,MIL,22.21,182,38,89,61,127,188,249,14.77,0.228,0.53,0.32,0.76,1.075,1.582
11,Jared Ross,C/D,PHI/ADK/PRO,25.757,252,65,66,53,131,184,599,7.665,0.192,0.225,0.173,0.417,0.595,2.103
12,Ben Walter,C,BRI/LOW,24.598,211,62,70,42,132,174,483,13.18,0.29,0.322,0.192,0.615,0.805,2.235
13,Kyle Wilson,C,HER,24.0,237,82,52,38,134,172,532,15.355,0.338,0.22,0.153,0.562,0.715,2.195
14,Mike Santorelli,C,MIL,23.004,207,74,60,37,134,171,579,13.135,0.392,0.32,0.19,0.705,0.903,2.942
15,Jerome Samson,RW,ALB,21.282,209,80,57,34,137,171,785,10.382,0.408,0.285,0.175,0.698,0.868,3.918
16,Jon Matsumoto,C,PHI/ADK,22.174,235,79,62,28,141,169,629,12.472,0.348,0.27,0.118,0.612,0.735,2.778
17,Kyle Greentree,LW,PHI/QC/RFD,25.084,215,88,47,34,135,169,670,13.24,0.4,0.208,0.145,0.612,0.758,3.032
18,Andrew Gordon,RW,HER,23.006,217,74,60,33,134,167,522,15.238,0.37,0.278,0.16,0.65,0.81,2.41
19,Brett Sterling,LW,CHI,24.644,177,88,43,35,131,166,501,18.59,0.522,0.238,0.19,0.762,0.95,2.82
20,Charles Linglet,LW,PEO/SPR,26.484,213,51,69,45,120,165,576,8.572,0.235,0.338,0.235,0.57,0.808,2.708
21,Denis Hamel,LW,BNG,31.601,203,79,52,25,131,156,752,10.065,0.37,0.262,0.12,0.633,0.752,3.64
22,Josh Hennessy,C,BNG,23.852,213,72,41,43,113,156,509,14.785,0.348,0.208,0.205,0.555,0.76,2.385
23,Jeff Taffe,C,WBS/RCH,27.82,162,64,48,40,112,152,482,14.093,0.418,0.265,0.227,0.682,0.908,2.958
24,Jon DiSalvatore,RW,SA/LOW/HOU,27.713,221,63,52,36,115,151,523,12.298,0.282,0.228,0.17,0.51,0.68,2.3
25,Clay Wilson,D,SYR/POR/CHI/RCH,25.698,216,42,62,47,104,151,532,7.772,0.195,0.312,0.222,0.5,0.722,2.485
26,Jason Jaffray,LW,MTB/ABB,27.461,171,69,43,39,112,151,466,14.548,0.4,0.252,0.222,0.652,0.875,2.76
27,Tim Brent,C,WBS/RFD/TOR,24.767,171,51,55,45,106,151,395,15.183,0.332,0.305,0.23,0.645,0.872,2.238
28,Graham Mink,RW,WOR/HER/RCH,29.572,206,76,42,33,118,151,558,13.158,0.353,0.175,0.158,0.528,0.685,2.65
29,Derek MacKenzie,C,SYR,27.513,173,64,45,39,109,148,514,12.358,0.365,0.272,0.26,0.64,0.9,2.972
30,Marc-Andre Gragnani,D,RCH/POR,21.766,220,35,49,62,84,146,355,10.9,0.165,0.22,0.277,0.385,0.66,1.545
31,Trevor Smith,C,BRI,23.85,206,71,39,36,110,146,559,12.245,0.328,0.185,0.17,0.515,0.685,2.675
32,Greg Moore,C,HFD/BRI/SYR,24.723,221,68,36,42,104,146,566,11.598,0.29,0.152,0.185,0.445,0.633,2.525
33,Trent Whitfield,C,PEO/PRO,31.497,201,59,41,45,100,145,539,11.532,0.308,0.232,0.22,0.538,0.758,2.65
34,Mike Glumac,RW,PEO/HAM,28.696,216,74,39,28,113,141,598,11.938,0.33,0.182,0.118,0.507,0.625,2.73
35,Mark Cullen,C,GR/MTB/RFD,30.134,177,51,51,37,102,139,370,15.12,0.3,0.288,0.215,0.588,0.8,2.045
36,Tim Stapleton,C,TOR/CHI,26.688,143,58,45,35,103,138,363,16.08,0.405,0.315,0.25,0.72,0.97,2.545
37,Greg Mauldin,LW,BNG/BRI,26.516,228,64,37,37,101,138,656,9.862,0.288,0.167,0.165,0.46,0.625,2.93
38,David Desharnais,C,HAM,22.254,141,51,56,30,107,137,255,14.895,0.302,0.358,0.242,0.66,0.9,1.792
39,Chris Minard,LW,WBS/SPR,27.075,150,81,32,24,113,137,590,13.6,0.545,0.22,0.162,0.762,0.928,4.003
40,Gabe Gauthier,C,MCH,24.904,201,43,43,51,86,137,436,8.675,0.192,0.213,0.238,0.405,0.643,2.098
41,Jeremy Williams,RW,TOR/GR,24.888,172,77,37,22,114,136,503,15.265,0.45,0.218,0.132,0.663,0.795,2.918
42,Brock Trotter,C,HAM,21.914,172,57,44,34,101,135,323,16.925,0.335,0.23,0.218,0.568,0.782,1.878
43,Mark Letestu,C,WBS,23.861,188,51,53,30,104,134,507,9.528,0.278,0.3,0.153,0.578,0.732,2.862
44,Boyd Kane,LW,PHI/HER,30.662,191,59,38,34,97,131,326,18.428,0.312,0.188,0.17,0.498,0.668,1.692
45,T.J. Hensick,C,LE,23.015,120,39,57,35,96,131,355,13.332,0.375,0.495,0.288,0.875,1.162,2.885
46,Mike Iggulden,RW,WOR/BRI,25.35,150,54,35,42,89,131,395,13.705,0.36,0.235,0.28,0.59,0.875,2.64
47,Danny Groulx,D,MTB/RFD/WOR,27.48,218,24,51,55,75,130,570,4.355,0.12,0.262,0.262,0.385,0.638,2.728
48,Wyatt Smith,C,LE/SA/NOR/WBS,31.836,187,49,40,41,89,130,333,14.045,0.258,0.222,0.22,0.48,0.7,1.78
49,Petri Kontiola,C,RFD/IOW,23.447,147,37,48,45,85,130,273,13.56,0.25,0.335,0.305,0.595,0.9,1.865
50,T.J. Trevelyan,LW,PRO/IOW/WOR,24.778,211,69,39,21,108,129,658,10.955,0.358,0.17,0.11,0.528,0.638,3.247
51,Jamie Johnson,C,ALB/RCH,26.644,159,48,47,34,95,129,292,16.575,0.305,0.295,0.215,0.6,0.81,1.84
52,Krys Kolanos,RW,QC/HOU/ADK,27.387,137,70,38,21,108,129,568,11.683,0.452,0.24,0.112,0.692,0.805,3.808
53,Jeff Hoggan,LW,PRO/SA,30.87,201,64,40,24,104,128,647,8.945,0.29,0.195,0.115,0.478,0.592,3.12
54,Jack Skille,RW,RFD,21.578,180,59,42,27,101,128,629,9.398,0.338,0.248,0.145,0.58,0.73,3.582
55,Joe Motzko,RW,CHI/HER,28.006,145,56,42,28,98,126,378,14.825,0.39,0.29,0.19,0.675,0.87,2.605
56,Blair Jones,C,NOR,22.218,218,43,50,33,93,126,613,6.778,0.18,0.232,0.135,0.412,0.55,2.638
57,Julian Talbot,C,PEO,23.73,219,61,45,19,106,125,410,14.22,0.265,0.198,0.078,0.46,0.535,1.88
58,Artem Anisimov,C,HFD,19.812,154,53,44,27,97,124,359,14.255,0.34,0.285,0.175,0.625,0.795,2.32
59,Carsen Germyn,RW,QC/ABB,26.812,173,37,51,35,88,123,496,8.312,0.225,0.272,0.22,0.495,0.71,2.718
60,Chris Conner,LW,IOW/PEO/WBS,24.98,144,48,49,26,97,123,373,13.128,0.353,0.34,0.195,0.692,0.885,2.698
61,Kris Newbury,C,TOR/HFD/GR,26.82,157,37,55,31,92,123,357,10.372,0.225,0.368,0.188,0.592,0.785,2.258
62,Marco Rosa,C,HOU/MTB,26.916,205,48,44,30,92,122,489,9.968,0.242,0.23,0.138,0.47,0.61,2.407
63,Garrett Stafford,D,GR/TEX,28.882,199,29,42,50,71,121,366,7.75,0.14,0.222,0.23,0.36,0.585,1.765
64,Dave Spina,RW,SA,25.531,165,43,47,31,90,121,369,12.078,0.248,0.312,0.148,0.562,0.705,2.115
65,Jesse Schultz,RW,CHI/HOU,25.465,156,48,53,20,101,121,249,19.245,0.31,0.34,0.13,0.65,0.77,1.595
66,Teddy Purcell,RW,MCH,22.519,105,41,45,35,86,121,309,13.12,0.395,0.41,0.315,0.805,1.12,3.055
67,Martins Karsums,RW,PRO/NOR,22.801,158,41,46,33,87,120,387,9.185,0.218,0.252,0.19,0.475,0.658,2.222
68,Michael Grabner,LW,MTB,21.197,178,67,28,23,95,118,552,11.94,0.382,0.16,0.13,0.542,0.67,3.222
69,Rob Schremp,LW,SPR,21.709,147,30,45,43,75,118,353,7.975,0.195,0.305,0.29,0.505,0.79,2.385
70,David Van der Gulik,LW,QC/ABB,25.657,217,52,40,26,92,118,472,11.415,0.242,0.188,0.135,0.43,0.565,2.135
71,Joey Crabb,RW,CHI,25.704,193,48,54,15,102,117,329,15.062,0.27,0.29,0.07,0.565,0.63,1.805
72,Ryan Potulny,C,PHI/SPR,24.277,142,62,31,24,93,117,479,10.915,0.33,0.212,0.158,0.552,0.71,2.955
73,Andrew Hutchinson,D,HFD/NOR/TEX,28.729,165,28,47,40,75,115,325,6.955,0.14,0.265,0.248,0.4,0.648,1.915
74,Nick Drazenovic,C,PEO,21.92,203,47,38,29,85,114,400,11.895,0.262,0.182,0.153,0.445,0.595,2.173
75,Jiri Tlusty,LW,TOR/ALB,20.75,119,46,43,25,89,114,296,17.018,0.4,0.345,0.212,0.745,0.958,2.41
76,Brian Salcido,D,POR/IOW/MTB,23.672,215,29,37,48,66,114,338,8.268,0.13,0.145,0.182,0.275,0.46,1.578
77,Joel Perrault,C,SA,25.695,121,49,37,26,86,112,378,13.65,0.402,0.295,0.19,0.702,0.892,2.995
78,Zenon Konopka,C,SYR/NOR,27.201,132,41,32,39,73,112,349,12.375,0.315,0.245,0.29,0.555,0.85,2.63
79,Chris Durno,LW,SA/LE,28.124,173,51,35,26,86,112,454,15.878,0.428,0.267,0.135,0.695,0.83,2.66
80,Hugh Jessiman,RW,HFD/MIL,24.718,218,58,31,22,89,111,507,11.788,0.265,0.143,0.108,0.408,0.515,2.29
81,Grant Stevenson,C,QC/CHI/HAM,27.168,192,48,39,24,87,111,445,9.65,0.213,0.15,0.115,0.36,0.478,2.112
82,Brett Skinner,D,PRO/BRI/CHI/LE,25.468,202,14,40,56,54,110,275,4.645,0.062,0.188,0.258,0.25,0.505,1.308
83,Colton Fretter,RW,CHI/BRI/POR/SPR,26.763,185,60,36,14,96,110,346,17.885,0.335,0.205,0.08,0.54,0.62,1.908
84,Sean Bentivoglio,LW,BRI,23.166,226,41,38,30,79,109,366,11.438,0.195,0.165,0.14,0.36,0.5,1.672
85,Dustin Jeffrey,C,WBS,21.05,140,35,42,31,77,108,359,9.555,0.24,0.295,0.215,0.54,0.755,2.505
86,Evan McGrath,C,GR/SYR,22.919,218,47,40,20,87,107,377,12.09,0.205,0.167,0.088,0.372,0.46,1.682
