,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Shawinigan Cataractes,286,172,54.372,1131,856,275,52.128,9055,7772,1283,11.624,0.894,101.008
1,Baie-Comeau Drakkar,286,161,48.811,1085,984,101,47.904,9045,9338,-293,10.996,0.895,100.44
2,Val-d'Or Foreurs,286,155,51.065,1053,935,118,50.798,9226,8442,784,10.491,0.897,100.166
3,Cape Breton Screaming Eagles,286,153,54.935,1029,948,81,50.54,9294,9561,-267,10.702,0.91,101.655
4,Victoriaville Tigres,286,151,47.22,1097,1058,39,49.122,9605,9633,-28,10.308,0.89,99.33
5,Halifax Mooseheads,286,148,48.532,985,930,55,50.02,9126,8759,367,10.275,0.891,99.329
6,Acadie-Bathurst Titan,286,147,45.722,956,1009,-53,49.312,9430,9105,325,9.399,0.891,98.539
7,Rouyn-Noranda Huskies,286,141,49.784,1078,1070,8,49.445,9416,9547,-131,10.979,0.892,100.139
8,Moncton Wildcats,286,139,52.638,985,1032,-47,50.581,9129,9725,-596,10.36,0.903,100.66
9,Quebec Remparts,286,137,48.406,925,1013,-88,50.501,9139,8941,198,9.872,0.893,99.167
10,Chicoutimi Sagueneens,286,133,47.94,977,1094,-117,48.384,9365,9646,-281,9.978,0.897,99.672
11,Drummondville Voltigeurs,286,115,45.328,887,1068,-181,45.514,8339,9688,-1349,10.214,0.898,100.056
12,Hull Olympiques,216,112,51.748,784,759,25,49.998,6329,6535,-206,12.088,0.887,100.782
13,Rimouski Oceanic,286,110,46.371,1012,1258,-246,46.614,9364,10518,-1154,10.895,0.888,99.72
14,Sherbrooke Castors,216,94,49.29,713,772,-59,49.145,6760,7170,-410,10.362,0.897,100.038
15,Montreal Rocket,216,87,47.12,703,814,-111,49.57,6866,6959,-93,10.41,0.886,98.965
16,Gatineau Olympiques,70,55,63.09,306,179,127,56.77,2494,1899,595,12.13,0.907,102.85
17,PEI Rocket,70,43,57.05,251,189,62,56.22,2409,1876,533,10.2,0.902,100.41
18,Lewiston MAINEiacs,70,35,52.01,233,215,18,58.43,2568,1827,741,8.82,0.884,97.25
