,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Quebec Remparts,340,194,54.816,1297,1000,297,49.43,10390,10133,257,12.288,0.902,102.426
1,Halifax Mooseheads,340,181,53.679,1287,1086,201,53.43,10984,9541,1443,11.061,0.89,100.053
2,Rimouski Oceanic,340,175,56.514,1258,1071,187,53.36,10510,9992,518,11.526,0.897,101.116
3,Moncton Wildcats,340,168,52.727,1181,1126,55,50.346,10535,10549,-14,11.638,0.896,101.161
4,Saint John Sea Dogs,340,166,47.621,1180,1098,82,47.878,10608,10843,-235,10.107,0.899,99.957
5,Drummondville Voltigeurs,340,163,48.596,1109,1071,38,51.189,10338,9224,1114,10.203,0.889,99.051
6,Victoriaville Tigres,340,154,49.808,1261,1167,94,47.864,10594,10725,-131,11.545,0.894,100.872
7,Gatineau Olympiques,340,154,50.183,1159,1169,-10,50.689,9587,9695,-108,11.527,0.883,99.83
8,Val-d'Or Foreurs,340,154,52.732,1277,1236,41,51.907,10578,10321,257,12.096,0.884,100.404
9,Blainville-Boisbriand Armada,272,149,56.925,1003,762,241,53.532,8135,7103,1032,11.856,0.896,101.426
10,Baie-Comeau Drakkar,340,148,51.948,1105,1088,17,51.078,10628,9888,740,10.396,0.899,100.254
11,Shawinigan Cataractes,340,146,48.85,1085,1116,-31,47.445,10160,10891,-731,10.542,0.902,100.652
12,Chicoutimi Sagueneens,340,130,45.312,998,1148,-150,48.7,10110,10652,-542,9.215,0.894,98.589
13,Rouyn-Noranda Huskies,340,128,48.86,1145,1366,-221,51.764,9842,10071,-229,11.645,0.87,98.64
14,Acadie-Bathurst Titan,340,119,39.616,1023,1249,-226,46.54,10148,11154,-1006,8.694,0.887,97.35
15,Cape Breton Screaming Eagles,340,111,47.326,1040,1379,-339,49.829,9860,10627,-767,10.921,0.88,98.92
16,PEI Rocket,204,86,48.918,677,758,-81,48.335,6114,6742,-628,10.775,0.892,99.955
17,Sherbrooke Phoenix,204,59,43.295,582,812,-230,46.095,5580,6926,-1346,10.34,0.884,98.692
18,Charlottetown Islanders,136,48,45.07,404,490,-86,47.81,4335,4739,-404,9.145,0.901,99.23
19,Montreal Juniors,68,41,58.9,258,180,78,56.53,2315,1780,535,10.8,0.899,100.74
20,Lewiston MAINEiacs,68,38,54.45,263,220,43,52.94,2204,1959,245,11.89,0.891,101.03
