,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Portland Winterhawks,360,240,61.908,1555,1063,492,56.101,13947,11481,2466,11.25,0.91,102.281
1,Spokane Chiefs,360,201,54.218,1306,1029,277,53.336,12377,10174,2203,10.21,0.9,100.191
2,Tri-City Americans,360,197,49.996,1250,1042,208,47.616,11625,11307,318,9.741,0.914,101.023
3,Calgary Hitmen,360,195,56.39,1251,1067,184,52.04,11440,10550,890,10.928,0.908,101.688
4,Kelowna Rockets,360,191,59.781,1273,1012,261,53.326,11650,10997,653,11.12,0.915,102.568
5,Edmonton Oil Kings,360,188,60.236,1286,1041,245,57.057,12522,10515,2007,10.2,0.911,101.289
6,Saskatoon Blades,360,186,47.344,1307,1213,94,47.438,12148,12096,52,9.864,0.901,99.921
7,Medicine Hat Tigers,360,185,54.588,1275,1062,213,52.356,11707,11357,350,9.952,0.91,100.954
8,Kootenay Ice,360,178,51.631,1163,1051,112,50.326,11306,10809,497,9.456,0.909,100.34
9,Brandon Wheat Kings,360,170,48.622,1326,1267,59,48.593,11909,11932,-23,10.417,0.896,99.984
10,Red Deer Rebels,360,167,49.658,1070,1020,50,47.322,11469,11641,-172,9.004,0.918,100.815
11,Kamloops Blazers,360,152,45.784,1165,1248,-83,48.438,11370,11687,-317,9.428,0.897,99.046
12,Vancouver Giants,360,150,47.199,1170,1228,-58,52.43,11523,10340,1183,9.582,0.881,97.686
13,Moose Jaw Warriors,360,148,44.706,1114,1206,-92,49.617,11579,11505,74,8.807,0.894,98.188
14,Swift Current Broncos,360,147,50.348,1065,1164,-99,49.918,11306,11822,-516,9.328,0.909,100.226
15,Everett Silvertips,360,147,47.028,966,1114,-148,49.079,10499,11819,-1320,9.068,0.902,99.258
16,Prince Albert Raiders,360,140,47.741,1157,1321,-164,49.834,12260,12385,-125,9.495,0.898,99.203
17,Regina Pats,360,128,47.66,1116,1303,-187,48.649,10923,11867,-944,10.104,0.896,99.683
18,Seattle Thunderbirds,360,115,44.644,967,1328,-361,46.888,10886,13158,-2272,9.169,0.9,99.161
19,Prince George Cougars,360,99,41.764,993,1409,-416,47.548,10792,12201,-1409,8.953,0.888,97.727
20,Lethbridge Hurricanes,360,96,38.046,975,1451,-476,44.02,10676,13076,-2400,8.49,0.89,97.514
21,Victoria Royals,216,95,50.555,682,746,-64,48.54,6390,6907,-517,10.35,0.901,100.442
22,Chilliwack Bruins,144,61,47.46,438,485,-47,46.345,4156,4834,-678,10.37,0.901,100.4
