,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Corey Perry,RW,LDN,18.834,126,87,103,53,190,243,0.695,0.82,0.42,1.515,1.94
1,Dylan Hunter,LW,LDN,18.82,131,57,70,56,127,183,0.435,0.53,0.43,0.965,1.39
2,Rob Hisey,C,ER/BAR,19.475,129,67,66,49,133,182,0.52,0.51,0.38,1.03,1.41
3,Patrick O'Sullivan,C,MISS,19.119,110,74,68,30,142,172,0.675,0.615,0.27,1.295,1.565
4,Rob Schremp,C,LDN/MISS,17.709,125,71,47,47,118,165,0.57,0.375,0.375,0.945,1.32
5,John Mitchell,C,PLY,19.146,128,53,64,40,117,157,0.415,0.495,0.315,0.91,1.225
6,David Bolland,RW,LDN,17.78,131,71,48,33,119,152,0.545,0.365,0.25,0.905,1.16
7,Andre Benoit,D,KIT,20.192,132,48,60,44,108,152,0.365,0.455,0.335,0.82,1.15
8,Patrick Jarrett,C,OS,20.107,135,53,55,40,108,148,0.395,0.405,0.295,0.8,1.095
9,Michael Richards,C,KIT,19.091,101,58,57,32,115,147,0.565,0.565,0.305,1.14,1.44
10,Liam Reddox,LW,PBO,18.133,136,67,51,28,118,146,0.495,0.375,0.205,0.87,1.075
11,Wojtek Wolski,LW,BRA,18.056,133,58,57,28,115,143,0.435,0.43,0.21,0.865,1.075
12,Stefan Ruzicka,RW,OS,19.075,124,71,35,36,106,142,0.575,0.285,0.29,0.85,1.145
13,Jeff Carter,C,SSM,19.204,112,70,49,21,119,140,0.625,0.435,0.185,1.065,1.255
14,Marc Rancourt,LW,BELV,19.883,134,42,65,32,107,139,0.31,0.48,0.24,0.8,1.035
15,Bryan Rodney,D,KGN/LDN,19.899,131,34,55,49,89,138,0.26,0.415,0.375,0.68,1.05
16,Evan McGrath,C,KIT,18.169,135,43,57,38,100,138,0.32,0.42,0.285,0.74,1.025
17,Brad Efthimiou,RW,MISS/SAR,19.425,123,49,57,29,106,135,0.405,0.465,0.23,0.87,1.1
18,Daniel Ryder,C,PBO,17.175,131,49,54,31,103,134,0.375,0.41,0.235,0.78,1.02
19,Mark Mancari,RW,OTT,18.681,131,65,43,25,108,133,0.495,0.325,0.19,0.83,1.015
20,Rafal Martynowski,LW,KIT/SBY,19.606,134,56,50,24,106,130,0.42,0.375,0.18,0.79,0.97
21,John Vigilante,LW,PLY,18.812,134,54,39,37,93,130,0.4,0.29,0.28,0.695,0.97
22,Geoff Platt,C,ER/SAG,18.684,123,70,40,18,110,128,0.555,0.315,0.15,0.875,1.025
23,John Scott Dickson,RW,WSR,19.932,135,57,41,30,98,128,0.42,0.3,0.22,0.725,0.95
24,Bobby Ryan,RW,OS,17.0,127,59,44,25,103,128,0.47,0.35,0.2,0.82,1.02
25,Bryan Little,C,BAR,16.343,126,70,30,26,100,126,0.555,0.235,0.205,0.795,1.005
26,Anthony Stewart,RW,KGN,19.193,115,67,38,20,105,125,0.59,0.325,0.17,0.915,1.085
27,Ryan Callahan,RW,GUE,18.987,128,64,37,21,101,122,0.5,0.29,0.165,0.785,0.95
28,Brett Trudell,RW,GUE/OSH,20.083,133,48,23,48,71,119,0.36,0.175,0.355,0.535,0.895
29,Corey Locke,C,OTT,19.354,65,51,33,34,84,118,0.78,0.51,0.52,1.29,1.82
30,Jamie Tardif,RW,PBO,19.143,130,62,23,32,85,117,0.475,0.175,0.245,0.65,0.9
31,Ryan Garlock,C,GUE/WSR,17.895,120,52,36,27,88,115,0.43,0.305,0.225,0.725,0.95
32,Julian Talbot,C,OTT,18.979,136,43,42,30,85,115,0.315,0.31,0.22,0.625,0.845
33,Brad Bonello,C,ER/PBO/OTT,19.918,119,44,34,36,78,114,0.375,0.29,0.305,0.66,0.965
34,Chris Hulit,RW,OSH/OTT,19.165,135,50,40,23,90,113,0.37,0.295,0.17,0.665,0.835
35,Brad Richardson,C,OS,19.111,83,48,37,28,85,113,0.535,0.43,0.285,0.965,1.25
36,David Lomas,RW,WSR,18.987,134,57,34,22,91,113,0.425,0.255,0.165,0.68,0.85
37,Peter Tsimikalis,C,OTT/OSH,18.18,124,38,42,30,80,110,0.305,0.34,0.24,0.645,0.895
38,Martin St. Pierre,C,GUE,20.096,68,45,54,11,99,110,0.66,0.79,0.16,1.46,1.62
39,Bobby Chaumont,RW,SBY,19.316,136,62,34,14,96,110,0.46,0.25,0.105,0.705,0.81
40,Jordan Morrison,C,PBO,17.777,133,38,37,34,75,109,0.285,0.275,0.255,0.565,0.82
41,Eric Himelfarb,C,KGN,20.704,67,37,50,20,87,107,0.55,0.75,0.3,1.3,1.6
42,John Hecimovic,RW,SAR/MISS,19.959,119,56,34,16,90,106,0.475,0.28,0.135,0.755,0.885
43,Danny McDonald,LW,KGN/BRA,20.083,127,44,34,26,78,104,0.345,0.27,0.2,0.615,0.815
44,Daniel Sisca,C,SAR,20.25,67,34,34,32,68,100,0.51,0.51,0.48,1.01,1.49
45,Danny Syvret,D,LDN,18.757,130,26,28,46,54,100,0.205,0.22,0.355,0.425,0.785
46,Evan Kotsopoulos,LW,KGN/OSH,19.978,134,33,39,28,72,100,0.245,0.295,0.21,0.54,0.745
47,B.J. Crombeen,RW,BAR,18.684,125,52,26,21,78,99,0.415,0.205,0.165,0.62,0.795
48,Tyler Donati,RW,OSH/TOR,17.413,118,41,43,15,84,99,0.355,0.36,0.125,0.71,0.835
49,Tyler Kennedy,C,SSM,17.67,124,37,41,21,78,99,0.295,0.335,0.17,0.63,0.8
50,Brandon McBride,C,KGN/OSH,20.063,129,44,38,15,82,97,0.345,0.295,0.115,0.64,0.755
51,Adam Berti,LW,OSH,17.709,132,40,37,20,77,97,0.305,0.28,0.155,0.585,0.735
52,Evan Brophey,C,BAR/BELV,17.284,130,42,31,23,73,96,0.325,0.24,0.18,0.57,0.75
53,Tom Zanoski,LW,MISS/OS,20.036,128,33,35,28,68,96,0.26,0.275,0.22,0.53,0.75
54,Cal O'Reilly,C,WSR,17.46,129,27,44,24,71,95,0.2,0.33,0.185,0.535,0.715
55,Craig Voakes,C,KIT/SBY,18.202,131,36,27,32,63,95,0.28,0.205,0.25,0.485,0.73
56,Ryan O'Marra,RW,ER,16.77,127,41,26,28,67,95,0.32,0.205,0.22,0.525,0.745
57,Ryan Oulahen,C,BRA,18.974,121,44,28,21,72,93,0.36,0.23,0.175,0.59,0.76
58,David Clarkson,C,KIT,19.959,106,55,29,9,84,93,0.525,0.275,0.085,0.8,0.885
59,Tyler Harrison,C,BRA,19.226,122,51,25,16,76,92,0.415,0.205,0.13,0.615,0.745
60,Cody Thornton,RW,BELV,17.668,129,44,22,24,66,90,0.34,0.17,0.185,0.51,0.7
61,Scott Hotham,D,MISS/BAR,19.658,125,16,42,32,58,90,0.13,0.335,0.255,0.465,0.72
62,Bryan Bickell,LW,OTT,18.021,125,42,31,17,73,90,0.335,0.245,0.13,0.585,0.715
63,Hunter Tremblay,LW,BAR,18.166,129,43,32,14,75,89,0.335,0.255,0.11,0.59,0.7
64,Steve Downie,C,WSR,16.953,110,28,41,20,69,89,0.24,0.345,0.175,0.585,0.765
65,Scott Sheppard,RW,LDN,19.965,68,29,37,22,66,88,0.43,0.54,0.32,0.97,1.29
66,Darryl Boyce,C,TOR,19.691,131,28,31,28,59,87,0.21,0.235,0.21,0.445,0.665
67,Jonathan Lehun,C,OS,20.063,116,30,37,20,67,87,0.255,0.32,0.175,0.58,0.75
68,Cory Vitarelli,LW,TOR,18.711,134,48,20,18,68,86,0.36,0.15,0.135,0.51,0.64
69,Daniel Girardi,D,GUE/LDN,19.88,137,17,31,38,48,86,0.125,0.225,0.275,0.35,0.63
70,Mark Flood,D,PBO,19.461,128,19,42,25,61,86,0.145,0.33,0.2,0.47,0.675
71,Daniel Carcillo,LW,SAR/MISS,19.13,93,40,28,18,68,86,0.4,0.305,0.2,0.705,0.905
72,Kyle Quincey,D,LDN/MISS,18.593,123,29,27,29,56,85,0.235,0.22,0.235,0.46,0.695
73,Adam Keefe,RW,KIT,19.888,134,34,27,23,61,84,0.255,0.2,0.17,0.455,0.63
74,Jonas Fiedler,LW,PLY,19.798,124,37,29,17,66,83,0.3,0.235,0.135,0.535,0.67
75,Bobby Hughes,C,KGN,16.345,128,28,36,18,64,82,0.22,0.28,0.14,0.495,0.635
76,Chad Painchaud,LW,MISS/SAR,17.805,125,38,25,19,63,82,0.31,0.195,0.155,0.505,0.66
77,Brandon Prust,LW,LDN,20.0,112,29,37,16,66,82,0.255,0.33,0.135,0.58,0.715
78,Blair Jarrett,RW,MISS/SSM,19.39,123,45,21,15,66,81,0.365,0.17,0.12,0.535,0.655
79,Trevor Hendrikx,D,PBO,18.966,131,23,33,24,56,80,0.175,0.25,0.185,0.425,0.61
80,Todd Griffith,LW,OS/BELV/KGN,19.132,133,41,19,20,60,80,0.305,0.14,0.15,0.445,0.595
81,Daniel Paille,C,GUE,19.417,59,37,31,12,68,80,0.63,0.53,0.2,1.15,1.36
82,Patrick Kaleta,RW,PBO,17.772,129,38,19,23,57,80,0.3,0.15,0.18,0.445,0.63
83,Michael Blunden,RW,ER,17.252,113,44,24,12,68,80,0.39,0.21,0.11,0.6,0.71
84,Dan Speer,C,BAR,19.278,120,25,31,23,56,79,0.21,0.255,0.18,0.46,0.645
85,Rob Hennigar,C,WSR,20.449,68,32,30,17,62,79,0.47,0.44,0.25,0.91,1.16
86,Anthony Butera,D,MISS,19.502,114,26,24,28,50,78,0.23,0.205,0.245,0.435,0.68
87,Joey Tenute,C,SAR,20.455,58,22,32,24,54,78,0.38,0.55,0.41,0.93,1.34
