,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Erie Otters,204,138,61.732,905,574,331,57.295,7113,5443,1670,12.472,0.896,102.08
1,London Knights,204,131,59.18,891,628,263,50.578,6755,6637,118,12.663,0.91,103.67
2,Sault Ste. Marie Greyhounds,204,127,57.55,864,633,231,53.185,7148,6336,812,11.593,0.902,101.848
3,Oshawa Generals,204,109,53.408,708,597,111,52.098,6926,6115,811,9.655,0.908,100.368
4,Owen Sound Attack,204,109,56.968,739,598,141,55.165,7166,6126,1040,10.22,0.905,100.702
5,Kitchener Rangers,204,105,51.255,709,658,51,49.918,6671,6391,280,10.9,0.9,100.93
6,Windsor Spitfires,204,100,52.452,703,684,19,51.175,6599,6354,245,10.46,0.902,100.645
7,Kingston Frontenacs,204,99,50.355,615,577,38,52.707,6920,6129,791,8.41,0.908,99.2
8,Barrie Colts,204,94,48.24,758,719,39,48.66,6617,6849,-232,10.478,0.893,99.77
9,Ottawa 67's,204,94,48.308,688,707,-19,48.17,6042,6341,-299,11.075,0.892,100.248
10,Peterborough Petes,204,93,48.862,674,735,-61,47.675,6640,7294,-654,9.83,0.905,100.29
11,Sarnia Sting,204,93,49.83,734,726,8,49.17,6546,6525,21,11.282,0.892,100.5
12,North Bay Battalion,204,89,47.825,662,672,-10,51.075,6474,6029,445,9.573,0.892,98.715
13,Niagara IceDogs,204,89,48.0,688,700,-12,48.86,6934,6904,30,9.44,0.902,99.652
14,Mississauga Steelheads,204,84,48.508,625,702,-77,48.832,6337,6949,-612,9.665,0.903,99.888
15,Saginaw Spirit,204,73,44.07,618,795,-177,48.96,6431,6843,-412,9.118,0.887,97.788
16,Guelph Storm,204,65,41.305,588,825,-237,45.75,6287,7514,-1227,8.955,0.892,98.072
17,Hamilton Bulldogs,136,54,47.27,431,481,-50,49.025,4145,4314,-169,10.1,0.892,99.22
18,Sudbury Wolves,204,49,38.558,533,914,-381,44.345,6111,7746,-1635,8.76,0.889,97.643
19,Flint Firebirds,136,48,44.285,409,514,-105,49.26,4307,4433,-126,9.15,0.888,97.875
20,Belleville Bulls,68,22,45.1,198,241,-43,46.15,2184,2548,-364,8.9,0.908,99.69
21,Plymouth Whalers,68,21,43.27,193,253,-60,44.18,2023,2556,-533,9.41,0.906,99.97
