,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,John Tavares,C,OSH/LDN,17.237,182,170,109,77,279,356,0.958,0.57,0.405,1.525,1.93
1,Bryan Cameron,RW,BELV/BAR,19.678,254,164,88,43,252,295,0.714,0.341,0.156,1.056,1.212
2,Zack Torquato,C,SAG/ER,19.396,265,115,105,72,220,292,0.445,0.436,0.304,0.881,1.182
3,Taylor Hall,LW,WSR,17.087,183,123,100,57,223,280,0.678,0.6,0.342,1.28,1.62
4,Chris Terry,C,PLY,18.691,189,105,97,59,202,261,0.612,0.552,0.34,1.162,1.5
5,Nathan Moon,C,KGN,18.822,251,107,90,61,197,258,0.432,0.39,0.228,0.822,1.05
6,Nazem Kadri,C,KIT/LDN,18.068,242,92,110,56,202,258,0.482,0.549,0.308,1.032,1.341
7,Chris MacKinnon,LW,SSM/OS/LDN/KIT,19.317,250,85,99,72,184,256,0.382,0.46,0.338,0.848,1.186
8,Dale Mitchell,RW,OSH/WSR,19.56,228,116,85,50,201,251,0.502,0.414,0.285,0.916,1.195
9,Justin DiBenedetto,LW,SAR,19.307,178,112,90,47,202,249,0.652,0.512,0.26,1.165,1.422
10,Greg Nemisz,RW,WSR,18.405,246,115,74,59,189,248,0.558,0.32,0.294,0.876,1.172
11,Cody Hodgson,C,BRA,18.698,197,114,76,53,190,243,0.633,0.488,0.332,1.116,1.453
12,Luke Pither,C,KGN/GUE/BELV/BAR,19.514,239,100,83,54,183,237,0.474,0.43,0.249,0.898,1.146
13,Adam Henrique,C,WSR,18.731,238,111,69,48,180,228,0.569,0.355,0.241,0.924,1.168
14,Logan Couture,C,OTT,18.718,167,86,89,48,175,223,0.538,0.53,0.282,1.07,1.345
15,Matt Caria,C,TOR/SSM/MISS/PLY,19.332,172,89,86,45,175,220,0.515,0.51,0.272,1.018,1.29
16,Brett MacLean,LW,OSH,18.225,129,108,73,38,181,219,0.845,0.565,0.3,1.41,1.71
17,Ryan Ellis,D,WSR,17.95,168,49,93,71,142,213,0.282,0.575,0.418,0.862,1.275
18,Jack Combs,C,SAG,19.887,180,84,58,66,142,208,0.468,0.332,0.348,0.79,1.14
19,Alex Hutchings,RW,BAR,17.981,229,111,53,44,164,208,0.538,0.246,0.201,0.788,0.985
20,Justin Taylor,LW,LDN,19.725,231,102,63,37,165,202,0.461,0.268,0.161,0.73,0.891
21,Jordan Skellett,C,MISS/ER/SAG,18.939,243,70,75,56,145,201,0.32,0.42,0.266,0.741,1.011
22,Steven Stamkos,C,SAR,17.102,124,100,62,35,162,197,0.81,0.5,0.285,1.31,1.59
23,Justin Hodgman,C,ER,19.468,197,80,75,42,155,197,0.395,0.375,0.235,0.768,1.002
24,Anthony Nigro,LW,GUE/OTT,18.802,251,74,77,45,151,196,0.296,0.384,0.21,0.681,0.895
25,Pat Daley,RW,OTT/PBO,19.563,247,77,77,41,154,195,0.348,0.375,0.209,0.724,0.926
26,AJ Jenks,C,PLY,18.345,249,79,67,47,146,193,0.369,0.368,0.225,0.736,0.961
27,Michael Swift,C,MISS/NIAG,19.974,135,72,67,54,139,193,0.535,0.495,0.4,1.03,1.43
28,Brett Parnham,C,OSH,18.874,198,105,54,31,159,190,0.59,0.27,0.153,0.86,1.012
29,Dustin Jeffrey,C,SSM,19.049,124,72,67,50,139,189,0.59,0.555,0.4,1.145,1.54
30,Michael Del Zotto,D,OSH/LDN,17.478,190,39,80,64,119,183,0.208,0.438,0.332,0.642,0.978
31,Cody Lindsay,C,OTT,18.425,266,85,58,37,143,180,0.415,0.298,0.167,0.711,0.879
32,Justin Azevedo,C,KIT,18.956,117,60,62,58,122,180,0.49,0.505,0.49,0.995,1.485
33,P.K. Subban,D,BELV,18.592,182,37,81,61,118,179,0.215,0.545,0.33,0.76,1.088
34,Jamie Arniel,C,GUE/SAR,18.08,191,90,47,40,137,177,0.483,0.28,0.2,0.762,0.962
35,Luca Caputi,LW,MISS/NIAG,18.455,134,78,64,34,142,176,0.585,0.48,0.25,1.065,1.32
36,Robby Mignardi,RW,KGN/OS,18.342,256,69,74,33,143,176,0.341,0.298,0.156,0.636,0.795
37,Matt Kang,LW,KGN/BRA,19.099,200,75,61,39,136,175,0.368,0.3,0.195,0.665,0.86
38,Tyler Seguin,C,PLY,17.124,124,69,71,33,140,173,0.55,0.57,0.27,1.125,1.39
39,Taylor Beck,RW,GUE,17.594,184,68,68,36,136,172,0.432,0.43,0.208,0.862,1.072
40,Peter Holland,C,GUE,17.92,189,66,62,42,128,170,0.39,0.363,0.268,0.75,1.02
41,John Hughes,RW,BELV/BRA,19.191,130,52,88,30,140,170,0.4,0.68,0.23,1.08,1.305
42,Marcus Carroll,C,OS,19.79,249,83,53,34,136,170,0.36,0.25,0.172,0.614,0.785
43,Joey Hishon,C,OS,17.156,164,73,57,38,130,168,0.442,0.38,0.227,0.828,1.055
44,Eric Tangradi,LW,BELV,18.844,176,67,53,48,120,168,0.472,0.373,0.3,0.845,1.145
45,Adam Perry,LW,LDN/BELV,20.175,136,77,57,33,134,167,0.565,0.42,0.24,0.985,1.23
46,Phil McRae,C,LDN/PLY,18.63,240,65,53,49,118,167,0.315,0.268,0.272,0.585,0.852
47,Shawn Lalonde,D,BELV,18.644,248,47,54,65,101,166,0.212,0.298,0.285,0.515,0.8
48,Alex Pietrangelo,D,MISS/NIAG/BAR,18.783,180,37,69,57,106,163,0.277,0.405,0.319,0.681,1.002
49,Scott Timmins,C,KIT/WSR,19.136,226,84,50,29,134,163,0.442,0.25,0.15,0.688,0.837
50,Eric O'Dell,C,SBY,18.486,159,80,56,27,136,163,0.508,0.373,0.175,0.875,1.05
51,Kaspars Daugavins,LW,TOR/MISS,19.578,153,69,46,47,115,162,0.422,0.29,0.305,0.702,1.008
52,Michael Pelech,C,TOR/MISS,18.193,201,48,60,53,108,161,0.248,0.318,0.275,0.565,0.84
53,Ryan McDonough,C,SAG,19.202,132,79,54,26,133,159,0.6,0.41,0.2,1.005,1.205
54,Matt Beleskey,LW,BELV,18.772,128,68,52,38,120,158,0.535,0.41,0.295,0.945,1.24
55,Michael Latta,C,OTT/GUE,17.561,173,69,52,37,121,158,0.44,0.32,0.23,0.76,0.99
56,Joshua Bailey,C,OS/WSR,17.452,136,51,70,36,121,157,0.375,0.515,0.265,0.89,1.155
57,Vern Cooper,LW,PLY/SSM,17.836,250,69,57,31,126,157,0.322,0.301,0.155,0.624,0.782
58,Zach Harnden,RW,PBO/KGN,19.103,262,70,44,41,114,155,0.298,0.219,0.194,0.516,0.706
59,Michael Quesnele,D,SSM,19.782,261,33,59,62,92,154,0.158,0.276,0.266,0.432,0.704
60,Jared Staal,RW,SBY,18.194,249,54,61,38,115,153,0.218,0.308,0.19,0.529,0.719
61,Tyler Murovich,C,SAG,19.031,189,70,56,27,126,153,0.39,0.308,0.158,0.702,0.855
62,Josh Brittain,LW,KGN/BAR/PLY,18.824,258,80,39,33,119,152,0.29,0.13,0.139,0.42,0.558
63,Shawn Matthias,C,BELV,19.071,117,70,48,34,118,152,0.595,0.425,0.295,1.025,1.315
