,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Chad Klassen,C,SPO/SAS,19.542,278,104,95,75,199,274,0.386,0.368,0.272,0.748,1.02
1,Eric Fehr,RW,BRN,18.272,212,135,68,47,203,250,0.682,0.335,0.26,1.018,1.272
2,Adam Courchaine,C,VAN,19.564,212,110,87,48,197,245,0.488,0.412,0.24,0.902,1.142
3,Nigel Dawes,LW,KTN,18.847,191,144,61,33,205,238,0.768,0.305,0.16,1.07,1.237
4,Tyler Redenbach,C,S.C/P.G/LET,19.222,196,67,114,55,181,236,0.325,0.535,0.277,0.862,1.138
5,Brandon Dubinsky,C,POR,18.507,234,82,94,54,176,230,0.365,0.49,0.227,0.856,1.084
6,Clarke MacArthur,C,M.H,18.694,190,88,79,57,167,224,0.483,0.415,0.308,0.898,1.21
7,Troy Brouwer,RW,M.J,19.204,274,103,61,55,164,219,0.476,0.294,0.234,0.771,1.005
8,Dustin Boyd,C,M.J,18.293,265,103,77,37,180,217,0.525,0.371,0.159,0.899,1.056
9,Dylan Stanley,C,TRI,19.893,215,86,85,45,171,216,0.36,0.372,0.2,0.735,0.932
10,Mitch Bartley,LW,VAN,19.744,280,107,56,51,163,214,0.409,0.236,0.188,0.645,0.827
11,Adam Cracknell,RW,KTN,19.295,283,94,71,48,165,213,0.412,0.302,0.221,0.718,0.939
12,Dale Mahovsky,C,KTN,19.799,283,76,80,56,156,212,0.298,0.304,0.205,0.601,0.811
13,Stefan Meyer,C,M.H,18.406,211,104,61,39,165,204,0.49,0.312,0.202,0.805,1.005
14,Ryan Stone,C,BRN,18.74,174,67,85,50,152,202,0.4,0.51,0.295,0.91,1.202
15,Ian McDonald,C,TRI,19.596,266,70,93,38,163,201,0.355,0.431,0.158,0.784,0.944
16,John Lammers,LW,LET/EVT,18.753,251,93,59,47,152,199,0.418,0.245,0.218,0.663,0.879
17,Ryan Getzlaf,C,CGY,18.601,170,86,74,37,160,197,0.53,0.405,0.22,0.938,1.155
18,Ryan Keller,RW,SAS,19.942,205,102,56,38,158,196,0.528,0.282,0.185,0.812,0.998
19,Jeremy Williams,RW,S.C,19.136,140,93,60,41,153,194,0.665,0.425,0.295,1.095,1.39
20,Jonathan Filewich,RW,P.G/LET,19.203,191,99,52,38,151,189,0.548,0.295,0.202,0.842,1.045
21,Chris St. Jacques,C,M.H,20.147,134,64,77,47,141,188,0.48,0.575,0.355,1.05,1.405
22,Justin Keller,LW,KEL,18.785,216,107,47,33,154,187,0.55,0.228,0.175,0.778,0.955
23,Gilbert Brule,C,VAN,17.83,165,87,62,36,149,185,0.611,0.284,0.234,0.896,1.128
24,Wacey Rabbit,C,SAS,17.956,256,80,57,48,137,185,0.358,0.241,0.204,0.601,0.806
25,Devin Setoguchi,RW,SAS,17.955,200,82,71,25,153,178,0.445,0.395,0.152,0.838,0.99
26,Tim Konsorada,RW,BRN,19.737,168,54,68,56,122,178,0.312,0.402,0.355,0.712,1.068
27,Eric Hunter,C,P.G,18.222,254,87,54,37,141,178,0.409,0.234,0.162,0.642,0.805
28,Cam Barker,D,M.H,18.575,210,51,64,63,115,178,0.23,0.316,0.256,0.546,0.799
29,Blake Comeau,RW,KEL,18.698,250,60,75,42,135,177,0.296,0.392,0.219,0.689,0.906
30,Tyler Mosienko,C,KEL,19.737,208,58,62,55,120,175,0.268,0.292,0.262,0.56,0.822
31,Aaron Bader,LW,SEA/KTN/SAS,19.273,271,65,56,54,121,175,0.282,0.25,0.224,0.532,0.756
32,Colton Yellow Horn,LW,LET,17.616,204,65,65,45,130,175,0.328,0.342,0.248,0.673,0.92
33,Blair Jones,C,RDR/M.J,18.093,249,61,72,40,133,173,0.322,0.359,0.17,0.68,0.852
34,Colin Fraser,C,RDR,18.88,202,63,61,48,124,172,0.33,0.348,0.232,0.675,0.908
35,Erik Christensen,C,KAM/BRN,19.246,130,81,62,27,143,170,0.62,0.475,0.21,1.09,1.295
36,Kris Versteeg,LW,LET/KAM/RDR,18.468,264,62,57,48,119,167,0.242,0.222,0.195,0.46,0.66
37,Lance Monych,RW,BRN,19.392,192,78,54,34,132,166,0.428,0.305,0.18,0.732,0.913
38,Tyler Metcalfe,LW,SEA,19.51,205,63,61,41,124,165,0.315,0.278,0.2,0.592,0.788
39,Kyle Chipchura,C,P.A,18.696,214,59,61,45,120,165,0.351,0.34,0.218,0.692,0.904
40,Aaron Gagnon,C,SEA,18.52,257,81,55,28,136,164,0.354,0.242,0.103,0.596,0.699
41,Nick Drazenovic,C,P.G,17.795,223,59,66,39,125,164,0.32,0.281,0.176,0.601,0.778
42,Ashton Rome,RW,M.J/RDR/KAM,18.832,270,69,57,36,126,162,0.331,0.24,0.175,0.57,0.745
43,Jonathan Bubnick,RW,KAM/REG/POR,19.182,266,80,51,30,131,161,0.353,0.241,0.118,0.597,0.716
44,Kenndal McArdle,LW,M.J,17.822,198,73,55,33,128,161,0.346,0.276,0.175,0.622,0.798
45,Ryan Kinasewich,LW,TRI,19.572,121,72,60,28,132,160,0.595,0.49,0.23,1.085,1.315
46,Jarret Lukin,C,KAM/M.H,19.893,184,61,56,43,117,160,0.292,0.295,0.252,0.587,0.838
47,Brian Woolger,LW,POR,19.725,261,72,56,29,128,157,0.305,0.244,0.12,0.548,0.674
48,Seth Leonard,LW,P.A,19.296,141,75,56,25,131,156,0.525,0.4,0.175,0.925,1.105
49,Colin Patterson,C,P.G,19.468,274,78,51,26,129,155,0.282,0.238,0.111,0.518,0.634
50,Kyle Brodziak,C,M.J,18.808,142,71,51,33,122,155,0.5,0.36,0.23,0.86,1.095
51,Joe Barnes,C,SAS,18.375,239,69,48,35,117,152,0.363,0.219,0.19,0.58,0.775
52,Dan Da Silva,RW,POR,18.628,200,76,45,30,121,151,0.392,0.26,0.162,0.652,0.815
53,Jason Beeman,RW,TRI,19.33,262,61,47,39,108,147,0.321,0.219,0.168,0.54,0.709
54,Mike Green,D,SAS,18.176,198,34,72,41,106,147,0.185,0.408,0.21,0.592,0.805
55,Mike Card,D,KEL,18.698,269,35,60,52,95,147,0.154,0.279,0.244,0.434,0.676
56,Adam Taylor,C,KTN,19.477,216,53,48,45,101,146,0.252,0.227,0.202,0.485,0.685
57,Tomas Fleischmann,C,M.J,18.832,125,54,66,26,120,146,0.435,0.53,0.205,0.97,1.17
58,Jeremy Colliton,C,P.A,18.921,161,60,47,37,107,144,0.378,0.348,0.242,0.725,0.97
59,Dustin Byfuglien,D,BRN/P.G,18.721,186,48,53,41,101,142,0.275,0.285,0.235,0.56,0.8
60,Darren Lynch,RW,VAN,19.692,141,51,57,33,108,141,0.36,0.405,0.235,0.765,1.0
61,Torrie Wheat,RW,S.C/EVT,19.607,236,55,53,32,108,140,0.301,0.335,0.199,0.636,0.832
62,Ryan Russell,LW,KTN,17.624,205,68,37,35,105,140,0.36,0.215,0.188,0.575,0.765
63,Paul Albers,D,CGY/REG/VAN,19.043,275,30,59,48,89,137,0.152,0.256,0.219,0.406,0.63
64,Brent Seabrook,D,LET,18.655,193,33,60,44,93,137,0.178,0.338,0.232,0.512,0.75
