,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Red Deer Rebels,432,273,52.906,1439,1110,329,53.32,13244,11510,1734,9.486,0.905,99.888
1,Kootenay Ice,432,266,56.416,1472,1175,297,51.604,13068,11813,1255,10.28,0.913,101.536
2,Kelowna Rockets,432,264,59.808,1420,1128,292,57.827,13879,11004,2875,9.288,0.915,100.8
3,Swift Current Broncos,432,246,46.034,1415,1245,170,48.097,13570,12258,1312,8.95,0.905,99.426
4,Brandon Wheat Kings,432,241,54.433,1460,1322,138,51.505,13439,12600,839,11.128,0.901,101.168
5,Calgary Hitmen,432,234,52.328,1528,1343,185,51.104,13299,12302,997,10.187,0.902,100.428
6,Kamloops Blazers,432,231,47.784,1410,1347,63,46.966,13106,13957,-851,9.407,0.91,100.291
7,Spokane Chiefs,432,216,47.183,1345,1322,23,49.63,13307,12386,921,9.131,0.899,99.023
8,Seattle Thunderbirds,432,206,54.36,1423,1399,24,54.168,13609,13130,479,9.18,0.907,99.866
9,Prince George Cougars,432,204,44.752,1394,1485,-91,48.121,13719,14067,-348,9.193,0.898,98.989
10,Moose Jaw Warriors,432,203,46.368,1391,1451,-60,46.965,13049,14231,-1182,9.544,0.9,99.546
11,Medicine Hat Tigers,432,202,56.656,1559,1600,-41,53.322,13188,13983,-795,10.798,0.904,101.144
12,Lethbridge Hurricanes,432,200,52.818,1340,1394,-54,50.172,12214,12191,23,10.561,0.905,101.082
13,Portland Winter Hawks,432,198,49.231,1291,1423,-132,51.084,13018,13236,-218,9.086,0.904,99.422
14,Regina Pats,432,189,39.794,1251,1423,-172,44.481,12015,13616,-1601,8.709,0.895,98.109
15,Saskatoon Blades,432,183,46.784,1233,1444,-211,46.959,12594,13725,-1131,9.812,0.902,100.018
16,Tri-City Americans,432,180,47.142,1325,1571,-246,48.398,12772,14126,-1354,9.123,0.905,99.624
17,Prince Albert Raiders,432,177,48.446,1244,1564,-320,51.124,12736,13795,-1059,9.266,0.897,98.95
18,Vancouver Giants,288,115,48.222,842,1058,-216,48.355,7878,9341,-1463,10.259,0.895,99.765
19,Everett Silvertips,144,76,51.75,324,302,22,47.09,3515,3948,-433,8.94,0.928,101.695
