,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,eTOI,eTOI/GP,eG/60,eA1/60,eA2/60,eP1/60,eP/60,eSh/60,exG/60,QoT TOI,QoC TOI,QoT GF%,QoC GF%,GF%Rel,GF%,GF,GA,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
10,Joel Teasdale,LW,BLB/ROU,19.016,122,70,46,19,116,135,431,16.235,0.58,0.38,0.155,0.96,1.115,3.57,33.715,0.555,1235.12,20.265,1.715,1.125,0.46,2.835,3.295,10.54,1.645,19.335,18.18,58.57,52.53,13.905,65.8,204,106,25,105,23.82,20,74,25.9,25,252,9.975,182,358,50.54
11,Gabriel Fortier,C,BAC,18.107,125,58,37,38,95,133,351,16.5,0.465,0.3,0.305,0.77,1.07,2.82,22.22,0.355,1181.0,18.925,1.48,0.945,0.965,2.425,3.39,8.93,1.125,18.715,18.125,58.51,49.545,12.775,62.27,197,117,28,81,34.195,11,54,20.13,19,216,8.755,1037,2170,48.445
12,Raphael Lavoie,C/RW,HAL,17.472,125,61,42,29,103,132,413,14.87,0.49,0.335,0.24,0.825,1.07,3.305,28.585,0.45,1134.015,18.16,1.625,1.115,0.785,2.74,3.525,10.925,1.495,19.035,17.74,62.11,49.68,10.565,67.53,189,94,19,86,22.035,17,69,24.58,25,258,9.775,300,610,48.065
13,Jordan Martel,LW/RW,BAC,20.056,119,62,43,24,105,129,442,13.93,0.51,0.36,0.2,0.87,1.075,3.745,23.545,0.395,1084.14,18.085,1.69,1.205,0.665,2.895,3.555,12.56,1.315,18.175,17.58,55.94,48.495,20.145,67.835,174,83,14,43,33.01,16,65,25.965,32,334,9.545,6,26,23.215
14,Gregor MacLeod,C,QUE/CHA/DRU,19.774,109,52,45,27,97,124,318,16.105,0.475,0.415,0.25,0.89,1.135,2.91,17.435,0.32,985.985,18.09,1.575,1.36,0.815,2.93,3.75,9.635,1.06,18.25,17.735,59.975,47.75,15.11,71.53,177,69,14,45,30.36,13,64,20.04,25,209,12.1,211,420,47.975
15,Maxime Comtois,LW,VIC/DRU,19.186,73,68,30,26,98,124,270,26.01,1.035,0.415,0.36,1.45,1.81,3.95,19.845,0.55,767.72,20.86,3.0,1.19,1.035,4.195,5.23,11.395,1.58,19.23,18.08,65.185,49.56,24.965,78.355,164,53,22,47,47.855,11,48,23.94,35,175,21.045,127,279,43.09
16,Samuel Asselin,C,BAT/SHA/HAL,19.708,108,57,35,30,92,122,318,17.005,0.5,0.32,0.28,0.825,1.105,2.945,22.645,0.42,1077.74,19.91,1.495,0.97,0.845,2.47,3.315,8.865,1.265,18.155,17.795,56.33,49.95,10.78,61.4,183,106,31,87,30.675,13,54,23.15,13,177,7.695,1171,2084,56.295
17,Felix Bibeau,C,ROU,18.962,116,45,44,33,89,122,404,11.15,0.39,0.38,0.28,0.77,1.055,3.49,22.085,0.38,1102.025,19.035,1.225,1.2,0.895,2.425,3.32,10.995,1.2,18.95,18.055,65.735,49.28,13.49,72.12,185,72,12,57,20.74,15,62,24.165,18,285,6.35,1378,2530,54.445
18,Daniel Hardie,LW,SNB/CHA,19.764,127,59,42,20,101,121,391,15.1,0.475,0.34,0.155,0.81,0.965,3.095,25.79,0.405,1162.97,18.35,1.535,1.1,0.51,2.635,3.145,10.105,1.33,18.355,17.87,51.655,48.05,19.33,60.175,164,109,22,67,32.63,19,92,20.525,18,232,7.81,17,50,34.25
19,Charle-Edouard D'Astous,D,RIM,19.904,113,32,41,48,73,121,421,7.595,0.285,0.365,0.425,0.65,1.075,3.73,11.56,0.205,1562.71,27.635,0.61,0.8,0.93,1.415,2.34,8.11,0.445,18.04,18.12,62.455,50.63,3.3,61.375,212,134,2,6,37.5,6,27,23.01,24,388,6.165,1,1,50.0
20,Yaroslav Alexeyev,RW/LW,SHE/BAC,19.161,122,52,36,31,88,119,289,18.26,0.43,0.295,0.255,0.725,0.98,2.365,20.125,0.33,1059.715,17.365,1.49,1.03,0.875,2.52,3.395,8.18,1.135,18.805,17.77,57.44,49.29,19.685,68.89,186,84,19,57,33.13,13,51,24.525,20,181,11.265,8,16,58.18
21,Benoit-Olivier Groulx,LW/C,HAL,18.107,124,54,33,31,87,118,318,17.01,0.435,0.275,0.255,0.71,0.965,2.575,21.955,0.35,1106.205,17.81,1.48,0.92,0.865,2.4,3.265,8.67,1.175,18.765,17.815,62.155,48.825,3.725,63.01,177,111,14,58,23.725,16,59,27.24,24,201,11.92,1144,2216,51.915
22,Alex Barre-Boulet,C,BLB,20.321,65,53,37,26,90,116,295,17.97,0.82,0.57,0.4,1.38,1.78,4.54,36.69,0.56,1490.82,22.94,2.13,1.49,1.05,3.62,4.67,11.87,1.48,19.38,18.31,62.09,50.78,21.35,70.0,133,57,8,29,27.59,8,42,19.05,37,224,16.52,524,977,53.63
23,Philipp Kurashev,C,QUE,18.428,110,42,41,32,83,115,390,10.745,0.385,0.37,0.285,0.755,1.05,3.57,17.555,0.32,1095.655,20.015,1.15,1.125,0.875,2.275,3.145,10.685,0.96,18.97,18.155,53.385,49.85,20.025,63.31,155,90,12,40,31.975,9,51,17.615,21,299,7.03,875,1651,53.01
24,Derek Gentile,RW,QUE/CHA/CAP,18.937,124,36,41,34,77,111,354,9.985,0.285,0.33,0.275,0.615,0.895,2.85,22.455,0.36,1119.82,18.04,0.95,1.1,0.925,2.04,2.975,9.48,1.195,18.755,18.03,54.9,50.325,13.78,59.855,157,106,12,62,19.355,8,63,12.04,16,229,6.98,262,583,44.815
25,Noah Dobson,D,BAT/ROU,18.19,114,27,43,41,70,111,449,5.97,0.23,0.38,0.35,0.615,0.96,3.9,14.515,0.245,1509.385,26.605,0.53,0.86,0.79,1.39,2.175,8.815,0.565,18.15,18.12,57.825,50.695,8.925,59.025,215,146,2,11,22.915,5,23,21.54,20,415,4.625,0,0,0.0
26,D'Artagnan Joly,C,BAC/RIM,18.942,111,40,45,26,85,111,293,13.63,0.36,0.405,0.235,0.77,1.005,2.64,14.855,0.27,967.755,17.45,1.23,1.345,0.815,2.585,3.4,9.145,0.92,18.24,17.545,56.595,48.64,15.16,63.29,151,87,8,34,23.61,13,42,30.95,19,217,8.745,404,907,44.415
27,Arnaud Durandeau,LW,HAL,19.17,126,49,37,24,86,110,335,14.555,0.395,0.29,0.19,0.685,0.88,2.675,24.16,0.38,1084.71,17.22,1.375,1.015,0.665,2.395,3.06,9.32,1.335,18.765,17.69,62.045,49.33,6.39,64.33,171,99,16,62,26.665,12,63,16.985,21,210,10.115,11,46,23.905
28,Samuel Poulin,LW,SHE,17.053,113,42,45,22,87,109,381,10.865,0.37,0.395,0.19,0.765,0.96,3.365,20.855,0.37,1019.585,18.015,1.215,1.32,0.64,2.54,3.18,11.185,1.23,17.98,17.86,51.85,50.11,17.525,62.84,155,96,6,36,16.25,7,69,10.695,29,276,10.385,36,75,43.865
29,Julien Tessier,C,VDO/MON,19.958,119,41,47,20,88,108,298,13.77,0.345,0.395,0.175,0.75,0.925,2.53,16.755,0.28,1081.395,18.27,1.14,1.305,0.57,2.45,3.015,8.3,0.925,18.635,17.825,41.95,51.895,17.235,49.56,140,145,9,37,23.825,12,48,25.555,20,213,9.38,1123,2184,51.63
30,Simon Lafrance,C,VIC/VDO,19.426,121,44,33,31,77,108,329,13.385,0.37,0.265,0.255,0.64,0.895,2.8,16.54,0.275,1138.165,19.1,1.16,0.87,0.815,2.03,2.845,8.675,0.87,18.795,17.905,49.685,52.055,11.73,57.37,149,111,9,36,24.925,11,47,22.985,24,246,9.805,516,1188,43.4
31,Alex Beaucage,RW/LW,ROU,16.642,115,48,28,31,76,107,336,13.505,0.41,0.24,0.27,0.655,0.925,2.91,15.755,0.275,985.815,17.1,1.4,0.815,0.96,2.22,3.185,10.115,0.94,18.775,17.815,64.33,47.345,21.87,78.485,171,45,11,40,15.715,16,52,29.645,21,244,8.485,2,15,11.11
32,Dmitry Zavgorodniy,C/LW,RIM,17.595,122,52,28,26,80,106,318,16.465,0.425,0.23,0.215,0.655,0.87,2.61,17.995,0.295,1084.31,17.78,1.44,0.77,0.72,2.21,2.93,8.795,0.995,19.3,17.945,60.86,49.68,11.82,66.59,165,82,16,50,31.98,10,54,18.52,26,214,12.345,198,449,41.855
33,Mathias Laferriere,C,CAP,17.718,126,37,34,34,71,105,283,12.71,0.3,0.27,0.275,0.575,0.845,2.275,13.84,0.225,1047.82,16.73,1.05,0.97,0.965,2.02,2.99,8.08,0.79,18.08,17.805,53.605,48.765,14.095,61.915,155,94,9,33,27.27,3,34,8.335,25,216,11.37,652,1409,46.135
34,Nathan Legare,RW,BAC,17.176,121,50,28,27,78,105,332,13.705,0.42,0.235,0.225,0.655,0.88,2.775,14.45,0.24,982.93,16.305,1.43,0.83,0.81,2.26,3.07,9.735,0.86,18.315,17.68,56.575,48.85,14.0,64.445,152,75,13,45,28.335,6,31,18.335,31,256,10.525,156,369,39.47
35,Jordan Maher,RW,BAT/CHA/HAL,20.016,122,32,33,39,65,104,231,13.76,0.26,0.27,0.315,0.53,0.85,1.89,15.125,0.25,1006.66,16.5,0.945,0.985,1.155,1.93,3.08,6.88,0.895,18.955,17.64,61.92,48.36,18.11,71.87,172,66,9,44,21.955,6,41,14.25,17,146,11.385,313,660,47.15
36,Shawn Boudrias,RW,GAT/CAP,18.504,112,47,29,28,76,104,370,12.61,0.42,0.255,0.25,0.675,0.925,3.31,22.29,0.395,1102.3,19.645,1.27,0.785,0.765,2.05,2.815,10.115,1.21,19.315,17.98,53.83,50.305,25.795,65.605,162,85,14,42,35.53,9,71,12.765,24,257,9.225,269,595,44.69
37,Felix Lauzon,C,VIC/DRU,19.879,97,37,38,29,75,104,241,15.07,0.365,0.38,0.285,0.745,1.03,2.405,14.815,0.295,784.995,16.115,1.355,1.405,1.05,2.76,3.81,8.92,1.105,18.225,17.59,63.075,48.235,0.99,67.21,138,61,15,43,42.485,14,55,25.29,8,143,5.555,897,1463,60.995
38,Vitalii Abramov,RW,GAT/VIC,19.357,56,45,47,12,92,104,215,20.93,0.8,0.84,0.21,1.64,1.86,3.84,38.65,0.69,1238.71,22.12,2.18,2.28,0.58,4.46,5.04,10.41,1.87,19.63,18.42,62.83,50.76,26.25,75.74,128,41,11,30,36.67,10,36,27.78,24,149,16.11,545,948,57.49
39,Jared McIsaac,D,HAL,17.97,109,23,48,31,71,102,320,7.46,0.23,0.465,0.295,0.695,0.985,2.985,9.255,0.165,1340.595,24.635,0.555,1.13,0.71,1.685,2.4,7.255,0.41,17.65,17.865,62.63,49.42,-1.535,60.29,200,141,0,6,0.0,2,12,17.145,21,302,7.23,2,3,33.335
40,Olivier Garneau,LW,QUE/RIM,19.654,122,55,27,19,82,101,293,18.855,0.46,0.215,0.16,0.68,0.84,2.42,21.245,0.345,1107.0,18.185,1.52,0.715,0.525,2.23,2.755,7.975,1.15,19.29,18.015,60.62,49.85,8.835,62.73,165,99,25,84,29.545,10,60,18.325,20,149,13.4,139,336,40.21
41,Keith Getson,LW/C,CHA/HAL,19.966,127,44,31,24,75,99,353,12.625,0.35,0.24,0.19,0.595,0.785,2.775,25.335,0.395,1116.43,17.6,1.195,0.83,0.65,2.02,2.67,9.475,1.355,18.46,18.18,56.21,50.25,3.12,56.365,147,114,17,82,20.27,12,69,17.57,15,202,7.54,1339,2474,54.29
42,Jan Drozg,LW,SHA,18.958,112,34,43,22,77,99,269,12.69,0.305,0.385,0.2,0.69,0.89,2.44,15.58,0.285,978.035,17.595,1.045,1.32,0.675,2.365,3.035,8.255,0.955,17.115,17.985,39.715,51.72,20.92,51.72,129,122,7,26,29.86,12,50,23.975,15,193,7.815,79,192,42.72
43,Mika Cyr,C,MON,18.674,102,43,28,27,71,98,265,16.235,0.43,0.27,0.255,0.695,0.955,2.635,18.32,0.365,913.355,17.81,1.45,0.905,0.865,2.35,3.215,8.93,1.245,19.68,18.035,54.125,50.225,17.47,63.17,149,87,16,59,27.235,11,60,18.335,16,146,10.96,878,1676,51.51
44,Vladislav Kotkov,LW/RW,CHI,18.187,117,47,32,18,79,97,326,14.61,0.4,0.27,0.155,0.67,0.83,2.785,18.275,0.31,1024.195,17.505,1.385,0.925,0.535,2.31,2.845,9.535,1.07,18.245,17.78,52.445,49.775,30.915,69.71,146,64,18,43,40.79,8,50,17.065,21,233,8.79,6,27,21.67
45,Joseph Veleno,C,DRU,18.673,50,40,35,21,75,96,219,18.26,0.8,0.7,0.42,1.5,1.92,4.38,18.92,0.38,1035.26,20.71,2.32,2.03,1.22,4.35,5.56,12.69,1.1,18.43,17.92,66.35,48.39,12.18,75.48,117,38,11,35,31.43,10,30,33.33,19,154,12.34,443,846,52.36
46,Samuel L'Italien,C,BAT/BAC,19.925,127,31,34,31,65,96,253,12.17,0.24,0.275,0.25,0.52,0.765,2.0,15.56,0.245,1104.515,17.445,0.835,0.93,0.85,1.77,2.615,6.87,0.845,18.715,17.86,61.6,49.645,-3.675,58.385,172,122,14,45,30.83,7,49,14.395,10,159,6.225,1734,2891,59.935
47,Xavier Simoneau,C,DRU,16.825,107,34,29,31,63,94,213,16.19,0.325,0.28,0.3,0.605,0.905,1.995,11.92,0.22,808.61,15.215,1.27,1.095,1.165,2.37,3.535,7.885,0.885,17.83,17.705,63.74,50.095,1.895,65.68,127,66,4,26,14.285,11,43,25.87,19,144,13.855,582,1248,48.03
48,Felix Robert,C,SHE,18.647,119,35,33,26,68,94,260,13.75,0.305,0.28,0.215,0.585,0.805,2.19,16.97,0.285,938.205,15.87,1.135,1.06,0.82,2.195,3.02,8.305,1.085,17.795,17.465,51.94,49.675,12.815,60.12,133,89,11,48,21.96,10,72,13.985,14,140,10.415,1082,2035,53.155
49,Egor Sokolov,RW/LW,CAP,17.773,123,49,24,21,73,94,335,14.65,0.4,0.195,0.17,0.6,0.77,2.725,26.55,0.43,1071.435,17.44,1.375,0.675,0.585,2.045,2.635,9.38,1.485,18.305,17.945,54.025,49.085,12.315,60.055,154,103,15,95,15.575,17,77,21.145,17,163,10.065,7,18,38.75
50,Alexander Khovanov,C,MON,17.926,85,33,30,29,63,92,224,14.36,0.37,0.345,0.34,0.71,1.055,2.555,12.855,0.295,766.765,17.995,1.23,1.14,1.14,2.375,3.515,8.52,0.98,19.59,17.935,53.79,49.81,21.905,65.33,136,73,8,29,27.92,10,39,26.135,15,156,9.22,387,854,44.52
51,Luke Henman,C,BLB,17.88,119,20,43,27,63,90,194,10.31,0.17,0.365,0.23,0.535,0.755,1.635,9.72,0.16,932.945,15.7,0.64,1.38,0.875,2.02,2.9,6.225,0.625,18.805,17.785,52.565,50.84,15.91,61.715,131,84,7,30,23.61,3,25,11.69,10,139,7.155,723,1466,49.385
52,Pierre-Olivier Joseph,D,CHA/DRU,18.71,116,22,40,27,62,89,284,7.695,0.19,0.35,0.235,0.535,0.77,2.455,8.71,0.15,1314.155,22.545,0.5,0.935,0.635,1.435,2.065,6.565,0.4,17.32,17.91,57.09,49.64,3.37,57.195,168,130,5,12,44.285,3,8,25.0,14,264,5.28,2,3,50.0
53,Patrik Hrehorcak,RW/LW,ROU,18.997,116,47,26,15,73,88,351,13.385,0.41,0.225,0.125,0.63,0.755,3.03,21.595,0.365,911.99,15.65,1.56,0.865,0.49,2.425,2.915,11.685,1.41,17.445,17.63,61.96,49.805,10.705,71.14,124,52,18,54,32.965,10,60,16.965,19,237,7.74,28,73,37.345
54,Jesse Sutton,C/LW,QUE/BAT/CHI,19.969,125,39,30,19,69,88,237,16.485,0.31,0.245,0.155,0.555,0.71,1.915,18.7,0.3,1030.86,16.55,1.13,0.88,0.555,2.01,2.56,6.915,1.09,17.655,17.785,48.985,52.305,9.66,53.465,124,108,18,65,29.58,12,58,20.785,9,114,7.87,571,1058,54.01
55,Nikita Alexandrov,C,CHA,17.496,121,38,31,19,69,88,356,10.62,0.325,0.26,0.165,0.585,0.755,2.97,23.77,0.4,1046.655,17.43,1.095,0.89,0.55,1.98,2.53,10.21,1.36,18.52,17.79,53.595,48.725,13.31,58.955,135,93,19,99,18.315,11,83,13.245,8,174,4.72,739,1603,46.045
56,Alexandre Alain,C,BLB,20.537,65,44,23,20,67,87,251,17.53,0.68,0.35,0.31,1.03,1.34,3.86,34.46,0.53,1409.22,21.68,1.87,0.98,0.85,2.85,3.7,10.69,1.47,19.62,18.22,62.33,50.72,18.08,68.72,123,56,6,34,17.65,15,45,33.33,23,172,13.37,377,623,60.51
57,Kevin Klima,C,CHI,20.28,68,39,27,20,66,86,211,18.48,0.57,0.4,0.29,0.97,1.26,3.1,23.76,0.35,1412.77,20.78,1.66,1.15,0.85,2.8,3.65,8.96,1.01,18.28,18.37,50.9,51.75,21.81,59.2,103,71,6,21,28.57,8,21,38.1,25,169,14.79,776,1477,52.54
58,Dawson Mercer,RW,DRU,16.385,120,40,27,18,67,85,280,13.575,0.335,0.225,0.15,0.56,0.715,2.345,14.49,0.24,888.04,14.83,1.31,0.885,0.6,2.195,2.795,9.28,0.965,17.945,17.605,63.105,48.645,6.225,67.42,138,64,10,58,14.03,13,56,20.28,17,166,10.91,232,487,48.79
59,Alexander Katerinakis,RW,BLB,19.892,110,34,29,22,63,85,288,12.195,0.305,0.27,0.2,0.575,0.77,2.57,14.235,0.255,957.005,17.26,1.055,0.98,0.69,2.04,2.725,8.785,0.875,17.7,17.985,51.33,53.265,4.52,53.54,112,109,12,39,33.43,5,51,8.975,17,198,8.615,127,278,54.445
60,Alex-Olivier Voyer,RW,RIM/SHE,18.934,114,39,25,20,64,84,317,11.84,0.34,0.215,0.175,0.555,0.73,2.765,18.455,0.325,999.885,17.505,1.14,0.74,0.61,1.875,2.485,9.44,1.095,18.49,17.83,54.635,50.265,4.065,56.305,131,105,10,47,18.295,10,61,17.155,19,209,9.035,337,627,52.28
61,Dominic Cormier,D,VIC/RIM,20.202,125,20,31,32,51,83,302,6.61,0.165,0.245,0.25,0.41,0.66,2.425,7.045,0.11,1441.265,23.095,0.415,0.65,0.66,1.065,1.725,6.295,0.29,17.395,17.835,54.425,51.525,7.145,58.23,172,120,1,8,25.0,4,15,25.0,15,279,5.38,0,1,0.0
62,Otto Somppi,C,HAL,19.675,59,28,31,24,59,83,142,19.72,0.47,0.53,0.41,1.0,1.41,2.41,25.21,0.43,1180.26,20.0,1.42,1.58,1.22,3.0,4.22,7.22,1.28,19.66,18.39,55.44,51.39,14.01,62.78,113,67,10,35,28.57,3,23,13.04,15,84,17.86,760,1363,55.76
63,Giordano Finoro,C,GAT,19.832,114,38,29,15,67,82,219,17.62,0.335,0.255,0.13,0.585,0.715,1.92,13.945,0.245,1010.075,17.725,1.125,0.875,0.445,1.995,2.445,6.425,0.815,18.89,18.08,49.76,53.605,-1.185,47.83,114,122,7,28,25.0,8,34,25.755,23,157,14.79,714,1269,54.925
64,Hunter Drew,D,CHA,19.402,116,21,30,31,51,82,392,5.315,0.185,0.27,0.26,0.46,0.72,3.43,9.87,0.175,1372.065,23.735,0.47,0.675,0.67,1.145,1.81,8.64,0.435,16.69,17.99,52.38,50.58,3.52,53.11,153,135,3,14,20.835,3,16,19.09,15,362,4.105,0,1,0.0
65,Ivan Kosorenkov,RW,VIC,19.647,63,36,25,21,61,82,173,20.81,0.57,0.4,0.33,0.97,1.3,2.75,26.6,0.42,1150.78,18.27,1.88,1.3,1.09,3.18,4.28,9.02,1.39,19.89,18.28,62.28,49.45,28.23,77.86,109,31,6,21,28.57,3,22,13.64,27,130,20.77,2,7,28.57
66,Filip Zadina,RW,HAL,17.802,57,44,20,18,64,82,234,18.8,0.77,0.35,0.32,1.12,1.44,4.11,32.58,0.57,1235.71,21.68,2.14,0.97,0.87,3.11,3.98,11.36,1.58,19.18,18.22,55.53,51.94,16.11,60.89,109,70,12,33,36.36,10,33,30.3,22,168,13.1,23,46,50.0
67,Gabriel Bilodeau,D,GAT,19.782,119,19,22,40,41,81,218,8.66,0.165,0.195,0.34,0.36,0.7,1.875,7.23,0.125,1373.205,23.36,0.415,0.48,0.87,0.9,1.77,4.76,0.315,17.65,18.39,50.88,52.175,8.19,52.81,159,141,5,8,78.57,2,17,9.09,12,193,6.265,0,4,0.0
68,Leon Gawanke,D,CAP,18.794,115,18,41,22,59,81,347,5.28,0.16,0.36,0.195,0.53,0.72,3.03,9.94,0.17,1351.68,23.54,0.415,0.92,0.49,1.335,1.825,7.715,0.44,17.065,18.105,53.975,51.375,0.595,52.635,162,149,1,3,25.0,0,19,0.0,17,325,5.295,2,5,62.5
69,Felix Boivin,D,VIC/VDO,20.016,126,19,30,31,49,80,320,5.965,0.155,0.25,0.25,0.395,0.655,2.565,8.145,0.13,1391.16,22.325,0.415,0.635,0.655,1.04,1.705,6.905,0.355,17.47,17.69,50.46,51.12,5.09,51.665,156,156,2,6,25.0,2,7,16.665,15,307,4.92,0,0,0.0
70,Benjamin Tardif,LW,SHE,18.142,127,32,32,16,64,80,273,11.995,0.26,0.265,0.125,0.515,0.645,2.195,11.895,0.195,951.735,15.12,1.005,0.985,0.505,1.99,2.49,8.525,0.74,17.41,17.5,50.115,51.45,0.46,50.6,106,103,4,28,21.25,6,40,15.985,22,205,10.68,44,99,44.24
71,Cedric Desruisseaux,LW,DRU,18.036,118,43,11,25,54,79,315,13.645,0.365,0.09,0.21,0.455,0.665,2.69,16.865,0.285,841.605,14.245,1.535,0.38,0.89,1.905,2.8,11.34,1.205,17.62,17.59,63.145,47.575,13.71,73.075,123,46,10,34,30.525,10,56,18.72,23,225,10.18,26,52,48.69
72,Pavel Koltygin,LW,DRU,19.077,118,39,24,16,63,79,230,16.905,0.34,0.205,0.13,0.535,0.675,1.965,14.51,0.25,841.755,14.325,1.4,0.85,0.565,2.25,2.815,8.22,1.035,17.31,17.435,62.55,48.085,8.495,68.72,129,59,7,41,16.425,14,42,33.18,18,147,12.165,367,686,53.735
73,Joe Veleno,C,SNB/DRU,17.673,64,22,32,25,54,79,200,11.0,0.34,0.5,0.39,0.84,1.23,3.12,19.92,0.31,1263.33,19.74,1.04,1.52,1.19,2.56,3.75,9.5,0.95,18.81,18.06,51.3,49.89,13.51,61.11,99,63,3,13,23.08,3,33,9.09,16,154,10.39,456,986,46.25
74,Justin Bergeron,D,ROU,17.502,123,22,30,27,52,79,332,6.595,0.18,0.25,0.225,0.435,0.665,2.755,10.405,0.175,1221.835,20.025,0.54,0.735,0.665,1.275,1.94,8.155,0.51,17.445,17.77,64.475,48.495,3.395,64.89,150,77,9,23,44.585,2,28,4.545,11,281,3.85,0,0,0.0
75,Cedric Pare,C,SNB/RIM,19.142,120,27,29,23,56,79,253,10.69,0.225,0.24,0.195,0.465,0.66,2.11,16.035,0.27,965.24,16.09,0.85,0.915,0.73,1.76,2.495,7.92,0.995,17.86,17.835,50.68,51.5,12.215,58.11,124,96,9,41,21.325,7,55,11.55,11,157,7.075,1328,2283,58.695
76,Nicolas Ouellet,LW/RW,VDO,19.183,100,39,24,15,63,78,276,14.14,0.39,0.24,0.15,0.64,0.785,2.785,16.94,0.34,929.655,18.61,1.27,0.78,0.485,2.05,2.535,8.97,1.095,19.34,18.065,41.355,52.97,16.15,50.245,117,116,15,51,29.41,14,44,34.375,10,181,5.59,97,229,37.345
77,Drake Batherson,C,CAP/BLB,19.387,51,29,30,18,59,77,166,17.47,0.57,0.59,0.35,1.16,1.51,3.25,24.34,0.48,1088.14,21.34,1.6,1.65,0.99,3.25,4.25,9.15,1.34,19.06,18.14,55.83,50.66,16.47,64.94,100,54,6,23,26.09,6,29,20.69,17,114,14.91,244,450,54.22
