,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
33,Adam Ruzicka,C,SAR/SBY,18.6,189.0,96.0,62.0,38.0,158.0,196.0,663.0,14.302,0.515,0.34,0.22,0.855,1.072,3.608,28.145,0.445,26.0,98.0,27.028,16.0,113.0,13.985,54.0,452.0,11.858,1720.0,3101.0,55.615
34,Ryan McLeod,C,MISS/SAG,18.11,261.0,61.0,80.0,53.0,141.0,194.0,481.0,12.886,0.275,0.346,0.246,0.624,0.865,2.106,14.861,0.23,7.0,52.0,15.106,13.0,84.0,17.311,41.0,345.0,11.719,2034.0,4046.0,49.985
35,Ryan Merkley,D,GUE/PBO,17.338,188.0,39.0,98.0,56.0,137.0,193.0,438.0,9.228,0.21,0.518,0.325,0.73,1.052,2.302,10.718,0.172,0.0,18.0,0.0,3.0,27.0,7.292,36.0,393.0,9.565,1.0,2.0,50.0
36,Will Bitten,C,FLNT/HAM,18.434,194.0,73.0,70.0,43.0,143.0,186.0,479.0,14.69,0.36,0.37,0.245,0.738,0.978,2.508,22.908,0.358,21.0,96.0,20.338,21.0,90.0,22.79,31.0,293.0,10.425,673.0,1503.0,46.028
37,Dylan Strome,C,ER,19.026,91.0,59.0,80.0,47.0,139.0,186.0,372.0,15.77,0.645,0.895,0.52,1.54,2.06,4.09,27.185,0.595,14.0,55.0,24.93,15.0,83.0,17.88,30.0,234.0,12.89,1093.0,1778.0,61.07
38,Nikita Korostelev,RW,SAR/PBO,19.85,172.0,82.0,72.0,27.0,154.0,181.0,557.0,14.58,0.475,0.44,0.158,0.915,1.072,3.265,24.225,0.408,23.0,74.0,29.672,10.0,67.0,13.34,49.0,416.0,11.832,27.0,74.0,29.112
39,Nate Schnarr,C/RW,GUE,18.679,182.0,69.0,61.0,51.0,130.0,181.0,472.0,15.825,0.392,0.392,0.331,0.789,1.122,2.52,19.008,0.316,19.0,76.0,27.66,15.0,73.0,19.672,35.0,323.0,10.15,1239.0,2393.0,52.972
40,Kole Sherwood,RW,LDN/FLNT/KIT,19.896,180.0,75.0,63.0,41.0,138.0,179.0,651.0,11.868,0.45,0.363,0.205,0.808,1.015,3.68,26.057,0.445,15.0,67.0,17.03,23.0,115.0,20.642,37.0,469.0,8.435,128.0,268.0,46.433
41,Cole Carter,RW,WSR/KIT/MISS,19.32,253.0,79.0,69.0,31.0,148.0,179.0,622.0,13.119,0.416,0.305,0.132,0.729,0.856,3.025,24.123,0.389,28.0,110.0,26.545,14.0,101.0,13.489,37.0,411.0,9.801,98.0,212.0,46.701
42,Michael McLeod,C,MISS,18.864,152.0,64.0,69.0,45.0,133.0,178.0,465.0,13.615,0.42,0.452,0.295,0.872,1.168,3.093,22.498,0.488,27.0,119.0,21.272,24.0,98.0,22.858,13.0,248.0,5.375,2060.0,3390.0,62.138
43,Jonathan Ang,C,PBO/SAR,18.873,200.0,73.0,63.0,42.0,136.0,178.0,456.0,15.892,0.368,0.358,0.208,0.732,0.94,2.335,20.865,0.315,18.0,70.0,26.492,10.0,82.0,11.093,45.0,304.0,14.702,716.0,1474.0,48.335
44,Allan McShane,C/LW,ER/OSH,17.836,191.0,71.0,67.0,40.0,138.0,178.0,476.0,15.415,0.418,0.353,0.202,0.772,0.975,2.657,19.525,0.31,17.0,58.0,29.612,20.0,86.0,24.258,34.0,332.0,10.475,1270.0,2308.0,55.092
45,Mac Hollowell,D,SSM,19.096,248.0,40.0,66.0,71.0,106.0,177.0,455.0,8.532,0.246,0.331,0.341,0.578,0.914,2.539,12.436,0.196,3.0,23.0,10.718,5.0,29.0,18.38,32.0,403.0,7.691,5.0,6.0,62.5
46,Greg Meireles,RW,KIT,18.83,196.0,68.0,54.0,52.0,122.0,174.0,475.0,15.254,0.394,0.334,0.295,0.72,1.021,2.684,19.622,0.321,15.0,80.0,16.259,21.0,103.0,24.72,32.0,292.0,9.402,1331.0,2681.0,44.62
47,Brett McKenzie,C,NB/OS,19.762,197.0,77.0,56.0,36.0,133.0,169.0,718.0,10.502,0.375,0.28,0.178,0.66,0.835,3.685,25.772,0.395,14.0,79.0,17.898,21.0,117.0,16.11,42.0,522.0,7.958,1582.0,3549.0,45.442
48,Liam Hawel,C,SSM/GUE,18.537,259.0,64.0,58.0,40.0,122.0,162.0,402.0,17.182,0.363,0.272,0.202,0.635,0.836,1.906,14.661,0.224,20.0,69.0,30.174,12.0,59.0,21.855,32.0,274.0,13.741,1039.0,2125.0,49.636
49,Logan Brown,C,WSR/KIT,18.782,126.0,57.0,62.0,43.0,119.0,162.0,397.0,15.652,0.535,0.5,0.315,1.032,1.348,3.358,15.845,0.41,12.0,68.0,19.035,12.0,67.0,18.048,33.0,262.0,14.42,1056.0,2073.0,49.125
50,Tim Gettinger,LW,SSM,18.672,188.0,81.0,52.0,29.0,133.0,162.0,637.0,12.645,0.445,0.288,0.173,0.732,0.905,3.5,27.175,0.425,21.0,79.0,27.627,19.0,97.0,19.835,41.0,461.0,8.7,101.0,187.0,51.922
51,Sam Miletic,LW,LDN/NIAG,19.617,163.0,76.0,52.0,33.0,128.0,161.0,499.0,13.388,0.45,0.353,0.24,0.8,1.042,3.082,24.402,0.4,17.0,85.0,17.445,17.0,77.0,22.802,42.0,337.0,10.195,113.0,225.0,49.69
52,Brett Neumann,C,ER/KGN/OSH,18.707,256.0,83.0,45.0,33.0,128.0,161.0,765.0,12.149,0.435,0.211,0.167,0.654,0.816,3.364,22.966,0.344,24.0,90.0,31.42,22.0,143.0,15.498,37.0,532.0,8.101,1523.0,2799.0,54.314
53,Ryan McGregor,C,SAR,18.754,234.0,63.0,58.0,39.0,121.0,160.0,460.0,13.884,0.321,0.342,0.231,0.664,0.894,2.308,16.261,0.279,16.0,77.0,19.373,13.0,97.0,12.58,34.0,286.0,11.662,1396.0,2685.0,51.692
54,Matthew Struthers,C,OS/NB,17.847,236.0,69.0,52.0,37.0,121.0,158.0,524.0,13.67,0.38,0.312,0.226,0.686,0.919,2.622,18.892,0.31,15.0,88.0,21.228,21.0,83.0,27.251,33.0,353.0,9.574,1375.0,3026.0,45.002
55,Nicholas Caamano,RW,FLNT/HAM,18.273,195.0,80.0,50.0,28.0,130.0,158.0,649.0,11.92,0.402,0.282,0.143,0.688,0.83,3.415,30.787,0.473,22.0,138.0,15.778,26.0,130.0,18.802,32.0,381.0,7.99,60.0,138.0,43.49
56,Gabriel Vilardi,C,WSR/KGN,17.334,143.0,68.0,52.0,37.0,120.0,157.0,375.0,18.362,0.56,0.498,0.318,1.06,1.368,2.982,17.922,0.44,15.0,53.0,26.645,11.0,70.0,14.8,42.0,252.0,17.357,661.0,1350.0,49.84
57,Robert Thomas,C,LDN/HAM,17.457,155.0,43.0,71.0,42.0,114.0,156.0,273.0,15.99,0.322,0.478,0.305,0.802,1.11,1.855,13.288,0.255,10.0,41.0,27.38,10.0,67.0,15.898,23.0,165.0,13.0,1314.0,2308.0,56.952
58,Jordan Sambrook,D,ER/SSM,19.556,262.0,51.0,47.0,57.0,98.0,155.0,517.0,9.539,0.21,0.222,0.211,0.43,0.643,2.278,9.241,0.138,7.0,21.0,39.584,8.0,29.0,25.769,36.0,467.0,7.221,2.0,2.0,12.5
59,Albert Michnac,C/LW,GUE/MISS/SAG,19.16,192.0,56.0,49.0,50.0,105.0,155.0,442.0,12.718,0.292,0.27,0.252,0.568,0.815,2.31,16.545,0.26,24.0,67.0,38.11,13.0,66.0,25.553,19.0,309.0,6.18,79.0,141.0,48.235
60,Cole Coskey,RW,SAG,18.416,240.0,72.0,50.0,33.0,122.0,155.0,500.0,16.856,0.428,0.275,0.171,0.701,0.874,2.368,15.88,0.276,17.0,70.0,22.212,12.0,78.0,22.356,43.0,352.0,14.865,335.0,744.0,46.254
61,Jack Kopacka,RW,SSM,18.782,198.0,81.0,45.0,29.0,126.0,155.0,639.0,12.843,0.425,0.242,0.155,0.67,0.822,3.282,24.062,0.365,14.0,65.0,21.282,13.0,77.0,17.75,54.0,497.0,11.502,78.0,135.0,54.078
62,Serron Noel,RW,OSH,17.353,193.0,70.0,53.0,32.0,123.0,155.0,350.0,19.225,0.395,0.312,0.185,0.708,0.89,1.992,20.372,0.308,33.0,105.0,29.998,20.0,80.0,23.378,17.0,165.0,9.808,36.0,99.0,32.715
63,David Levin,LW,SBY,18.124,202.0,59.0,58.0,37.0,117.0,154.0,491.0,11.846,0.342,0.284,0.201,0.626,0.828,2.914,13.916,0.298,11.0,55.0,21.964,16.0,81.0,18.956,32.0,355.0,8.725,1092.0,2297.0,51.861
64,Luke Burghardt,LW,GUE/NB,19.47,222.0,63.0,52.0,39.0,115.0,154.0,486.0,12.668,0.272,0.268,0.219,0.54,0.759,2.142,13.741,0.262,13.0,77.0,17.844,20.0,111.0,20.092,30.0,298.0,9.231,916.0,1925.0,49.312
65,Barrett Hayton,C,SSM,17.518,165.0,56.0,58.0,39.0,114.0,153.0,403.0,14.428,0.452,0.435,0.308,0.888,1.19,2.907,16.05,0.34,9.0,54.0,14.81,10.0,65.0,16.482,37.0,284.0,13.878,976.0,1872.0,52.848
66,Johnny Corneil,LW,NIAG,19.332,199.0,72.0,47.0,32.0,119.0,151.0,432.0,15.808,0.353,0.248,0.155,0.602,0.758,2.288,20.053,0.308,28.0,71.0,36.972,21.0,73.0,29.37,23.0,288.0,7.558,49.0,119.0,40.66
67,Arthur Kaliyev,RW,HAM,16.722,135.0,82.0,32.0,36.0,114.0,150.0,527.0,15.46,0.61,0.24,0.265,0.845,1.115,3.91,36.355,0.54,19.0,70.0,26.73,18.0,100.0,17.155,45.0,357.0,11.785,2.0,11.0,14.285
68,Logan DeNoble,C,PBO,19.168,189.0,85.0,43.0,21.0,128.0,149.0,471.0,17.76,0.473,0.23,0.115,0.698,0.812,2.638,22.69,0.37,28.0,84.0,33.612,24.0,86.0,28.175,33.0,301.0,10.657,301.0,575.0,52.535
69,Adam Timleck,RW,PBO,19.676,229.0,70.0,47.0,31.0,117.0,148.0,584.0,12.77,0.326,0.249,0.148,0.582,0.728,2.586,16.409,0.285,11.0,62.0,18.81,26.0,125.0,23.296,33.0,397.0,8.971,17.0,38.0,42.896
70,Nicolas Hague,D,MISS,18.029,198.0,67.0,44.0,37.0,111.0,148.0,615.0,11.168,0.382,0.25,0.218,0.632,0.847,3.335,18.408,0.277,7.0,19.0,36.058,11.0,32.0,31.965,49.0,564.0,8.798,7.0,13.0,53.57
71,Aidan Dudas,C,OS,17.502,192.0,65.0,45.0,38.0,110.0,148.0,509.0,12.258,0.34,0.232,0.215,0.575,0.79,2.692,20.812,0.31,15.0,65.0,21.402,15.0,84.0,17.36,35.0,360.0,9.522,1067.0,2188.0,48.688
72,Petrus Palmu,RW,OS,18.667,114.0,63.0,56.0,28.0,119.0,147.0,479.0,12.915,0.545,0.48,0.235,1.025,1.26,4.175,25.19,0.435,10.0,35.0,28.43,9.0,45.0,20.06,44.0,399.0,10.75,62.0,115.0,54.945
73,Jeremy Bracco,RW,KIT/WSR,18.998,106.0,46.0,67.0,34.0,113.0,147.0,277.0,16.76,0.435,0.625,0.32,1.06,1.385,2.6,19.625,0.365,7.0,39.0,20.285,16.0,56.0,29.165,23.0,182.0,12.49,4.0,11.0,20.0
74,Ty Dellandrea,C,FLNT,17.403,184.0,62.0,59.0,25.0,121.0,146.0,537.0,11.6,0.342,0.37,0.143,0.708,0.85,2.975,22.015,0.358,16.0,76.0,20.3,15.0,91.0,16.185,31.0,370.0,8.555,1827.0,3436.0,53.655
75,Ethan Szypula,C,OS,19.88,196.0,48.0,61.0,37.0,109.0,146.0,541.0,9.322,0.252,0.325,0.188,0.582,0.768,2.728,18.868,0.285,8.0,56.0,16.43,11.0,92.0,11.427,29.0,393.0,7.848,888.0,1898.0,46.56
76,Jonah Gadjovich,LW,OS,18.177,168.0,85.0,29.0,32.0,114.0,146.0,669.0,11.892,0.545,0.22,0.208,0.76,0.968,4.412,29.812,0.605,24.0,101.0,23.805,20.0,111.0,14.96,41.0,457.0,7.988,14.0,34.0,41.43
77,Eric Henderson,LW,LDN/OSH/HAM,19.522,244.0,51.0,63.0,31.0,114.0,145.0,477.0,9.652,0.196,0.254,0.15,0.448,0.597,2.005,14.275,0.218,20.0,100.0,18.015,11.0,80.0,13.681,20.0,297.0,6.094,392.0,907.0,42.891
78,Christopher Paquette,C,NIAG/PBO,19.596,252.0,69.0,55.0,21.0,124.0,145.0,675.0,11.319,0.328,0.22,0.085,0.546,0.626,2.782,17.326,0.262,17.0,80.0,28.142,11.0,104.0,13.784,41.0,491.0,8.452,2037.0,3645.0,56.109
79,Kenny Huether,RW,OSH,19.36,199.0,72.0,38.0,35.0,110.0,145.0,690.0,10.837,0.388,0.19,0.172,0.575,0.755,3.51,23.445,0.353,13.0,57.0,22.898,18.0,102.0,17.558,41.0,531.0,8.078,43.0,144.0,30.438
80,Riley Damiani,C,KIT,17.74,184.0,58.0,56.0,30.0,114.0,144.0,475.0,12.34,0.372,0.395,0.202,0.765,0.968,2.85,18.998,0.318,17.0,76.0,22.675,16.0,79.0,21.22,25.0,320.0,7.925,943.0,2094.0,44.748
81,Drake Rymsha,C,LDN/OTT/SAR,18.36,165.0,69.0,40.0,35.0,109.0,144.0,444.0,13.782,0.388,0.248,0.213,0.63,0.842,2.605,23.158,0.368,25.0,85.0,25.902,16.0,93.0,13.438,28.0,266.0,9.622,1762.0,2894.0,61.492
82,Matt Brassard,D,BAR/OSH/NIAG,19.23,222.0,40.0,46.0,57.0,86.0,143.0,682.0,5.825,0.174,0.239,0.292,0.412,0.702,3.19,11.52,0.18,3.0,13.0,23.958,3.0,17.0,23.054,34.0,652.0,5.435,0.0,5.0,0.0
83,Maksim Sushko,RW/LW,OS,18.846,176.0,66.0,51.0,26.0,117.0,143.0,407.0,15.125,0.352,0.308,0.15,0.66,0.808,2.355,17.815,0.3,15.0,53.0,28.858,27.0,80.0,30.162,24.0,274.0,8.118,20.0,47.0,41.49
84,Matthew Timms,D,PBO/LDN,19.47,217.0,18.0,61.0,64.0,79.0,143.0,344.0,3.542,0.058,0.322,0.309,0.381,0.69,1.482,3.932,0.079,1.0,7.0,3.125,2.0,10.0,19.165,15.0,327.0,2.409,0.0,1.0,0.0
85,Spencer Watson,RW,KGN/MISS,19.891,105.0,71.0,44.0,27.0,115.0,142.0,522.0,14.375,0.675,0.4,0.26,1.08,1.34,4.82,33.055,0.625,21.0,87.0,26.04,15.0,75.0,20.18,35.0,360.0,10.12,17.0,40.0,47.135
86,Nathan Dunkley,LW,KGN/LDN,17.78,185.0,50.0,50.0,41.0,100.0,141.0,334.0,14.665,0.283,0.262,0.22,0.545,0.765,1.872,17.608,0.275,16.0,73.0,20.97,15.0,81.0,17.658,19.0,180.0,10.535,850.0,1553.0,55.228
87,Mason Kohn,LW,KIT/OSH/SAG,19.62,191.0,47.0,52.0,41.0,99.0,140.0,455.0,10.838,0.262,0.282,0.215,0.542,0.762,2.41,21.13,0.335,15.0,103.0,13.888,16.0,100.0,15.81,16.0,252.0,7.078,991.0,1979.0,50.782
88,Connor Bunnaman,C,KIT,18.667,198.0,80.0,36.0,24.0,116.0,140.0,501.0,15.255,0.41,0.195,0.122,0.602,0.722,2.68,25.34,0.385,29.0,97.0,28.662,24.0,108.0,20.832,27.0,296.0,8.962,730.0,1331.0,54.795
89,Sean Durzi,D,OS/GUE,19.027,180.0,38.0,48.0,54.0,86.0,140.0,403.0,10.442,0.281,0.376,0.3,0.66,0.961,2.711,8.146,0.209,4.0,17.0,31.25,6.0,34.0,15.591,28.0,352.0,9.081,0.0,2.0,0.0
90,Noel Hoefenmayer,D,OTT,18.816,238.0,39.0,57.0,43.0,96.0,139.0,457.0,7.929,0.181,0.289,0.211,0.476,0.682,2.29,9.37,0.146,4.0,10.0,20.834,5.0,27.0,19.279,30.0,420.0,6.485,1.0,2.0,25.0
91,Cam Dineen,D,NB/SAR,18.492,162.0,39.0,42.0,56.0,81.0,137.0,401.0,10.135,0.255,0.24,0.338,0.488,0.828,2.488,9.408,0.167,5.0,19.0,15.34,6.0,17.0,41.073,28.0,365.0,8.108,0.0,0.0,0.0
92,Artur Tyanulin,RW,OTT,19.152,134.0,44.0,62.0,31.0,106.0,137.0,294.0,15.325,0.33,0.46,0.23,0.79,1.025,2.195,20.805,0.31,12.0,54.0,22.72,14.0,56.0,25.715,18.0,184.0,9.985,6.0,27.0,19.41
93,JJ Piccinich,RW,LDN,19.76,132.0,56.0,57.0,24.0,113.0,137.0,329.0,17.065,0.42,0.43,0.18,0.855,1.04,2.49,25.24,0.385,22.0,75.0,28.84,10.0,66.0,15.02,24.0,188.0,12.82,61.0,117.0,51.92
94,Franco Sproviero,C,SAR,19.238,206.0,46.0,54.0,35.0,100.0,135.0,384.0,10.602,0.236,0.27,0.211,0.503,0.716,2.094,14.461,0.238,8.0,60.0,11.25,16.0,88.0,15.541,22.0,236.0,8.486,977.0,1957.0,44.074
95,Linus Nyman,LW,KGN,17.682,135.0,65.0,42.0,28.0,107.0,135.0,371.0,17.385,0.48,0.315,0.21,0.795,1.005,2.75,23.97,0.36,15.0,54.0,27.885,17.0,60.0,27.29,33.0,257.0,12.85,47.0,93.0,50.47
96,Trent Fox,LW,HAM/MISS,19.417,191.0,65.0,42.0,28.0,107.0,135.0,554.0,11.418,0.355,0.25,0.148,0.605,0.752,3.078,22.872,0.368,7.0,75.0,9.445,21.0,100.0,20.868,37.0,379.0,9.552,590.0,1167.0,51.55
97,MacKenzie Entwistle,RW,HAM/GUE,18.299,220.0,61.0,48.0,25.0,109.0,134.0,477.0,13.519,0.372,0.275,0.136,0.645,0.781,2.599,17.824,0.325,18.0,97.0,17.28,15.0,92.0,17.339,28.0,288.0,11.754,752.0,1620.0,46.585
98,Brady Gilmour,C,SAG,18.537,231.0,57.0,44.0,33.0,101.0,134.0,386.0,13.75,0.234,0.225,0.135,0.459,0.595,1.735,11.799,0.211,18.0,71.0,26.055,13.0,82.0,12.691,26.0,233.0,8.41,1149.0,2564.0,47.275
99,Macauley Carson,LW,SBY,18.638,241.0,63.0,49.0,20.0,112.0,132.0,403.0,13.509,0.258,0.252,0.095,0.505,0.605,2.011,17.929,0.295,25.0,110.0,20.886,19.0,91.0,19.393,19.0,202.0,7.766,1225.0,2370.0,51.219
