,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Omaha Lancers,482,255,51.844,1603,1314,289,49.234,14944,13931,1013,9.764,0.912,100.982
1,Green Bay Gamblers,482,251,56.982,1576,1359,217,51.662,14779,14093,686,11.214,0.91,102.15
2,Lincoln Stars,482,249,52.682,1587,1437,150,53.498,15910,14164,1746,9.503,0.903,99.818
3,Cedar Rapids RoughRiders,483,244,50.492,1634,1341,293,49.171,15033,14701,332,10.612,0.899,100.46
4,Waterloo Black Hawks,480,238,53.51,1665,1483,182,52.176,15928,13921,2007,10.733,0.898,100.474
5,Sioux Falls Stampede,480,237,50.762,1509,1399,110,52.073,14664,14513,151,9.671,0.9,99.694
6,Indiana Ice,480,232,48.772,1613,1563,50,49.033,14896,15083,-187,10.222,0.897,99.894
7,Sioux City Musketeers,470,181,49.53,1416,1455,-39,50.287,14312,14546,-234,9.574,0.904,99.889
8,Tri-City Storm,484,172,43.495,1301,1652,-351,47.902,14546,15045,-499,8.609,0.899,98.463
9,Des Moines Buccaneers,483,157,44.141,1426,1733,-307,46.362,14871,16111,-1240,9.204,0.9,99.113
10,Chicago Steel,483,157,43.582,1335,1764,-429,45.596,13761,16586,-2825,9.05,0.902,99.182
11,Fargo Force,304,154,53.412,991,872,119,51.032,9394,8865,529,9.851,0.909,100.694
12,Dubuque Fighting Saints,184,108,58.462,621,462,159,55.312,5609,4656,953,10.912,0.904,101.278
13,Youngstown Phantoms,244,98,49.075,740,837,-97,48.692,7082,7661,-579,10.385,0.898,100.13
14,Team USA,244,92,45.596,727,827,-100,51.04,7371,7457,-86,9.305,0.883,97.609
15,Muskegon Lumberjacks,184,61,47.112,523,634,-111,47.032,5322,6122,-800,9.535,0.904,99.932
16,Ohio Jr Blue Jackets,113,34,39.87,287,422,-135,42.93,3049,4016,-967,8.995,0.897,98.71
