,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,London Knights,408,260,56.357,1710,1214,496,49.789,13973,13080,893,11.656,0.91,102.602
1,Sault Ste. Marie Greyhounds,408,252,59.798,1700,1263,437,53.57,14250,12836,1414,12.166,0.905,102.671
2,Erie Otters,408,223,52.683,1634,1318,316,52.714,13510,12009,1501,11.32,0.886,99.97
3,Oshawa Generals,408,217,51.275,1413,1210,203,49.833,13868,12433,1435,10.36,0.901,100.438
4,Owen Sound Attack,408,211,55.494,1453,1232,221,56.777,14188,12604,1584,10.365,0.89,99.334
5,Barrie Colts,408,205,52.402,1554,1346,208,50.219,13577,13436,141,11.23,0.896,100.791
6,Kitchener Rangers,408,196,52.015,1358,1329,29,50.27,13881,13051,830,10.807,0.902,100.945
7,Kingston Frontenacs,408,190,52.48,1365,1298,67,51.064,14030,13054,976,9.694,0.91,100.632
8,Windsor Spitfires,408,187,51.035,1370,1413,-43,49.044,13086,13328,-242,10.718,0.902,100.938
9,Sarnia Sting,408,181,53.845,1481,1524,-43,48.643,12775,14094,-1319,12.073,0.904,102.403
10,Guelph Storm,408,179,44.558,1402,1479,-77,46.876,13578,14403,-825,9.646,0.895,99.112
11,Niagara IceDogs,408,167,48.831,1367,1458,-91,48.766,13527,13763,-236,9.864,0.902,100.059
12,Peterborough Petes,408,161,46.547,1318,1528,-210,46.827,13356,14607,-1251,10.202,0.897,99.894
13,Saginaw Spirit,408,158,44.847,1309,1541,-232,49.191,13307,13860,-553,8.984,0.892,98.106
14,Mississauga Steelheads,408,157,49.428,1212,1425,-213,50.802,12746,13641,-895,10.087,0.895,99.518
15,Ottawa 67's,408,152,46.665,1332,1586,-254,48.863,12213,13951,-1738,10.398,0.886,99.014
16,North Bay Battalion,340,148,47.396,1086,1093,-7,50.913,11074,10024,1050,9.343,0.894,98.703
17,Sudbury Wolves,408,119,40.486,1155,1652,-497,45.031,12762,14938,-2176,9.344,0.889,98.174
18,Hamilton Bulldogs,204,95,51.17,681,685,-4,52.252,6546,6241,305,10.165,0.894,99.52
19,Plymouth Whalers,204,83,47.463,664,682,-18,47.067,6747,7303,-556,9.498,0.909,100.388
20,Belleville Bulls,204,79,47.362,622,687,-65,47.84,6880,7341,-461,8.865,0.91,99.788
21,Flint Firebirds,204,65,41.052,600,828,-228,49.01,6542,6782,-240,8.725,0.879,96.512
22,Brampton Battalion,68,32,50.93,191,184,7,54.65,2235,1855,380,8.26,0.906,98.83
