,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Kerby Rychel,LW,MISS/WSR/GUE,18.066,256,122,86,64,208,272,0.531,0.411,0.33,0.943,1.274
1,Connor Brown,RW/LW,ER/OTT,18.55,334,113,106,51,219,270,0.374,0.363,0.176,0.739,0.916
2,Ryan Strome,C,NIAG,18.431,164,97,112,59,209,268,0.61,0.74,0.315,1.352,1.662
3,Nick Cousins,C,SSM,18.406,197,91,98,70,189,259,0.452,0.528,0.408,0.985,1.392
4,Vincent Trocheck,C,SAG/PLY,18.431,196,105,97,54,202,256,0.602,0.513,0.305,1.115,1.42
5,Eric Locke,C,WSR/BAR/SAG,18.942,233,116,83,52,199,251,0.53,0.392,0.259,0.922,1.182
6,Scott Kosmachuk,RW,GUE,18.766,271,120,75,51,195,246,0.555,0.346,0.225,0.904,1.134
7,Brendan Gaunce,C,BELV/ER,18.602,258,103,87,46,190,236,0.45,0.351,0.198,0.801,0.999
8,Charles Sarault,C,KGN/SAR,19.819,203,55,103,75,158,233,0.28,0.568,0.402,0.855,1.258
9,Zack Mitchell,RW,GUE,19.813,263,99,78,56,177,233,0.398,0.351,0.256,0.751,1.004
10,Max Domi,LW,LDN,17.791,187,94,87,48,181,229,0.518,0.502,0.282,1.015,1.297
11,Seth Griffith,RW,LDN,18.946,190,100,66,62,166,228,0.55,0.36,0.38,0.912,1.29
12,Daniel Catenacci,C,SSM/OS,18.77,201,97,75,50,172,222,0.505,0.385,0.232,0.893,1.122
13,Zach Hall,LW,BAR,19.506,215,67,96,59,163,222,0.308,0.515,0.298,0.818,1.115
14,Andreas Athanasiou,LW,LDN/BAR,18.236,252,111,67,43,178,221,0.548,0.324,0.221,0.872,1.098
15,Scott Laughton,C,OSH,18.422,230,96,78,45,174,219,0.552,0.435,0.252,0.988,1.24
16,Dane Fox,LW,LDN/ER,19.048,217,117,48,54,165,219,0.681,0.216,0.309,0.891,1.205
17,Mark Scheifele,C,BAR,18.754,158,84,80,53,164,217,0.64,0.53,0.328,1.168,1.5
18,Stefan Noesen,LW,PLY,18.839,182,96,65,51,161,212,0.518,0.338,0.27,0.852,1.128
19,Barclay Goodrow,RW,BRA/NB,19.676,250,121,64,25,185,210,0.512,0.291,0.116,0.804,0.924
20,Tyler  Toffoli,RW,OTT,18.893,133,109,63,36,172,208,0.82,0.475,0.27,1.295,1.565
21,Sean Monahan,C,OTT,17.177,185,84,77,42,161,203,0.475,0.455,0.238,0.933,1.165
22,Cameron Brace,C,OS/BELV,19.563,250,106,64,33,170,203,0.489,0.309,0.126,0.801,0.928
23,Andrew Fritsch,RW,OS/NIAG/SSM,19.604,212,92,72,39,164,203,0.422,0.325,0.188,0.742,0.932
24,Gemel Smith,LW,OS/LDN,18.542,264,89,67,47,156,203,0.419,0.264,0.219,0.682,0.898
25,Brady Vail,C,WSR,18.64,264,77,68,55,145,200,0.359,0.315,0.265,0.674,0.938
26,Mathew Campagna,C,SBY,18.646,237,54,82,62,136,198,0.238,0.41,0.29,0.646,0.943
27,Boone Jenner,C,OSH,18.502,162,92,65,40,157,197,0.628,0.408,0.242,1.032,1.277
28,Ryan Rupert,C,LDN,18.414,224,58,84,52,142,194,0.268,0.412,0.25,0.679,0.929
29,Alexander Khokhlachev,C,WSR,18.267,152,81,68,44,149,193,0.62,0.505,0.298,1.12,1.42
30,Kristoff Kontos,C,SBY/MISS/SAG,18.901,269,67,77,48,144,192,0.295,0.335,0.212,0.625,0.844
31,Chris Tierney,C,LDN,18.334,247,72,73,46,145,191,0.394,0.356,0.216,0.753,0.968
32,Alan Quine,C,PBO/KGN/BELV,18.804,188,79,66,45,145,190,0.425,0.38,0.277,0.802,1.082
33,Tobias  Rieder,RW,KIT,18.929,177,92,52,46,144,190,0.522,0.282,0.275,0.805,1.082
34,Riley Brace,LW,MISS,19.775,189,69,77,40,146,186,0.353,0.43,0.22,0.782,1.002
35,Steven Beyers,RW,BAR,19.51,188,55,74,56,129,185,0.28,0.397,0.32,0.675,0.998
36,Michael Sgarbossa,C,SBY/SAG,18.641,129,83,64,37,147,184,0.64,0.495,0.285,1.135,1.425
37,Ryan Murphy,D,KIT,18.71,166,47,72,62,119,181,0.252,0.438,0.348,0.685,1.032
38,Shane Prince,LW,OTT,18.329,116,68,70,40,138,178,0.585,0.6,0.34,1.195,1.535
39,Joshua Leivo,LW,SBY/KIT,18.557,193,74,57,45,131,176,0.4,0.315,0.255,0.718,0.975
40,Alex Aleardi,RW,PLY/WSR,19.378,192,83,65,27,148,175,0.42,0.35,0.165,0.775,0.94
41,Nathan Pancel,LW,SBY,18.944,194,91,52,31,143,174,0.522,0.268,0.18,0.79,0.965
42,Brock McGinn,LW,GUE,18.742,227,93,53,26,146,172,0.536,0.329,0.16,0.866,1.031
43,Nick Ebert,D,WSR/GUE,18.474,263,41,76,55,117,172,0.172,0.32,0.214,0.495,0.709
44,Dougie  Hamilton,D,NIAG,18.496,149,37,63,71,100,171,0.255,0.45,0.513,0.705,1.218
45,Nail Yakupov,RW,SAR,17.442,107,80,57,33,137,170,0.745,0.535,0.32,1.285,1.595
46,Freddie Hamilton,RW,NIAG,19.205,129,73,68,28,141,169,0.565,0.53,0.22,1.095,1.315
47,Greg McKegg,C,ER/LDN,18.745,131,80,61,26,141,167,0.61,0.465,0.195,1.075,1.27
48,Steven Shipley,LW,NIAG,19.649,194,72,58,36,130,166,0.397,0.305,0.19,0.7,0.898
49,Christian Thomas,RW,OSH,18.806,121,88,52,26,140,166,0.72,0.43,0.21,1.15,1.36
50,Connor McDavid,C,ER,16.172,119,53,72,40,125,165,0.45,0.62,0.34,1.07,1.41
51,Bo Horvat,C,LDN,17.698,185,74,49,42,123,165,0.445,0.308,0.28,0.75,1.03
52,Nicholas Baptiste,RW,SBY,17.367,195,74,62,28,136,164,0.455,0.36,0.158,0.815,0.972
53,Nikolay Goldobin,RW,SAR,17.442,135,68,62,32,130,162,0.505,0.46,0.235,0.965,1.2
54,Colin Behenna,C,BAR,19.778,128,59,57,46,116,162,0.46,0.44,0.36,0.905,1.26
55,Brett Ritchie,RW,SAR/NIAG,18.458,155,86,42,34,128,162,0.605,0.298,0.232,0.902,1.138
56,Andrew  Agozzino,LW,NIAG,20.199,135,83,46,33,129,162,0.615,0.34,0.245,0.955,1.2
57,Matt Finn,D,GUE,18.682,228,38,58,65,96,161,0.199,0.284,0.31,0.483,0.792
58,Jason Dickinson,C,GUE,17.452,197,57,61,42,118,160,0.31,0.348,0.23,0.658,0.892
59,Garret Ross,LW,SAG,19.556,174,75,52,32,127,159,0.492,0.338,0.205,0.832,1.035
60,Garrett Meurs,RW,PLY,18.924,203,62,61,36,123,159,0.348,0.305,0.172,0.653,0.827
61,Cody Ceci,RD,OTT/OS,17.984,201,45,60,53,105,158,0.24,0.328,0.262,0.56,0.825
62,Darcy Greenaway,C,KGN,19.904,198,86,45,27,131,158,0.455,0.238,0.135,0.692,0.832
63,Matt  Rupert,LW,LDN,18.414,179,75,50,32,125,157,0.479,0.308,0.192,0.786,0.976
64,Brett  Thompson,C,ER/SSM/SAR,20.123,128,76,48,30,124,154,0.59,0.38,0.235,0.97,1.2
65,Mitchell Theoret,C,NIAG/BAR,19.396,240,63,56,34,119,153,0.311,0.332,0.188,0.644,0.83
66,Ryan Sproul,D,SSM,18.921,172,57,57,39,114,153,0.353,0.41,0.255,0.76,1.018
67,Anthony DeAngelo,D,SAR,17.145,181,30,74,48,104,152,0.205,0.505,0.305,0.71,1.015
68,Jesse Graham,D,NIAG/SAG,18.468,265,20,60,72,80,152,0.11,0.244,0.314,0.351,0.664
69,Rickard Rakell,C,PLY,18.614,149,69,51,31,120,151,0.485,0.338,0.22,0.815,1.038
70,Lucas  Lessio,LW,OSH,18.893,167,80,39,31,119,150,0.503,0.255,0.168,0.758,0.925
71,Matt Puempel,LW,PBO/KIT,18.891,136,86,39,24,125,149,0.642,0.252,0.16,0.89,1.048
72,Nick  Ritchie,LW,PBO,17.03,164,73,49,26,122,148,0.495,0.328,0.158,0.822,0.975
73,Josh Shalla,LW,SAG,19.474,121,87,37,24,124,148,0.72,0.325,0.2,1.05,1.245
74,Ryan  Spooner,C,PBO/KGN/SAR,19.126,121,64,51,32,115,147,0.53,0.42,0.265,0.945,1.215
75,Brett  Findlay,C,SSM/PBO,19.173,193,59,53,34,112,146,0.3,0.275,0.16,0.578,0.738
76,Radek Faksa,C,KIT/SBY,18.932,160,59,56,30,115,145,0.355,0.34,0.178,0.69,0.868
77,Reid Boucher,LW,SAR,18.519,135,90,36,19,126,145,0.665,0.265,0.14,0.935,1.075
78,Alex Galchenyuk,C,SAR,17.84,103,58,55,31,113,144,0.525,0.445,0.26,0.965,1.23
79,Mitchell Heard,C,PLY,19.761,155,66,50,27,116,143,0.468,0.388,0.145,0.855,1.0
80,Michael Dal Colle,LW,OSH,16.739,130,54,65,24,119,143,0.41,0.495,0.18,0.905,1.09
81,Hunter Garlent,C,GUE/PBO,17.862,172,48,58,36,106,142,0.288,0.36,0.24,0.645,0.885
82,Sergey Tolchinsky,RW,SSM,18.115,128,57,59,26,116,142,0.445,0.455,0.2,0.9,1.1
83,Francis Menard,C,GUE/BRA/PBO,19.789,198,54,53,35,107,142,0.28,0.285,0.175,0.565,0.738
84,Carter Verhaeghe,C,NIAG,17.339,194,50,57,35,107,142,0.298,0.348,0.21,0.645,0.86
85,Dylan Smoskowitz,RW,BAR/MISS/OSH,19.716,256,86,31,24,117,141,0.392,0.132,0.112,0.532,0.644
86,Alex Basso,D,BELV/SAR/LDN,19.377,221,35,47,59,82,141,0.163,0.225,0.272,0.389,0.656
87,Vladislav Namestnikov,C,LDN,18.312,131,52,46,42,98,140,0.395,0.355,0.32,0.75,1.07
88,Ben  Thomson,LW,KIT/NB,19.788,257,59,50,29,109,138,0.331,0.219,0.09,0.55,0.644
89,Alex Friesen,C,NIAG,20.125,122,52,49,36,101,137,0.425,0.4,0.295,0.825,1.125
90,Austin Watson,C,PBO/LDN,19.172,129,59,45,32,104,136,0.455,0.35,0.255,0.805,1.055
91,Brandon Alderson,RW,SAR/SSM,19.898,200,56,43,34,99,133,0.315,0.228,0.195,0.545,0.74
92,Andy Andreoff,LW,OSH,19.832,123,55,55,23,110,133,0.445,0.45,0.19,0.89,1.08
93,Tanner Pearson,LW,BAR,18.598,126,52,54,27,106,133,0.425,0.44,0.215,0.855,1.08
94,Joseph Blandisi,C,OS/OTT/BAR,18.412,178,56,44,32,100,132,0.378,0.272,0.195,0.65,0.848
95,Luke Cairns,LW,ER/SAG/BELV,18.425,252,47,53,32,100,132,0.214,0.252,0.12,0.465,0.582
96,Matt  Petgrave,D,OS/OSH,19.88,176,28,50,54,78,132,0.17,0.32,0.335,0.49,0.825
97,Michael Curtis,LW,BELV/ER,19.761,244,60,41,30,101,131,0.296,0.19,0.128,0.485,0.612
98,Sam Bennett,C,KGN,16.739,117,54,48,29,102,131,0.465,0.415,0.25,0.885,1.135
99,Brandon Saad,LW,SAG,18.383,103,61,40,30,101,131,0.615,0.395,0.32,1.005,1.33
100,Ryan O'Connor,D,SAG/BAR,19.926,184,35,47,48,82,130,0.213,0.26,0.27,0.473,0.742
101,Adam Pelech,D,ER,18.208,228,21,46,62,67,129,0.129,0.245,0.344,0.365,0.714
102,Josh Ho-Sang,RW,WSR,17.149,130,46,59,24,105,129,0.35,0.45,0.18,0.8,0.985
103,Zach Lorentz,C,KIT/PLY/WSR/PBO,19.78,253,64,33,31,97,128,0.295,0.164,0.149,0.452,0.599
104,Ben Johnson,LW,WSR,18.524,191,66,39,23,105,128,0.377,0.21,0.143,0.587,0.735
105,Mike Halmo,LW,OS,19.838,125,60,41,27,101,128,0.475,0.325,0.21,0.795,1.01
106,Cole Cassels,C,OSH,17.618,189,42,53,32,95,127,0.265,0.348,0.192,0.612,0.81
107,David Pacan,RW,NIAG,19.96,133,49,48,29,97,126,0.37,0.365,0.22,0.73,0.945
108,Ryan Kujawinski,C,SAR/KGN,17.714,170,56,40,29,96,125,0.388,0.245,0.158,0.633,0.79
109,Jimmy Lodge,RW,SAG,17.782,168,55,46,24,101,125,0.315,0.282,0.122,0.595,0.72
110,Ivan Telegin,C,SAG/BAR,19.046,105,55,42,28,97,125,0.55,0.395,0.265,0.945,1.21
111,Dylan DeMelo,D,MISS,18.625,198,25,53,46,78,124,0.15,0.277,0.238,0.428,0.665
112,Michael Catenacci,C,KIT,20.09,110,42,56,26,98,124,0.385,0.515,0.24,0.9,1.14
