,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Calgary Hitmen,1296,719,56.465,4581,3861,720,52.1,40260,36760,3500,10.948,0.908,101.702
1,Kelowna Rockets,1296,694,59.974,4430,3836,594,53.38,40609,37181,3428,11.172,0.915,102.622
2,Brandon Wheat Kings,1296,691,48.436,4746,4183,563,48.534,41979,39425,2554,10.386,0.896,99.931
3,Spokane Chiefs,1296,666,54.26,4293,3849,444,53.336,42456,37140,5316,10.21,0.9,100.204
4,Swift Current Broncos,1296,654,50.419,4186,3969,217,49.888,40218,39260,958,9.371,0.909,100.269
5,Red Deer Rebels,1296,638,49.478,4054,3916,138,47.242,39632,39060,572,8.988,0.918,100.773
6,Kootenay Ice,1152,633,51.582,3814,3289,525,50.396,35853,33437,2416,9.41,0.909,100.29
7,Tri-City Americans,1296,626,49.952,4309,4252,57,47.588,40383,41030,-647,9.736,0.914,101.009
8,Kamloops Blazers,1296,625,45.82,4210,4265,-55,48.537,39592,40975,-1383,9.42,0.897,99.023
9,Medicine Hat Tigers,1296,623,54.568,4464,4375,89,52.374,40509,40584,-75,9.932,0.91,100.936
10,Seattle Thunderbirds,1296,582,44.993,4115,4278,-163,47.134,40775,42349,-1574,9.205,0.9,99.184
11,Moose Jaw Warriors,1296,571,44.482,4217,4466,-249,49.542,40381,42184,-1803,8.794,0.894,98.118
12,Saskatoon Blades,1296,565,47.318,4067,4476,-409,47.338,39069,42412,-3343,9.872,0.901,99.95
13,Regina Pats,1296,564,47.686,4143,4455,-312,48.626,38445,40877,-2432,10.097,0.896,99.704
14,Lethbridge Hurricanes,1296,546,38.439,4050,4447,-397,44.201,37632,39554,-1922,8.553,0.891,97.6
15,Prince George Cougars,1296,518,41.957,3956,4679,-723,47.616,40150,42676,-2526,8.966,0.889,97.776
16,Prince Albert Raiders,1296,510,47.643,3922,4641,-719,49.678,39773,42487,-2714,9.536,0.897,99.225
17,Vancouver Giants,936,456,47.476,3071,2869,202,52.621,29683,25954,3729,9.59,0.881,97.723
18,Portland Winter Hawks,936,397,36.016,2795,3270,-475,43.242,28572,30436,-1864,8.123,0.89,97.208
19,Everett Silvertips,792,357,46.78,2110,2162,-52,49.002,22067,24182,-2115,9.058,0.901,99.2
20,Portland Winterhawks,360,240,61.908,1555,1063,492,56.101,13947,11481,2466,11.25,0.91,102.281
21,Edmonton Oil Kings,504,234,60.366,1634,1520,114,57.07,16390,15112,1278,10.226,0.911,101.335
22,Chilliwack Bruins,360,119,45.386,953,1240,-287,45.052,9769,11701,-1932,10.138,0.901,100.157
23,Victoria Royals,216,95,50.555,682,746,-64,48.54,6390,6907,-517,10.35,0.901,100.442
24,Edmonton Ice,144,34,39.68,473,723,-250,43.075,4238,5608,-1370,11.09,0.872,98.335
