,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Peter Sarno,C,WSR,18.141,64,33,57,31,90,121,0.52,0.89,0.48,1.41,1.89
1,Jeremy Adduono,LW,SBY,19.116,66,37,42,27,79,106,0.56,0.64,0.41,1.2,1.61
2,David Legwand,C,PLY,17.079,59,54,31,20,85,105,0.92,0.53,0.34,1.44,1.78
3,Maxim Spiridonov,RW,LDN,19.442,66,54,30,14,84,98,0.82,0.45,0.21,1.27,1.48
4,Colin Chaulk,C,KGN,20.688,60,34,44,18,78,96,0.57,0.73,0.3,1.3,1.6
5,Jay Legault,C,LDN,18.339,61,39,40,16,79,95,0.64,0.66,0.26,1.3,1.56
6,Chris Allen,D,KGN,19.357,66,38,25,32,63,95,0.58,0.38,0.48,0.95,1.44
7,Rob Mailloux,LW,KGN,19.546,65,55,24,16,79,95,0.85,0.37,0.25,1.22,1.46
8,Jeff Martin,C,WSR,18.391,65,40,30,24,70,94,0.62,0.46,0.37,1.08,1.45
9,Justin Papineau,C,BELV,17.668,66,41,28,25,69,94,0.62,0.42,0.38,1.05,1.42
10,Mark Cadotte,C,PLY/LDN,20.515,67,39,30,25,69,94,0.58,0.45,0.37,1.03,1.4
11,Jon Sim,C,SAR,19.962,59,44,35,15,79,94,0.75,0.59,0.25,1.34,1.59
12,Colin Pepperall,LW,ER,19.384,60,31,40,20,71,91,0.52,0.67,0.33,1.18,1.52
13,Peter Cava,C,SSM,19.584,64,30,47,13,77,90,0.47,0.73,0.2,1.2,1.41
14,Jeff Scharf,RW,BELV,20.529,63,34,28,23,62,85,0.54,0.44,0.37,0.98,1.35
15,Matt Bradley,RW,KGN,19.258,55,33,26,24,59,83,0.6,0.47,0.44,1.07,1.51
16,Harold Druken,C,PLY,18.637,64,38,28,16,66,82,0.59,0.44,0.25,1.03,1.28
17,Ryan Christie,LW,OS,19.204,66,39,23,18,62,80,0.59,0.35,0.27,0.94,1.21
18,Troy Stonier,LW,OTT,20.28,59,28,24,27,52,79,0.47,0.41,0.46,0.88,1.34
19,Brett Gibson,C,ER/NB,18.081,61,36,26,16,62,78,0.59,0.43,0.26,1.02,1.28
20,Mike Oliveira,C,KGN,18.566,66,27,34,16,61,77,0.41,0.52,0.24,0.92,1.17
21,Rico Fata,C,LDN,17.591,64,43,21,12,64,76,0.67,0.33,0.19,1.0,1.19
22,Brian Willsie,RW,GUE,19.502,57,45,18,13,63,76,0.79,0.32,0.23,1.11,1.33
23,Scott Barney,C,PBO,18.473,62,44,16,16,60,76,0.71,0.26,0.26,0.97,1.23
