,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Plymouth Whalers,544,341,51.517,1972,1465,507,48.896,18508,16617,1891,9.958,0.911,101.035
1,Barrie Colts,544,325,54.998,2001,1621,380,52.89,20456,18373,2083,9.612,0.912,100.812
2,Ottawa 67's,536,321,52.209,2093,1629,464,50.168,20142,17989,2153,10.024,0.906,100.663
3,London Knights,544,313,61.828,2007,1664,343,51.914,18694,18711,-17,11.866,0.921,103.953
4,Guelph Storm,544,309,52.324,1931,1696,235,51.936,19344,17959,1385,9.627,0.906,100.168
5,Peterborough Petes,542,296,53.962,1882,1726,156,50.482,19174,18646,528,10.35,0.91,101.34
6,Kitchener Rangers,544,295,57.689,1892,1724,168,53.838,19854,19191,663,9.765,0.916,101.349
7,Belleville Bulls,538,287,46.51,1925,1803,122,45.947,18914,18630,284,9.368,0.909,100.256
8,Erie Otters,544,275,46.758,1809,1845,-36,49.823,18786,18032,754,9.228,0.895,98.692
9,Sault Ste. Marie Greyhounds,544,269,49.414,1775,1818,-43,52.482,18856,18601,255,8.564,0.903,98.866
10,Windsor Spitfires,544,267,48.987,1853,1917,-64,48.948,18267,18947,-680,10.326,0.897,100.017
11,Toronto St. Michael's Majors,540,261,48.382,1700,1838,-138,48.784,18597,19220,-623,9.546,0.904,99.911
12,Brampton Battalion,544,252,52.365,1760,1899,-139,49.43,18091,19635,-1544,10.33,0.909,101.218
13,Sarnia Sting,544,251,43.209,1783,1832,-49,48.566,18865,18808,57,8.54,0.897,98.267
14,Kingston Frontenacs,544,243,49.717,1835,2039,-204,48.48,19296,21103,-1807,10.112,0.906,100.605
15,Sudbury Wolves,542,234,49.367,1703,1812,-109,49.586,18578,19042,-464,9.345,0.906,99.855
16,Oshawa Generals,540,218,41.984,1722,1968,-246,47.356,18360,18812,-452,9.369,0.884,97.711
17,Owen Sound Attack,408,195,51.165,1344,1352,-8,55.284,14823,13345,1478,8.956,0.894,98.275
18,Mississauga IceDogs,544,160,44.742,1499,2378,-879,50.162,18055,21639,-3584,8.345,0.894,97.804
19,North Bay Centennials,270,106,45.731,838,962,-124,49.171,9427,9757,-330,8.38,0.905,98.81
20,Saginaw Spirit,272,83,43.573,709,1009,-300,45.328,8203,9781,-1578,9.176,0.901,99.275
21,Owen Sound Platers,136,67,48.185,549,585,-36,47.895,5164,5616,-452,10.355,0.898,100.09
