,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Acadie-Bathurst Titan,144,95,56.335,533,414,119,53.69,4880,4204,676,10.6,0.902,100.87
1,Baie-Comeau Drakkar,144,95,57.725,607,444,163,52.89,4931,4382,549,12.085,0.9,102.045
2,Halifax Mooseheads,144,94,57.96,556,403,153,54.695,4884,4054,830,11.255,0.902,101.44
3,Victoriaville Tigres,144,81,52.775,552,494,58,51.38,4809,4556,253,11.24,0.892,100.52
4,Quebec Remparts,144,79,51.24,490,465,25,53.63,4832,4182,650,10.06,0.893,99.28
5,Hull Olympiques,144,74,51.065,496,475,21,49.655,4097,4152,-55,11.785,0.888,100.59
6,Shawinigan Cataractes,144,73,52.325,497,449,48,52.66,4227,3814,413,11.52,0.885,99.985
7,Val-d'Or Foreurs,144,72,49.695,471,478,-7,52.145,4422,4058,364,10.41,0.885,98.895
8,Cape Breton Screaming Eagles,144,70,49.41,486,492,-6,46.95,4531,5110,-579,10.43,0.905,100.925
9,Chicoutimi Sagueneens,144,69,47.915,517,561,-44,49.255,4731,4858,-127,10.59,0.887,99.32
10,Moncton Wildcats,144,65,48.425,469,503,-34,47.25,4372,4889,-517,10.485,0.901,100.53
11,Sherbrooke Castors,144,64,48.7,468,498,-30,47.665,4346,4785,-439,10.6,0.898,100.385
12,Montreal Rocket,144,61,47.21,454,504,-50,49.575,4520,4597,-77,9.845,0.892,99.065
13,Rouyn-Noranda Huskies,144,60,47.38,500,554,-54,48.46,4463,4750,-287,11.055,0.884,99.525
14,Drummondville Voltigeurs,144,50,42.56,431,577,-146,43.92,3928,5016,-1088,10.815,0.889,99.685
15,Rimouski Oceanic,144,49,40.5,460,678,-218,47.365,4728,5241,-513,9.49,0.873,96.795
