,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Wilkes-Barre/Scranton Penguins,384,206,54.97,1074,907,167,51.565,11227,9890,1337,9.528,0.916,101.09
1,Manchester Monarchs,384,202,56.193,1150,968,182,52.924,11830,11337,493,9.431,0.916,101.091
2,Toronto Marlies,384,190,51.829,1094,974,120,48.267,11052,11412,-360,9.201,0.918,100.972
3,Texas Stars,384,184,53.93,1169,1053,116,51.77,12574,11501,1073,9.248,0.915,100.68
4,Oklahoma City Barons,384,184,51.194,1143,1071,72,49.798,11828,11708,120,9.221,0.912,100.416
5,Binghamton Senators,384,182,50.95,1190,1122,68,48.284,11938,13068,-1130,9.702,0.911,100.75
6,Hershey Bears,384,182,53.176,1119,1002,117,49.149,11118,11269,-151,9.534,0.919,101.401
7,Grand Rapids Griffins,384,182,55.477,1172,1057,115,52.088,12256,11277,979,9.411,0.918,101.142
8,Chicago Wolves,384,180,52.164,1103,1032,71,51.188,11478,11411,67,8.962,0.914,100.413
9,Milwaukee Admirals,384,174,50.508,1032,971,61,50.282,11075,11118,-43,8.837,0.912,100.042
10,Norfolk Admirals,384,173,47.6,1070,1008,62,50.496,11994,11210,784,7.877,0.914,99.241
11,Rockford IceHogs,384,173,51.742,1102,1121,-19,52.388,12504,11556,948,8.508,0.912,99.662
12,Springfield Falcons,384,170,50.04,1093,1074,19,50.18,10918,11151,-233,9.185,0.908,99.988
13,Charlotte Checkers,384,169,46.114,1077,1111,-34,48.203,11984,12311,-327,8.182,0.914,99.479
14,Providence Bruins,384,168,52.25,1030,1021,9,50.518,12012,11736,276,8.63,0.92,100.604
15,Syracuse Crunch,384,167,49.404,1098,1112,-14,50.992,11784,11524,260,9.053,0.905,99.447
16,Portland Pirates,384,161,49.333,1132,1177,-45,49.084,11489,12121,-632,8.939,0.91,99.905
17,Hamilton Bulldogs,384,158,47.223,937,1054,-117,49.042,11314,11725,-411,7.89,0.915,99.378
18,Lake Erie Monsters,384,157,47.336,1005,1075,-70,49.113,11219,11602,-383,8.673,0.909,99.585
19,San Antonio Rampage,384,152,49.262,1041,1128,-87,51.018,11708,11927,-219,8.748,0.908,99.541
20,Albany Devils,384,151,49.974,999,1092,-93,50.88,11236,11062,174,8.761,0.908,99.574
21,Worcester Sharks,384,150,49.287,988,1087,-99,53.148,12333,11194,1139,7.938,0.908,98.667
22,Rochester Americans,384,150,47.602,1075,1148,-73,48.074,11025,12343,-1318,9.22,0.906,99.794
23,Bridgeport Sound Tigers,384,142,45.953,1047,1186,-139,48.328,11279,11993,-714,8.99,0.902,99.182
24,St. John's IceCaps,304,138,47.826,861,880,-19,48.793,9288,9190,98,8.862,0.911,99.954
25,Abbotsford Heat,308,128,49.601,765,806,-41,49.888,9173,8859,314,8.6,0.913,99.881
26,Adirondack Phantoms,308,113,45.354,754,895,-141,49.16,9098,9443,-345,7.874,0.909,98.765
27,Houston Aeros,232,101,51.532,634,596,38,49.29,6627,6788,-161,9.305,0.916,100.952
28,Connecticut Whale,232,97,49.567,630,637,-7,48.287,6802,7074,-272,9.2,0.912,100.393
29,Peoria Rivermen,232,97,47.902,606,633,-27,48.705,6946,7337,-391,8.108,0.917,99.742
30,Utica Comets,152,73,50.29,397,392,5,51.0,4644,4459,185,8.2,0.915,99.695
31,Hartford Wolf Pack,152,72,49.425,415,424,-9,48.705,4257,4483,-226,9.4,0.908,100.265
32,Iowa Wild,152,41,41.29,332,472,-140,46.44,4296,4955,-659,7.555,0.908,98.355
33,Manitoba Moose,80,34,50.84,211,204,7,49.59,2384,2423,-39,8.47,0.92,100.47
34,Adirondack Flames,76,34,49.36,232,238,-6,50.37,2438,2402,36,9.11,0.906,99.69
35,Lehigh Valley Phantoms,76,26,44.21,187,236,-49,47.2,2267,2536,-269,8.01,0.911,99.13
