,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Brayden Schenn,C,BRN/BDN/SAS,18.192,224,116,139,60,255,315,0.635,0.84,0.221,1.476,1.698
1,Scott Glennie,C,BRN/BDN,18.688,252,121,115,72,236,308,0.488,0.452,0.322,0.942,1.265
2,Tyler Johnson,C,SPO,19.257,266,128,98,56,226,282,0.591,0.416,0.268,1.006,1.274
3,Linden Vey,C,M.H,18.29,260,102,114,64,216,280,0.481,0.51,0.281,0.99,1.27
4,Jordan Weal,C,REG,17.543,212,94,113,62,207,269,0.454,0.498,0.249,0.946,1.196
5,Brandon Kozun,RW,CGY/CAL,18.774,206,91,105,72,196,268,0.455,0.555,0.385,1.007,1.392
6,Craig Cunningham,C,VAN/POR,19.132,282,103,97,59,200,259,0.386,0.428,0.264,0.814,1.085
7,Jordan Eberle,C,REG,18.588,188,127,73,52,200,252,0.732,0.425,0.332,1.158,1.49
8,Kruise Reddick,C,TRI/T.C,19.32,255,82,86,75,168,243,0.319,0.34,0.332,0.654,0.985
9,Stefan Elliott,D,SAS,18.75,281,82,75,84,157,241,0.355,0.274,0.342,0.624,0.966
10,Cody Eakin,C,S.C/KTN,18.438,235,118,79,42,197,239,0.568,0.421,0.226,0.994,1.215
11,Justin Dowling,C,S.C,19.082,277,81,99,58,180,238,0.321,0.422,0.221,0.742,0.964
12,Mitch Wahl,C,SPO,18.897,202,82,88,66,170,236,0.412,0.472,0.322,0.88,1.203
13,Adam Hughesman,LW,TRI/T.C,18.671,263,90,90,54,180,234,0.451,0.385,0.234,0.834,1.069
14,Matt Calvert,LW,BRN/BDN,18.976,198,99,70,61,169,230,0.548,0.36,0.33,0.91,1.242
15,Tyson Barrie,D,KEL,18.266,249,51,80,94,131,225,0.215,0.35,0.436,0.565,0.999
16,Levko Koper,LW,SPO,19.071,280,94,77,50,171,221,0.381,0.336,0.202,0.715,0.919
17,Ryan Howse,LW,CWK,18.32,257,139,47,30,186,216,0.615,0.208,0.148,0.822,0.974
18,Joel Broda,C,TRI/M.J/CAL,19.059,206,122,52,39,174,213,0.595,0.277,0.185,0.872,1.062
19,Kevin King,LW,KTN,19.794,270,90,72,51,162,213,0.401,0.324,0.205,0.719,0.924
20,Jay Fehr,C,BRN/BDN,19.79,198,74,76,61,150,211,0.375,0.397,0.318,0.778,1.098
21,Kyle Beach,LW,EVT/LET/SPO,18.922,182,103,52,54,155,209,0.602,0.272,0.295,0.88,1.172
22,Geordie Wudrick,LW,S.C/KEL,19.561,268,125,52,31,177,208,0.516,0.176,0.109,0.686,0.795
23,Jason Bast,C,M.J,19.538,204,93,68,46,161,207,0.483,0.33,0.218,0.812,1.032
24,Derek Hulak,LW,SAS,19.286,216,77,77,52,154,206,0.375,0.382,0.25,0.758,1.01
25,Kellan Tochkin,RW,EVT/M.H,18.832,214,77,71,58,148,206,0.372,0.325,0.255,0.695,0.948
26,Brendan  Gallagher,RW,VAN,17.611,190,95,66,42,161,203,0.525,0.37,0.225,0.895,1.12
27,Brandon Herrod,RW,P.A,18.137,274,88,65,50,153,203,0.37,0.255,0.213,0.63,0.842
