,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Quebec Remparts,1447,784,48.03,5316,4663,653,51.091,46624,44597,2027,9.649,0.893,98.957
1,Rouyn-Noranda Huskies,1447,738,63.555,5469,5078,391,56.573,46412,43499,2913,11.075,0.916,102.706
2,Moncton Wildcats,1448,731,49.093,5106,4835,271,49.89,46675,45307,1368,10.815,0.886,99.455
3,Halifax Mooseheads,1447,723,58.474,5221,4889,332,52.658,47323,44359,2964,11.918,0.906,102.488
4,Shawinigan Cataractes,1447,708,40.656,5109,4853,256,44.158,44950,45001,-51,10.412,0.879,98.262
5,Drummondville Voltigeurs,1447,693,59.244,5086,5015,71,57.565,46330,43322,3008,11.968,0.89,100.958
6,Cape Breton Screaming Eagles,1447,682,52.708,4997,5006,-9,53.986,46100,45363,737,10.977,0.888,99.684
7,Rimouski Oceanic,1448,678,57.893,5285,5278,7,54.348,46769,46651,118,11.043,0.903,101.305
8,Victoriaville Tigres,1448,672,49.248,5211,5158,53,47.072,46163,47631,-1468,10.904,0.902,101.101
9,Val-d'Or Foreurs,1447,627,40.746,5030,5480,-450,42.189,44496,47057,-2561,10.055,0.894,99.374
10,Baie-Comeau Drakkar,1447,624,53.556,4874,5237,-363,51.628,44354,46443,-2089,11.235,0.899,101.108
11,Chicoutimi Sagueneens,1447,619,48.836,4635,5059,-424,48.463,43302,46074,-2772,10.084,0.9,100.06
12,Acadie-Bathurst Titan,1447,611,42.346,4833,5286,-453,44.795,45725,47103,-1378,10.012,0.889,98.851
13,Gatineau Olympiques,1087,540,48.614,3806,3552,254,46.428,32116,31776,340,11.036,0.898,100.856
14,Saint John Sea Dogs,949,410,39.089,3194,3413,-219,44.545,29540,31334,-1794,9.408,0.883,97.62
15,PEI Rocket,690,294,48.761,2299,2493,-194,48.278,20769,23031,-2262,10.833,0.89,99.903
16,Blainville-Boisbriand Armada,536,280,48.968,1836,1556,280,49.905,15732,14410,1322,10.315,0.893,99.577
17,Lewiston MAINEiacs,554,263,49.223,1841,1824,17,50.043,17927,16891,1036,10.894,0.889,99.788
18,Hull Olympiques,358,187,52.019,1399,1313,86,50.11,11030,11371,-341,12.098,0.888,100.846
19,Charlottetown Islanders,399,185,51.256,1336,1340,-4,53.087,13373,12963,410,9.552,0.898,99.374
20,Sherbrooke Phoenix,467,175,49.366,1455,1758,-303,52.573,14209,15192,-983,9.916,0.886,98.464
21,Sherbrooke Castors,358,167,49.688,1248,1299,-51,49.298,11471,11607,-136,10.514,0.897,100.128
22,Montreal Rocket,288,120,47.41,979,1127,-148,49.466,9284,9476,-192,10.491,0.886,99.105
23,St. John's Fog Devils,210,82,46.228,656,809,-153,47.59,6472,7175,-703,9.915,0.894,99.328
24,Montreal Junior,136,62,50.79,423,410,13,49.45,4190,4286,-96,9.71,0.907,100.375
25,Montreal Juniors,68,41,58.9,258,180,78,56.53,2315,1780,535,10.8,0.899,100.74
