,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Wilkes-Barre/Scranton Penguins,936,508,56.73,2781,2283,498,52.414,28412,25323,3089,9.607,0.92,101.554
1,Hershey Bears,936,490,54.29,3064,2530,534,48.946,28303,27278,1025,11.27,0.908,102.065
2,Milwaukee Admirals,936,454,51.544,2639,2435,204,50.498,27052,26927,125,9.272,0.912,100.51
3,Chicago Wolves,936,453,52.559,2921,2616,305,49.535,28242,27835,407,9.58,0.914,100.965
4,Toronto Marlies,936,450,55.035,2769,2568,201,51.077,28218,27483,735,10.064,0.914,101.37
5,Grand Rapids Griffins,936,441,56.268,2887,2638,249,52.401,29963,27815,2148,9.274,0.92,101.305
6,Providence Bruins,936,433,54.384,2687,2478,209,52.114,29532,27402,2130,8.931,0.918,100.74
7,Syracuse Crunch,936,413,49.716,2728,2743,-15,51.376,28618,28583,35,9.341,0.901,99.419
8,Portland Pirates,860,391,50.187,2580,2496,84,49.845,26220,26308,-88,8.608,0.914,99.934
9,Bridgeport Sound Tigers,936,389,48.927,2580,2783,-203,49.557,27429,29439,-2010,9.214,0.906,99.763
10,Manchester Monarchs,784,385,56.061,2262,2002,260,52.83,23708,23888,-180,9.404,0.916,101.08
11,Binghamton Senators,936,381,44.847,2746,2969,-223,47.75,29143,31279,-2136,8.77,0.9,98.771
12,Rochester Americans,936,370,46.08,2615,2934,-319,46.864,26908,29793,-2885,9.194,0.905,99.712
13,San Antonio Rampage,936,357,45.65,2464,2799,-335,48.74,27700,29283,-1583,8.556,0.904,98.994
14,Norfolk Admirals,784,347,47.433,2267,2242,25,50.356,24770,23686,1084,7.849,0.914,99.236
15,Hamilton Bulldogs,784,347,47.294,2121,2106,15,49.079,23284,23490,-206,7.924,0.915,99.392
16,Rockford IceHogs,776,338,46.306,2165,2227,-62,51.667,24431,23361,1070,7.524,0.907,98.225
17,Hartford Wolf Pack,704,334,45.311,2045,1984,61,48.271,21510,20496,1014,8.954,0.899,98.878
