,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Waterloo Black Hawks,120,75,56.955,406,307,99,54.625,3945,3277,668,9.885,0.91,100.855
1,Fargo Force,120,68,58.85,396,277,119,54.67,3896,3232,664,9.645,0.918,101.42
2,Muskegon Lumberjacks,120,63,52.03,387,360,27,52.505,3867,3496,371,9.52,0.9,99.585
3,Chicago Steel,120,63,54.255,412,354,58,51.01,3671,3532,139,10.75,0.905,101.2
4,Team USA,120,61,50.86,456,422,34,49.005,3541,3672,-131,12.325,0.888,101.075
5,Dubuque Fighting Saints,120,60,51.82,378,352,26,53.785,3650,3133,517,10.13,0.892,99.265
6,Lincoln Stars,120,60,52.435,361,327,34,51.46,3766,3547,219,9.27,0.91,100.225
7,Green Bay Gamblers,120,59,52.305,340,311,29,52.33,3663,3336,327,8.94,0.911,100.055
8,Youngstown Phantoms,120,58,51.135,332,321,11,49.515,3327,3425,-98,9.615,0.91,100.7
9,Sioux City Musketeers,120,56,51.46,328,316,12,51.34,3725,3539,186,8.205,0.915,99.7
10,Omaha Lancers,120,54,49.855,344,352,-8,49.855,3451,3466,-15,9.515,0.904,99.91
11,Des Moines Buccaneers,120,50,47.79,316,347,-31,48.91,3350,3503,-153,9.02,0.906,99.56
12,Sioux Falls Stampede,120,49,49.215,352,363,-11,45.585,3471,4146,-675,9.79,0.918,101.51
13,Tri-City Storm,120,46,46.375,286,331,-45,47.87,3234,3522,-288,8.575,0.91,99.605
14,Madison Capitols,120,44,43.33,316,410,-94,42.99,3239,4299,-1060,9.33,0.909,100.195
15,Cedar Rapids RoughRiders,120,34,39.775,284,423,-139,45.73,3220,3810,-590,8.32,0.893,97.625
16,Bloomington Thunder,60,23,45.96,148,174,-26,51.43,1831,1729,102,7.93,0.905,98.44
17,Central Illinois Flying Aces,60,12,38.5,159,254,-95,47.48,1725,1908,-183,9.01,0.871,96.15
