"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Nick Grima","D","SAR","19.527","55","3","13","9","16","25","96","3.12","0.05","0.24","0.16","0.29","0.45","1.75","3.76","0.07","0","0","0.0","2","5","40.0","1","91","1.1","1","1","100.0"
"","Joe Carroll","LW","SSM","17.618","52","8","8","8","16","24","117","6.84","0.15","0.15","0.15","0.31","0.46","2.25","13.27","0.26","3","19","15.79","1","16","6.25","4","82","4.88","228","527","43.26"
"","Nathan Staios","D","WSR","17.331","53","5","11","8","16","24","88","5.68","0.09","0.21","0.15","0.3","0.45","1.66","4.4","0.08","1","4","25.0","1","5","20.0","3","79","3.8","0","0","0.0"
"","Bradey Johnson","RW","NIAG","18.727","54","9","7","7","16","23","102","8.82","0.17","0.13","0.13","0.3","0.43","1.89","10.94","0.2","4","16","25.0","1","19","5.26","4","67","5.97","178","383","46.48"
"","Aidan Brown","RW","BAR","18.979","53","11","5","6","16","22","77","14.29","0.21","0.09","0.11","0.3","0.42","1.45","6.98","0.13","6","15","40.0","2","12","16.67","3","50","6.0","12","29","41.38"
"","Richard Whittaker","LW","MISS","18.437","55","6","10","6","16","22","77","7.79","0.11","0.18","0.11","0.29","0.4","1.4","6.89","0.13","2","10","20.0","0","14","0.0","4","53","7.55","235","485","48.45"
"","Jack York","D","BAR/KIT","17.994","53","5","11","6","16","22","87","5.75","0.09","0.21","0.11","0.3","0.42","1.64","4.83","0.09","0","5","0.0","0","1","0.0","5","81","6.17","0","0","0.0"
"","Max Grondin","C","SAG/PBO","18.199","52","11","5","1","16","17","85","12.94","0.21","0.1","0.02","0.31","0.33","1.63","8.7","0.17","2","15","13.33","1","11","9.09","8","59","13.56","303","545","55.6"
"","Jamie Drysdale","D","ER","16.438","50","5","10","14","15","29","99","5.05","0.1","0.2","0.28","0.3","0.58","1.98","5.26","0.11","0","3","0.0","0","9","0.0","5","87","5.75","0","0","0.0"
"","Cam Hillis","C","GUE","18.226","33","10","5","7","15","22","68","14.71","0.3","0.15","0.21","0.45","0.67","2.06","8.41","0.25","3","19","15.79","2","11","18.18","5","38","13.16","265","473","56.03"
"","Jordan Frasca","LW","WSR","17.197","49","8","7","7","15","22","63","12.7","0.16","0.14","0.14","0.31","0.45","1.29","6.7","0.14","2","8","25.0","1","15","6.67","5","40","12.5","202","418","48.33"
"","Ryan O'Rourke","D","SSM","16.334","49","7","8","4","15","19","50","14.0","0.14","0.16","0.08","0.31","0.39","1.02","2.63","0.05","3","4","75.0","0","3","0.0","4","43","9.3","0","0","0.0"
"","David Maier","D","NB","18.675","42","3","12","4","15","19","45","6.67","0.07","0.29","0.1","0.36","0.45","1.07","2.13","0.05","0","2","0.0","0","0","0.0","3","43","6.98","0","0","0.0"
"","Isaac Nurse","RW","HAM","19.502","57","10","5","4","15","19","164","6.1","0.18","0.09","0.07","0.26","0.33","2.88","20.09","0.35","3","38","7.89","1","29","3.45","6","97","6.19","10","29","34.48"
"","Dalton Duhart","LW","BAR/LDN","17.657","51","10","5","4","15","19","48","20.83","0.2","0.1","0.08","0.29","0.37","0.94","4.49","0.09","3","9","33.33","3","8","37.5","4","31","12.9","188","395","47.59"
"","Alex Formenton","LW","LDN","19.007","17","9","6","4","15","19","73","12.33","0.53","0.35","0.24","0.88","1.12","4.29","9.24","0.54","4","13","30.77","1","10","10.0","4","50","8.0","23","42","54.76"
"","Ian Derungs","LW","KGN","18.708","50","9","6","3","15","18","103","8.74","0.18","0.12","0.06","0.3","0.36","2.06","8.53","0.17","1","5","20.0","3","10","30.0","5","88","5.68","5","15","33.33"
"","Chris Playfair","LW","WSR","18.292","38","9","6","3","15","18","50","18.0","0.24","0.16","0.08","0.39","0.47","1.32","5.58","0.15","1","10","10.0","6","9","66.67","2","31","6.45","329","637","51.65"
"","Rory Kerins","C","SSM","16.427","44","6","9","2","15","17","37","16.22","0.14","0.2","0.05","0.34","0.39","0.84","3.95","0.09","2","8","25.0","1","7","14.29","3","22","13.64","57","107","53.27"
"","Mason Primeau","C","GUE/NB","17.134","55","10","4","13","14","27","85","11.76","0.18","0.07","0.24","0.25","0.49","1.55","8.62","0.16","5","19","26.32","3","17","17.65","2","49","4.08","263","579","45.42"
"","Kevin Bahl","D","OTT","18.218","54","4","10","13","14","27","72","5.56","0.07","0.19","0.24","0.26","0.5","1.33","2.94","0.05","0","1","0.0","0","0","0.0","4","71","5.63","1","2","50.0"
"","Liam Ross","D","SBY","17.342","54","7","7","13","14","27","85","8.24","0.13","0.13","0.24","0.26","0.5","1.57","3.77","0.07","1","1","100.0","1","3","33.33","5","81","6.17","0","0","0.0"
"","Vladislav Kolyachonok","D","FLNT/LDN","17.306","44","4","10","13","14","27","83","4.82","0.09","0.23","0.3","0.32","0.61","1.89","5.01","0.11","1","6","16.67","0","10","0.0","3","67","4.48","1","1","100.0"
"","Liam Ham","D","MISS/NIAG","19.614","42","8","6","12","14","26","142","5.63","0.19","0.14","0.29","0.33","0.62","3.38","8.08","0.19","1","5","20.0","0","5","0.0","7","132","5.3","0","0","0.0"
"","Cole Candella","D","SBY","20.586","54","7","7","11","14","25","126","5.56","0.13","0.13","0.2","0.26","0.46","2.33","6.76","0.13","0","6","0.0","1","9","11.11","6","111","5.41","0","1","0.0"
"","Matthew Timms","D","LDN","20.345","35","1","13","10","14","24","47","2.13","0.03","0.37","0.29","0.4","0.69","1.34","2.11","0.06","0","1","0.0","1","2","50.0","0","44","0.0","0","0","0.0"
"","Luke Burghardt","LW","NB","20.345","26","6","8","6","14","20","57","10.53","0.23","0.31","0.23","0.54","0.77","2.19","6.58","0.25","3","12","25.0","1","4","25.0","2","41","4.88","94","183","51.37"
"","Jake Goldowski","RW","SAG","18.358","52","9","5","5","14","19","96","9.38","0.17","0.1","0.1","0.27","0.37","1.85","11.02","0.21","4","19","21.05","3","16","18.75","2","61","3.28","42","76","55.26"
"","Mitchell Russell","C","NB/OS","17.528","53","10","4","5","14","19","102","9.8","0.19","0.08","0.09","0.26","0.36","1.92","8.44","0.16","0","9","0.0","1","13","7.69","9","80","11.25","208","436","47.71"
"","Nick Wong","C","KGN/OSH","16.994","55","11","3","5","14","19","83","13.25","0.2","0.05","0.09","0.25","0.35","1.51","8.92","0.16","4","13","30.77","2","9","22.22","5","61","8.2","101","210","48.1"
"","Jan Jenik","C","HAM","17.999","17","7","7","5","14","19","54","12.96","0.41","0.41","0.29","0.82","1.12","3.18","6.45","0.38","2","15","13.33","5","15","33.33","0","24","0.0","121","268","45.15"
"","Curtis Egert","LW","SAR","19.612","53","12","2","2","14","16","54","22.22","0.23","0.04","0.04","0.26","0.3","1.02","5.79","0.11","4","9","44.44","3","12","25.0","5","33","15.15","3","10","30.0"
"","Riley McCourt","D","FLNT","18.221","40","6","7","15","13","28","79","7.59","0.15","0.17","0.38","0.33","0.7","1.98","4.32","0.11","1","4","25.0","0","3","0.0","5","72","6.94","0","1","0.0"
"","Dmitri Samorukov","D","GUE","19.25","47","4","9","14","13","27","129","3.1","0.09","0.19","0.3","0.28","0.57","2.74","7.12","0.15","1","4","25.0","1","5","20.0","2","120","1.67","0","1","0.0"
"","Cody Morgan","C","FLNT/WSR","17.618","53","6","7","14","13","27","97","6.19","0.11","0.13","0.26","0.25","0.51","1.83","9.09","0.17","1","12","8.33","1","17","5.88","4","68","5.88","234","500","46.8"
"","Fedor Gordeev","D","FLNT/GUE","19.634","50","5","8","12","13","25","118","4.24","0.1","0.16","0.24","0.26","0.5","2.36","5.28","0.11","0","1","0.0","1","4","25.0","4","113","3.54","0","0","0.0"
"","Ryan Stepien","RW","SAG/KIT","16.989","42","7","6","7","13","20","63","11.11","0.17","0.14","0.17","0.31","0.48","1.5","5.68","0.14","0","5","0.0","3","15","20.0","4","43","9.3","2","7","28.57"
"","Michael Vukojevic","D","KIT","17.271","54","3","10","7","13","20","74","4.05","0.06","0.19","0.13","0.24","0.37","1.37","2.63","0.05","0","0","0.0","0","0","0.0","3","74","4.05","0","0","0.0"
"","Louka Henault","D","WSR","17.621","55","2","11","6","13","19","54","3.7","0.04","0.2","0.11","0.24","0.35","0.98","2.54","0.05","1","2","50.0","1","5","20.0","0","47","0.0","0","0","0.0"
"","Zach Poirier","RW","GUE/OS","20.345","51","9","4","5","13","18","88","10.23","0.18","0.08","0.1","0.25","0.35","1.73","8.85","0.17","1","12","8.33","3","18","16.67","5","58","8.62","92","220","41.82"
"","Markus Phillips","D","GUE/OS","19.488","49","4","9","5","13","18","144","2.78","0.08","0.18","0.1","0.27","0.37","2.94","7.99","0.16","0","5","0.0","0","7","0.0","4","132","3.03","0","0","0.0"
"","Nicholas Canade","LW","MISS","18.525","50","4","9","5","13","18","97","4.12","0.08","0.18","0.1","0.26","0.36","1.94","7.71","0.15","1","12","8.33","3","9","33.33","0","76","0.0","7","21","33.33"
"","Simon Rose","D","NB","17.482","43","3","10","5","13","18","59","5.08","0.07","0.23","0.12","0.3","0.42","1.37","2.15","0.05","0","1","0.0","1","5","20.0","2","53","3.77","0","0","0.0"
"","Owen Gilhula","C","SBY","18.347","31","4","9","5","13","18","35","11.43","0.13","0.29","0.16","0.42","0.58","1.13","3.47","0.11","0","5","0.0","1","8","12.5","3","22","13.64","69","120","57.5"
"","Cade Robinson","RW","OS","18.9","56","6","7","4","13","17","93","6.45","0.11","0.12","0.07","0.23","0.3","1.66","8.35","0.15","1","6","16.67","3","18","16.67","2","69","2.9","84","187","44.92"
"","C.J. Clarke","RW","FLNT/MISS","19.601","57","9","4","4","13","17","114","7.89","0.16","0.07","0.07","0.23","0.3","2.0","9.35","0.16","1","7","14.29","2","17","11.76","6","90","6.67","43","94","45.74"
"","Tim Fleischer","C","HAM","17.961","57","7","6","3","13","16","69","10.14","0.12","0.11","0.05","0.23","0.28","1.21","7.18","0.13","1","12","8.33","0","18","0.0","6","39","15.38","257","530","48.49"
"","Chase Campbell","RW","KIT/WSR","20.228","53","8","5","2","13","15","72","11.11","0.15","0.09","0.04","0.25","0.28","1.36","6.32","0.12","2","10","20.0","4","12","33.33","2","50","4.0","81","155","52.26"
"","Cullen McLean","C","SSM","17.594","45","5","8","1","13","14","38","13.16","0.11","0.18","0.02","0.29","0.31","0.84","3.47","0.08","1","8","12.5","2","7","28.57","2","23","8.7","129","304","42.43"
"","Luke Bignell","C","BAR","17.865","55","8","5","1","13","14","65","12.31","0.15","0.09","0.02","0.24","0.25","1.18","8.0","0.15","4","16","25.0","3","9","33.33","1","40","2.5","177","419","42.24"
"","Brendan Hoffmann","RW","ER","16.934","51","10","3","1","13","14","89","11.24","0.2","0.06","0.02","0.25","0.27","1.75","6.35","0.12","2","12","16.67","2","12","16.67","6","65","9.23","5","25","20.0"
"","Alex Gritz","C","ER","17.999","48","8","4","7","12","19","77","10.39","0.17","0.08","0.15","0.25","0.4","1.6","8.09","0.17","3","13","23.08","3","19","15.79","2","45","4.44","207","498","41.57"
"","Matt Hotchkiss","LW","KGN","20.605","46","6","6","6","12","18","74","8.11","0.13","0.13","0.13","0.26","0.39","1.61","8.08","0.18","2","11","18.18","1","13","7.69","3","50","6.0","45","69","65.22"
"","Zach Gallant","C","PBO","19.529","19","8","4","4","12","16","63","12.7","0.42","0.21","0.21","0.63","0.84","3.32","6.44","0.34","2","8","25.0","1","8","12.5","5","47","10.64","240","398","60.3"
"","Luke Kutkevicius","C","WSR","20.477","30","6","6","4","12","16","49","12.24","0.2","0.2","0.13","0.4","0.53","1.63","5.16","0.17","2","2","100.0","1","12","8.33","3","35","8.57","219","410","53.41"
"","Merrick Rippon","D","OTT","18.385","50","5","7","4","12","16","78","6.41","0.1","0.14","0.08","0.24","0.32","1.56","3.62","0.07","0","3","0.0","1","3","33.33","4","72","5.56","0","0","0.0"
"","Evan Vierling","C","FLNT","16.239","50","5","7","4","12","16","77","6.49","0.1","0.14","0.08","0.24","0.32","1.54","6.69","0.13","4","11","36.36","1","18","5.56","0","48","0.0","119","310","38.39"
"","Chad Denault","RW","PBO","18.412","55","6","6","0","12","12","40","15.0","0.11","0.11","0.0","0.22","0.22","0.73","3.39","0.06","3","8","37.5","3","7","42.86","0","25","0.0","2","8","25.0"
"","Tye Kartye","C","SSM","17.377","51","2","9","10","11","21","58","3.45","0.04","0.18","0.2","0.22","0.41","1.14","5.21","0.1","0","6","0.0","2","14","14.29","0","38","0.0","196","356","55.06"
"","Kurtis Henry","D","ER","18.421","55","5","6","7","11","18","57","8.77","0.09","0.11","0.13","0.2","0.33","1.04","1.95","0.04","0","0","0.0","0","3","0.0","5","54","9.26","0","0","0.0"
"","Jakob Brahaney","D","KGN","19.475","57","5","6","6","11","17","118","4.24","0.09","0.11","0.11","0.19","0.3","2.07","7.09","0.12","0","4","0.0","0","3","0.0","5","111","4.5","0","0","0.0"
"","Nathan Allensen","D","BAR","17.369","54","3","8","5","11","16","71","4.23","0.06","0.15","0.09","0.2","0.3","1.31","2.37","0.04","0","0","0.0","0","3","0.0","3","68","4.41","1","1","100.0"
"","Jack Duff","D","ER","18.645","55","3","8","5","11","16","93","3.23","0.05","0.15","0.09","0.2","0.29","1.69","3.77","0.07","0","2","0.0","0","2","0.0","3","89","3.37","0","0","0.0"
"","Mitchell Brewer","D","OSH","17.49","56","4","7","4","11","15","64","6.25","0.07","0.12","0.07","0.2","0.27","1.14","2.83","0.05","0","1","0.0","0","3","0.0","4","60","6.67","0","0","0.0"
"","Kyle McDonald","RW","WSR","16.608","39","4","7","4","11","15","62","6.45","0.1","0.18","0.1","0.28","0.38","1.59","4.58","0.12","0","7","0.0","0","7","0.0","4","48","8.33","5","9","55.56"
"","Daniel D'Amato","RW","ER","17.438","50","4","7","3","11","14","66","6.06","0.08","0.14","0.06","0.22","0.28","1.32","6.37","0.13","1","5","20.0","1","15","6.67","2","46","4.35","58","150","38.67"
"","Dawson Baker","RW","KGN","18.432","51","8","3","2","11","13","56","14.29","0.16","0.06","0.04","0.22","0.25","1.1","5.46","0.11","3","9","33.33","2","8","25.0","3","39","7.69","157","344","45.64"
"","Adrien Beraldo","D","KGN/PBO","18.673","52","6","5","2","11","13","64","9.38","0.12","0.1","0.04","0.21","0.25","1.23","2.65","0.05","1","3","33.33","0","2","0.0","5","59","8.47","0","0","0.0"
"","Avery Hayes","RW","HAM","15.932","54","6","5","2","11","13","75","8.0","0.11","0.09","0.04","0.2","0.24","1.39","5.95","0.11","2","11","18.18","3","11","27.27","1","53","1.89","4","18","22.22"
"","Quinn Yule","LW","OTT","18.692","41","6","5","1","11","12","46","13.04","0.15","0.12","0.02","0.27","0.29","1.12","4.75","0.12","3","11","27.27","1","7","14.29","2","28","7.14","2","12","16.67"
"","Kirill Nizhnikov","RW","SBY","18.464","20","4","7","1","11","12","31","12.9","0.2","0.35","0.05","0.55","0.6","1.55","2.22","0.11","0","1","0.0","1","6","16.67","3","24","12.5","2","6","33.33"
"","Adam Varga","RW","MISS","17.273","50","4","7","0","11","11","78","5.13","0.08","0.14","0.0","0.22","0.22","1.56","5.66","0.11","0","9","0.0","1","8","12.5","3","61","4.92","2","4","50.0"
"","Elijah Roberts","D","NIAG","19.644","47","3","7","13","10","23","88","3.41","0.06","0.15","0.28","0.21","0.49","1.87","3.74","0.08","0","1","0.0","0","0","0.0","3","87","3.45","0","1","0.0"
"","Mason Millman","D","SAG","17.161","53","3","7","11","10","21","58","5.17","0.06","0.13","0.21","0.19","0.4","1.09","2.08","0.04","0","4","0.0","1","2","50.0","2","52","3.85","1","3","33.33"
"","Jacob Paquette","D","KGN/NIAG","19.308","46","4","6","9","10","19","61","6.56","0.09","0.13","0.2","0.22","0.41","1.33","2.09","0.05","0","0","0.0","1","2","50.0","3","59","5.08","0","1","0.0"
"","Justin MacPherson","D","KIT","18.229","54","2","8","9","10","19","68","2.94","0.04","0.15","0.17","0.19","0.35","1.26","2.63","0.05","0","2","0.0","0","3","0.0","2","63","3.17","0","0","0.0"
"","William Lochead","D","LDN","20.463","46","6","4","7","10","17","99","6.06","0.13","0.09","0.15","0.22","0.37","2.15","9.15","0.2","2","18","11.11","1","9","11.11","3","72","4.17","0","0","0.0"
"","Danny Katic","LW","SAG","18.114","42","6","4","6","10","16","45","13.33","0.14","0.1","0.14","0.24","0.38","1.07","4.28","0.1","4","11","36.36","1","9","11.11","1","25","4.0","4","7","57.14"
"","Hudson Wilson","D","OTT","19.371","53","2","8","5","10","15","57","3.51","0.04","0.15","0.09","0.19","0.28","1.08","2.19","0.04","0","0","0.0","0","2","0.0","2","55","3.64","0","1","0.0"
"","Isaac Langdon","C","KIT","16.318","54","5","5","4","10","14","47","10.64","0.09","0.09","0.07","0.19","0.26","0.87","3.82","0.07","1","9","11.11","1","8","12.5","3","30","10.0","216","422","51.18"
"","Joseph Mack","C","ER","18.692","54","6","4","4","10","14","71","8.45","0.11","0.07","0.07","0.19","0.26","1.31","6.33","0.12","2","12","16.67","1","10","10.0","3","49","6.12","254","599","42.4"
"","Reagan O'Grady","D","SAG","19.751","43","7","3","4","10","14","57","12.28","0.16","0.07","0.09","0.23","0.33","1.33","3.52","0.08","1","1","100.0","2","4","50.0","4","52","7.69","0","3","0.0"
"","Luke Moncada","C","NB","18.297","54","4","6","3","10","13","83","4.82","0.07","0.11","0.06","0.19","0.24","1.54","6.57","0.12","1","12","8.33","1","10","10.0","2","61","3.28","339","761","44.55"
"","Sergey Popov","LW","LDN/OS","18.47","35","4","6","3","10","13","49","8.16","0.11","0.17","0.09","0.29","0.37","1.4","4.56","0.13","1","5","20.0","0","5","0.0","3","39","7.69","6","18","33.33"
"","Kyle Harris","C","FLNT","17.427","57","6","4","2","10","12","87","6.9","0.11","0.07","0.04","0.18","0.21","1.53","9.75","0.17","1","18","5.56","3","21","14.29","2","48","4.17","186","463","40.17"
"","Cole Fraser","D","PBO","19.064","51","4","5","10","9","19","76","5.26","0.08","0.1","0.2","0.18","0.37","1.49","2.01","0.04","1","2","50.0","0","0","0.0","3","74","4.05","0","0","0.0"
"","Carter Robertson","D","OS","18.667","56","3","6","9","9","18","94","3.19","0.05","0.11","0.16","0.16","0.32","1.68","3.99","0.07","0","0","0.0","1","6","16.67","2","88","2.27","0","0","0.0"
"","Donovan Sebrango","D","KIT","16.674","48","4","5","9","9","18","39","10.26","0.08","0.1","0.19","0.19","0.38","0.81","1.9","0.04","0","1","0.0","2","4","50.0","2","34","5.88","0","0","0.0"
"","Austin Osmanski","D","PBO","20.378","55","3","6","8","9","17","85","3.53","0.05","0.11","0.15","0.16","0.31","1.55","2.84","0.05","1","2","50.0","0","2","0.0","2","81","2.47","0","0","0.0"
"","Peter Stratis","D","SBY","18.659","47","5","4","6","9","15","77","6.49","0.11","0.09","0.13","0.19","0.32","1.64","4.99","0.11","1","5","20.0","0","1","0.0","4","71","5.63","0","1","0.0"
"","Eric Guest","C","KIT","18.391","45","3","6","6","9","15","82","3.66","0.07","0.13","0.13","0.2","0.33","1.82","6.41","0.14","0","4","0.0","0","16","0.0","3","62","4.84","106","216","49.07"
"","Theo Calvas","D","NB/SAR","20.11","51","1","8","6","9","15","77","1.3","0.02","0.16","0.12","0.18","0.29","1.51","3.08","0.06","0","1","0.0","0","0","0.0","1","76","1.32","0","0","0.0"
"","Jacob LeGuerrier","D","SSM","17.813","55","4","5","4","9","13","64","6.25","0.07","0.09","0.07","0.16","0.24","1.16","2.61","0.05","0","1","0.0","0","3","0.0","4","60","6.67","0","0","0.0"
"","Daniil Chayka","D","GUE","15.899","44","5","4","4","9","13","53","9.43","0.11","0.09","0.09","0.2","0.3","1.2","2.03","0.05","0","1","0.0","0","2","0.0","5","50","10.0","0","1","0.0"
"","Nikita Okhotyuk","D","OTT","17.78","42","1","8","4","9","13","80","1.25","0.02","0.19","0.1","0.21","0.31","1.9","3.26","0.08","0","1","0.0","0","5","0.0","1","74","1.35","0","0","0.0"
"","Reilly Webb","D","SAG","19.368","55","0","9","3","9","12","87","0.0","0.0","0.16","0.05","0.16","0.22","1.58","2.69","0.05","0","2","0.0","0","0","0.0","0","85","0.0","0","0","0.0"
"","Ty Collins","RW","GUE","16.263","35","3","6","3","9","12","21","14.29","0.09","0.17","0.09","0.26","0.34","0.6","2.38","0.07","0","1","0.0","2","10","20.0","1","10","10.0","1","5","20.0"
"","Anthony Tabak","LW","SAR/SBY","16.775","49","1","8","3","9","12","50","2.0","0.02","0.16","0.06","0.18","0.24","1.02","3.41","0.07","0","5","0.0","0","8","0.0","1","37","2.7","140","321","43.61"
"","Hayden Fowler","RW","ER","16.975","18","4","5","3","9","12","24","16.67","0.22","0.28","0.17","0.5","0.67","1.33","2.07","0.12","0","4","0.0","0","5","0.0","4","15","26.67","100","205","48.78"
"","Camaryn Baber","C","SAG","17.449","35","5","4","3","9","12","55","9.09","0.14","0.11","0.09","0.26","0.34","1.57","4.43","0.13","0","4","0.0","1","9","11.11","4","42","9.52","135","273","49.45"
"","Sam Rhodes","C","BAR","18.571","54","7","2","2","9","11","60","11.67","0.13","0.04","0.04","0.17","0.2","1.11","5.05","0.09","1","6","16.67","4","14","28.57","2","40","5.0","18","59","30.51"
"","Andrew Bruder","C","NIAG","18.081","41","4","5","2","9","11","46","8.7","0.1","0.12","0.05","0.22","0.27","1.12","3.82","0.09","1","8","12.5","1","8","12.5","2","30","6.67","81","176","46.02"
"","Mike Petizian","LW","KIT","17.566","45","4","5","1","9","10","48","8.33","0.09","0.11","0.02","0.2","0.22","1.07","4.5","0.1","1","4","25.0","0","15","0.0","3","29","10.34","34","67","50.75"
"","Zachary Roberts","LW","GUE/OS","19.116","38","7","2","1","9","10","37","18.92","0.18","0.05","0.03","0.24","0.26","0.97","3.71","0.1","3","5","60.0","2","8","25.0","2","24","8.33","0","2","0.0"
"","Grayson Ladd","D","WSR","17.542","48","2","6","10","8","18","39","5.13","0.04","0.12","0.21","0.17","0.38","0.81","0.98","0.02","0","1","0.0","0","0","0.0","2","38","5.26","0","0","0.0"
"","Nico Gross","D","OSH","18.637","47","3","5","9","8","17","47","6.38","0.06","0.11","0.19","0.17","0.36","1.0","2.45","0.05","1","2","50.0","0","1","0.0","2","44","4.55","0","1","0.0"
"","William Ennis","D","OSH","18.292","57","3","5","7","8","15","64","4.69","0.05","0.09","0.12","0.14","0.26","1.12","2.49","0.04","0","1","0.0","0","4","0.0","3","59","5.08","0","0","0.0"
"","Liam Van Loon","LW","HAM","17.079","43","6","2","7","8","15","53","11.32","0.14","0.05","0.16","0.19","0.35","1.23","5.4","0.13","4","15","26.67","0","10","0.0","2","28","7.14","10","19","52.63"
"","Alex Johnston","C","SSM","16.822","43","7","1","6","8","14","42","16.67","0.16","0.02","0.14","0.19","0.33","0.98","3.96","0.09","2","9","22.22","2","7","28.57","3","26","11.54","130","297","43.77"
"","Anthony Aguanno","D","GUE/KGN","17.495","46","2","6","6","8","14","37","5.41","0.04","0.13","0.13","0.17","0.3","0.8","1.87","0.04","0","2","0.0","1","2","50.0","1","33","3.03","0","1","0.0"
"","Ryan Wells","D","MISS","19.078","53","3","5","6","8","14","70","4.29","0.06","0.09","0.11","0.15","0.26","1.32","2.9","0.05","0","2","0.0","0","3","0.0","3","65","4.62","1","1","100.0"
"","Harrison Caines","LW","NB","17.583","42","6","2","6","8","14","58","10.34","0.14","0.05","0.14","0.19","0.33","1.38","3.72","0.09","1","6","16.67","1","4","25.0","4","48","8.33","5","16","31.25"
"","Colton Kammerer","D","SAR","16.901","49","4","4","6","8","14","61","6.56","0.08","0.08","0.12","0.16","0.29","1.24","2.42","0.05","0","2","0.0","2","3","66.67","2","56","3.57","1","2","50.0"
"","Griffin Wilson","C","OS","17.295","53","4","4","5","8","13","48","8.33","0.08","0.08","0.09","0.15","0.25","0.91","3.63","0.07","1","2","50.0","1","5","20.0","2","41","4.88","137","330","41.52"
"","Jacob Golden","D","ER/LDN","19.491","50","2","6","5","8","13","49","4.08","0.04","0.12","0.1","0.16","0.26","0.98","3.75","0.08","0","7","0.0","1","5","20.0","1","37","2.7","0","0","0.0"
"","Trenton Bourque","D","OS","20.263","50","4","4","4","8","12","76","5.26","0.08","0.08","0.08","0.16","0.24","1.52","3.07","0.06","0","0","0.0","1","3","33.33","3","73","4.11","1","2","50.0"
"","Jack Thompson","D","SBY","16.493","39","4","4","4","8","12","65","6.15","0.1","0.1","0.1","0.21","0.31","1.67","2.75","0.07","0","1","0.0","0","1","0.0","4","63","6.35","2","4","50.0"
"","Jackson Doherty","LW","OS","18.065","55","4","4","2","8","10","52","7.69","0.07","0.07","0.04","0.15","0.18","0.95","4.81","0.09","1","7","14.29","2","7","28.57","1","38","2.63","2","8","25.0"
"","Jack Phibbs","LW","FLNT","19.532","53","4","4","1","8","9","56","7.14","0.08","0.08","0.02","0.15","0.17","1.06","4.47","0.08","0","12","0.0","1","5","20.0","3","39","7.69","137","358","38.27"
"","Sahil Panwar","C","LDN","16.636","25","5","3","0","8","8","26","19.23","0.2","0.12","0.0","0.32","0.32","1.04","1.82","0.07","0","2","0.0","2","5","40.0","3","19","15.79","9","23","39.13"
"","Drew Hunter","D","NIAG","19.606","37","3","4","10","7","17","57","5.26","0.08","0.11","0.27","0.19","0.46","1.54","2.09","0.06","0","0","0.0","0","1","0.0","3","56","5.36","0","0","0.0"
"","Lucas Peric","D","OTT","17.684","42","3","4","8","7","15","41","7.32","0.07","0.1","0.19","0.17","0.36","0.98","1.25","0.03","0","0","0.0","0","0","0.0","3","41","7.32","1","1","100.0"
"","Ryan Barbosa","D","MISS","20.693","50","3","4","6","7","13","60","5.0","0.06","0.08","0.12","0.14","0.26","1.2","2.63","0.05","0","1","0.0","1","6","16.67","2","53","3.77","0","2","0.0"
"","Alex Turko","C","LDN","19.688","54","3","4","6","7","13","56","5.36","0.06","0.07","0.11","0.13","0.24","1.04","4.98","0.09","1","8","12.5","0","9","0.0","2","39","5.13","92","182","50.55"
"","Isaak Phillips","D","SBY","16.964","54","3","4","5","7","12","61","4.92","0.06","0.07","0.09","0.13","0.22","1.13","2.46","0.05","0","3","0.0","0","3","0.0","3","55","5.45","0","0","0.0"
"","Johnathon Schaefer","D","NIAG","20.449","48","2","5","5","7","12","65","3.08","0.04","0.1","0.1","0.15","0.25","1.35","2.0","0.04","0","1","0.0","0","1","0.0","2","63","3.17","1","2","50.0"
"","Jack Hanley","D","GUE","20.406","36","3","4","4","7","11","45","6.67","0.08","0.11","0.11","0.19","0.31","1.25","1.57","0.04","0","0","0.0","0","1","0.0","3","44","6.82","0","0","0.0"
"","Navrin Mutter","LW","HAM","17.503","56","4","3","4","7","11","41","9.76","0.07","0.05","0.07","0.12","0.2","0.73","3.75","0.07","1","7","14.29","2","7","28.57","1","27","3.7","3","6","50.0"
"","Luke Beamish","D","ER","18.251","23","2","5","4","7","11","20","10.0","0.09","0.22","0.17","0.3","0.48","0.87","1.15","0.05","0","1","0.0","2","3","66.67","0","16","0.0","0","0","0.0"
"","Brett Jacklin","RW","SSM","18.566","43","3","4","3","7","10","42","7.14","0.07","0.09","0.07","0.16","0.23","0.98","3.66","0.09","2","7","28.57","0","4","0.0","1","31","3.23","5","8","62.5"
"","Blake McConville","RW","SBY","18.451","39","2","5","3","7","10","29","6.9","0.05","0.13","0.08","0.18","0.26","0.74","2.2","0.06","0","3","0.0","1","4","25.0","1","22","4.55","4","9","44.44"
"","Liam Stevens","LW","HAM","19.398","54","5","2","3","7","10","48","10.42","0.09","0.04","0.06","0.13","0.19","0.89","4.05","0.08","0","5","0.0","2","10","20.0","3","33","9.09","12","17","70.59"
