,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,eTOI,eTOI/GP,eG/60,eA1/60,eA2/60,eP1/60,eP/60,eSh/60,exG/60,QoT TOI,QoC TOI,QoT GF%,QoC GF%,GF%Rel,GF%,GF,GA,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
10,Daniel Audette,C,SHE,18.486,234,82,103,52,185,237,727,11.843,0.392,0.411,0.272,0.809,1.078,3.291,20.193,0.36,1190.729,21.18,1.105,1.168,0.759,2.272,3.028,9.279,1.012,19.672,18.329,49.691,51.429,15.515,53.16,329,300,18,73,24.531,14,95,13.534,50,559,9.78,1603,3737,44.52
11,Michael Joly,RW,RIM/CAP,19.49,219,128,71,37,199,236,659,18.83,0.649,0.366,0.182,1.015,1.203,3.382,33.026,0.59,1088.958,19.386,1.963,1.119,0.566,3.076,3.644,10.34,1.8,19.06,18.447,57.335,51.049,15.862,66.335,324,163,39,131,30.079,33,132,22.861,56,396,13.856,74,148,45.416
12,Nikolas Brouillard,D,DRU/QUE/ROU,19.728,251,60,92,82,152,234,689,8.656,0.274,0.399,0.325,0.671,0.995,3.209,14.891,0.256,1493.292,25.33,0.646,0.934,0.775,1.579,2.359,7.544,0.598,18.304,18.112,58.359,50.067,15.445,65.14,462,255,5,27,19.792,5,43,13.335,50,619,7.831,2,5,16.666
13,Louick Marcotte,LW,PEI/VDO/GAT,19.938,193,105,74,51,179,230,612,17.118,0.55,0.402,0.238,0.95,1.192,3.198,30.14,0.47,1253.68,19.555,1.685,1.212,0.725,2.898,3.62,9.822,1.415,19.728,18.242,55.47,51.035,14.62,62.245,331,185,30,95,29.195,33,136,27.372,42,381,11.025,315,743,40.25
14,Guillaume Gauthier,LW,DRU/CAP/QUE/SHE,19.135,258,98,75,54,173,227,674,15.159,0.454,0.35,0.222,0.798,1.021,2.988,27.724,0.42,1201.629,18.248,1.462,1.111,0.725,2.576,3.295,9.644,1.334,19.618,17.972,53.748,49.911,24.186,65.495,341,184,35,109,34.23,18,109,17.484,45,456,10.012,345,704,48.579
15,Ivan Barbashev,C,MON,18.005,173,88,80,57,168,225,583,16.337,0.59,0.465,0.358,1.058,1.418,3.51,29.578,0.522,1186.885,20.873,1.652,1.34,1.022,2.995,4.018,10.13,1.478,19.728,18.172,57.645,48.22,20.225,65.425,307,166,21,104,21.595,17,108,20.148,50,371,14.13,1294,2643,49.342
16,Giovanni Fiore,LW,BAT/DRU/SHA/CAP,19.152,281,114,63,47,177,224,887,13.013,0.588,0.301,0.2,0.895,1.094,4.258,37.082,0.6,1123.01,18.348,1.81,0.944,0.645,2.748,3.392,13.3,1.848,18.1,17.825,55.251,50.58,12.46,62.016,302,185,33,123,31.663,22,124,18.694,59,640,9.298,52,118,39.47
17,Spencer Smallman,RW,SNB,19.078,293,86,72,65,158,223,536,17.668,0.388,0.322,0.291,0.71,1.008,2.108,18.835,0.308,1044.07,17.35,1.307,1.083,0.991,2.39,3.376,7.172,1.048,19.002,18.235,58.341,51.117,8.444,61.522,329,233,32,106,33.011,20,96,18.295,34,334,12.314,237,602,40.739
18,Alex Dostie,C,GAT/CHA,18.55,233,86,74,63,160,223,488,17.711,0.419,0.361,0.288,0.78,1.066,2.367,24.6,0.414,1071.99,17.931,1.375,1.196,0.948,2.572,3.515,7.794,1.355,19.062,17.873,57.488,49.522,14.175,64.599,319,177,25,102,26.992,25,126,19.03,36,260,13.652,874,1928,47.138
19,Anthony Beauregard,C,VDO,18.958,207,69,99,55,168,223,434,15.102,0.351,0.515,0.288,0.864,1.152,2.149,19.996,0.304,1065.195,17.342,1.14,1.735,0.996,2.88,3.878,7.284,1.01,18.919,18.062,57.352,50.345,9.354,62.298,306,169,22,67,31.179,18,83,20.111,29,284,9.855,1995,3546,54.546
20,Alex Barre-Boulet,C,DRU/BLB,18.57,198,87,87,47,174,221,581,14.48,0.445,0.45,0.26,0.89,1.155,3.125,31.48,0.478,1307.577,19.92,1.322,1.342,0.775,2.665,3.44,9.372,1.44,19.108,18.258,51.908,50.445,23.6,62.662,300,183,17,88,19.952,29,120,23.408,41,373,10.488,1929,3831,50.442
21,Filip Chlapik,C,CHA,18.535,173,79,81,60,160,220,603,12.765,0.488,0.508,0.358,0.995,1.352,3.765,23.935,0.415,1144.83,19.885,1.45,1.538,1.072,2.988,4.06,11.305,1.255,19.028,17.958,56.71,48.897,14.925,62.97,286,174,24,75,32.665,19,93,19.05,36,435,8.137,1192,2377,50.8
22,Adam Erne,LW,QUE,18.657,176,90,75,55,165,220,673,13.788,0.552,0.415,0.335,0.968,1.302,3.98,28.195,0.48,1250.745,21.335,1.553,1.168,0.943,2.72,3.657,11.168,1.35,19.76,18.458,58.508,50.412,13.837,63.858,297,171,29,97,31.932,26,103,23.485,35,473,7.808,948,1730,55.18
23,Christophe Boivin,LW,BAT,19.714,255,102,71,46,173,219,883,12.389,0.5,0.354,0.209,0.852,1.062,3.91,33.742,0.519,1207.438,18.625,1.589,1.108,0.68,2.694,3.37,12.47,1.649,18.309,17.675,51.552,49.212,22.559,62.692,306,212,30,102,31.084,19,143,16.426,53,638,8.575,76,192,42.58
24,Jean-Christophe Beaudin,C,ROU,18.596,195,77,78,60,155,215,525,12.792,0.398,0.385,0.282,0.782,1.065,2.73,22.871,0.364,1068.481,16.868,1.229,1.191,0.88,2.42,3.3,8.32,1.109,17.074,16.132,53.758,45.016,0.5,56.821,297,154,19,58,29.412,16,87,15.839,42,380,9.389,1511,2700,48.135
25,Christopher Clapperton,LW,BLB/RIM,19.812,181,95,66,54,161,215,564,16.585,0.535,0.362,0.302,0.898,1.205,3.27,27.105,0.448,1175.327,19.435,1.655,1.12,0.935,2.778,3.713,10.102,1.382,19.04,18.27,60.9,50.065,13.22,66.13,287,146,26,89,27.562,22,93,25.282,47,382,12.198,72,144,39.775
26,Jonathan Drouin,C,HAL,17.97,95,70,79,64,149,213,389,18.565,0.735,0.835,0.675,1.57,2.245,4.115,25.085,0.53,1080.5,22.8,1.96,2.185,1.77,4.15,5.92,10.77,1.39,19.75,18.585,67.2,48.135,13.97,73.95,252,89,21,56,34.76,17,69,22.88,32,264,12.2,505,972,47.955
27,Tyler Boland,C,RIM,19.133,246,97,66,49,163,212,609,16.345,0.502,0.334,0.245,0.835,1.078,3.004,25.874,0.388,1289.699,19.618,1.449,0.975,0.735,2.423,3.156,8.795,1.118,18.669,18.056,52.91,50.16,16.691,60.218,314,213,26,67,39.88,28,91,32.504,43,451,9.598,2196,4312,50.457
28,Timo Meier,RW,HAL/ROU,18.186,179,95,69,47,164,211,809,11.308,0.57,0.47,0.292,1.045,1.335,4.942,37.422,0.668,1165.175,20.47,1.622,1.318,0.812,2.938,3.75,14.255,1.895,19.618,18.412,58.685,49.728,23.782,69.932,287,124,28,103,27.858,25,143,18.945,42,563,6.77,139,294,46.912
29,Julien Gauthier,RW,VDO/SNB,18.044,227,105,67,39,172,211,713,12.914,0.479,0.389,0.189,0.865,1.054,3.671,28.428,0.575,947.302,18.796,1.494,1.234,0.58,2.728,3.308,11.486,1.792,19.44,18.078,57.779,50.47,16.184,68.011,333,153,44,153,23.749,22,108,21.848,39,452,7.345,14,48,30.024
30,Anthony Mantha,RW,VDO,18.498,124,107,66,36,173,209,608,17.74,0.875,0.55,0.295,1.425,1.72,4.91,47.465,0.775,1396.115,22.645,2.3,1.425,0.77,3.73,4.5,13.06,2.045,20.67,18.325,58.875,50.74,15.64,65.15,273,145,40,102,38.66,23,103,22.95,44,403,10.93,131,318,41.085
31,Anthony DeLuca,LW,RIM,18.843,202,101,72,36,173,209,808,12.76,0.538,0.385,0.188,0.923,1.11,4.178,32.832,0.488,1290.862,19.11,1.655,1.182,0.572,2.84,3.41,12.952,1.498,18.735,17.935,57.71,49.212,15.445,65.985,282,146,20,80,24.303,22,110,21.348,59,618,9.73,48,95,49.165
32,Joey Ratelle,LW,DRU/CHI,19.532,285,113,59,36,172,208,720,16.544,0.521,0.294,0.178,0.816,0.994,3.053,27.094,0.504,1038.741,19.265,1.586,0.902,0.548,2.489,3.029,9.405,1.542,19.684,18.386,52.878,51.15,19.705,61.397,309,214,42,170,26.377,28,154,20.273,43,396,11.705,27,89,23.298
33,Nathan Noel,C,SNB,18.361,242,85,70,53,155,208,586,14.582,0.391,0.291,0.225,0.682,0.908,2.701,21.218,0.375,1008.654,17.616,1.339,0.991,0.768,2.329,3.091,9.168,1.274,18.786,18.132,58.499,49.681,10.376,62.92,297,201,24,96,23.905,19,90,19.04,42,400,11.116,2087,3965,54.169
34,Dennis Yan,LW,SHA,18.672,185,111,54,43,165,208,641,17.5,0.63,0.295,0.218,0.925,1.132,3.572,32.492,0.52,1192.892,19.127,1.958,0.92,0.688,2.883,3.57,11.19,1.622,19.392,18.35,60.44,49.712,23.288,71.242,296,118,28,83,33.52,33,107,31.425,50,451,11.3,21,56,34.527
35,Mathieu Joseph,RW,SNB,18.722,201,91,73,42,164,206,551,16.118,0.526,0.436,0.232,0.959,1.19,3.04,25.995,0.476,1022.565,19.072,1.57,1.339,0.711,2.904,3.614,9.311,1.439,19.018,18.124,57.846,50.304,17.214,67.208,292,155,25,102,23.719,22,105,17.156,44,344,13.625,130,281,42.508
36,Anthony Beauvillier,C,SHA,17.52,178,91,71,44,162,206,753,12.785,0.617,0.408,0.295,1.022,1.32,4.482,32.688,0.61,1178.9,21.22,1.668,1.128,0.822,2.8,3.617,12.515,1.672,18.875,18.43,56.24,50.862,18.68,61.868,271,169,18,78,22.392,25,111,23.985,48,564,8.882,2190,3840,57.145
37,Nikolaj Ehlers,LW,HAL,18.086,114,86,73,46,159,205,535,15.995,0.755,0.66,0.405,1.41,1.815,4.71,34.355,0.615,1310.095,23.17,1.965,1.68,1.05,3.645,4.695,12.235,1.575,19.62,18.52,60.515,49.145,32.455,73.055,263,97,20,64,32.105,19,99,19.665,47,372,12.55,66,170,30.985
38,Danick Martel,C,BLB,19.01,195,99,66,38,165,203,678,14.968,0.572,0.395,0.218,0.968,1.182,3.69,30.118,0.468,1304.585,20.22,1.64,1.128,0.628,2.768,3.4,10.9,1.352,19.088,18.385,60.288,51.275,11.603,63.16,254,155,24,80,29.542,20,119,16.093,55,479,12.232,1094,2426,45.015
39,Kameron Kielly,C,GAT/CHA,18.818,306,77,78,47,155,202,665,12.607,0.379,0.371,0.168,0.75,0.917,2.85,25.164,0.41,1086.31,17.831,1.231,1.198,0.552,2.435,2.986,9.354,1.329,18.735,17.783,54.834,50.132,7.289,57.632,309,267,19,103,22.139,21,127,17.4,37,435,9.567,1844,3357,56.693
40,Carl Neill,D,SHE/CHA,19.256,320,42,74,85,116,201,628,7.096,0.16,0.308,0.362,0.47,0.831,2.263,11.036,0.165,1540.992,23.622,0.409,0.784,0.911,1.192,2.108,5.717,0.426,18.084,18.043,50.78,51.173,10.855,56.05,456,411,4,26,11.875,5,36,11.918,33,566,6.384,3,7,39.582
41,Philippe Sanche,RW,BLB,19.425,210,79,66,55,145,200,528,15.892,0.415,0.281,0.276,0.699,0.975,2.618,17.512,0.361,874.602,18.364,1.335,0.931,0.928,2.265,3.194,8.452,1.151,18.762,17.996,55.475,49.959,24.735,69.354,293,109,17,84,19.272,18,84,11.789,44,360,15.034,180,429,47.941
42,Pierre-Luc Dubois,LW,CAP/BLB,17.478,164,73,81,45,154,199,508,13.132,0.438,0.475,0.272,0.91,1.182,3.172,27.11,0.51,1019.812,19.225,1.325,1.468,0.86,2.787,3.648,9.778,1.57,19.042,18.318,57.502,50.16,17.43,66.088,276,145,21,101,21.652,14,74,14.615,38,333,10.89,867,1748,48.205
43,Vitalii Abramov,RW,GAT,17.857,129,84,77,36,161,197,466,17.985,0.65,0.6,0.28,1.245,1.53,3.61,42.055,0.65,1348.065,20.88,1.87,1.71,0.81,3.58,4.39,10.39,1.87,18.69,17.79,56.72,48.445,28.34,70.47,243,108,22,93,23.22,20,99,20.225,42,274,15.33,61,110,51.31
44,Maxime Fortier,D/RW,QUE/VIC/HAL,18.034,226,72,73,51,145,196,648,10.448,0.368,0.356,0.28,0.725,1.006,3.146,26.807,0.414,1228.317,19.583,1.054,1.045,0.822,2.096,2.923,9.34,1.203,18.091,18.262,51.105,51.506,12.336,52.787,281,215,24,96,23.824,21,101,20.66,27,451,5.53,179,466,33.29
45,Yakov Trenin,C,GAT,18.921,169,74,56,65,130,195,617,12.323,0.473,0.325,0.385,0.79,1.178,3.762,29.202,0.528,1174.905,21.098,1.328,0.92,1.1,2.248,3.348,10.683,1.49,18.888,18.172,54.73,50.603,14.815,60.935,281,174,27,100,28.102,22,126,17.088,25,391,6.462,1759,2982,56.482
46,Nikita Jevpalovs,LW,BLB,19.268,185,95,56,42,151,193,499,19.538,0.575,0.33,0.265,0.898,1.165,2.84,24.73,0.397,1172.908,18.748,1.772,1.042,0.8,2.812,3.612,9.05,1.252,19.63,18.27,61.382,49.332,24.245,73.458,261,97,26,58,45.238,22,78,28.548,47,363,13.152,637,1192,52.598
47,Samuel Girard,D,SHA,17.596,190,24,88,80,112,192,257,9.045,0.132,0.51,0.432,0.648,1.078,1.507,6.205,0.1,1401.883,22.572,0.348,1.335,1.145,1.682,2.827,3.932,0.265,18.405,18.21,61.635,49.452,20.708,67.68,346,167,3,5,83.333,2,6,33.332,19,246,7.478,0,2,0.0
48,Alexis Loiseau,C,RIM,19.928,198,67,75,49,142,191,434,15.77,0.378,0.412,0.267,0.795,1.062,2.327,20.115,0.3,1243.815,18.6,1.19,1.275,0.832,2.462,3.295,7.445,0.943,18.655,18.167,58.342,50.72,5.46,58.972,271,180,17,74,22.355,15,66,22.232,35,294,12.44,1936,3648,52.795
49,Alexis Pepin,RW,PEI/CHA/GAT/VDO,19.457,297,100,42,47,142,189,721,14.07,0.365,0.159,0.208,0.52,0.726,2.582,24.098,0.394,1031.086,16.764,1.312,0.56,0.716,1.873,2.591,9.303,1.394,18.532,17.818,52.644,51.416,9.228,56.493,296,210,37,132,30.065,28,132,19.865,35,457,7.176,410,948,48.366
50,Luca Ciampini,LW,HAL/BAC,19.774,198,73,57,59,130,189,518,14.295,0.397,0.285,0.315,0.68,0.995,2.73,23.415,0.352,1141.582,17.118,1.37,1.02,1.098,2.392,3.485,9.565,1.25,19.138,18.022,58.485,48.288,19.632,69.185,263,113,24,101,25.242,24,95,27.935,25,322,7.782,23,62,27.032
51,Julien Pelletier,LW,CAP/ROU/SHE,19.278,252,92,51,43,143,186,538,16.093,0.393,0.205,0.182,0.598,0.782,2.392,18.97,0.309,1039.879,17.356,1.329,0.706,0.62,2.028,2.648,8.176,1.056,19.402,18.208,49.95,51.061,16.141,55.793,285,220,24,74,30.45,12,62,16.426,56,402,13.18,54,109,49.298
52,Maxim Lazarev,LW,CAP,18.879,160,79,56,51,135,186,449,16.822,0.502,0.382,0.322,0.885,1.208,3.002,25.825,0.483,1008.078,18.905,1.58,1.2,1.02,2.78,3.8,9.48,1.522,19.162,18.118,56.698,49.3,14.702,63.262,268,162,11,59,17.62,21,74,28.795,47,316,14.338,28,54,53.248
53,Laurent Dauphin,C,CHI,18.726,170,80,65,41,145,186,737,10.83,0.49,0.395,0.275,0.885,1.16,4.622,29.895,0.535,1233.852,21.92,1.345,1.085,0.73,2.43,3.155,12.528,1.455,18.9,18.447,49.195,51.67,20.553,58.575,246,172,30,98,29.445,17,104,16.31,33,535,6.302,1501,2893,52.102
54,Maxime St-Cyr,C,ROU/BAC,19.834,202,112,43,30,155,185,642,17.675,0.61,0.212,0.172,0.825,0.998,3.48,36.415,0.538,1306.192,19.33,1.862,0.675,0.508,2.535,3.04,10.587,1.625,18.09,18.065,54.06,49.638,12.132,58.655,271,189,31,101,31.992,29,127,22.805,52,414,12.738,2173,4058,53.29
55,Christophe Lalonde,RW,MON/SHA,19.925,177,103,46,35,149,184,581,18.542,0.615,0.308,0.24,0.928,1.168,3.31,26.902,0.48,1137.432,20.182,1.83,0.882,0.698,2.712,3.412,9.958,1.408,18.512,17.998,56.817,49.765,10.328,59.338,254,186,20,77,27.958,34,101,36.293,49,403,12.785,331,807,42.892
56,Valentin Zykov,RW,BAC/GAT,18.589,162,84,52,48,136,184,551,15.43,0.508,0.338,0.282,0.845,1.128,3.29,25.155,0.483,924.378,18.165,1.678,1.108,0.935,2.785,3.72,10.872,1.598,19.083,18.212,59.31,48.51,23.705,73.068,256,84,30,117,25.072,21,104,19.758,33,330,10.78,46,85,40.685
57,Anthony Duclair,LW,QUE,18.306,140,85,67,31,152,183,404,20.048,0.592,0.47,0.238,1.062,1.302,2.888,19.46,0.455,811.405,19.27,1.808,1.458,0.745,3.27,4.01,8.95,1.405,19.552,18.408,57.683,51.175,19.873,67.71,237,115,20,79,28.975,21,64,33.038,44,261,15.695,46,120,33.848
58,Kyle Farrell,C,CAP,19.826,167,90,64,29,154,183,648,13.72,0.552,0.41,0.175,0.962,1.14,3.958,32.77,0.55,1164.4,20.35,1.63,1.21,0.52,2.845,3.36,11.683,1.63,18.833,18.382,49.688,51.482,12.142,55.01,244,197,33,109,30.422,19,97,19.608,38,442,8.17,1570,2716,56.72
59,Gabryel Paquin-Boudreau,LW,BAC/CHI/GAT,19.69,201,74,65,43,139,182,552,13.364,0.429,0.469,0.238,0.89,1.13,3.119,20.006,0.408,913.435,18.702,1.335,1.524,0.74,2.85,3.593,9.864,1.301,19.07,17.79,57.045,48.832,26.316,71.971,263,107,25,91,25.598,15,90,13.528,34,371,9.996,19,47,52.085
60,Cameron Askew,RW,DRU/MON/SHA,18.467,264,81,53,46,134,180,626,12.618,0.363,0.249,0.158,0.612,0.768,2.778,25.88,0.384,1164.358,17.388,1.208,0.836,0.556,2.044,2.6,9.342,1.285,19.029,18.056,54.276,50.789,10.895,57.732,281,191,22,92,24.756,19,96,18.699,40,438,8.486,1336,2929,45.002
61,Samuel Blais,LW,VIC/CHA,18.496,149,71,64,43,135,178,400,16.925,0.44,0.41,0.272,0.852,1.125,2.578,23.99,0.408,999.218,17.935,1.415,1.372,0.885,2.782,3.675,8.295,1.305,18.775,18.068,53.412,48.495,20.065,66.965,244,131,19,64,31.235,16,85,16.428,36,251,13.78,14,43,35.707
62,Frederic Allard,D,CHI,17.844,250,34,76,67,110,177,536,6.63,0.178,0.376,0.299,0.554,0.852,2.545,12.39,0.194,1582.17,25.126,0.408,0.869,0.712,1.276,1.989,5.953,0.456,17.518,18.208,54.032,50.764,17.27,57.668,350,267,6,20,22.619,4,19,33.125,24,497,5.136,3,10,32.5
63,Brandon Gignac,C,SHA,17.98,242,61,72,44,133,177,491,12.76,0.314,0.34,0.21,0.656,0.864,2.374,18.696,0.308,1057.43,17.396,1.046,1.158,0.708,2.202,2.909,8.039,1.024,18.795,17.816,58.011,49.175,14.034,62.979,263,157,24,77,26.891,11,77,13.739,26,337,9.04,1724,3078,56.064
64,Mathieu Ayotte,RW,VIC/QUE,19.476,230,72,74,30,146,176,502,14.685,0.398,0.378,0.164,0.776,0.94,2.71,13.487,0.314,836.794,19.076,1.232,1.164,0.51,2.399,2.904,8.397,0.961,18.28,18.427,49.778,52.916,7.385,51.373,235,249,13,68,19.322,13,56,20.318,46,378,12.86,120,359,29.214
65,Dmytro Timashov,LW,QUE/SHA,18.455,123,41,78,56,119,175,272,15.065,0.34,0.64,0.455,0.98,1.425,2.23,14.145,0.235,1146.315,18.65,1.085,2.055,1.455,3.14,4.59,7.175,0.745,20.275,18.205,56.96,49.985,23.66,68.47,220,102,9,28,38.635,10,34,29.41,22,210,10.76,7,14,52.085
66,Jerome Verrier,RW,DRU/QUE,19.602,176,82,50,40,132,172,599,11.745,0.37,0.265,0.218,0.632,0.85,2.99,21.84,0.382,1023.502,18.448,1.168,0.852,0.71,2.015,2.725,9.562,1.232,19.528,18.205,56.192,50.878,15.685,62.835,265,140,23,94,17.508,19,96,17.86,40,409,8.61,636,1222,54.61
67,Massimo Carozza,C,QUE/CAP,19.388,253,71,58,40,129,169,628,11.001,0.348,0.304,0.19,0.651,0.844,2.851,23.439,0.37,1047.483,16.868,1.154,1.006,0.643,2.164,2.808,9.679,1.23,18.204,17.593,54.304,49.107,16.154,65.424,271,174,28,96,26.685,17,111,12.965,26,421,6.587,1130,2371,48.87
68,Marcus Power,RW,ROU,19.673,133,48,72,48,120,168,373,12.685,0.36,0.54,0.36,0.9,1.26,2.8,22.53,0.34,1314.705,19.76,1.075,1.61,1.085,2.685,3.77,8.415,1.015,18.255,18.565,54.12,51.69,14.23,59.89,232,154,15,51,31.605,15,57,25.795,18,265,6.605,242,538,42.585
69,Francois Beauchemin,C,RIM/VDO/CHA,19.702,237,75,54,39,129,168,467,21.816,0.451,0.302,0.192,0.754,0.95,2.346,21.976,0.333,1061.821,16.94,1.512,0.986,0.65,2.499,3.15,7.973,1.111,18.794,17.902,54.968,50.831,6.818,58.957,237,164,30,94,30.244,17,70,22.158,28,303,15.38,754,1683,41.527
70,Frederic Gamelin,C,BAC,19.432,191,35,76,57,111,168,383,8.978,0.185,0.422,0.33,0.61,0.94,2.08,15.34,0.24,1206.102,19.048,0.598,1.33,1.018,1.92,2.938,6.592,0.782,18.82,18.212,56.9,50.52,7.985,58.562,263,183,15,68,28.345,8,60,15.87,12,255,4.248,1832,3422,53.755
71,Danny Moynihan,C,HAL/SHA,19.021,197,78,60,28,138,166,515,14.725,0.435,0.33,0.132,0.765,0.898,2.79,28.558,0.43,1172.34,17.805,1.388,1.078,0.462,2.462,2.93,9.285,1.402,18.658,18.112,54.192,48.918,16.505,62.982,243,138,20,86,22.708,17,111,14.268,41,318,12.338,1864,3300,56.155
72,Olivier LeBlanc,D,SNB/CAP,19.64,291,33,72,59,105,164,574,6.037,0.132,0.292,0.227,0.423,0.652,2.181,8.038,0.14,1327.184,22.794,0.35,0.758,0.599,1.11,1.707,5.708,0.358,17.553,18.344,54.908,51.872,4.184,56.516,405,346,5,12,38.098,3,12,20.834,25,550,4.22,0,0,0.0
73,Peter Trainor,LW,RIM,19.791,133,74,44,44,118,162,436,16.82,0.555,0.33,0.33,0.88,1.21,3.275,29.13,0.435,1305.12,19.615,1.685,0.995,1.01,2.68,3.685,10.03,1.335,19.43,18.11,57.36,49.33,21.385,68.39,225,103,15,40,38.0,22,69,29.35,37,327,11.37,6,16,38.18
74,Yan Pavel Laplante,LW,PEI/VIC/CHA/GAT,19.522,194,84,51,27,135,162,692,12.59,0.461,0.286,0.152,0.748,0.899,3.644,32.774,0.592,1039.904,19.199,1.44,0.901,0.473,2.34,2.812,11.392,1.841,18.676,18.064,56.758,50.344,1.186,57.699,248,194,25,133,17.06,22,128,19.135,37,431,8.769,586,1199,48.207
75,Dylan Montcalm,C,DRU/RIM,19.094,212,49,78,33,127,160,457,9.651,0.246,0.429,0.235,0.678,0.912,2.49,19.611,0.322,1058.731,17.794,0.791,1.379,0.722,2.17,2.892,8.052,1.041,18.949,18.224,51.332,50.566,10.13,55.558,223,176,11,71,12.961,12,86,13.674,26,300,7.569,1835,3463,53.259
76,Jean-Sebastien Dea,C,ROU,19.101,133,94,43,23,137,160,405,24.21,0.705,0.325,0.17,1.03,1.2,3.065,38.345,0.58,1328.605,20.005,2.125,0.975,0.525,3.1,3.625,9.09,1.725,18.82,18.655,55.605,51.89,14.755,60.97,236,151,26,83,33.28,20,72,29.05,48,250,19.895,1804,3251,55.42
77,Oliver Cooper,LW,SNB/CHA,19.596,260,74,47,38,121,159,512,15.185,0.316,0.186,0.17,0.502,0.673,2.052,22.639,0.36,1054.034,16.674,1.12,0.653,0.611,1.777,2.383,7.4,1.288,18.248,18.204,49.704,51.641,8.908,52.358,238,217,29,110,28.77,16,117,13.666,29,285,9.584,120,286,41.964
