,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Brayden Burke,LW,R.D/LET/MJ,19.829,236,85,148,105,233,338,0.404,0.669,0.478,1.072,1.55
1,Sam Steel,C,REG,18.739,253,123,137,78,260,338,0.57,0.612,0.316,1.18,1.498
2,Adam Brooks,C,REG,19.611,202,111,140,61,251,312,0.575,0.755,0.31,1.33,1.645
3,Giorgio Estephan,C,LET/SC,19.739,260,118,92,90,210,300,0.452,0.374,0.376,0.832,1.209
4,Tyler Soy,C,VIC,19.72,251,135,105,55,240,295,0.549,0.471,0.254,1.02,1.269
5,Cody Glass,C,POR,18.521,239,94,128,71,222,293,0.407,0.755,0.34,1.168,1.506
6,Kailer Yamamoto,RW,SPO,18.088,230,105,120,66,225,291,0.512,0.591,0.342,1.098,1.441
7,Glenn Gawdin,C,S.C/SC,19.602,244,116,92,82,208,290,0.616,0.428,0.391,1.042,1.434
8,Noah Gregor,C,M.J/MJ/VIC/PA,19.198,249,123,107,55,230,285,0.557,0.454,0.232,1.01,1.242
9,Matthew Phillips,C,VIC,18.57,215,136,97,49,233,282,0.644,0.556,0.231,1.204,1.435
10,Jayden Halbgewachs,C,M.J/MJ,19.61,271,139,83,57,222,279,0.696,0.396,0.25,1.09,1.341
11,Dante Hannoun,C,VIC/PA,19.184,306,106,109,57,215,272,0.436,0.464,0.178,0.9,1.077
12,Stelio Mattheos,C,BDN,18.318,244,123,97,50,220,270,0.639,0.438,0.261,1.075,1.334
13,Patrick Bajkov,RW,EVT,18.926,286,103,90,75,193,268,0.404,0.4,0.324,0.804,1.124
14,Brett Howden,C,M.J/MJ,18.591,243,108,91,67,199,266,0.494,0.483,0.339,0.975,1.318
15,Brandon Hagel,LW,RD,19.178,250,96,108,59,204,263,0.462,0.528,0.24,0.99,1.228
16,Tyler Wong,RW,LET,19.797,205,121,82,50,203,253,0.625,0.41,0.277,1.035,1.315
17,Jordy Bellerive,C,LET,18.498,265,110,75,67,185,252,0.452,0.331,0.286,0.784,1.069
18,Tyler Steenbergen,C,S.C/SC,18.813,267,123,71,55,194,249,0.644,0.349,0.336,0.992,1.328
19,Matt Bradley,C,M.H/MH/REG,19.772,281,111,72,64,183,247,0.45,0.305,0.23,0.759,0.989
20,Max Gerlach,RW,MH/SAS,19.574,269,136,62,44,198,242,0.556,0.25,0.194,0.802,0.995
21,Davis Koch,RW,EDM/VAN,19.32,309,87,104,50,191,241,0.344,0.402,0.192,0.748,0.939
22,Brad Morrison,C,P.G/PG/LET/VAN,19.821,274,99,83,57,182,239,0.356,0.342,0.219,0.7,0.919
23,Trey Fix-Wolansky,RW,EDM,18.808,201,87,99,51,186,237,0.418,0.695,0.302,1.11,1.413
24,Matteo Gennaro,C,P.A/CGY/PA/SC,19.588,278,119,65,49,184,233,0.53,0.281,0.2,0.812,1.01
25,Dillon Dube,C,KEL,18.282,203,101,73,58,174,232,0.582,0.4,0.36,0.982,1.338
26,Braylon Shmyr,LW,BDN/SAS,19.459,265,107,86,37,193,230,0.456,0.41,0.144,0.866,1.01
27,Chad Butcher,RW,M.H/MH,19.89,200,74,96,57,170,227,0.378,0.538,0.305,0.915,1.22
28,Kole Lind,RW,KEL,18.041,204,83,92,49,175,224,0.468,0.548,0.212,1.015,1.225
29,Mathew Barzal,C,SEA,18.557,143,49,99,76,148,224,0.305,0.752,0.605,1.062,1.67
30,Nolan Volcan,LW,SEA,19.263,310,93,76,52,169,221,0.371,0.295,0.214,0.664,0.883
31,Jordan Topping,LW,T.C/TC,19.281,243,109,62,47,171,218,0.508,0.288,0.229,0.791,1.019
32,Joachim Blichfeld,LW,POR,19.416,179,103,63,51,166,217,0.642,0.375,0.32,1.02,1.34
33,Jaret Anderson-Dolan,C,SPO,18.072,234,102,67,48,169,217,0.429,0.352,0.27,0.78,1.05
34,David Quenneville,D,M.H/MH,18.635,249,69,78,68,147,215,0.341,0.36,0.322,0.701,1.02
35,Ryan Gropp,LW,SEA,19.247,199,99,63,50,162,212,0.508,0.342,0.27,0.847,1.118
36,Skyler McKenzie,LW,POR,18.778,277,101,66,45,167,212,0.493,0.288,0.186,0.782,0.975
37,Jack Walker,LW,VIC,19.378,212,85,76,49,161,210,0.41,0.378,0.208,0.785,0.995
38,Jake Kryski,C,KAM/KEL/CGY,19.586,315,78,86,45,164,209,0.344,0.358,0.188,0.704,0.895
39,Hudson Elynuik,C,SPO,19.051,218,80,78,51,158,209,0.381,0.382,0.256,0.76,1.019
40,Jansen Harkins,C,P.G/PG,18.566,203,65,92,51,157,208,0.325,0.465,0.265,0.79,1.05
41,Nolan Patrick,C,BDN,17.24,160,91,63,50,154,204,0.585,0.35,0.37,0.935,1.305
42,Aleksi Heponiemi,C,SC,18.184,129,56,89,59,145,204,0.44,0.71,0.48,1.155,1.63
43,Jordy Stallard,C,CAL/CGY/PA,19.117,238,85,72,46,157,203,0.444,0.36,0.206,0.808,1.009
44,Jesse Gabrielle,LW,BDN/REG/PG,19.371,226,111,56,35,167,202,0.496,0.201,0.128,0.696,0.826
45,Morgan Geekie,C,T.C/TC,18.282,215,77,79,46,156,202,0.365,0.408,0.235,0.778,1.01
46,Nick Merkley,C,KEL,18.566,178,60,99,42,159,201,0.355,0.538,0.2,0.89,1.092
47,Cameron Hebig,C,SAS/REG,19.398,197,85,66,48,151,199,0.482,0.355,0.272,0.845,1.112
48,Dryden Hunt,LW,M.H/REG/MJ,19.309,143,91,66,42,157,199,0.635,0.46,0.295,1.1,1.39
49,Ty Ronning,RW,VAN,19.03,229,118,45,35,163,198,0.59,0.191,0.129,0.786,0.915
50,Matt Fonteyne,LW,EVT,18.917,277,78,61,58,139,197,0.362,0.271,0.268,0.634,0.898
51,Jake Bean,D,CAL/CGY/TC,18.394,219,49,75,72,124,196,0.209,0.351,0.34,0.56,0.895
52,Kody McDonald,C,P.G/PG/PA/VIC,19.504,312,93,65,36,158,194,0.34,0.233,0.134,0.574,0.713
53,Reid  Gardiner,RW,P.A/PA/KEL,19.907,166,95,60,38,155,193,0.6,0.36,0.262,0.958,1.225
54,Jakob Stukel,LW,VAN/CGY,19.654,259,101,62,30,163,193,0.42,0.245,0.124,0.666,0.79
55,Garrett Pilon,C,KAM/EVT,18.675,207,69,80,43,149,192,0.372,0.395,0.22,0.77,0.987
56,Nick Henry,RW,REG/LET,18.452,185,72,66,53,138,191,0.378,0.43,0.285,0.808,1.092
57,Ty Lewis,LW,BDN,18.657,190,84,62,45,146,191,0.449,0.332,0.237,0.781,1.018
58,Lane Bauer,C,EDM/KAM,19.622,214,90,65,36,155,191,0.442,0.298,0.178,0.742,0.918
59,Connor Dewar,C,EVT,18.348,263,98,52,39,150,189,0.519,0.279,0.236,0.802,1.034
60,Steven  Owre,C,M.H/MH,19.485,175,62,63,62,125,187,0.358,0.372,0.368,0.725,1.098
61,Tyler Benson,LW,VAN,18.63,183,61,90,33,151,184,0.384,0.535,0.202,0.919,1.12
62,Dawson Davidson,D,KAM/REG/SAS,19.504,293,35,74,74,109,183,0.146,0.353,0.313,0.499,0.817
63,Collin Shirley,LW,KAM,19.75,214,91,59,33,150,183,0.418,0.282,0.158,0.702,0.865
64,Reid Duke,C,BDN/LET,19.882,180,90,62,31,152,183,0.532,0.365,0.17,0.898,1.065
65,James Hamblin,C,MH,18.512,253,77,58,47,135,182,0.381,0.284,0.224,0.666,0.885
66,Zak Zborosky,RW,KTN/LET,19.167,196,91,52,39,143,182,0.51,0.282,0.198,0.792,0.992
67,Carsen Twarynski,LW,CAL/CGY/KEL,18.934,257,88,53,41,141,182,0.448,0.216,0.165,0.664,0.829
68,James Malm,C,VAN/CGY,18.351,221,65,76,41,141,182,0.336,0.365,0.208,0.704,0.91
69,Mark Rassell,LW,M.H/MH,19.67,274,103,61,17,164,181,0.511,0.288,0.057,0.799,0.857
70,Donovan Neuls,C,SEA,19.019,283,57,70,53,127,180,0.24,0.308,0.241,0.548,0.79
71,Parker Kelly,RW/C,PA,18.466,268,88,61,30,149,179,0.411,0.274,0.132,0.68,0.815
72,Deven Sideroff,RW,KAM,18.672,194,72,59,48,131,179,0.412,0.318,0.252,0.73,0.98
73,Jared Bethune,LW,P.G/PG,19.777,276,65,53,57,118,175,0.267,0.245,0.255,0.505,0.76
74,Brayden  Point,C,M.J/MJ,19.008,108,73,65,37,138,175,0.68,0.62,0.335,1.305,1.64
75,Ethan Bear,D,SEA,18.472,205,60,49,64,109,173,0.328,0.265,0.302,0.59,0.893
76,Tomas Soustal,C,KEL/EDM,19.706,241,68,68,37,136,173,0.31,0.331,0.182,0.643,0.824
77,Jayce Hawryluk,C,BDN,19.205,112,77,65,29,142,171,0.685,0.575,0.26,1.255,1.515
78,Tyson Baillie,C,KEL,19.331,138,80,56,35,136,171,0.575,0.405,0.255,0.985,1.24
79,Trevor Cox,LW,M.H/VAN/MH,19.594,125,47,86,37,133,170,0.37,0.66,0.305,1.03,1.335
80,Tanner Jeannot,LW,M.J/MJ,19.424,267,77,50,43,127,170,0.38,0.22,0.21,0.6,0.808
81,Ryan Hughes,C,POR/SAS,18.263,240,71,59,40,130,170,0.371,0.308,0.226,0.678,0.901
82,Ty Smith,D,SPO,17.603,185,25,66,79,91,170,0.12,0.489,0.474,0.607,1.082
83,Quinn Benjafield,RW,KAM/EDM,19.679,306,63,66,41,129,170,0.244,0.322,0.185,0.57,0.75
84,Dominic Zwerger,LW,SPO/EVT,19.416,203,72,51,45,123,168,0.375,0.288,0.245,0.66,0.908
85,Kale Clague,D,BDN/MJ,18.405,193,26,61,80,87,167,0.16,0.41,0.449,0.579,1.02
86,Austin Wagner,LW,REG,18.48,195,78,50,39,128,167,0.418,0.275,0.202,0.692,0.898
87,Jake Leschyshyn,C,REG/LET,18.582,248,80,51,35,131,166,0.432,0.252,0.178,0.684,0.862
88,Cole Fonstad,LW,PA,17.519,203,59,61,46,120,166,0.318,0.295,0.3,0.612,0.913
89,Alec Baer,C,VAN/LET/KTN,19.182,276,77,50,39,127,166,0.324,0.205,0.156,0.524,0.686
90,Tristin Langan,LW,MJ,18.876,231,69,62,34,131,165,0.473,0.39,0.194,0.861,1.055
