,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Connor McDavid,C,ER,17.17,103,72,100,47,172,219,0.72,0.975,0.465,1.695,2.16
1,Max Domi,LW,LDN,19.04,118,66,84,45,150,195,0.56,0.715,0.38,1.275,1.655
2,Michael Dal Colle,LW,OSH,17.738,123,81,69,38,150,188,0.665,0.56,0.315,1.225,1.54
3,Sergey Tolchinsky,RW,SSM,19.114,127,61,85,40,146,186,0.48,0.67,0.315,1.155,1.47
4,Mitchell Marner,RW,LDN,16.864,127,57,85,43,142,185,0.45,0.67,0.34,1.12,1.46
5,Connor Brown,RW/LW,ER/SAG,19.41,136,64,70,34,134,168,0.47,0.515,0.25,0.985,1.235
6,Dylan Strome,C,ER,17.026,128,55,65,48,120,168,0.415,0.49,0.37,0.905,1.275
7,Josh Ho-Sang,RW,WSR/NIAG/WSR,18.148,127,49,84,33,133,166,0.38,0.67,0.26,1.045,1.31
8,Carter Verhaeghe,C,NIAG,18.589,133,61,62,41,123,164,0.46,0.465,0.31,0.925,1.235
9,Joseph Blandisi,C,OTT/BAR/BAR,19.662,115,76,47,39,123,162,0.635,0.395,0.32,1.035,1.355
10,Anthony DeAngelo,D,SAR/SSM/SAR,18.394,106,40,73,47,113,160,0.37,0.69,0.44,1.065,1.505
11,Andrew Mangiapane,LW,BAR,17.949,136,67,53,35,120,155,0.49,0.39,0.255,0.885,1.14
12,Cole Cassels,C,OSH,18.868,115,54,60,40,114,154,0.475,0.52,0.35,0.995,1.35
13,Nicholas Baptiste,RW,SBY/ER/SBY,18.617,118,77,49,27,126,153,0.645,0.41,0.23,1.055,1.29
14,Jason Dickinson,C,GUE,18.702,124,53,57,39,110,149,0.43,0.46,0.315,0.89,1.21
15,Remi Elie,LW,LDN/BELV/ER/BELV,18.918,130,59,54,31,113,144,0.455,0.42,0.235,0.87,1.11
16,Jared McCann,C,SSM,17.792,120,61,47,35,108,143,0.515,0.4,0.295,0.91,1.21
17,Matt  Rupert,LW,LDN,19.788,114,63,46,33,109,142,0.555,0.405,0.29,0.96,1.245
18,Kevin  Labanc,RW,BAR,18.26,133,42,65,35,107,142,0.315,0.485,0.26,0.795,1.055
19,Erik Bradford,C,OTT/BAR/OS/OTT,19.408,135,53,63,25,116,141,0.395,0.465,0.185,0.86,1.045
20,Robby Fabbri,C,GUE,18.148,88,70,50,18,120,138,0.805,0.605,0.185,1.415,1.6
21,Travis Konecny,RW,OTT,17.014,123,55,52,31,107,138,0.445,0.425,0.25,0.87,1.12
22,Dante Salituro,RW,OTT,17.332,136,59,47,31,106,137,0.43,0.345,0.225,0.78,1.01
23,Nick  Ritchie,LW,PBO/SSM/PBO,18.28,109,68,45,23,113,136,0.62,0.415,0.22,1.035,1.25
24,Tyler Bertuzzi,LW,GUE,19.058,97,52,49,32,101,133,0.47,0.49,0.365,0.96,1.325
25,Brendan  Perlini,LW,NIAG,17.886,101,60,41,30,101,131,0.595,0.41,0.305,1.01,1.31
26,Zach Nastasiuk,RW,OS,18.964,126,59,45,24,104,128,0.47,0.355,0.19,0.825,1.01
27,Mathew Campagna,C,SBY/PLY,20.021,132,41,49,35,90,125,0.315,0.365,0.26,0.675,0.945
28,Christian  Dvorak,C,LDN,18.118,99,47,39,37,86,123,0.4,0.34,0.295,0.74,1.035
29,Nathan Pancel,LW,SBY/PBO/SBY,20.194,127,64,23,30,87,117,0.505,0.18,0.235,0.69,0.92
30,Kyle  Platzer,C,LDN/OS/OS,19.036,134,56,41,20,97,117,0.415,0.305,0.15,0.72,0.87
31,Spencer Watson,RW,KGN,17.891,106,53,42,21,95,116,0.5,0.405,0.2,0.905,1.11
32,Michael Bunting,LW,SSM,18.496,105,52,37,27,89,116,0.48,0.35,0.255,0.835,1.09
33,Sam Bennett,C,KGN,17.738,68,47,42,26,89,115,0.815,0.625,0.45,1.445,1.89
34,Eric  Cornel,RW,PBO,17.93,134,39,54,21,93,114,0.29,0.405,0.16,0.69,0.85
35,Brendan Lemieux,LW,BAR,18.003,122,68,27,18,95,113,0.57,0.225,0.145,0.79,0.935
36,Bryan Moore,LW,SSM/SAR/SSM,19.81,117,48,33,32,81,113,0.41,0.285,0.275,0.695,0.97
37,Justin  Bailey,RW,KIT/SSM/KIT,18.71,111,59,31,22,90,112,0.53,0.275,0.2,0.805,1.005
38,Nick Paul,LW,NB,18.992,125,63,34,15,97,112,0.515,0.275,0.12,0.79,0.915
39,Dylan Sadowy,LW,SAG,17.954,133,69,27,14,96,110,0.525,0.205,0.105,0.73,0.835
40,Mike Amadio,C,NB,17.841,132,36,49,24,85,109,0.27,0.37,0.18,0.64,0.815
41,Jimmy Lodge,RW,SAG/MISS/SAG,19.032,117,47,43,19,90,109,0.4,0.37,0.16,0.77,0.935
42,Hunter Garlent,C,GUE/PBO/PBO,19.112,114,39,40,30,79,109,0.345,0.345,0.25,0.69,0.94
43,Dane Fox,LW,ER,19.924,67,64,14,29,78,107,0.96,0.21,0.43,1.16,1.6
44,Blake Speers,RW,SSM,17.201,119,43,40,24,83,107,0.365,0.345,0.205,0.71,0.915
45,Nick Moutrey,RW,SAG/NB/SAG,18.728,130,40,39,25,79,104,0.31,0.31,0.195,0.62,0.81
46,Alex DeBrincat,RW,ER,16.742,68,51,25,28,76,104,0.75,0.37,0.41,1.12,1.53
47,Anthony DiFruscia,RW,NIAG,18.906,135,51,32,20,83,103,0.375,0.235,0.15,0.615,0.765
48,Michael Clarke,C,PBO,19.882,123,44,38,21,82,103,0.36,0.315,0.17,0.67,0.845
49,Michael  McCarron,RW,LDN/LDN/OSH,19.027,122,42,34,26,76,102,0.355,0.295,0.22,0.65,0.865
50,Josh Sterk,C,OSH/LDN/OSH,19.161,126,40,33,28,73,101,0.315,0.26,0.22,0.585,0.8
51,Scott Kosmachuk,RW,GUE,19.642,68,49,32,20,81,101,0.72,0.47,0.29,1.19,1.49
52,Matt Mistele,LW,PLY/OSH/PLY,18.414,115,55,27,19,82,101,0.475,0.235,0.165,0.71,0.87
53,Ryan Kujawinski,C,KGN/NB/KGN,18.964,106,57,24,19,81,100,0.535,0.235,0.17,0.765,0.94
54,Ryan MacInnis,C,KIT,18.086,133,41,34,24,75,99,0.305,0.255,0.18,0.56,0.745
55,Zac Leslie,D,GUE,20.123,117,25,39,34,64,98,0.21,0.33,0.295,0.55,0.835
56,Chris Bigras,LD,OS,19.062,117,24,35,39,59,98,0.195,0.29,0.33,0.49,0.82
57,Bradley  Latour,LW,OSH,18.507,134,40,34,23,74,97,0.295,0.255,0.17,0.55,0.725
58,Bryson Cianfrone,C,MISS,19.084,128,30,43,23,73,96,0.235,0.34,0.18,0.57,0.755
59,Pius  Suter,LW,GUE,17.812,127,52,31,13,83,96,0.42,0.245,0.105,0.67,0.77
60,Brett Welychka,RW,LDN/LDN/BELV,20.038,126,39,33,23,72,95,0.305,0.26,0.18,0.57,0.745
61,Andreas Athanasiou,LW,BAR,19.111,66,49,27,19,76,95,0.74,0.41,0.29,1.15,1.44
62,Jordan Subban,D,BELV,19.038,129,37,25,32,62,94,0.29,0.195,0.245,0.48,0.735
63,Josh MacDonald,RW,BAR/PBO/PBO,19.974,121,52,26,16,78,94,0.43,0.215,0.13,0.64,0.775
64,Nikolay Goldobin,RW,SAR,17.942,67,38,41,15,79,94,0.57,0.61,0.22,1.18,1.4
65,Garrett  Hooey,C,BAR/BELV/BAR,19.788,135,42,27,24,69,93,0.31,0.2,0.18,0.51,0.69
