,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Chad Klassen,C,SPO/SAS,19.48,310,109,99,76,208,284,0.382,0.364,0.259,0.74,1.0
1,Adam Courchaine,C,M.H/VAN,19.44,285,131,99,53,230,283,0.448,0.386,0.22,0.837,1.058
2,Eric Fehr,RW,BRN,18.148,275,146,74,57,220,277,0.658,0.311,0.264,0.969,1.228
3,Nigel Dawes,LW,KTN,18.722,245,159,74,39,233,272,0.721,0.286,0.144,1.005,1.156
4,Dylan Stanley,C,TRI,19.768,279,107,108,52,215,267,0.342,0.354,0.175,0.698,0.871
5,Tyler Redenbach,C,P.G/S.C/LET,19.098,261,70,125,62,195,257,0.296,0.496,0.245,0.794,1.036
6,Chris St. Jacques,C,M.H,19.898,179,94,101,61,195,256,0.538,0.558,0.35,1.09,1.44
7,Stefan Meyer,C,M.H,18.282,278,122,73,49,195,244,0.46,0.318,0.21,0.779,0.988
8,Ryan Stone,C,BRN,18.615,239,78,105,57,183,240,0.389,0.514,0.271,0.903,1.171
9,Tyler Metcalfe,LW,SEA,19.385,276,87,88,60,175,235,0.321,0.289,0.202,0.61,0.808
10,Dale Mahovsky,C,KTN,19.736,342,86,90,58,176,234,0.3,0.308,0.2,0.607,0.813
11,Brandon Dubinsky,C,POR,18.507,234,82,94,54,176,230,0.365,0.49,0.227,0.856,1.084
12,Erik Christensen,C,KAM/BRN,18.996,200,103,90,35,193,228,0.495,0.425,0.185,0.918,1.1
13,Clarke MacArthur,C,M.H,18.694,190,88,79,57,167,224,0.483,0.415,0.308,0.898,1.21
14,Tim Konsorada,RW,BRN,19.612,239,71,89,63,160,223,0.304,0.391,0.332,0.694,1.025
15,Jonathan Filewich,RW,P.G/LET,19.078,257,112,62,47,174,221,0.506,0.272,0.195,0.778,0.972
16,Troy Brouwer,RW,M.J,19.142,287,103,61,55,164,219,0.467,0.289,0.226,0.756,0.982
17,Tyler Mosienko,C,KEL,19.612,278,76,74,67,150,217,0.241,0.255,0.239,0.496,0.735
18,Dustin Boyd,C,M.J,18.293,265,103,77,37,180,217,0.525,0.371,0.159,0.899,1.056
19,Seth Leonard,LW,KEL/P.A,19.046,210,105,73,38,178,216,0.542,0.358,0.18,0.9,1.082
20,Ian McDonald,C,TRI,19.534,326,72,101,43,173,216,0.347,0.431,0.16,0.776,0.939
21,Ryan Getzlaf,C,CGY,18.476,233,95,79,41,174,215,0.496,0.369,0.204,0.866,1.07
22,Dustin Johner,C,SEA,19.78,213,95,80,40,175,215,0.428,0.36,0.175,0.788,0.955
23,Colin Fraser,C,RDR,18.755,269,74,83,57,157,214,0.322,0.354,0.216,0.675,0.893
24,Lance Monych,RW,BRN,19.268,263,96,73,45,169,214,0.425,0.321,0.17,0.746,0.918
25,Mitch Bartley,LW,M.H/VAN,19.682,281,107,56,51,163,214,0.395,0.229,0.176,0.624,0.795
26,Adam Cracknell,RW,KTN,19.295,283,94,71,48,165,213,0.412,0.302,0.221,0.718,0.939
27,Jeremy Williams,RW,S.C,18.887,172,99,63,45,162,207,0.57,0.338,0.255,0.912,1.17
28,Ryan Kinasewich,LW,TRI,19.322,182,91,79,37,170,207,0.525,0.435,0.202,0.96,1.162
29,Darren Lynch,RW,VAN,19.442,213,81,80,41,161,202,0.362,0.363,0.195,0.725,0.92
30,John Lammers,LW,LET/EVT,18.69,256,93,59,47,152,199,0.398,0.229,0.215,0.627,0.841
31,Aaron Bader,LW,SEA/KTN/SAS,19.211,331,80,60,58,140,198,0.284,0.24,0.226,0.524,0.75
32,Ryan Keller,RW,SAS,19.942,205,102,56,38,158,196,0.528,0.282,0.185,0.812,0.998
33,Jarret Lukin,C,KAM/M.H,19.768,251,75,69,50,144,194,0.258,0.265,0.238,0.522,0.759
34,Jeremy Jackson,RW,LET/VAN,19.813,136,82,58,53,140,193,0.61,0.43,0.39,1.035,1.425
35,Joff Kehler,LW,SPO,19.505,200,69,69,51,138,189,0.332,0.335,0.242,0.67,0.91
36,Justin Keller,LW,KEL,18.785,216,107,47,33,154,187,0.55,0.228,0.175,0.778,0.955
37,Wacey Rabbit,C,SAS,17.894,259,80,57,49,137,186,0.338,0.227,0.214,0.566,0.781
38,Gilbert Brule,C,VAN,17.83,165,87,62,36,149,185,0.611,0.284,0.234,0.896,1.128
39,Joffrey Lupul,C,M.H,18.48,122,97,54,33,151,184,0.8,0.45,0.27,1.245,1.515
40,Adam Taylor,C,KTN,19.352,288,64,63,53,127,180,0.248,0.23,0.192,0.481,0.671
41,Cam Barker,D,M.H,18.512,213,51,64,64,115,179,0.22,0.297,0.26,0.517,0.774
42,Ian White,D,S.C,18.531,177,65,55,59,120,179,0.315,0.283,0.322,0.595,0.918
43,Devin Setoguchi,RW,SAS,17.955,200,82,71,25,153,178,0.445,0.395,0.152,0.838,0.99
44,Eric Hunter,C,P.G,18.222,254,87,54,37,141,178,0.409,0.234,0.162,0.642,0.805
45,Blake Comeau,RW,KEL,18.636,253,60,75,42,135,177,0.29,0.375,0.215,0.666,0.88
46,Brent Seabrook,D,LET,18.53,260,39,70,67,109,176,0.172,0.328,0.244,0.498,0.746
