,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Vancouver Giants,360,228,60.714,1322,791,531,59.028,12794,8281,4513,10.298,0.904,100.715
1,Calgary Hitmen,360,224,61.543,1284,847,437,55.905,11603,9164,2439,11.344,0.911,102.456
2,Tri-City Americans,360,203,57.728,1203,952,251,53.648,11485,10501,984,10.322,0.914,101.635
3,Medicine Hat Tigers,360,196,54.124,1257,999,258,51.643,11411,9895,1516,11.218,0.899,101.027
4,Kootenay Ice,360,194,52.932,1181,1000,181,51.762,11389,10574,815,10.156,0.904,100.49
5,Brandon Wheat Kings,360,191,58.1,1325,1085,240,53.665,11355,10507,848,11.92,0.9,101.86
6,Spokane Chiefs,360,182,58.004,1140,937,203,52.57,11500,10540,960,9.661,0.921,101.746
7,Everett Silvertips,360,174,52.805,1046,919,127,48.765,10309,10683,-374,9.68,0.918,101.511
8,Kelowna Rockets,360,169,52.514,1119,1031,88,53.138,10699,10005,694,9.948,0.899,99.802
9,Saskatoon Blades,360,168,52.782,1105,1080,25,51.121,10588,11124,-536,10.448,0.903,100.741
10,Seattle Thunderbirds,360,159,46.108,1021,1038,-17,47.863,10894,10931,-37,8.844,0.906,99.399
11,Swift Current Broncos,360,156,50.591,1086,1114,-28,49.159,10471,11369,-898,10.093,0.904,100.494
12,Regina Pats,360,154,47.529,1119,1182,-63,49.621,10979,10908,71,10.141,0.892,99.254
13,Kamloops Blazers,360,146,46.073,1080,1216,-136,45.514,10005,11046,-1041,10.898,0.894,100.268
14,Moose Jaw Warriors,360,145,46.976,1149,1266,-117,48.278,11005,11496,-491,10.252,0.89,99.235
15,Lethbridge Hurricanes,360,144,45.164,1083,1174,-91,47.22,10181,10618,-437,9.861,0.893,99.122
16,Prince Albert Raiders,360,121,46.252,1004,1240,-236,47.936,10379,11872,-1493,9.406,0.9,99.366
17,Red Deer Rebels,360,120,44.146,868,1133,-265,49.047,10091,10960,-869,8.375,0.899,98.256
18,Prince George Cougars,360,112,37.661,935,1322,-387,44.236,10026,11937,-1911,8.752,0.885,97.233
19,Chilliwack Bruins,288,88,43.502,728,989,-261,46.935,7758,9054,-1296,9.216,0.894,98.574
20,Portland Winter Hawks,288,68,35.668,647,1170,-523,43.06,7701,10119,-2418,8.159,0.89,97.145
21,Edmonton Oil Kings,216,61,39.918,516,755,-239,45.525,5918,7070,-1152,8.43,0.897,98.03
22,Portland Winterhawks,72,40,52.19,262,240,22,51.13,2567,2454,113,9.71,0.903,100.01
