,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,eTOI,eTOI/GP,eG/60,eA1/60,eA2/60,eP1/60,eP/60,eSh/60,exG/60,QoT TOI,QoC TOI,QoT GF%,QoC GF%,GF%Rel,GF%,GF,GA,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
58,Mathieu Lemay,RW,ROU,19.24,134,63,38,26,101,127,469,12.885,0.47,0.28,0.195,0.75,0.945,3.49,24.275,0.36,1205.975,17.96,1.505,0.93,0.645,2.435,3.08,11.575,1.185,17.925,18.355,53.28,51.635,9.06,56.67,164,124,12,40,28.205,12,70,17.7,39,359,10.08,10,22,49.105
59,Mathieu Joseph,RW,SNB,17.846,147,55,43,28,98,126,364,12.985,0.382,0.312,0.205,0.698,0.9,2.62,20.76,0.373,923.75,17.375,1.21,1.068,0.672,2.278,2.948,8.612,1.208,18.225,17.978,49.842,50.708,12.998,58.255,177,119,18,74,22.438,16,64,19.682,21,226,7.76,115,239,49.305
60,Frederic Gamelin,C,BAC,19.682,123,23,57,45,80,125,259,8.95,0.185,0.46,0.365,0.65,1.015,2.105,15.34,0.25,1202.745,19.505,0.585,1.435,1.12,2.015,3.135,6.485,0.785,18.765,18.235,57.52,50.305,10.305,60.7,193,132,10,41,26.84,6,39,15.87,7,179,4.745,1296,2382,54.4
61,Mathieu Ayotte,RW,VIC,18.662,159,48,56,20,104,124,346,13.72,0.332,0.365,0.142,0.695,0.837,2.36,13.132,0.258,929.45,17.928,1.082,1.2,0.46,2.278,2.738,7.775,0.842,17.91,18.38,50.092,52.3,-2.242,46.885,162,186,10,47,25.208,10,43,23.568,28,256,10.165,115,341,34.71
62,Mark Simpson,C,MON/BAT,19.646,164,45,54,25,99,124,447,10.038,0.272,0.332,0.16,0.612,0.765,2.718,20.528,0.342,1107.848,18.975,0.862,1.038,0.495,1.9,2.395,8.608,1.07,19.09,18.368,46.38,51.818,3.502,47.55,182,202,13,64,20.405,9,78,10.823,23,305,6.995,2251,4119,54.538
63,Julien Pelletier,LW,CAP/ROU/SHE,18.466,180,62,34,28,96,124,350,17.338,0.365,0.172,0.158,0.54,0.7,2.085,16.08,0.27,993.382,16.54,1.305,0.658,0.58,1.96,2.538,7.49,0.965,19.392,18.208,51.192,50.195,8.208,54.722,185,154,17,48,35.138,8,43,15.478,37,259,13.805,28,60,45.858
64,Cameron Askew,RW,DRU/MON,17.591,196,54,31,39,85,124,402,13.185,0.325,0.178,0.215,0.505,0.715,2.265,21.02,0.318,1001.267,15.255,1.195,0.682,0.792,1.878,2.67,8.565,1.18,19.148,17.772,56.072,48.678,12.01,62.045,195,116,12,61,17.252,13,62,19.748,29,279,10.052,751,1703,42.285
65,Kameron Kielly,C,CHA,18.005,181,41,48,33,89,122,403,10.648,0.252,0.308,0.18,0.56,0.74,2.338,16.0,0.288,968.037,16.99,0.89,1.075,0.625,1.965,2.59,8.235,1.015,18.232,18.132,50.188,50.95,6.992,52.905,179,168,12,60,26.548,12,77,15.535,17,266,6.198,1401,2612,54.192
66,Pierre-Maxime Poudrier,C,VDO,19.843,136,51,43,28,94,122,312,16.415,0.375,0.315,0.21,0.69,0.895,2.295,22.54,0.33,1200.97,17.66,1.27,1.045,0.695,2.31,3.01,7.885,1.135,19.47,18.125,56.325,51.45,-4.05,51.955,182,164,14,61,22.905,19,63,30.455,18,188,9.62,1487,2860,51.95
67,Jeremy Roy,D,SHE,17.59,155,25,51,45,76,121,386,6.0,0.148,0.355,0.28,0.502,0.785,2.455,6.92,0.138,1264.348,25.258,0.35,0.842,0.662,1.192,1.858,5.838,0.328,18.635,18.408,48.68,52.51,13.638,54.4,260,224,6,11,29.168,4,12,36.25,15,363,3.622,1,1,25.0
68,Jonathan Bourcier,LW,GAT/CHI,18.077,188,53,35,33,88,121,362,14.995,0.32,0.218,0.208,0.54,0.748,2.055,15.828,0.248,1057.13,16.48,1.125,0.75,0.712,1.875,2.59,7.385,0.88,19.125,17.982,55.322,49.478,18.963,63.41,199,128,12,39,33.29,13,57,23.812,28,266,10.33,379,844,36.488
69,Gabriel Slight,RW,ROU/SHA/DRU,19.48,176,62,38,20,100,120,414,14.558,0.345,0.22,0.112,0.562,0.678,2.392,22.212,0.37,985.267,16.64,1.252,0.788,0.408,2.04,2.448,8.632,1.345,18.96,18.095,55.09,49.66,16.495,61.49,208,127,21,85,25.382,22,74,27.01,19,255,7.41,9,20,47.5
70,Anthony Mantha,RW,VDO,18.998,57,57,45,18,102,120,285,20.0,1.0,0.79,0.32,1.79,2.11,5.0,50.47,0.89,1379.44,24.2,2.48,1.96,0.78,4.44,5.22,12.4,2.2,21.67,18.39,61.8,50.3,14.64,68.18,150,70,26,54,48.15,9,36,25.0,22,195,11.28,87,210,41.43
71,Gabryel Paquin-Boudreau,LW,BAC/CHI/GAT,19.815,134,52,40,27,92,119,402,12.855,0.418,0.445,0.22,0.855,1.078,3.12,20.182,0.41,903.258,18.55,1.302,1.438,0.68,2.73,3.412,9.962,1.325,19.018,17.785,57.603,48.87,24.765,71.03,174,79,14,58,24.11,11,61,13.888,27,283,9.76,15,36,55.495
72,Luca Ciampini,LW,HAL/BAC,20.024,133,48,32,38,80,118,358,12.925,0.36,0.24,0.285,0.595,0.88,2.685,23.235,0.35,1135.9,17.03,1.22,0.84,0.98,2.065,3.04,9.435,1.245,19.425,18.09,57.285,48.21,15.195,64.66,169,90,14,60,21.145,17,64,27.915,17,234,6.715,23,62,36.755
73,Samuel Girard,D,SHA,16.845,131,15,50,52,65,117,144,10.13,0.115,0.38,0.395,0.495,0.885,1.095,4.6,0.07,1385.515,21.105,0.315,1.06,1.11,1.375,2.485,3.085,0.2,18.19,18.35,61.06,49.525,19.445,67.12,230,113,2,4,66.665,1,4,16.665,12,136,8.595,0,2,0.0
74,Vaclav Karabacek,RW,GAT/BAC/MON,18.621,171,56,35,26,91,117,498,11.625,0.342,0.192,0.135,0.535,0.67,2.978,19.892,0.37,891.15,16.447,1.25,0.708,0.497,1.958,2.452,10.83,1.34,18.358,18.053,49.565,50.115,16.02,56.735,169,120,18,75,25.05,14,88,15.478,24,335,7.668,12,28,32.88
75,Matt Murphy,D,HAL/QUE/SNB,19.626,191,29,36,52,65,117,410,7.015,0.155,0.208,0.28,0.362,0.643,2.198,9.16,0.143,1498.55,23.105,0.4,0.535,0.725,0.935,1.66,5.708,0.363,18.298,18.348,57.01,52.045,-0.622,54.215,301,247,4,15,27.082,2,20,10.795,23,375,6.03,1,3,12.5
76,Brandon Gignac,C,SHA,17.104,183,38,49,28,87,115,330,11.23,0.238,0.29,0.15,0.532,0.678,2.018,15.853,0.245,944.15,14.952,0.913,1.135,0.595,2.045,2.638,7.828,0.948,18.28,17.502,53.372,48.98,9.558,58.838,165,109,21,62,33.782,8,52,15.478,9,216,4.03,1076,1918,56.268
77,Bradley Kennedy,RW,CHA,18.728,195,50,32,32,82,114,378,13.71,0.29,0.185,0.18,0.478,0.662,2.185,18.235,0.285,1006.168,15.56,1.092,0.7,0.685,1.79,2.475,8.163,1.06,18.43,17.928,50.588,48.908,18.485,61.408,182,116,17,68,25.112,19,74,27.932,14,236,6.035,104,236,44.748
