,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Keith Aucoin,C,HER,31.984,238,89,166,89,255,344,590,12.585,0.321,0.724,0.465,1.045,1.51,2.562
1,Alexandre Giroux,LW,HER/OKC/SPR,29.374,273,170,96,66,266,332,1045,14.675,0.529,0.312,0.215,0.841,1.055,3.551
2,Corey Locke,C,HOU/HFD/BNG,26.48,260,87,109,95,196,291,610,13.161,0.296,0.428,0.389,0.73,1.121,2.282
3,Darren Haydar,RW,GR/LE/CHI,31.024,292,102,97,76,199,275,721,13.268,0.33,0.314,0.254,0.646,0.893,2.494
4,Mark Mancari,RW,POR/CHI,25.306,272,119,90,54,209,263,919,13.385,0.455,0.294,0.192,0.752,0.945,3.4
5,Jeff Taffe,C,WBS/RCH/RFD/HOU,29.694,279,101,86,64,187,251,817,11.361,0.332,0.306,0.211,0.639,0.849,2.891
6,Ben Walter,C,BRI/LOW/LE/ABB,26.472,295,84,89,64,173,237,620,13.059,0.274,0.291,0.241,0.57,0.811,2.108
7,Chris Bourque,LW,HER,24.378,191,70,91,75,161,236,704,10.042,0.372,0.498,0.385,0.872,1.258,3.738
8,Jason Krog,C,MTB/CHI,34.186,232,63,97,76,160,236,532,11.322,0.267,0.412,0.322,0.672,1.0,2.29
9,Jon Matsumoto,C,PHI/ADK/CHA/SA,24.049,299,102,84,47,186,233,771,14.032,0.321,0.3,0.158,0.617,0.779,2.316
10,Patrick Maroon,LW,PHI/ADK/SYR,22.52,288,92,75,61,167,228,719,13.666,0.369,0.28,0.225,0.648,0.875,2.67
11,Jon DiSalvatore,RW,LOW/HOU,29.588,311,97,76,54,173,227,723,14.413,0.339,0.24,0.184,0.576,0.76,2.342
12,T.J. Hensick,C,LE/PEO,24.89,195,69,92,64,161,225,489,14.964,0.365,0.439,0.338,0.802,1.14,2.43
13,Jerome Samson,RW,ALB/CHA,23.156,254,105,75,43,180,223,1056,9.604,0.399,0.256,0.152,0.656,0.808,4.129
14,Trevor Smith,C,BRI/SYR/SPR/NOR,25.724,285,97,63,61,160,221,718,14.809,0.36,0.266,0.249,0.628,0.876,2.432
15,Kyle Greentree,LW,QC/RFD/HER,26.96,267,105,62,51,167,218,774,11.819,0.322,0.201,0.235,0.525,0.76,2.655
16,Brett Sterling,LW,CHI/WBS/PEO/POR,26.519,245,107,64,39,171,210,699,15.136,0.426,0.264,0.161,0.69,0.851,2.82
17,Kris Newbury,C,TOR/HFD/GR/CT,28.694,237,63,99,43,162,205,646,10.01,0.301,0.424,0.188,0.728,0.911,3.016
18,Brett MacLean,RW,SA/POR,21.85,264,99,70,34,169,203,868,11.251,0.396,0.254,0.148,0.651,0.8,3.534
19,Martin St. Pierre,C,PRO/BNG/SPR,26.847,211,50,84,68,134,202,435,10.57,0.215,0.402,0.325,0.618,0.945,2.052
20,Spencer Machacek,RW,CHI/STJ,22.044,284,82,72,46,154,200,751,11.022,0.296,0.292,0.178,0.586,0.762,2.674
21,Denis Hamel,LW,BNG/ADK,33.475,276,95,66,36,161,197,1044,8.704,0.338,0.221,0.132,0.559,0.686,3.883
22,Clay Wilson,D,SYR/CHI/RCH/ABB,27.573,277,56,73,66,129,195,678,8.7,0.214,0.209,0.262,0.421,0.686,2.47
23,Francis Pare,RW,GR,23.336,295,80,61,52,141,193,699,10.494,0.254,0.202,0.215,0.462,0.674,2.449
24,Kyle Wilson,C,HER/SPR/MIL,25.874,248,86,65,38,151,189,606,13.649,0.372,0.308,0.15,0.681,0.831,2.741
25,Graham Mink,RW,HER/RCH/PEO,31.446,253,92,56,40,148,188,656,13.359,0.347,0.294,0.155,0.643,0.795,2.614
26,Steve Zalewski,C,WOR/ALB,24.196,303,69,66,51,135,186,737,9.929,0.244,0.18,0.174,0.421,0.594,2.418
27,Andrew Gordon,RW,HER/CHI/SYR,24.88,238,91,55,38,146,184,652,11.072,0.316,0.225,0.11,0.542,0.658,2.734
28,Ryan Potulny,C,SPR/BNG/RFD/HER,26.152,216,95,52,37,147,184,654,14.616,0.439,0.26,0.184,0.701,0.89,2.942
29,Brian Willsie,RW,LE/HER/HAM,32.626,231,82,53,48,135,183,765,10.125,0.355,0.232,0.201,0.59,0.789,3.555
30,Michal Repik,RW,RCH/SA,21.83,243,66,79,37,145,182,691,8.718,0.255,0.33,0.135,0.589,0.724,3.03
31,David Desharnais,C,HAM,23.254,172,61,79,41,140,181,322,17.685,0.335,0.545,0.28,0.875,1.158,1.96
32,Boyd Kane,LW,PHI/HER,32.537,275,84,54,39,138,177,525,15.09,0.296,0.195,0.144,0.491,0.635,2.0
33,Jared Ross,C/D,PHI/ADK/PRO/CHI/PEO,26.566,257,57,63,57,120,177,535,6.848,0.147,0.17,0.169,0.317,0.483,1.492
34,Greg Mauldin,LW,BNG/BRI/LE,28.39,259,83,45,46,128,174,774,10.5,0.318,0.166,0.171,0.483,0.66,3.015
35,Jacob Micflikier,F,RCH/ALB/CHA/HER,26.304,233,72,64,37,136,173,490,13.669,0.329,0.3,0.194,0.63,0.821,2.429
36,Patrick Rissmiller,LW,HFD/GR/LE/CHI/RCH,32.014,239,61,69,41,130,171,531,10.956,0.261,0.277,0.132,0.534,0.665,2.378
37,Chris Terry,LW,ALB/CHA,21.69,234,67,61,42,128,170,546,11.19,0.268,0.288,0.19,0.555,0.748,2.438
38,Ryan Keller,RW,BNG/OKC,26.941,214,87,50,31,137,168,657,12.53,0.38,0.252,0.125,0.635,0.76,2.99
39,Bracken Kearns,C,NOR/RFD/SA,29.47,274,69,59,40,128,168,501,14.865,0.282,0.208,0.171,0.489,0.658,1.879
40,Ben Maxwell,C,HAM/CHI/STJ,22.586,222,57,60,51,117,168,537,9.24,0.222,0.258,0.221,0.48,0.695,2.446
41,Jamie Johnson,C,RCH/GR,28.894,234,60,64,43,124,167,387,15.65,0.262,0.275,0.19,0.535,0.725,1.655
42,Justin Azevedo,C,MCH,22.581,237,72,57,37,129,166,561,13.895,0.345,0.226,0.156,0.571,0.728,2.482
43,Brock Trotter,C,HAM/STJ/POR,23.414,193,68,55,41,123,164,359,19.575,0.345,0.3,0.225,0.65,0.867,1.755
44,Travis Morin,C,HER/TEX,26.809,221,55,66,43,121,164,451,9.407,0.2,0.419,0.195,0.624,0.816,1.866
45,Matt Anderson,RW,CHI/ALB,28.0,261,62,51,49,113,162,535,10.546,0.221,0.195,0.191,0.416,0.602,2.111
46,Chris Minard,LW,WBS/SPR/GR,28.95,212,95,36,31,131,162,734,12.918,0.475,0.184,0.12,0.651,0.771,3.565
47,Nick Drazenovic,C,PEO/SPR,23.794,250,67,54,38,121,159,566,11.975,0.298,0.259,0.239,0.552,0.79,2.45
48,Jeremy Williams,RW,TOR/GR/CT,25.888,198,91,37,30,128,158,621,14.43,0.468,0.17,0.153,0.635,0.788,3.212
49,Tim Stapleton,C,TOR/CHI/SA,27.438,167,67,50,40,117,157,432,14.56,0.392,0.262,0.23,0.65,0.88,2.712
50,Marco Rosa,C,HOU/MTB/STJ,28.79,231,57,54,45,111,156,554,9.08,0.221,0.294,0.245,0.515,0.762,2.503
51,Tim Kennedy,C,POR/CT/RCH/SA/WOR,24.379,193,43,73,40,116,156,356,12.882,0.232,0.372,0.188,0.6,0.788,1.792
52,Paul Szczechura,C,NOR/RCH,24.916,204,63,52,40,115,155,546,12.802,0.33,0.256,0.194,0.58,0.781,2.593
53,Marc-Andre Gragnani,D,POR,22.766,205,33,60,61,93,154,284,12.13,0.17,0.332,0.305,0.502,0.805,1.398
54,Dustin Jeffrey,C,WBS,22.675,182,52,57,45,109,154,513,5.204,0.165,0.169,0.386,0.335,0.719,2.319
55,Chris Mueller,C,LE/MIL,24.654,266,74,45,34,119,153,552,13.995,0.344,0.185,0.155,0.531,0.681,2.338
56,Mark Cullen,C,MTB/RFD/RCH/SA,32.008,204,50,54,49,104,153,385,10.972,0.204,0.258,0.264,0.461,0.724,1.95
57,Alexandre Picard,LW,SYR/SA/NOR,25.059,208,78,49,26,127,153,571,10.822,0.285,0.262,0.132,0.546,0.684,2.492
58,Colin McDonald,RW,SPR/OKC/WBS,26.082,301,78,45,29,123,152,750,9.901,0.274,0.21,0.131,0.484,0.613,2.589
59,Danny Syvret,D,PHI/ADK/SYR/PEO,25.382,225,34,57,61,91,152,460,7.064,0.149,0.229,0.272,0.378,0.653,2.025
60,Andre Deveaux,RW,TOR/CHI/CT,26.685,242,73,40,39,113,152,469,15.779,0.324,0.168,0.162,0.489,0.651,2.047
61,Garrett Stafford,D,GR/TEX/SA/POR/HAM,30.756,243,41,49,61,90,151,426,11.391,0.185,0.202,0.233,0.384,0.614,1.64
62,Sean Sullivan,D,SA/WOR,26.59,276,39,66,45,105,150,539,6.661,0.128,0.234,0.179,0.356,0.541,1.932
63,Michael Kostka,D,POR/RCH/NOR/SA,24.922,306,31,61,57,92,149,578,5.306,0.125,0.216,0.195,0.341,0.532,2.195
64,Greg Rallo,LW,MTB/TEX/SA,29.18,274,71,45,33,116,149,678,10.205,0.281,0.174,0.112,0.455,0.562,2.679
65,Bryan Rodney,D,ALB/CHA/OKC/SYR,26.524,256,25,56,67,81,148,409,5.914,0.098,0.186,0.25,0.281,0.536,1.638
66,Aaron Gagnon,C,GR/TEX/STJ,24.52,260,63,43,41,106,147,486,11.84,0.23,0.169,0.159,0.4,0.556,1.938
67,Derek Whitmore,LW,POR/RCH,25.87,310,84,32,31,116,147,664,12.541,0.316,0.11,0.102,0.428,0.534,2.552
68,Tomas Tatar,LW,GR,20.04,204,64,44,39,108,147,485,13.118,0.315,0.22,0.185,0.535,0.72,2.48
69,Zach Boychuk,LW,ALB/CHA,21.073,178,58,56,32,114,146,460,11.165,0.294,0.319,0.147,0.612,0.764,2.472
70,Chris Conner,LW,PEO/WBS/GR,26.855,157,54,62,30,116,146,422,12.215,0.314,0.388,0.201,0.702,0.905,2.6
71,Josh Hennessy,C,BNG/PRO,25.352,206,69,43,34,112,146,444,15.24,0.32,0.208,0.148,0.522,0.67,2.082
72,Maxim Noreau,D,HOU,22.564,229,42,55,48,97,145,559,7.297,0.17,0.242,0.24,0.412,0.652,2.542
73,Bobby Sanguinetti,D,HFD/CHA,22.668,230,28,56,61,84,145,435,6.914,0.139,0.294,0.254,0.431,0.68,1.938
74,Trent Whitfield,C,PEO/PRO,33.372,216,64,45,36,109,145,514,12.028,0.267,0.171,0.115,0.439,0.554,2.169
75,Dane Byers,LW,HFD/CT/SA/SPR,24.69,229,60,47,37,107,144,446,15.016,0.272,0.208,0.154,0.486,0.64,1.831
76,Blair Jones,C,NOR,24.093,204,55,58,30,113,143,618,11.528,0.356,0.259,0.174,0.615,0.79,3.056
77,Rob Klinkhammer,LW,RFD/BNG,24.219,277,56,53,34,109,143,600,9.189,0.228,0.238,0.164,0.47,0.631,2.532
78,Jason Jaffray,LW,MTB/ABB/STJ,29.336,181,66,41,36,107,143,457,14.444,0.318,0.235,0.141,0.55,0.691,2.169
79,Brian Connelly,D,RFD/ABB,24.39,239,22,51,69,73,142,493,5.67,0.095,0.21,0.318,0.308,0.62,2.118
80,Chad Wiseman,LW,LOW/SPR/ALB,29.601,175,54,47,40,101,141,454,9.211,0.246,0.251,0.204,0.492,0.699,2.724
81,Chad Kolarik,C,SA/SYR/CT/SPR,23.886,201,67,43,31,110,141,578,11.968,0.365,0.2,0.175,0.57,0.75,3.03
82,David Van der Gulik,LW,QC/ABB/LE,27.531,225,60,47,33,107,140,550,11.116,0.288,0.231,0.158,0.518,0.676,2.609
83,Brodie Dupont,C,HFD/CT/MIL,23.7,272,56,49,35,105,140,483,11.036,0.188,0.146,0.118,0.336,0.452,1.716
84,Adam Cracknell,RW,QC/PEO,25.294,288,56,47,35,103,138,641,8.935,0.229,0.169,0.148,0.399,0.546,2.445
85,Mathieu Beaudoin,RW,MIL/HOU/SA/TEX/POR,26.568,226,56,48,33,104,137,508,8.862,0.201,0.194,0.175,0.391,0.57,2.192
86,Jamie Tardif,RW,GR/PRO,25.769,266,67,38,30,105,135,646,10.848,0.264,0.152,0.118,0.42,0.535,2.431
87,Mathieu Perreault,C,HER,21.946,167,38,52,45,90,135,287,13.92,0.268,0.325,0.302,0.595,0.9,1.908
88,Zach Hamill,C,PRO,22.102,249,44,50,40,94,134,445,9.285,0.181,0.176,0.184,0.359,0.536,1.97
89,Francis Wathier,C,IOW/TEX,25.896,296,62,39,32,101,133,616,9.65,0.231,0.145,0.122,0.376,0.5,2.362
90,Matthew Ford,RW,HFD/LE/HER/ADK,26.059,221,69,33,29,102,131,505,13.269,0.33,0.169,0.146,0.499,0.645,2.351
91,T.J. Trevelyan,LW,IOW/WOR,25.778,212,70,38,23,108,131,651,10.298,0.315,0.172,0.112,0.488,0.605,3.042
92,Ryan Hamilton,LW,TOR/HOU,25.544,231,72,37,21,109,130,449,17.299,0.331,0.199,0.094,0.528,0.619,1.912
93,Derek Smith,D,BNG,25.174,220,31,48,50,79,129,487,6.352,0.14,0.24,0.252,0.38,0.633,2.198
94,Mike Santorelli,C,MIL,23.254,127,53,48,28,101,129,375,14.135,0.425,0.38,0.22,0.795,1.02,2.98
95,Evan Brophey,C,RFD/LE,23.91,297,58,38,32,96,128,549,10.692,0.21,0.126,0.115,0.338,0.45,1.944
96,Colin Stuart,LW,CHI/ABB/POR/RCH,28.315,232,55,42,30,97,127,605,9.026,0.238,0.178,0.162,0.419,0.58,2.681
97,Krys Kolanos,RW,HOU/ADK/ABB,28.887,119,70,40,17,110,127,536,12.558,0.575,0.362,0.135,0.938,1.072,4.52
98,Aaron Palushaj,RW,PEO/HAM,21.147,169,47,45,34,92,126,391,13.401,0.374,0.259,0.202,0.635,0.838,2.759
99,Hugh Jessiman,RW,MIL/HFD/RFD/RCH/ABB/LE,26.592,264,75,30,21,105,126,566,13.478,0.309,0.124,0.074,0.432,0.512,2.236
100,Colton Sceviour,RW,TEX,21.655,232,46,44,35,90,125,526,8.675,0.22,0.205,0.155,0.425,0.585,2.535
101,Ryan Craig,LW,NOR/WBS,28.94,212,53,40,30,93,123,511,9.808,0.227,0.19,0.128,0.415,0.545,2.275
102,Bill Thomas,RW,WBS/SPR/RCH/SA,27.356,190,56,33,34,89,123,454,12.641,0.33,0.19,0.178,0.515,0.692,2.525
103,Pierre-Alexandre Parenteau,RW,HFD,25.981,109,49,40,34,89,123,381,13.365,0.48,0.375,0.31,0.855,1.17,3.575
104,Guillaume Desbiens,RW,MTB/ABB,25.53,257,54,44,24,98,122,456,8.256,0.146,0.158,0.076,0.305,0.386,1.762
105,Luca Caputi,LW,WBS/TOR/SYR,22.08,193,54,43,25,97,122,457,9.042,0.208,0.179,0.112,0.386,0.499,2.355
106,Mark Parrish,RW,BRI/NOR/POR/BNG,33.74,166,50,41,30,91,121,313,17.191,0.299,0.242,0.148,0.544,0.691,1.796
107,Francois Bouchard,RW,HER/CT,22.512,258,51,37,33,88,121,398,9.56,0.138,0.1,0.114,0.239,0.349,1.379
108,Patrick McNeill,D,HER,23.624,230,28,46,47,74,121,322,8.983,0.13,0.188,0.224,0.315,0.541,1.421
109,Andreas Thuresson,RW,MIL/CT,22.95,273,55,37,29,92,121,533,10.345,0.194,0.118,0.089,0.312,0.401,1.88
110,Cal O'Reilly,C,MIL/WBS/POR,23.71,128,23,56,42,79,121,200,8.098,0.132,0.358,0.285,0.49,0.772,1.53
111,Derek Nesbitt,LW,MTB/SA/RFD/PEO,28.542,207,49,43,29,92,121,472,10.776,0.258,0.219,0.151,0.481,0.626,2.372
112,Mike Zigomanis,C,TOR,29.91,139,33,46,42,79,121,337,7.732,0.195,0.438,0.46,0.632,1.098,2.345
113,Bud Holloway,C,MCH,21.792,191,54,39,27,93,120,437,12.558,0.288,0.188,0.155,0.475,0.628,2.28
114,Julian Talbot,C,PEO/LE,24.73,218,50,49,21,99,120,416,11.368,0.218,0.238,0.108,0.452,0.56,1.892
115,Oskar Osala,LW,HER/ALB/CHA,21.972,203,60,27,33,87,120,450,12.23,0.275,0.158,0.192,0.432,0.625,2.262
116,Maksim Mayorov,LW,SYR/SPR,21.598,260,63,28,28,91,119,500,11.875,0.239,0.149,0.095,0.382,0.479,2.034
