,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Cape Breton Screaming Eagles,566,305,53.962,2011,1772,239,54.41,18792,17750,1042,10.23,0.896,99.754
1,Quebec Remparts,566,295,53.44,2081,1945,136,50.134,18938,18076,862,11.546,0.899,101.356
2,Halifax Mooseheads,566,294,51.712,2008,1878,130,52.52,18614,17370,1244,10.826,0.887,99.538
3,Shawinigan Cataractes,566,293,48.0,2060,1854,206,49.148,17468,16901,567,10.755,0.889,99.549
4,Baie-Comeau Drakkar,566,290,51.731,2088,2032,56,50.698,17830,18450,-620,11.334,0.891,100.404
5,Rouyn-Noranda Huskies,566,289,53.089,2196,2069,127,52.29,18653,18148,505,12.136,0.881,100.222
6,Chicoutimi Sagueneens,566,287,53.848,2023,1926,97,51.724,17923,17793,130,11.187,0.896,100.822
7,Moncton Wildcats,566,284,49.453,1973,1881,92,48.925,18362,18254,108,10.322,0.902,100.454
8,Acadie-Bathurst Titan,566,275,52.67,1978,1974,4,52.374,18638,17503,1135,11.468,0.887,100.172
9,Val-d'Or Foreurs,566,271,47.221,1962,1954,8,48.216,17885,17564,321,10.18,0.895,99.575
10,Victoriaville Tigres,566,259,46.203,1984,2123,-139,48.381,18326,19452,-1126,9.975,0.893,99.239
11,Drummondville Voltigeurs,566,233,43.978,1809,2078,-269,48.53,17483,18408,-925,9.518,0.887,98.234
12,Rimouski Oceanic,566,213,45.827,1983,2409,-426,49.52,18321,20058,-1737,10.41,0.879,98.303
13,Gatineau Olympiques,350,197,54.943,1343,1107,236,50.408,11070,10371,699,12.91,0.894,102.334
14,Lewiston MAINEiacs,350,187,53.474,1183,1025,158,51.871,11692,10199,1493,10.382,0.902,100.548
15,PEI Rocket,350,152,47.684,1183,1279,-96,46.75,10602,11648,-1046,11.168,0.892,100.438
16,Hull Olympiques,216,112,51.748,784,759,25,49.998,6329,6535,-206,12.088,0.887,100.782
17,Sherbrooke Castors,216,94,49.29,713,772,-59,49.145,6760,7170,-410,10.362,0.897,100.038
18,Montreal Rocket,216,87,47.12,703,814,-111,49.57,6866,6959,-93,10.41,0.886,98.965
19,St. John's Fog Devils,210,82,46.228,656,809,-153,47.59,6472,7175,-703,9.915,0.894,99.328
20,Saint John Sea Dogs,210,63,44.455,635,889,-254,46.758,6197,7419,-1222,10.385,0.885,98.898
