,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Trey Fix-Wolansky,RW,EDM,18.975,131,63,79,41,142,183,0.437,0.737,0.323,1.17,1.493
1,Stelio Mattheos,C,BDN,18.756,124,83,60,36,143,179,0.67,0.49,0.3,1.16,1.455
2,Cody Glass,C,POR,18.958,102,52,79,40,131,171,0.485,0.83,0.39,1.32,1.705
3,Jordy Bellerive,C,LET,18.874,130,72,47,41,119,160,0.545,0.365,0.315,0.91,1.225
4,Joachim Blichfeld,LW,POR,19.665,116,75,44,40,119,159,0.64,0.375,0.345,1.015,1.36
5,Noah Gregor,C,MJ/VIC/PA,19.635,115,66,47,32,113,145,0.575,0.415,0.275,0.99,1.265
6,Brandon Hagel,LW,RD,19.553,113,52,66,26,118,144,0.46,0.585,0.23,1.045,1.27
7,Connor Dewar,C,EVT,18.724,120,73,37,31,110,141,0.615,0.315,0.27,0.935,1.2
8,Cole Fonstad,LW,PA,17.894,132,48,53,38,101,139,0.37,0.395,0.29,0.765,1.055
9,Dante Hannoun,C,VIC/PA,19.621,116,52,59,28,111,139,0.46,0.515,0.225,0.975,1.2
10,Tristin Langan,LW,MJ,19.252,127,61,52,24,113,137,0.51,0.43,0.195,0.94,1.135
11,Zack Andrusiak,LW,SEA/EVT,19.684,128,73,43,20,116,136,0.58,0.33,0.155,0.91,1.07
12,Max Gerlach,RW,MH/SAS,19.95,125,72,33,30,105,135,0.58,0.265,0.24,0.84,1.08
13,Ty Smith,D,SPO,17.978,117,20,53,60,73,133,0.16,0.455,0.54,0.615,1.155
14,James Hamblin,C,MH,18.888,130,52,45,35,97,132,0.41,0.345,0.27,0.755,1.02
15,James Malm,C,VAN/CGY,18.726,127,45,55,30,100,130,0.365,0.43,0.24,0.8,1.04
16,Jayden Halbgewachs,C,MJ,20.485,72,70,39,20,109,129,0.97,0.54,0.28,1.51,1.79
17,Kyle Topping,C,KEL,18.327,126,43,43,39,86,125,0.34,0.345,0.305,0.685,0.99
18,Glenn Gawdin,C,SC,20.477,67,56,37,32,93,125,0.84,0.55,0.48,1.39,1.87
19,Dylan Cozens,C,LET,17.097,116,51,39,34,90,124,0.44,0.335,0.29,0.775,1.065
20,Davis Koch,RW,VAN/EDM,19.758,127,46,52,25,98,123,0.365,0.41,0.2,0.78,0.975
