,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Green Bay Gamblers,544,286,53.593,1761,1502,259,50.901,16551,15814,737,9.619,0.914,100.935
1,Omaha Lancers,544,283,49.996,1766,1452,314,49.824,16462,15554,908,9.721,0.906,100.323
2,Cedar Rapids RoughRiders,544,280,55.091,1794,1484,310,48.895,16219,16127,92,10.724,0.916,102.31
3,Waterloo Black Hawks,544,279,53.36,1907,1651,256,54.406,18463,16004,2459,9.53,0.901,99.58
4,Sioux Falls Stampede,544,265,50.092,1697,1620,77,49.513,16764,16439,325,9.292,0.909,100.179
5,Lincoln Stars,544,242,47.502,1621,1682,-61,48.168,17339,16726,613,9.202,0.906,99.844
6,Indiana Ice,424,225,55.664,1493,1275,218,53.088,13336,12883,453,10.681,0.903,101.0
7,Sioux City Musketeers,544,224,48.029,1634,1639,-5,49.726,16639,16557,82,9.019,0.905,99.482
8,Fargo Force,484,213,47.053,1405,1433,-28,49.293,14581,14899,-318,8.137,0.912,99.248
9,Chicago Steel,544,212,48.623,1571,1847,-276,47.921,16056,17923,-1867,9.612,0.908,100.394
10,Dubuque Fighting Saints,364,211,56.136,1233,965,268,54.586,11679,9714,1965,9.899,0.905,100.43
11,Tri-City Storm,544,194,51.47,1470,1856,-386,51.823,16486,17587,-1101,9.028,0.91,99.968
12,Youngstown Phantoms,424,177,52.367,1328,1400,-72,49.042,12422,13104,-682,10.897,0.904,101.296
13,Team USA,424,162,46.554,1346,1480,-134,49.47,12919,12941,-22,10.01,0.886,98.561
14,Des Moines Buccaneers,544,160,44.186,1488,1971,-483,47.97,16349,18461,-2112,8.565,0.9,98.532
15,Muskegon Lumberjacks,364,137,47.484,1070,1234,-164,48.226,11071,12250,-1179,9.353,0.903,99.628
16,Bloomington Thunder,120,58,50.775,342,333,9,53.435,3798,3311,487,8.645,0.902,98.935
17,Madison Capitols,120,42,45.33,334,403,-69,46.245,3626,4216,-590,9.02,0.907,99.735
18,Ohio Jr Blue Jackets,60,23,45.78,179,212,-33,46.66,1748,1998,-250,9.83,0.897,99.53
