,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Kelowna Rockets,504,300,55.811,1613,1238,375,54.182,15429,12768,2661,10.782,0.9,100.702
1,Vancouver Giants,504,293,64.754,1703,1276,427,61.723,16281,12810,3471,10.435,0.908,101.285
2,Medicine Hat Tigers,504,284,53.68,1776,1445,331,51.774,15973,13959,2014,10.936,0.898,100.745
3,Kootenay Ice,504,281,52.103,1569,1326,243,52.879,15247,14194,1053,9.421,0.903,99.676
4,Calgary Hitmen,504,277,62.616,1679,1302,377,56.736,15668,13352,2316,11.709,0.91,102.672
5,Brandon Wheat Kings,504,275,55.457,1749,1494,255,52.893,15340,14488,852,11.47,0.896,101.074
6,Seattle Thunderbirds,504,254,52.004,1525,1354,171,52.026,15783,14096,1687,9.442,0.904,99.782
7,Tri-City Americans,504,251,57.032,1551,1489,62,53.238,15224,15171,53,10.241,0.912,101.408
8,Swift Current Broncos,504,233,51.828,1471,1528,-57,48.823,14453,15446,-993,10.766,0.904,101.166
9,Lethbridge Hurricanes,504,231,51.676,1562,1570,-8,50.183,14278,14725,-447,10.885,0.897,100.552
10,Kamloops Blazers,504,228,46.664,1461,1552,-91,47.082,14058,15038,-980,10.779,0.892,99.911
11,Spokane Chiefs,504,228,58.756,1509,1466,43,52.529,15439,15001,438,9.684,0.923,101.985
12,Saskatoon Blades,504,221,52.295,1461,1556,-95,49.573,14419,15891,-1472,10.578,0.906,101.174
13,Red Deer Rebels,504,219,41.622,1317,1445,-128,47.958,14376,14492,-116,8.162,0.895,97.632
14,Moose Jaw Warriors,504,218,43.104,1564,1688,-124,46.911,15213,16038,-825,10.013,0.881,98.046
15,Everett Silvertips,432,210,48.714,1144,1048,96,47.434,11568,12363,-795,9.489,0.91,100.562
16,Regina Pats,504,200,47.537,1358,1642,-284,49.014,14231,15684,-1453,9.96,0.896,99.532
17,Prince Albert Raiders,504,194,44.877,1361,1628,-267,45.628,14290,15380,-1090,10.077,0.897,99.706
18,Prince George Cougars,504,189,40.534,1394,1774,-380,45.256,14382,16458,-2076,8.987,0.89,97.977
19,Portland Winter Hawks,504,167,35.967,1242,1817,-575,43.221,14131,16446,-2315,8.112,0.89,97.199
20,Chilliwack Bruins,216,58,39.355,515,755,-240,44.35,5613,6867,-1254,8.753,0.894,98.088
21,Edmonton Oil Kings,144,46,41.995,348,479,-131,45.73,3868,4597,-729,8.84,0.9,98.77
