,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Ted Purcell,F,CR,19.52,111,38,58,41,96,137,275,14.995,0.345,0.52,0.37,0.865,1.235,2.485
1,Garrett Roe,F,IND,17.813,151,48,52,31,100,131,428,10.768,0.338,0.37,0.21,0.71,0.918,3.032
2,Phil DeSimone,F,SC,18.745,147,40,50,33,90,123,337,11.202,0.295,0.368,0.23,0.66,0.89,2.358
3,Richard Purslow,F,DM,19.63,117,38,43,37,81,118,352,10.315,0.32,0.365,0.315,0.685,1.0,2.995
4,John Kemp,F,WAT/IND,18.862,100,23,59,33,82,115,177,10.38,0.2,0.435,0.27,0.64,0.905,1.415
5,Jared Brown,F,LIN,20.065,114,44,45,19,89,108,359,11.925,0.38,0.385,0.17,0.765,0.935,3.115
6,Ben Ryan,F,DM,17.414,118,36,37,28,73,101,269,13.3,0.305,0.315,0.235,0.62,0.855,2.28
7,Jacob Cepis,F,CR,18.236,116,46,33,22,79,101,345,12.625,0.4,0.285,0.19,0.685,0.87,2.975
8,Aaron Palushaj,F,DM,16.522,113,32,43,25,75,100,239,12.945,0.285,0.38,0.225,0.665,0.89,2.12
9,James Marcou,F,WATE/WAT,18.072,106,40,44,14,84,98,305,13.355,0.375,0.4,0.125,0.775,0.9,2.845
10,Sergio Somma,F,GB,18.844,103,52,25,19,77,96,361,14.345,0.525,0.245,0.18,0.77,0.95,3.555
11,Trevor Lewis,F,DM,18.187,107,43,30,21,73,94,355,11.18,0.395,0.275,0.195,0.675,0.865,3.295
12,Mike Kramer,F,LIN,18.3,167,40,30,24,70,94,385,10.678,0.248,0.195,0.152,0.442,0.595,2.528
13,Blake Martin,F,SC,19.098,123,36,28,29,64,93,235,15.718,0.325,0.24,0.255,0.565,0.82,1.978
14,Jaroslav Markovic,F,TC,19.818,108,48,29,14,77,91,232,20.45,0.45,0.27,0.13,0.72,0.85,2.16
15,Matt Arhontas,F,WAT/WATE,18.77,168,35,43,13,78,91,370,9.888,0.235,0.28,0.082,0.51,0.592,2.26
16,Jarod Palmer,F,TC,19.096,108,29,45,16,74,90,299,9.785,0.27,0.41,0.15,0.68,0.83,2.76
17,Mark Olver,F,OMA,18.206,114,34,33,22,67,89,290,10.02,0.305,0.29,0.19,0.595,0.785,2.56
18,Mike Beck,D,IND/SC,19.684,158,18,34,36,52,88,401,4.588,0.118,0.23,0.25,0.355,0.605,2.593
19,Ryan Raven,F,DM/OMA/CHI,19.919,150,41,29,18,70,88,297,13.65,0.262,0.2,0.132,0.468,0.595,2.048
20,Mario Lamoureux,F,TC,17.493,174,35,32,20,67,87,286,12.6,0.212,0.188,0.118,0.402,0.518,1.688
21,Andy Miele,F,CR/CHI,17.918,110,30,31,23,61,84,239,12.58,0.265,0.28,0.205,0.545,0.75,2.14
22,Eddie Del Grosso,D,IND,19.553,114,34,24,25,58,83,270,12.67,0.3,0.215,0.22,0.515,0.735,2.395
23,Ryan Thang,F,SF/OMA,17.85,113,32,31,20,63,83,255,11.925,0.285,0.275,0.175,0.56,0.735,2.26
24,Justin Milo,F,SF/LIN/IND,18.06,113,49,19,14,68,82,427,11.48,0.435,0.17,0.125,0.6,0.725,3.775
25,Dan Riedel,F,LIN,19.398,60,30,35,16,65,81,234,12.82,0.5,0.58,0.27,1.08,1.35,3.9
26,Colin Vock,F,IND/DM,19.268,118,32,31,18,63,81,299,10.185,0.28,0.27,0.155,0.545,0.7,2.555
27,JJ Koehler,F,LIN,19.465,117,37,26,18,63,81,273,13.365,0.315,0.22,0.155,0.545,0.695,2.34
28,Mark Magnowski,F,GB/SF,18.858,118,35,23,22,58,80,222,15.81,0.295,0.2,0.19,0.495,0.68,1.88
29,Dustin Gazley,RW,SC,17.45,104,43,24,13,67,80,250,16.965,0.405,0.215,0.125,0.62,0.745,2.385
30,Alex Hudson,F,TC,18.375,139,31,34,13,65,78,273,10.837,0.22,0.272,0.105,0.492,0.592,2.005
31,Steve Silva,F,GB,18.912,114,27,30,19,57,76,203,12.395,0.24,0.265,0.17,0.505,0.68,1.79
32,Chad Costello,F,CR,19.152,59,31,30,15,61,76,160,19.38,0.53,0.51,0.25,1.03,1.29,2.71
