,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,eTOI,eTOI/GP,eG/60,eA1/60,eA2/60,eP1/60,eP/60,eSh/60,exG/60,QoT TOI,QoC TOI,QoT GF%,QoC GF%,GF%Rel,GF%,GF,GA,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
518,Danil Dolgushkin,D,ROU,16.778,23,1,0,2,1,3,9,11.11,0.04,0.0,0.09,0.04,0.13,0.39,0.22,0.01,296.18,12.88,0.2,0.0,0.41,0.2,0.61,1.82,0.04,17.58,16.35,51.83,47.53,21.83,72.22,13,5,0,0,0.0,0,0,0.0,1,9,11.11,0,0,0.0
519,Alexandre Drapeau,D,RIM/QUE,18.06,29,0,0,3,0,3,15,0.0,0.0,0.0,0.14,0.0,0.14,0.71,0.155,0.015,201.445,13.87,0.0,0.0,0.615,0.0,0.615,3.07,0.065,16.16,17.185,48.68,50.01,-12.58,38.82,11,19,0,0,0.0,0,0,0.0,0,15,0.0,0,0,0.0
520,Francis Thibeault,D,BAT,16.708,53,1,1,1,2,3,24,2.085,0.01,0.01,0.01,0.02,0.03,0.245,0.32,0.005,332.77,6.79,0.045,0.045,0.045,0.09,0.135,1.08,0.03,8.735,8.585,24.15,25.285,-25.725,20.0,20,30,0,0,0.0,0,1,0.0,1,23,2.175,0,0,0.0
521,Lee Dower,D,CAP,18.888,16,1,1,1,2,3,6,8.335,0.035,0.035,0.035,0.065,0.1,0.2,0.295,0.02,112.21,7.48,0.135,0.135,0.135,0.265,0.4,0.8,0.08,8.975,8.52,28.435,24.54,-14.365,36.955,17,6,0,1,0.0,0,0,0.0,1,5,10.0,0,0,0.0
522,Marcus Tesink,D,MON,16.612,54,0,1,2,1,3,19,0.0,0.0,0.01,0.02,0.01,0.03,0.655,0.31,0.01,370.895,13.915,0.0,0.045,0.085,0.045,0.13,2.81,0.045,16.14,16.595,54.265,43.905,-0.41,51.315,32,29,0,0,0.0,0,0,0.0,0,19,0.0,0,0,0.0
523,Nicolas Jones-Gagne,LW,BAC,17.123,33,1,2,0,3,3,13,7.69,0.03,0.06,0.0,0.09,0.09,0.39,0.71,0.02,295.09,8.94,0.2,0.41,0.0,0.61,0.61,2.64,0.14,16.09,16.9,47.12,52.18,-14.12,33.33,4,8,0,0,0.0,0,1,0.0,1,12,8.33,3,5,60.0
524,Simon Boudreau,D,QUE,19.655,22,0,1,2,1,3,10,0.0,0.0,0.05,0.09,0.05,0.14,0.45,0.26,0.01,372.14,16.92,0.0,0.16,0.32,0.16,0.48,1.61,0.04,15.15,17.14,50.11,49.49,-5.46,48.78,20,21,0,0,0.0,0,0,0.0,0,10,0.0,0,0,0.0
525,Fraser Turner,D,GAT,19.505,25,1,1,1,2,3,14,7.14,0.04,0.04,0.04,0.08,0.12,0.56,0.3,0.01,366.15,14.65,0.16,0.16,0.16,0.33,0.49,2.29,0.05,17.16,17.59,51.65,50.72,2.08,50.0,15,15,0,0,0.0,0,0,0.0,1,14,7.14,0,0,0.0
526,Joey Brennan,C,GAT,17.375,3,2,1,0,3,3,5,40.0,0.67,0.33,0.0,1.0,1.0,1.67,0.46,0.15,45.82,15.27,2.62,1.31,0.0,3.93,3.93,6.55,0.6,15.1,15.61,47.42,45.39,-4.29,60.0,3,2,1,1,100.0,0,0,0.0,1,4,25.0,4,8,50.0
527,Jean-Francois Lavoie,C,SHE,18.056,15,1,1,1,2,3,13,7.69,0.07,0.07,0.07,0.13,0.2,0.87,1.27,0.08,152.69,10.18,0.39,0.39,0.39,0.79,1.18,5.11,0.5,17.17,17.06,44.36,52.16,-8.82,44.44,4,5,1,1,100.0,0,2,0.0,0,10,0.0,21,58,36.21
528,Domenico Argento,D,HAL,17.116,35,0,2,1,2,3,18,0.0,0.0,0.05,0.025,0.05,0.07,0.46,0.335,0.015,215.58,12.235,0.0,0.225,0.115,0.225,0.34,2.24,0.08,16.135,16.505,45.08,49.31,-6.855,40.97,10,15,0,0,0.0,0,0,0.0,0,18,0.0,0,0,0.0
529,Dominik Blain-Dupuis,LW,HAL,16.938,36,1,0,2,1,3,24,2.175,0.015,0.0,0.03,0.015,0.045,0.59,0.815,0.06,178.525,9.305,0.09,0.0,0.175,0.09,0.265,3.775,0.41,16.065,18.59,35.855,53.06,-38.33,10.525,4,16,1,1,50.0,0,2,0.0,0,21,0.0,20,41,44.51
530,Felix-Antoine Bergeron,LW,SHA,20.699,4,0,0,3,0,3,12,0.0,0.0,0.0,0.75,0.0,0.75,3.0,0.79,0.2,58.75,14.69,0.0,0.0,3.06,0.0,3.06,12.26,0.81,16.74,18.21,49.76,48.37,-7.14,42.86,3,4,0,1,0.0,0,1,0.0,0,10,0.0,39,73,53.42
531,Ryan Chiasson,RW,SHE/SNB,18.274,16,3,0,0,3,3,11,15.0,0.125,0.0,0.0,0.125,0.125,0.54,0.715,0.075,77.4,9.115,0.735,0.0,0.0,0.735,0.735,3.38,0.495,16.565,16.51,46.035,48.595,-17.645,28.57,4,4,1,1,50.0,0,2,0.0,2,8,12.5,1,3,25.0
532,Jonathan Fillion,D,SHA,18.559,5,1,2,0,3,3,6,8.335,0.125,0.625,0.0,0.75,0.75,0.75,0.1,0.025,36.9,14.695,0.505,2.56,0.0,3.07,3.07,3.04,0.105,16.305,17.955,53.885,50.03,-17.5,45.0,3,4,0,0,0.0,0,0,0.0,1,6,8.335,0,0,0.0
533,Joachim Vachon,C,BAC/RIM,17.612,35,0,2,1,2,3,34,0.0,0.0,0.09,0.07,0.09,0.165,1.035,1.14,0.07,194.815,11.295,0.0,0.465,0.37,0.465,0.835,5.49,0.38,16.405,17.545,40.535,52.845,-0.205,38.335,6,20,0,1,0.0,0,3,0.0,0,30,0.0,73,151,24.17
534,Jeremy Way-Gagnon,C,DRU,17.105,33,2,0,1,2,3,18,5.555,0.03,0.0,0.015,0.03,0.045,0.28,0.785,0.025,176.82,11.03,0.175,0.0,0.09,0.175,0.265,1.58,0.135,16.35,17.07,35.935,54.25,-33.56,8.695,4,20,0,3,0.0,0,1,0.0,2,14,7.145,85,164,50.94
535,Nicolas Hebert,C,QUE,18.615,32,0,2,0,2,2,12,0.0,0.0,0.06,0.0,0.06,0.06,0.38,1.22,0.04,367.61,11.49,0.0,0.33,0.0,0.33,0.33,1.96,0.2,15.94,17.45,46.11,51.92,-32.06,25.0,8,24,0,2,0.0,0,3,0.0,0,7,0.0,132,253,52.17
536,Giancarlo Fiori,D,QUE,18.132,48,0,0,2,0,2,21,0.0,0.0,0.0,0.02,0.0,0.02,0.23,0.115,0.0,309.055,14.31,0.0,0.0,0.1,0.0,0.1,1.075,0.01,16.255,16.26,51.645,48.63,-6.985,44.295,22,19,0,0,0.0,0,0,0.0,0,21,0.0,1,1,50.0
537,Gabriel Bettez,D,SNB/BAC,17.747,32,0,2,0,2,2,4,0.0,0.0,0.06,0.0,0.06,0.06,0.12,0.18,0.01,408.18,12.76,0.0,0.29,0.0,0.29,0.29,0.59,0.03,16.34,17.69,42.58,51.38,-17.8,30.0,9,21,0,0,0.0,0,0,0.0,0,4,0.0,0,0,0.0
538,Joel Caron,RW,CAP,19.373,8,1,1,0,2,2,8,12.5,0.12,0.12,0.0,0.25,0.25,1.0,1.12,0.14,98.12,12.27,0.61,0.61,0.0,1.22,1.22,4.89,0.68,17.07,16.41,51.46,47.77,-3.29,44.44,4,5,1,3,33.33,0,2,0.0,0,3,0.0,35,64,54.69
539,William Leclerc,C,DRU,17.231,8,0,1,1,1,2,4,0.0,0.0,0.085,0.25,0.085,0.335,0.5,0.105,0.02,41.135,9.98,0.0,0.47,1.6,0.47,2.07,3.015,0.12,18.215,18.35,43.115,58.9,35.0,75.0,3,2,0,0,0.0,0,1,0.0,0,3,0.0,0,0,0.0
540,Drake Batherson,C,CAP,17.386,10,0,2,0,2,2,7,0.0,0.0,0.2,0.0,0.2,0.2,0.7,1.24,0.12,99.02,9.9,0.0,1.21,0.0,1.21,1.21,4.24,0.75,15.5,16.39,44.46,47.56,-14.55,40.0,2,3,0,1,0.0,0,1,0.0,0,5,0.0,2,5,40.0
541,Ethan Crossman,LW,MON/QUE,16.51,37,0,2,0,2,2,19,0.0,0.0,0.05,0.0,0.05,0.05,0.51,2.37,0.06,348.16,9.41,0.0,0.34,0.0,0.34,0.34,3.27,0.41,16.02,17.24,43.45,48.29,-34.85,16.67,3,15,0,2,0.0,0,7,0.0,0,10,0.0,0,3,0.0
542,Matt Paul,D,CAP/SNB,17.858,17,0,2,0,2,2,18,0.0,0.0,0.25,0.0,0.25,0.25,1.47,0.185,0.03,130.33,17.41,0.0,0.705,0.0,0.705,0.705,4.705,0.1,17.055,17.18,52.91,47.235,6.27,56.835,13,9,0,0,0.0,0,0,0.0,0,18,0.0,0,0,0.0
543,Zach McFadden,D,CHA,18.963,29,0,0,2,0,2,15,0.0,0.0,0.0,0.07,0.0,0.07,0.52,0.61,0.02,367.75,12.68,0.0,0.0,0.33,0.0,0.33,2.45,0.1,16.97,16.16,50.81,47.84,-4.08,47.83,11,12,0,0,0.0,0,0,0.0,0,15,0.0,0,0,0.0
544,Matt Sartoris,D,GAT/SHE,16.919,72,0,1,1,1,2,21,0.0,0.0,0.015,0.015,0.015,0.025,0.295,0.395,0.01,441.34,12.27,0.0,0.065,0.065,0.065,0.125,1.45,0.055,16.98,16.4,50.91,50.06,-10.05,37.57,18,30,0,0,0.0,0,1,0.0,0,20,0.0,0,0,0.0
545,David Comeau,D,CHA,18.053,26,0,1,1,1,2,20,0.0,0.0,0.02,0.02,0.02,0.04,0.415,0.28,0.01,182.705,13.075,0.0,0.09,0.09,0.09,0.175,1.755,0.05,16.425,16.73,48.09,44.1,13.61,69.05,10,13,0,0,0.0,0,1,0.0,0,19,0.0,0,0,0.0
546,Benji Curtis,RW,MON,18.972,9,0,1,1,1,2,1,0.0,0.0,0.07,0.07,0.07,0.145,0.07,0.03,0.005,39.93,9.33,0.0,0.505,0.505,0.505,1.01,0.505,0.03,18.54,16.655,57.51,45.705,2.5,50.0,3,2,0,0,0.0,0,0,0.0,0,1,0.0,1,1,50.0
547,Justin Vachon,LW,RIM,19.601,41,1,1,0,2,2,21,4.76,0.02,0.02,0.0,0.05,0.05,0.51,1.36,0.03,384.38,9.38,0.16,0.16,0.0,0.31,0.31,3.28,0.21,16.58,18.33,49.19,51.2,-36.11,20.0,4,16,0,1,0.0,0,2,0.0,1,18,5.56,0,0,0.0
548,Yan Plourde,C,BAT,16.684,49,1,1,0,2,2,23,4.545,0.015,0.015,0.0,0.035,0.035,0.5,1.085,0.055,257.115,10.335,0.09,0.09,0.0,0.18,0.18,2.96,0.315,16.705,16.65,41.175,48.895,-15.855,26.68,9,25,0,5,0.0,0,4,0.0,1,14,5.0,66,149,22.15
549,Trevor Bush,D,DRU,17.41,23,1,1,0,2,2,10,10.0,0.04,0.04,0.0,0.09,0.09,0.43,0.83,0.04,275.85,11.99,0.22,0.22,0.0,0.44,0.44,2.18,0.18,16.9,17.7,43.86,50.48,-18.14,23.08,3,10,1,2,50.0,0,1,0.0,0,7,0.0,0,0,0.0
550,Michael Kemp,D,BLB,17.536,3,0,1,1,1,2,0,0.0,0.0,0.33,0.33,0.33,0.67,0.0,0.0,0.0,35.78,11.93,0.0,1.68,1.68,1.68,3.35,0.0,0.0,16.56,15.64,49.28,50.42,-5.56,50.0,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
551,Anthony Patriarco,RW,BLB,19.324,2,1,1,0,2,2,1,100.0,0.5,0.5,0.0,1.0,1.0,0.5,0.05,0.02,35.28,17.64,1.7,1.7,0.0,3.4,3.4,1.7,0.08,15.26,19.05,49.99,53.78,46.43,75.0,3,1,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0
552,Christopher Cochrane,C,VDO,16.893,18,1,1,0,2,2,5,20.0,0.06,0.06,0.0,0.11,0.11,0.28,0.55,0.03,161.46,8.97,0.37,0.37,0.0,0.74,0.74,1.86,0.2,15.34,17.68,46.82,54.36,-19.19,25.0,2,6,1,1,100.0,0,1,0.0,0,3,0.0,7,14,50.0
553,Gabriel Paquin,LW,CHI,18.089,10,0,2,0,2,2,7,0.0,0.0,0.2,0.0,0.2,0.2,0.7,0.52,0.05,99.96,10.0,0.0,1.2,0.0,1.2,1.2,4.2,0.31,18.39,18.74,46.71,45.97,-13.85,40.0,2,3,0,0,0.0,0,0,0.0,0,7,0.0,15,29,51.72
554,Patrice Demuy,RW,CHI,18.104,51,1,1,0,2,2,19,3.335,0.01,0.01,0.0,0.025,0.025,0.425,0.975,0.045,229.79,8.94,0.075,0.075,0.0,0.155,0.155,2.85,0.315,16.69,17.565,41.275,51.585,-36.44,13.335,4,13,0,1,0.0,1,4,25.0,0,14,0.0,70,165,43.375
555,Matthew Cusson,RW,BAT,18.705,6,0,2,0,2,2,3,0.0,0.0,0.33,0.0,0.33,0.33,0.5,0.25,0.04,64.44,10.74,0.0,1.86,0.0,1.86,1.86,2.79,0.23,16.16,15.99,40.86,47.02,-22.16,40.0,2,3,0,1,0.0,0,0,0.0,0,2,0.0,0,0,0.0
556,Sean O'Brien,C,QUE,17.295,42,0,1,1,1,2,25,0.0,0.0,0.02,0.02,0.02,0.05,0.6,1.94,0.05,422.4,10.06,0.0,0.14,0.14,0.14,0.28,3.55,0.28,17.09,17.37,42.54,51.95,-15.18,33.33,8,16,0,5,0.0,0,1,0.0,0,19,0.0,38,101,37.62
557,Danyck Calgaro,LW,CHI/VIC,17.138,30,1,1,0,2,2,16,3.125,0.02,0.02,0.0,0.035,0.035,0.285,0.445,0.015,143.995,9.25,0.11,0.11,0.0,0.22,0.22,1.775,0.1,15.885,17.08,46.625,41.815,-37.83,20.0,6,10,0,1,0.0,0,1,0.0,1,14,3.57,1,12,4.165
558,Noah Corson,LW,MON,16.998,25,1,1,0,2,2,12,5.0,0.02,0.02,0.0,0.045,0.045,0.715,0.82,0.12,105.98,4.61,0.14,0.14,0.0,0.285,0.285,1.415,0.18,8.51,8.245,24.77,25.065,-29.955,13.635,3,8,0,3,0.0,0,3,0.0,1,6,10.0,6,28,11.11
559,Matt Staples,D,BAC,20.526,14,0,0,2,0,2,23,0.0,0.0,0.0,0.14,0.0,0.14,1.64,0.87,0.06,258.48,18.46,0.0,0.0,0.46,0.0,0.46,5.34,0.2,16.75,17.92,35.9,56.16,-14.55,20.0,4,16,0,0,0.0,0,0,0.0,0,23,0.0,0,0,0.0
560,Jacob Hickey,LW,BLB,16.836,16,1,1,0,2,2,16,3.335,0.035,0.035,0.0,0.065,0.065,1.0,0.845,0.07,90.33,6.02,0.165,0.165,0.0,0.33,0.33,2.49,0.275,8.465,9.03,23.16,26.455,-27.145,30.0,6,4,0,2,0.0,0,2,0.0,1,12,4.545,0,0,0.0
561,Maxim Baillargeon,D,CAP,18.448,44,0,2,0,2,2,29,0.0,0.0,0.05,0.0,0.05,0.05,0.66,0.93,0.02,572.65,13.01,0.0,0.21,0.0,0.21,0.21,3.04,0.1,17.29,16.92,54.09,47.76,1.09,56.41,22,17,0,0,0.0,0,1,0.0,0,28,0.0,0,0,0.0
562,Emmanuel Cote,RW,BLB,18.142,10,0,1,1,1,2,8,0.0,0.0,0.07,0.07,0.07,0.145,0.765,0.305,0.055,61.775,11.92,0.0,0.33,0.33,0.33,0.66,3.82,0.28,18.515,18.495,53.47,54.39,-14.05,30.0,3,4,0,0,0.0,0,2,0.0,0,6,0.0,1,1,50.0
563,Cedric Pare,C,SNB,16.641,5,0,1,0,1,1,1,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.07,0.01,45.76,9.15,0.0,1.31,0.0,1.31,1.31,1.31,0.09,13.95,15.6,50.18,37.19,6.0,50.0,1,1,0,0,0.0,0,0,0.0,0,1,0.0,4,12,33.33
564,Ian Smallwood,D,SNB,16.646,11,0,1,0,1,1,2,0.0,0.0,0.09,0.0,0.09,0.09,0.18,0.02,0.0,124.67,11.33,0.0,0.48,0.0,0.48,0.48,0.96,0.01,17.5,17.89,59.55,45.45,18.02,66.67,4,2,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0.0
565,Nathan Yetman,C,CHA,18.41,2,1,0,0,1,1,1,100.0,0.5,0.0,0.0,0.5,0.5,0.5,0.21,0.1,23.91,11.95,2.51,0.0,0.0,2.51,2.51,2.51,0.51,16.25,15.36,38.74,43.22,3.85,50.0,1,1,1,1,100.0,0,0,0.0,0,0,0.0,1,1,100.0
566,Drew Gross,RW,SNB,18.705,2,1,0,0,1,1,3,33.33,0.5,0.0,0.0,0.5,0.5,1.5,0.39,0.2,22.15,11.08,2.71,0.0,0.0,2.71,2.71,8.13,1.06,19.02,18.36,45.38,61.26,70.0,100.0,1,0,0,1,0.0,1,1,100.0,0,1,0.0,1,2,50.0
567,Jeremy Cote,LW,DRU,16.37,4,0,0,1,0,1,2,0.0,0.0,0.0,0.25,0.0,0.25,0.5,0.34,0.09,39.8,9.95,0.0,0.0,1.51,0.0,1.51,3.01,0.52,15.14,14.88,31.78,40.91,10.0,50.0,1,1,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0
568,Chris Cobham,LW,MON,18.344,12,1,0,0,1,1,12,8.33,0.08,0.0,0.0,0.08,0.08,1.0,0.94,0.08,106.62,8.88,0.56,0.0,0.0,0.56,0.56,6.75,0.53,16.06,17.43,51.98,43.82,-19.3,33.33,1,2,0,1,0.0,1,1,100.0,0,10,0.0,3,3,100.0
569,Shayne Dominie,D,SNB,18.61,5,0,1,0,1,1,6,0.0,0.0,0.2,0.0,0.2,0.2,1.2,0.16,0.03,93.21,18.64,0.0,0.64,0.0,0.64,0.64,3.86,0.1,14.99,17.65,43.61,49.27,-61.18,12.5,1,7,0,0,0.0,0,0,0.0,0,6,0.0,0,0,0.0
570,Emile Bourque,D,BAC,17.304,1,0,0,1,0,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.06,0.06,16.0,16.0,0.0,0.0,3.75,0.0,3.75,3.75,0.23,15.03,19.37,32.16,49.55,37.5,50.0,1,1,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
571,Scott Carrier,D,CHI/ROU,19.172,22,0,1,0,1,1,11,0.0,0.0,0.03,0.0,0.03,0.03,0.405,0.175,0.015,178.53,16.715,0.0,0.105,0.0,0.105,0.105,1.475,0.055,16.555,17.34,48.6,53.865,-14.12,31.25,6,24,0,0,0.0,0,0,0.0,0,11,0.0,3,7,21.43
572,Felix Paquet,LW,GAT,16.945,4,1,0,0,1,1,4,25.0,0.25,0.0,0.0,0.25,0.25,1.0,0.49,0.12,64.51,16.13,0.93,0.0,0.0,0.93,0.93,3.72,0.45,17.33,17.31,46.5,53.71,-33.93,28.57,2,5,1,2,50.0,0,0,0.0,0,2,0.0,0,0,0.0
573,Jeremy Brown,LW,VIC,19.313,3,0,1,0,1,1,3,0.0,0.0,0.33,0.0,0.33,0.33,1.0,0.42,0.14,33.86,11.29,0.0,1.77,0.0,1.77,1.77,5.32,0.74,16.98,17.69,47.61,53.04,-10.15,33.33,1,2,0,0,0.0,0,2,0.0,0,1,0.0,4,7,57.14
574,William Blackburn,C,GAT,17.534,5,1,0,0,1,1,2,50.0,0.2,0.0,0.0,0.2,0.2,0.4,0.31,0.06,50.68,10.14,1.18,0.0,0.0,1.18,1.18,2.37,0.37,15.58,17.43,48.16,54.37,-9.53,33.33,1,2,1,1,100.0,0,0,0.0,0,1,0.0,7,20,35.0
575,Juraj Mily,RW,BAT,17.766,19,1,0,0,1,1,16,6.25,0.05,0.0,0.0,0.05,0.05,0.84,1.6,0.08,224.26,11.8,0.27,0.0,0.0,0.27,0.27,4.28,0.43,17.33,16.63,40.14,50.63,-7.67,33.33,6,12,1,3,33.33,0,1,0.0,0,12,0.0,1,1,100.0
576,Alexandre Bolduc,D,SHE,18.568,9,0,1,0,1,1,3,0.0,0.0,0.11,0.0,0.11,0.11,0.33,0.06,0.01,104.1,11.57,0.0,0.58,0.0,0.58,0.58,1.73,0.04,16.09,17.21,44.39,52.81,5.32,50.0,2,2,0,0,0.0,0,0,0.0,0,3,0.0,0,0,0.0
577,Xavier Desy,RW,CHI,17.372,8,0,1,0,1,1,1,0.0,0.0,0.12,0.0,0.12,0.12,0.12,0.02,0.0,67.38,8.42,0.0,0.89,0.0,0.89,0.89,0.89,0.01,17.12,18.24,39.23,42.96,-3.49,50.0,1,1,0,0,0.0,0,0,0.0,0,1,0.0,0,1,0.0
578,Philippe Raymond,C,DRU,19.286,18,1,0,0,1,1,5,20.0,0.06,0.0,0.0,0.06,0.06,0.28,0.46,0.03,192.5,10.69,0.31,0.0,0.0,0.31,0.31,1.56,0.14,16.64,17.44,36.62,51.73,-19.39,14.29,2,12,0,0,0.0,1,2,50.0,0,3,0.0,39,96,40.62
579,Greg Allen,D,VIC,18.059,17,0,1,0,1,1,13,0.0,0.0,0.06,0.0,0.06,0.06,0.76,0.27,0.02,244.06,14.36,0.0,0.25,0.0,0.25,0.25,3.2,0.07,16.61,16.51,47.12,46.36,24.25,76.47,13,4,0,0,0.0,0,0,0.0,0,13,0.0,0,0,0.0
580,Peter Woulds,C,GAT,17.536,4,1,0,0,1,1,3,33.33,0.25,0.0,0.0,0.25,0.25,0.75,0.32,0.08,44.06,11.01,1.36,0.0,0.0,1.36,1.36,4.09,0.43,16.47,16.89,48.48,51.62,-21.22,33.33,1,2,0,0,0.0,0,0,0.0,1,3,33.33,0,0,0.0
581,Michael Silveri,LW,GAT,18.527,6,0,0,1,0,1,3,0.0,0.0,0.0,0.17,0.0,0.17,0.5,0.06,0.01,70.77,11.8,0.0,0.0,0.85,0.0,0.85,2.54,0.05,16.64,17.98,53.32,49.55,-4.0,40.0,2,3,0,0,0.0,0,0,0.0,0,3,0.0,1,3,33.33
582,Pierre-Luc Lurette,D,SNB/QUE,17.082,4,0,0,1,0,1,4,0.0,0.0,0.0,0.25,0.0,0.25,1.0,0.04,0.01,74.39,18.6,0.0,0.0,0.81,0.0,0.81,3.23,0.03,16.91,17.77,48.72,43.56,-7.14,50.0,3,3,0,0,0.0,0,0,0.0,0,4,0.0,0,0,0.0
583,Samuel Naud,RW,ROU,15.915,6,0,1,0,1,1,4,0.0,0.0,0.17,0.0,0.17,0.17,0.67,0.29,0.05,57.5,9.58,0.0,1.04,0.0,1.04,1.04,4.17,0.3,18.46,18.59,61.27,49.86,-29.53,33.33,1,2,0,1,0.0,0,0,0.0,0,3,0.0,0,1,0.0
584,Mario Jr Duquette,LW,MON,18.347,12,1,0,0,1,1,4,25.0,0.08,0.0,0.0,0.08,0.08,0.33,0.29,0.02,106.48,8.87,0.56,0.0,0.0,0.56,0.56,2.25,0.16,17.15,15.76,53.1,48.52,-39.3,20.0,1,4,0,0,0.0,0,0,0.0,1,4,25.0,0,1,0.0
585,Remy Anglehart,C,BLB,16.241,4,1,0,0,1,1,3,33.33,0.25,0.0,0.0,0.25,0.25,0.75,0.58,0.15,41.48,10.37,1.45,0.0,0.0,1.45,1.45,4.34,0.84,17.28,16.1,50.65,46.71,23.68,50.0,1,1,1,1,100.0,0,1,0.0,0,1,0.0,16,38,42.11
586,Christian Blomqvist,RW,BLB,18.415,8,1,0,0,1,1,11,9.09,0.12,0.0,0.0,0.12,0.12,1.38,1.05,0.13,112.84,14.1,0.53,0.0,0.0,0.53,0.53,5.85,0.56,17.43,18.45,44.63,54.68,-27.78,22.22,2,7,0,0,0.0,0,1,0.0,1,10,10.0,0,1,0.0
587,Marc-Antoine Masse,C,CHI,17.142,20,1,0,0,1,1,9,11.11,0.05,0.0,0.0,0.05,0.05,0.45,1.57,0.08,197.36,9.87,0.3,0.0,0.0,0.3,0.3,2.74,0.48,17.86,16.57,55.04,47.14,-17.15,36.36,4,7,1,3,33.33,0,1,0.0,0,5,0.0,0,0,0.0
588,Jacob Drobczyk,C,CHA,18.393,9,0,1,0,1,1,6,0.0,0.0,0.11,0.0,0.11,0.11,0.67,0.44,0.05,96.05,10.67,0.0,0.62,0.0,0.62,0.62,3.75,0.27,17.67,18.39,49.59,53.6,-26.81,16.67,1,5,0,0,0.0,0,0,0.0,0,6,0.0,12,29,41.38
589,Nicolas  Beaudin,D,DRU,15.94,26,0,0,1,0,1,25,0.0,0.0,0.0,0.04,0.0,0.04,0.96,0.93,0.04,320.93,12.34,0.0,0.0,0.19,0.0,0.19,4.67,0.17,14.71,17.42,36.01,54.71,-17.06,23.08,3,10,0,1,0.0,0,0,0.0,0,24,0.0,0,0,0.0
590,Nicholas Blachman,RW,SNB,17.43,31,1,0,0,1,1,11,9.09,0.03,0.0,0.0,0.03,0.03,0.35,1.27,0.04,269.51,8.69,0.22,0.0,0.0,0.22,0.22,2.45,0.28,16.42,18.01,49.22,50.27,-17.06,36.36,4,7,0,1,0.0,0,0,0.0,1,10,10.0,2,2,100.0
591,Ben Higgins,C,HAL,16.611,2,1,0,0,1,1,4,25.0,0.5,0.0,0.0,0.5,0.5,2.0,0.61,0.3,27.34,13.67,2.19,0.0,0.0,2.19,2.19,8.78,1.34,15.46,15.83,34.36,48.05,-20.0,33.33,1,2,1,1,100.0,0,1,0.0,0,2,0.0,0,0,0.0
592,Keegan Gauthier,LW,BAT,16.463,6,1,0,0,1,1,1,100.0,0.17,0.0,0.0,0.17,0.17,0.17,0.15,0.03,52.14,8.69,1.15,0.0,0.0,1.15,1.15,1.15,0.18,16.98,15.14,50.39,38.52,61.11,100.0,2,0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0
593,Jeremy Dumoulin,C,VDO,17.257,2,0,1,0,1,1,4,0.0,0.0,0.5,0.0,0.5,0.5,2.0,0.33,0.17,21.37,10.68,0.0,2.81,0.0,2.81,2.81,11.23,0.93,14.21,16.71,60.19,40.22,-35.0,50.0,1,1,0,0,0.0,0,2,0.0,0,2,0.0,0,0,0.0
594,Jean-Simon Belanger,RW,CHI,17.536,6,1,0,0,1,1,7,14.29,0.17,0.0,0.0,0.17,0.17,1.17,0.8,0.13,58.51,9.75,1.03,0.0,0.0,1.03,1.03,7.18,0.82,22.08,16.66,61.98,40.43,-21.88,50.0,1,1,0,1,0.0,1,2,50.0,0,4,0.0,0,0,0.0
595,Andrew Smith,D,CHA,17.495,42,0,1,0,1,1,16,0.0,0.0,0.02,0.0,0.02,0.02,0.38,0.36,0.01,533.88,12.71,0.0,0.11,0.0,0.11,0.11,1.8,0.04,16.53,16.98,49.19,46.25,-20.17,34.38,11,21,0,0,0.0,0,1,0.0,0,15,0.0,0,0,0.0
596,Tommy Lemay,LW,SHA,18.464,11,0,0,1,0,1,4,0.0,0.0,0.0,0.09,0.0,0.09,0.36,0.92,0.08,89.75,8.16,0.0,0.0,0.67,0.0,0.67,2.67,0.62,17.59,16.56,54.28,38.07,40.0,100.0,2,0,0,1,0.0,0,0,0.0,0,3,0.0,1,1,100.0
597,Austin Taylor,LW,CHA,17.391,2,0,1,0,1,1,1,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.09,0.04,20.27,10.14,0.0,2.96,0.0,2.96,2.96,2.96,0.27,17.5,18.08,51.29,54.5,30.0,100.0,1,0,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
598,Igor Kabanov,LW,BAC,17.618,33,0,1,0,1,1,18,0.0,0.0,0.03,0.0,0.03,0.03,0.55,2.42,0.07,311.39,9.44,0.0,0.19,0.0,0.19,0.19,3.47,0.47,16.1,18.99,32.3,55.71,-9.17,21.43,3,11,0,4,0.0,0,4,0.0,0,10,0.0,0,1,0.0
