,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,London Knights,272,178,60.278,1191,814,377,52.276,9709,8717,992,12.572,0.909,103.46
1,Erie Otters,272,157,57.71,1102,870,232,54.135,9070,8217,853,11.578,0.899,101.538
2,Sault Ste. Marie Greyhounds,272,154,54.851,1101,873,228,51.201,9532,8857,675,11.245,0.904,101.604
3,Barrie Colts,272,150,57.168,1069,828,241,50.306,9217,8987,230,11.588,0.911,102.652
4,Oshawa Generals,272,148,53.02,942,754,188,53.572,9540,7887,1653,9.441,0.904,99.821
5,Guelph Storm,272,130,44.392,974,925,49,46.342,9253,9506,-253,9.142,0.901,99.168
6,Owen Sound Attack,272,129,50.866,872,815,57,51.338,8979,8933,46,9.179,0.906,99.724
7,Kingston Frontenacs,272,126,53.128,948,903,45,53.155,9736,8879,857,9.235,0.908,100.049
8,Kitchener Rangers,272,120,52.71,871,863,8,53.28,9685,8614,1071,9.548,0.906,100.04
9,Windsor Spitfires,272,116,50.269,926,1009,-83,50.784,9098,9218,-120,10.24,0.896,99.854
10,Sarnia Sting,272,113,51.21,934,1036,-102,50.531,8387,9251,-864,10.892,0.894,100.321
11,Niagara IceDogs,272,113,50.884,924,956,-32,52.144,9109,8720,389,9.716,0.897,99.415
12,Saginaw Spirit,272,107,44.598,914,1057,-143,48.044,9005,9522,-517,9.578,0.889,98.386
13,Peterborough Petes,272,102,46.308,863,1030,-167,48.209,9057,9706,-649,9.646,0.897,99.264
14,North Bay Battalion,204,101,53.032,688,600,88,53.472,6745,5650,1095,10.183,0.896,99.762
15,Ottawa 67's,272,99,48.839,889,1059,-170,48.452,8083,9527,-1444,10.921,0.894,100.308
16,Mississauga Steelheads,272,94,44.624,725,965,-240,46.3,8097,9393,-1296,9.449,0.901,99.553
17,Plymouth Whalers,204,83,47.463,664,682,-18,47.067,6747,7303,-556,9.498,0.909,100.388
18,Belleville Bulls,204,79,47.362,622,687,-65,47.84,6880,7341,-461,8.865,0.91,99.788
19,Sudbury Wolves,272,78,37.823,754,1096,-342,45.155,8756,10043,-1287,8.219,0.888,96.989
20,Brampton Battalion,68,32,50.93,191,184,7,54.65,2235,1855,380,8.26,0.906,98.83
21,Hamilton Bulldogs,68,25,43.11,197,260,-63,45.86,1955,2308,-353,9.8,0.891,98.88
22,Flint Firebirds,68,18,39.65,182,277,-95,44.93,1955,2396,-441,9.03,0.887,97.73
