,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Travis Morin,C,TEX,29.184,125,44,44,44,88,132,351,11.87,0.34,0.35,0.345,0.69,1.04,2.77
1,Chris Terry,LW,CHA,23.941,140,53,41,35,94,129,416,12.805,0.38,0.295,0.25,0.675,0.925,2.975
2,Andy Miele,C,POR,24.919,140,46,48,31,94,125,314,14.67,0.33,0.345,0.225,0.67,0.895,2.245
3,Jonathan Marchessault,RW,SPR/SYR,22.22,151,44,44,35,88,123,480,9.16,0.29,0.295,0.23,0.58,0.82,3.18
4,Brett Connolly,RW,SYR,20.873,137,52,39,29,91,120,408,12.715,0.38,0.285,0.21,0.66,0.875,2.985
5,Jeff Taffe,C,HER,32.07,148,39,47,32,86,118,347,11.24,0.265,0.32,0.215,0.58,0.8,2.34
6,Zach Boychuk,LW,CHA,23.449,118,59,37,21,96,117,346,17.005,0.495,0.315,0.165,0.81,0.975,2.915
7,Jason Akeson,RW,ADK,22.786,132,44,43,30,87,117,356,12.46,0.33,0.325,0.225,0.66,0.88,2.68
8,Linden Vey,C,MCH,21.666,117,36,46,33,82,115,218,16.315,0.315,0.415,0.285,0.725,1.015,1.935
9,Colton Sceviour,RW,TEX,23.906,116,53,39,23,92,115,435,12.09,0.465,0.335,0.2,0.805,1.005,3.78
10,Kris Newbury,C,CT/HER/ADK,31.071,133,38,41,32,79,111,324,11.72,0.29,0.31,0.24,0.59,0.835,2.44
11,Jason Jaffray,LW,STJ,31.712,141,33,46,28,79,107,299,11.04,0.235,0.32,0.205,0.555,0.76,2.135
12,T.J. Brennan,D,RCH/TOR,23.952,112,39,39,29,78,107,397,10.02,0.36,0.34,0.265,0.695,0.96,3.58
13,Martin St. Pierre,C,RFD/HAM,29.598,147,36,39,32,75,107,307,11.23,0.24,0.265,0.215,0.505,0.73,2.065
14,Adam Clendening,D,RFD,20.387,147,21,45,39,66,105,349,6.125,0.14,0.305,0.265,0.45,0.715,2.37
15,Jeremy Morin,RW,RFD,21.918,114,54,26,25,80,105,437,12.32,0.48,0.235,0.22,0.715,0.935,3.925
16,Joe Whitney,LW,ALB,25.108,139,48,31,25,79,104,401,11.96,0.345,0.225,0.18,0.575,0.75,2.895
17,Ryan Spooner,C,PRO,21.127,108,28,49,26,77,103,353,7.84,0.255,0.455,0.24,0.71,0.955,3.27
18,Jordan Weal,C,MCH,20.919,139,38,39,26,77,103,290,13.43,0.27,0.27,0.185,0.54,0.72,2.045
19,Brandon Kozun,RW,MCH/TOR,23.024,149,43,36,23,79,102,329,13.115,0.29,0.24,0.155,0.53,0.685,2.21
20,Spencer Abbott,RW,TOR,24.878,119,30,43,29,73,102,246,12.235,0.255,0.355,0.235,0.605,0.84,2.055
21,Andrew Agozzino,LW,LE,22.2,151,37,41,23,78,101,367,10.085,0.245,0.27,0.155,0.52,0.665,2.43
22,Brandon Pirri,C,RFD,21.934,102,33,35,33,68,101,297,11.235,0.355,0.335,0.305,0.685,0.995,3.155
23,T.J. Hensick,C,PEO/HFD,27.266,118,30,44,27,74,101,247,12.515,0.255,0.355,0.235,0.61,0.845,2.055
24,Carter Camper,C,PRO/SPR,24.694,117,22,36,40,58,98,271,8.185,0.19,0.305,0.345,0.495,0.835,2.32
25,Ben Street,C,ABB,26.088,127,43,32,22,75,97,399,11.445,0.35,0.26,0.175,0.61,0.785,3.13
26,Eric O'Dell,C,STJ,22.737,101,46,32,19,78,97,268,16.925,0.445,0.335,0.18,0.785,0.965,2.695
