,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,eTOI,eTOI/GP,eG/60,eA1/60,eA2/60,eP1/60,eP/60,eSh/60,exG/60,QoT TOI,QoC TOI,QoT GF%,QoC GF%,GF%Rel,GF%,GF,GA,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
10,Anthony Beauregard,C,VDO,19.084,203,69,98,54,167,221,431,16.102,0.37,0.515,0.282,0.883,1.165,2.285,21.67,0.322,1175.51,17.43,1.22,1.728,0.965,2.952,3.92,7.855,1.09,19.158,18.105,58.635,51.088,11.635,64.99,304,166,22,66,33.352,18,82,21.248,29,283,10.48,1990,3534,56.002
11,Giovanni Fiore,LW,DRU/SHA/CAP,19.216,252,113,63,45,176,221,860,13.302,0.596,0.308,0.205,0.909,1.114,4.322,37.69,0.607,1157.648,18.581,1.841,0.97,0.659,2.806,3.465,13.488,1.871,18.214,17.854,55.362,50.689,14.885,64.257,299,171,32,122,26.604,22,120,19.429,59,618,9.602,52,117,43.638
12,Filip Chlapik,C,CHA,18.535,173,79,81,60,160,220,603,12.765,0.488,0.508,0.358,0.995,1.352,3.765,23.935,0.415,1144.83,19.885,1.45,1.538,1.072,2.988,4.06,11.305,1.255,19.028,17.958,56.71,48.897,14.925,62.97,286,174,24,75,32.665,19,93,19.05,36,435,8.137,1192,2377,50.8
13,Christophe Boivin,LW,BAT,19.714,255,102,71,46,173,219,883,12.389,0.5,0.354,0.209,0.852,1.062,3.91,33.742,0.519,1207.438,18.625,1.589,1.108,0.68,2.694,3.37,12.47,1.649,18.309,17.675,51.552,49.212,22.559,62.692,306,212,30,102,31.084,19,143,16.426,53,638,8.575,76,192,42.58
14,Nicolas Aube-Kubel,RW,VDO,18.6,187,98,70,49,168,217,594,16.498,0.55,0.405,0.268,0.953,1.222,3.295,25.92,0.418,1161.155,18.775,1.742,1.262,0.855,3.005,3.855,10.5,1.335,19.05,18.125,58.82,50.775,11.012,65.438,303,165,22,70,31.618,25,89,26.362,51,435,11.927,90,254,34.35
15,Spencer Smallman,RW,SNB,19.142,251,84,71,62,155,217,512,17.855,0.396,0.33,0.299,0.726,1.032,2.172,19.53,0.318,1082.199,17.692,1.332,1.11,1.012,2.442,3.45,7.346,1.08,19.095,18.284,58.709,51.044,9.908,62.859,320,215,32,105,34.912,20,95,19.338,32,312,11.939,122,313,40.728
16,Jean-Christophe Beaudin,C,ROU,18.596,195,77,78,60,155,215,525,12.792,0.398,0.385,0.282,0.782,1.065,2.73,22.871,0.364,1068.481,16.868,1.229,1.191,0.88,2.42,3.3,8.32,1.109,17.074,16.132,53.758,45.016,0.5,56.821,297,154,19,58,29.412,16,87,15.839,42,380,9.389,1511,2700,48.135
17,Tyler Boland,C,RIM,19.133,246,97,66,49,163,212,609,16.345,0.502,0.334,0.245,0.835,1.078,3.004,25.874,0.388,1289.699,19.618,1.449,0.975,0.735,2.423,3.156,8.795,1.118,18.669,18.056,52.91,50.16,16.691,60.218,314,213,26,67,39.88,28,91,32.504,43,451,9.598,2196,4312,50.457
18,Julien Gauthier,RW,VDO/SNB,18.044,227,105,67,39,172,211,713,12.914,0.479,0.389,0.189,0.865,1.054,3.671,28.428,0.575,947.302,18.796,1.494,1.234,0.58,2.728,3.308,11.486,1.792,19.44,18.078,57.779,50.47,16.184,68.011,333,153,44,153,23.749,22,108,21.848,39,452,7.345,14,48,30.024
19,Timo Meier,RW,HAL/ROU,18.186,179,95,69,47,164,211,809,11.308,0.57,0.47,0.292,1.045,1.335,4.942,37.422,0.668,1165.175,20.47,1.622,1.318,0.812,2.938,3.75,14.255,1.895,19.618,18.412,58.685,49.728,23.782,69.932,287,124,28,103,27.858,25,143,18.945,42,563,6.77,139,294,46.912
20,Daniel Audette,C,SHE,18.61,180,72,91,45,163,208,605,11.99,0.408,0.465,0.275,0.878,1.15,3.42,21.162,0.368,1252.81,21.645,1.135,1.302,0.76,2.435,3.192,9.475,1.015,19.627,18.352,49.457,51.78,16.145,53.248,274,241,14,55,25.92,12,76,14.17,46,474,10.025,1464,3428,43.865
21,Dennis Yan,LW,SHA,18.672,185,111,54,43,165,208,641,17.5,0.63,0.295,0.218,0.925,1.132,3.572,32.492,0.52,1192.892,19.127,1.958,0.92,0.688,2.883,3.57,11.19,1.622,19.392,18.35,60.44,49.712,23.288,71.242,296,118,28,83,33.52,33,107,31.425,50,451,11.3,21,56,34.527
22,Nathan Noel,C,SNB,18.361,242,85,70,53,155,208,586,14.582,0.391,0.291,0.225,0.682,0.908,2.701,21.218,0.375,1008.654,17.616,1.339,0.991,0.768,2.329,3.091,9.168,1.274,18.786,18.132,58.499,49.681,10.376,62.92,297,201,24,96,23.905,19,90,19.04,42,400,11.116,2087,3965,54.169
23,Michael Joly,RW,RIM/CAP,19.615,169,117,61,29,178,207,570,20.242,0.708,0.38,0.182,1.088,1.275,3.522,35.402,0.62,1159.402,20.115,2.108,1.13,0.538,3.23,3.77,10.48,1.85,19.172,18.438,58.272,50.735,17.602,67.318,286,138,36,111,32.37,30,112,25.398,51,347,14.683,68,134,48.095
24,Anthony Beauvillier,C,SHA,17.52,178,91,71,44,162,206,753,12.785,0.617,0.408,0.295,1.022,1.32,4.482,32.688,0.61,1178.9,21.22,1.668,1.128,0.822,2.8,3.617,12.515,1.672,18.875,18.43,56.24,50.862,18.68,61.868,271,169,18,78,22.392,25,111,23.985,48,564,8.882,2190,3840,57.145
25,Mathieu Joseph,RW,SNB,18.722,201,91,73,42,164,206,551,16.118,0.526,0.436,0.232,0.959,1.19,3.04,25.995,0.476,1022.565,19.072,1.57,1.339,0.711,2.904,3.614,9.311,1.439,19.018,18.124,57.846,50.304,17.214,67.208,292,155,25,102,23.719,22,105,17.156,44,344,13.625,130,281,42.508
26,Nikolaj Ehlers,LW,HAL,18.086,114,86,73,46,159,205,535,15.995,0.755,0.66,0.405,1.41,1.815,4.71,34.355,0.615,1310.095,23.17,1.965,1.68,1.05,3.645,4.695,12.235,1.575,19.62,18.52,60.515,49.145,32.455,73.055,263,97,20,64,32.105,19,99,19.665,47,372,12.55,66,170,30.985
27,Pierre-Luc Dubois,LW,CAP/BLB,17.478,164,73,81,45,154,199,508,13.132,0.438,0.475,0.272,0.91,1.182,3.172,27.11,0.51,1019.812,19.225,1.325,1.468,0.86,2.787,3.648,9.778,1.57,19.042,18.318,57.502,50.16,17.43,66.088,276,145,21,101,21.652,14,74,14.615,38,333,10.89,867,1748,48.205
28,Vitalii Abramov,RW,GAT,17.857,129,84,77,36,161,197,466,17.985,0.65,0.6,0.28,1.245,1.53,3.61,42.055,0.65,1348.065,20.88,1.87,1.71,0.81,3.58,4.39,10.39,1.87,18.69,17.79,56.72,48.445,28.34,70.47,243,108,22,93,23.22,20,99,20.225,42,274,15.33,61,110,51.31
29,Kameron Kielly,C,CHA,18.881,246,75,77,44,152,196,632,12.749,0.386,0.379,0.175,0.765,0.94,2.929,25.78,0.419,1112.744,18.17,1.255,1.228,0.572,2.488,3.06,9.582,1.358,18.756,17.816,55.034,50.02,9.151,59.132,296,230,19,97,22.734,20,124,16.278,36,411,9.649,1833,3328,57.266
30,Maxime Fortier,RW,HAL,17.876,202,72,72,51,144,195,641,10.448,0.368,0.354,0.301,0.722,1.024,3.253,26.839,0.429,1215.412,19.915,1.054,1.03,0.902,2.081,2.986,9.709,1.258,18.132,18.32,51.2,51.435,12.106,52.251,279,210,24,96,23.824,21,101,20.66,27,444,5.53,179,466,33.29
31,Yakov Trenin,C,GAT,18.921,169,74,56,65,130,195,617,12.323,0.473,0.325,0.385,0.79,1.178,3.762,29.202,0.528,1174.905,21.098,1.328,0.92,1.1,2.248,3.348,10.683,1.49,18.888,18.172,54.73,50.603,14.815,60.935,281,174,27,100,28.102,22,126,17.088,25,391,6.462,1759,2982,56.482
32,Guillaume Gauthier,LW,DRU/CAP/QUE/SHE,19.26,198,82,65,48,147,195,571,14.505,0.452,0.365,0.242,0.812,1.058,3.09,29.095,0.44,1235.735,18.635,1.435,1.15,0.785,2.588,3.367,9.837,1.382,19.638,17.96,54.398,49.485,23.123,64.92,285,156,29,97,30.295,16,88,18.378,37,386,9.392,266,533,48.138
33,Samuel Girard,D,SHA,17.596,190,24,88,80,112,192,257,9.045,0.132,0.51,0.432,0.648,1.078,1.507,6.205,0.1,1401.883,22.572,0.348,1.335,1.145,1.682,2.827,3.932,0.265,18.405,18.21,61.635,49.452,20.708,67.68,346,167,3,5,83.333,2,6,33.332,19,246,7.478,0,2,0.0
34,Joey Ratelle,LW,DRU/CHI,19.596,222,106,52,30,158,188,642,16.902,0.534,0.295,0.178,0.828,1.006,3.109,27.874,0.515,1051.444,19.409,1.632,0.899,0.541,2.532,3.066,9.576,1.58,19.69,18.36,53.408,50.875,19.296,61.471,273,190,37,145,26.279,27,145,20.829,42,352,12.23,24,83,21.735
35,Maxim Lazarev,LW,CAP,18.879,160,79,56,51,135,186,449,16.822,0.502,0.382,0.322,0.885,1.208,3.002,25.825,0.483,1008.078,18.905,1.58,1.2,1.02,2.78,3.8,9.48,1.522,19.162,18.118,56.698,49.3,14.702,63.262,268,162,11,59,17.62,21,74,28.795,47,316,14.338,28,54,53.248
36,Julien Pelletier,LW,CAP/ROU/SHE,19.341,245,91,51,43,142,185,529,16.769,0.408,0.216,0.194,0.625,0.82,2.418,19.875,0.315,1098.106,17.525,1.378,0.754,0.665,2.125,2.789,8.21,1.072,19.496,18.259,51.031,50.758,17.744,58.301,284,215,24,72,32.154,12,62,18.264,55,395,13.522,51,104,49.064
37,Carl Neill,D,SHE/CHA,19.32,259,39,66,76,105,181,554,7.134,0.16,0.31,0.36,0.472,0.832,2.27,10.944,0.164,1553.338,23.741,0.41,0.786,0.904,1.195,2.104,5.714,0.419,18.098,18.053,50.571,51.433,10.072,55.354,401,357,4,23,11.875,4,30,10.876,31,501,6.489,3,7,45.832
38,Cameron Askew,RW,DRU/MON/SHA,18.467,264,81,53,46,134,180,626,12.618,0.363,0.249,0.158,0.612,0.768,2.778,25.88,0.384,1164.358,17.388,1.208,0.836,0.556,2.044,2.6,9.342,1.285,19.029,18.056,54.276,50.789,10.895,57.732,281,191,22,92,24.756,19,96,18.699,40,438,8.486,1336,2929,45.002
39,Samuel Blais,LW,VIC/CHA,18.496,149,71,64,43,135,178,400,16.925,0.44,0.41,0.272,0.852,1.125,2.578,23.99,0.408,999.218,17.935,1.415,1.372,0.885,2.782,3.675,8.295,1.305,18.775,18.068,53.412,48.495,20.065,66.965,244,131,19,64,31.235,16,85,16.428,36,251,13.78,14,43,35.707
40,Nikolas Brouillard,D,DRU/QUE/ROU,19.853,183,46,75,56,121,177,551,8.292,0.27,0.418,0.318,0.685,1.002,3.26,15.29,0.262,1510.932,25.59,0.63,0.972,0.745,1.602,2.352,7.613,0.608,18.365,18.072,59.202,49.975,14.985,65.655,361,194,3,19,16.668,5,35,13.335,38,497,7.595,1,2,25.0
41,Frederic Allard,D,CHI,17.844,250,34,76,67,110,177,536,6.63,0.178,0.376,0.299,0.554,0.852,2.545,12.39,0.194,1582.17,25.126,0.408,0.869,0.712,1.276,1.989,5.953,0.456,17.518,18.208,54.032,50.764,17.27,57.668,350,267,6,20,22.619,4,19,33.125,24,497,5.136,3,10,32.5
42,Brandon Gignac,C,SHA,17.98,242,61,72,44,133,177,491,12.76,0.314,0.34,0.21,0.656,0.864,2.374,18.696,0.308,1057.43,17.396,1.046,1.158,0.708,2.202,2.909,8.039,1.024,18.795,17.816,58.011,49.175,14.034,62.979,263,157,24,77,26.891,11,77,13.739,26,337,9.04,1724,3078,56.064
43,Louick Marcotte,LW,VDO/GAT,20.188,130,78,59,39,137,176,443,17.59,0.6,0.455,0.295,1.05,1.35,3.405,36.135,0.555,1363.37,20.95,1.72,1.3,0.835,3.02,3.855,9.755,1.575,20.535,18.385,57.335,50.855,16.49,64.225,259,139,22,70,29.89,25,101,26.24,31,272,11.41,258,583,42.515
44,Dmytro Timashov,LW,QUE/SHA,18.455,123,41,78,56,119,175,272,15.065,0.34,0.64,0.455,0.98,1.425,2.23,14.145,0.235,1146.315,18.65,1.085,2.055,1.455,3.14,4.59,7.175,0.745,20.275,18.205,56.96,49.985,23.66,68.47,220,102,9,28,38.635,10,34,29.41,22,210,10.76,7,14,52.085
45,Angelo Miceli,C,VIC,20.043,132,73,67,33,140,173,442,16.515,0.55,0.51,0.255,1.065,1.315,3.35,34.235,0.52,1321.73,20.065,1.655,1.51,0.745,3.17,3.92,10.045,1.555,18.43,18.19,52.445,49.3,23.105,64.0,223,128,17,61,28.24,20,75,26.705,36,306,11.76,1346,2553,52.71
46,Anthony DeLuca,LW,RIM,19.092,135,79,58,32,137,169,628,12.555,0.585,0.43,0.235,1.015,1.25,4.65,36.585,0.545,1368.28,20.265,1.725,1.27,0.705,3.0,3.7,13.77,1.605,18.725,18.025,59.05,49.065,20.545,69.825,225,97,15,60,26.385,16,87,17.95,48,481,9.985,40,79,50.355
47,Massimo Carozza,C,QUE/CAP,19.45,248,71,58,40,129,169,627,11.268,0.35,0.308,0.192,0.658,0.852,2.896,23.72,0.375,1077.694,16.99,1.168,1.028,0.658,2.2,2.858,9.925,1.255,18.498,17.811,54.762,50.515,11.958,61.976,270,174,28,96,27.578,17,110,12.965,26,421,6.81,1117,2349,47.768
48,Francois Beauchemin,C,RIM/VDO/CHA,19.766,235,74,54,39,128,167,466,15.934,0.422,0.306,0.198,0.73,0.931,2.361,22.12,0.331,1090.398,16.82,1.376,1.009,0.681,2.386,3.069,8.086,1.104,18.855,17.873,55.245,51.316,6.389,58.332,235,162,30,94,30.244,17,70,22.158,27,302,9.61,754,1683,43.985
49,Danny Moynihan,C,HAL/SHA,19.021,197,78,60,28,138,166,515,14.725,0.435,0.33,0.132,0.765,0.898,2.79,28.558,0.43,1172.34,17.805,1.388,1.078,0.462,2.462,2.93,9.285,1.402,18.658,18.112,54.192,48.918,16.505,62.982,243,138,20,86,22.708,17,111,14.268,41,318,12.338,1864,3300,56.155
50,Alexis Loiseau,C,RIM,20.177,136,54,67,44,121,165,332,15.905,0.395,0.49,0.32,0.89,1.21,2.44,21.63,0.32,1338.215,19.68,1.195,1.5,0.985,2.69,3.675,7.405,0.96,18.985,18.15,60.345,49.87,12.24,64.145,233,130,15,58,25.96,12,49,22.82,27,225,11.88,1543,2876,53.725
51,Mathieu Ayotte,RW,VIC/QUE,19.538,198,66,72,27,138,165,467,14.3,0.396,0.387,0.161,0.782,0.944,2.73,13.921,0.319,863.63,19.194,1.216,1.2,0.495,2.419,2.909,8.438,0.976,18.24,18.44,49.626,52.735,6.524,50.892,218,232,12,63,18.854,11,50,18.929,43,354,12.738,120,359,31.245
52,Ivan Barbashev,C,MON,18.255,105,70,54,39,124,163,378,18.15,0.655,0.52,0.365,1.175,1.545,3.57,28.85,0.545,1161.815,22.12,1.775,1.415,0.99,3.19,4.18,9.685,1.465,20.08,18.27,55.975,48.35,24.105,64.935,219,116,15,65,21.75,15,62,24.06,40,251,15.76,1023,2083,48.915
53,Danick Martel,C,BLB,19.26,127,80,52,30,132,162,499,15.87,0.63,0.405,0.235,1.035,1.27,3.925,32.795,0.515,1348.1,21.215,1.76,1.125,0.66,2.885,3.55,11.1,1.45,19.33,18.62,58.9,51.85,15.49,64.76,201,104,15,55,25.805,17,98,18.145,48,346,13.78,878,1896,46.34
54,Dylan Montcalm,C,DRU/RIM,19.094,212,49,78,33,127,160,457,9.651,0.246,0.429,0.235,0.678,0.912,2.49,19.611,0.322,1058.731,17.794,0.791,1.379,0.722,2.17,2.892,8.052,1.041,18.949,18.224,51.332,50.566,10.13,55.558,223,176,11,71,12.961,12,86,13.674,26,300,7.569,1835,3463,53.259
55,Alexis Pepin,RW,CHA/GAT/VDO,19.52,233,82,35,42,117,159,589,13.961,0.365,0.16,0.213,0.521,0.732,2.602,24.447,0.401,1026.529,16.75,1.314,0.568,0.735,1.881,2.619,9.394,1.422,18.512,17.824,52.618,51.537,9.899,57.089,236,165,31,114,29.059,23,107,20.178,28,368,7.15,244,553,48.412
56,Antoine Waked,RW,ROU,19.456,224,68,50,39,118,157,402,16.169,0.386,0.291,0.199,0.682,0.878,2.326,20.412,0.322,1046.827,17.362,1.248,0.942,0.676,2.191,2.869,7.552,1.039,18.745,18.245,58.996,50.855,8.081,63.924,259,153,22,64,31.78,21,70,32.585,25,268,8.884,24,57,47.27
57,Evgeny Svechnikov,RW,CAP,18.373,105,64,46,47,110,157,356,17.995,0.61,0.44,0.45,1.05,1.5,3.395,28.09,0.54,1010.39,19.25,1.905,1.37,1.395,3.275,4.67,10.58,1.68,19.245,18.275,56.275,49.58,24.975,70.565,199,83,19,57,33.895,17,57,29.625,28,242,11.62,372,741,48.775
58,Nikita Jevpalovs,LW,BLB,19.518,125,77,41,36,118,154,384,19.695,0.615,0.33,0.285,0.935,1.225,3.065,26.425,0.425,1232.63,19.67,1.84,0.98,0.845,2.82,3.665,9.385,1.285,19.83,18.47,60.645,49.53,24.3,71.125,204,79,17,35,48.69,16,56,28.46,44,293,14.405,554,1013,54.46
59,Kyle Farrell,C,CAP,20.075,128,77,52,25,129,154,517,14.87,0.605,0.405,0.195,1.01,1.21,4.045,37.305,0.58,1263.01,19.75,1.825,1.225,0.595,3.055,3.645,12.265,1.765,18.6,18.405,52.805,50.97,13.26,59.485,198,135,27,89,30.16,17,80,20.835,33,348,9.535,1381,2337,59.135
60,Thomas Chabot,D,SNB,18.75,202,34,65,54,99,153,453,7.825,0.227,0.442,0.355,0.672,1.028,2.81,10.212,0.264,1075.414,24.921,0.541,1.042,0.839,1.584,2.428,6.645,0.611,17.859,18.18,59.284,51.19,16.264,65.204,331,229,6,29,21.526,7,27,30.742,21,397,4.756,0,0,0.0
61,Yan Pavel Laplante,LW,VIC/CHA/GAT,19.648,176,79,47,23,126,149,629,13.0,0.473,0.282,0.138,0.755,0.893,3.612,35.112,0.59,1148.288,19.245,1.473,0.888,0.428,2.358,2.785,11.268,1.832,18.697,18.092,56.538,50.442,1.362,57.335,222,173,23,120,18.002,21,115,19.245,35,394,9.015,540,1092,48.89
62,Simon Bourque,D,RIM/SNB,18.799,248,40,52,57,92,149,435,9.479,0.195,0.256,0.288,0.452,0.74,2.072,8.55,0.138,1419.282,23.054,0.502,0.648,0.715,1.145,1.865,5.244,0.349,18.084,18.062,56.758,50.698,9.4,60.25,358,253,1,10,6.25,5,22,18.522,34,403,9.012,0,3,0.0
63,Adam Erne,LW,QUE,18.906,108,62,48,38,110,148,453,13.325,0.56,0.455,0.345,1.015,1.36,4.175,26.84,0.495,1196.995,22.2,1.52,1.23,0.94,2.75,3.685,11.3,1.34,19.765,18.425,58.28,51.11,8.54,60.835,197,124,23,65,33.975,14,61,23.01,25,327,7.19,777,1440,53.95
64,Philippe Sanche,RW,BLB,19.55,148,61,46,40,107,147,426,14.822,0.405,0.28,0.288,0.688,0.975,2.698,17.562,0.37,855.255,18.512,1.288,0.915,0.96,2.2,3.162,8.69,1.175,18.845,18.068,55.015,50.208,26.585,70.09,217,78,13,68,19.272,14,62,11.6,34,296,13.825,144,344,47.648
65,Olivier LeBlanc,D,SNB/CAP,19.702,231,29,65,52,94,146,498,6.052,0.135,0.301,0.232,0.436,0.67,2.244,8.276,0.144,1334.671,23.014,0.358,0.779,0.608,1.138,1.745,5.834,0.368,17.575,18.38,55.278,51.772,5.556,57.422,363,267,5,12,38.098,3,10,20.834,21,476,4.232,0,0,0.0
66,Bradley Kennedy,RW,CHA/HAL,19.604,232,60,46,37,106,143,460,12.955,0.28,0.282,0.16,0.564,0.721,2.202,15.518,0.318,779.259,15.245,1.091,1.11,0.612,2.2,2.812,8.536,1.225,17.49,17.759,49.724,48.434,20.778,64.039,224,137,23,82,33.986,21,82,26.466,16,296,4.682,114,254,50.154
67,Christophe Lalonde,RW,MON/SHA,20.175,114,75,39,28,114,142,395,19.205,0.66,0.35,0.255,1.015,1.27,3.455,30.625,0.535,1250.62,21.89,1.82,0.965,0.705,2.785,3.49,9.47,1.465,19.22,18.18,56.195,49.015,16.46,60.545,202,135,16,54,30.555,21,71,31.275,38,270,14.12,317,776,40.84
68,Cameron Darcy,C,CAP/SHE,20.04,121,56,48,37,104,141,411,13.56,0.46,0.39,0.31,0.85,1.155,3.41,28.07,0.465,1243.295,20.59,1.34,1.145,0.9,2.485,3.385,9.935,1.355,19.42,18.26,52.925,51.11,19.305,58.835,202,140,8,46,16.375,11,74,13.69,37,291,12.775,1188,2240,53.025
69,Julien Nantel,C,ROU,18.274,184,62,47,32,109,141,521,11.958,0.365,0.255,0.185,0.617,0.802,2.998,21.428,0.375,945.885,16.13,1.335,0.942,0.682,2.278,2.96,11.058,1.372,18.108,18.188,57.675,51.378,8.885,63.328,196,122,16,68,24.585,15,87,20.235,31,366,7.54,1041,2131,49.338
70,Oliver Cooper,LW,SNB/CHA,19.722,193,67,41,32,108,140,397,16.805,0.355,0.21,0.178,0.565,0.742,2.108,23.728,0.375,1093.252,17.225,1.232,0.718,0.622,1.955,2.572,7.36,1.312,18.45,18.23,50.722,50.935,13.675,55.628,209,161,27,90,31.035,16,89,17.545,24,218,10.105,63,153,41.018
71,Nicolas Meloche,D,BAC/GAT/CHA,18.287,212,45,49,45,94,139,537,9.331,0.235,0.254,0.208,0.488,0.694,2.551,10.561,0.189,1260.394,22.518,0.617,0.664,0.558,1.286,1.844,6.772,0.498,18.078,17.851,55.446,48.989,8.951,60.191,301,198,3,9,56.25,4,24,16.233,38,504,8.065,0,3,0.0
72,Christopher Clapperton,LW,BLB/RIM,20.062,114,61,41,36,102,138,376,16.485,0.53,0.36,0.315,0.89,1.21,3.26,25.23,0.44,1112.955,19.53,1.635,1.105,0.97,2.74,3.71,10.035,1.355,18.89,18.255,59.765,49.73,17.465,67.21,181,89,12,46,26.775,17,62,27.5,32,268,12.225,63,119,44.885
73,Maxime St-Cyr,C,BAC/ROU,20.084,135,83,29,26,112,138,496,16.39,0.61,0.215,0.195,0.83,1.025,3.67,39.52,0.585,1332.25,19.72,1.825,0.67,0.58,2.495,3.07,11.06,1.76,18.1,18.04,55.62,49.415,12.38,59.575,195,134,25,85,29.325,22,93,21.825,36,318,11.15,1501,2790,54.085
74,Jonathan Bourcier,LW,GAT/CHI/BAT/QUE,18.952,217,59,43,35,102,137,417,12.952,0.265,0.249,0.139,0.51,0.649,1.978,10.819,0.224,741.81,15.595,0.982,0.94,0.496,1.922,2.42,7.562,0.85,18.978,17.666,52.861,50.594,16.412,61.19,222,144,15,45,41.645,14,64,19.051,30,308,7.545,385,853,51.579
75,Alexandre Fortin,LW,ROU,18.804,173,52,47,36,99,135,352,14.675,0.338,0.305,0.2,0.648,0.85,2.292,16.555,0.3,904.43,16.185,1.24,1.118,0.758,2.36,3.117,8.385,1.102,18.278,17.702,58.768,48.815,9.105,64.637,198,110,17,59,26.708,11,65,19.682,24,228,10.425,172,312,54.168
76,Jeffrey Truchon-Viel,LW,SHE/BAT,18.755,201,76,32,26,108,134,547,12.274,0.42,0.19,0.116,0.606,0.722,2.899,29.121,0.454,1006.938,15.735,1.366,0.616,0.39,1.978,2.368,9.472,1.485,16.112,15.778,44.379,45.431,1.32,46.662,208,188,32,125,21.762,14,87,14.817,30,335,7.808,35,95,34.802
77,Anthony Duclair,LW,QUE,18.556,85,65,46,22,111,133,284,21.89,0.715,0.52,0.26,1.23,1.495,3.225,23.89,0.525,901.18,20.495,2.065,1.515,0.775,3.585,4.355,9.44,1.525,19.45,18.405,57.3,51.685,16.55,65.05,157,87,15,60,28.125,18,43,40.18,32,181,16.745,29,82,31.99
