,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,London Knights,748,441,57.097,2846,2301,545,51.781,25597,25533,64,11.04,0.911,102.084
1,Plymouth Whalers,748,431,53.637,2669,2135,534,48.741,24789,24319,470,10.46,0.916,102.02
2,Kitchener Rangers,748,429,53.75,2723,2307,416,52.151,27634,24923,2711,10.056,0.906,100.604
3,Barrie Colts,748,421,57.382,2642,2230,412,51.874,26755,25433,1322,10.633,0.916,102.207
4,Windsor Spitfires,748,396,60.108,2770,2497,273,59.111,26908,24399,2509,10.342,0.901,100.406
5,Ottawa 67's,740,391,51.9,2734,2403,331,51.342,26780,25216,1564,9.95,0.903,100.214
6,Guelph Storm,748,388,50.398,2514,2312,202,49.173,25235,24177,1058,10.113,0.904,100.508
7,Belleville Bulls,742,387,49.967,2569,2383,186,47.992,25039,25772,-733,9.715,0.91,100.674
8,Brampton Battalion,748,370,52.19,2453,2351,102,54.496,25578,24241,1337,8.619,0.906,99.208
9,Sault Ste. Marie Greyhounds,748,355,49.374,2399,2454,-55,49.079,24797,24775,22,9.843,0.902,99.985
10,Peterborough Petes,746,353,45.181,2442,2568,-126,45.874,24883,26808,-1925,9.763,0.9,99.822
11,Erie Otters,748,325,46.806,2425,2759,-334,48.622,25247,25873,-626,9.689,0.895,99.206
12,Sarnia Sting,748,324,44.283,2415,2581,-166,48.268,25374,25731,-357,9.242,0.892,98.441
13,Kingston Frontenacs,748,315,45.798,2509,2833,-324,47.962,25811,27981,-2170,9.436,0.897,99.087
14,Owen Sound Attack,680,292,45.571,2240,2416,-176,49.102,24780,23149,1631,9.014,0.897,98.608
15,Sudbury Wolves,746,289,42.841,2250,2590,-340,44.72,24131,25998,-1867,9.636,0.898,99.434
16,Oshawa Generals,744,274,43.554,2432,2895,-463,49.268,25302,26159,-857,9.256,0.884,97.609
17,Toronto St. Michael's Majors,540,256,44.602,1708,1844,-136,46.044,18118,19158,-1040,9.95,0.895,99.426
18,Saginaw Spirit,544,216,51.119,1695,1894,-199,47.686,17524,19103,-1579,10.244,0.91,101.163
19,Mississauga IceDogs,544,197,50.766,1678,2199,-521,52.625,18552,20160,-1608,10.124,0.892,99.29
20,Mississauga St. Michael's Majors,204,99,52.232,641,619,22,53.397,6880,6249,631,9.025,0.904,99.45
21,Niagara IceDogs,204,87,47.68,669,706,-37,50.078,7017,6953,64,9.02,0.902,99.245
22,North Bay Centennials,202,81,45.61,623,714,-91,49.028,6968,7192,-224,8.48,0.904,98.805
23,Owen Sound Platers,68,25,44.8,237,292,-55,46.3,2485,2882,-397,9.43,0.901,99.48
