,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Kyle Connor,F,YNG,17.266,112,65,52,37,117,154,484,13.44,0.58,0.46,0.33,1.045,1.375,4.32
1,Denis Smirnov,F,IND/FGO,17.342,160,62,49,31,111,142,503,12.448,0.405,0.312,0.2,0.718,0.915,3.32
2,Matej Paulovic,C,MUS,19.922,129,43,42,34,85,119,345,12.51,0.34,0.322,0.262,0.665,0.923,2.69
3,Adam Johnson,F,SC,19.734,115,46,39,32,85,117,346,13.03,0.4,0.34,0.275,0.735,1.01,2.985
4,Joe Snively,F,SC,18.206,111,41,43,25,84,109,235,17.19,0.37,0.385,0.225,0.76,0.98,2.115
5,Tanner Laczynski,F,CHI/LIN,17.54,111,42,42,25,84,109,335,9.938,0.31,0.31,0.19,0.618,0.808,2.45
6,Maxim Letunov,F,YNG,18.068,118,44,40,23,84,107,276,15.88,0.375,0.34,0.195,0.715,0.91,2.34
7,Liam Pecararo,F,WAT,18.442,99,34,42,29,76,105,286,11.795,0.34,0.425,0.285,0.77,1.055,2.89
8,Rem Pitlick,F,WAT/MUS,17.954,103,53,35,17,88,105,229,19.585,0.485,0.325,0.155,0.81,0.965,2.14
9,Seamus Malone,F,DBQ,17.86,113,49,39,16,88,104,371,13.345,0.435,0.345,0.14,0.78,0.92,3.275
10,Griffen Molino,F,SF/MUS,20.15,116,26,41,36,67,103,267,9.41,0.23,0.355,0.31,0.58,0.89,2.31
11,Tyler Sheehy,F,WAT/USA/YNG,18.32,106,38,39,25,77,102,378,10.335,0.36,0.365,0.235,0.73,0.965,3.555
12,Patrick Grasso,F,DM,18.548,179,40,36,25,76,101,450,9.415,0.26,0.202,0.143,0.462,0.605,2.67
13,Ludvig Hoff,F,LIN,18.164,136,38,31,32,69,101,344,10.525,0.275,0.255,0.245,0.53,0.772,2.482
14,Matheson Iacopelli,F,MUS,19.838,114,64,25,11,89,100,503,12.47,0.56,0.22,0.095,0.78,0.875,4.405
15,Ross Colton,LW,CR,18.51,113,53,34,12,87,99,308,17.465,0.475,0.305,0.105,0.78,0.885,2.755
16,Sam Saliba,F,SC/GB,19.185,149,48,31,17,79,96,300,15.555,0.338,0.218,0.118,0.558,0.67,2.035
17,Brett Boeing,F,DBQ,19.919,143,44,27,21,71,92,397,9.36,0.26,0.225,0.13,0.485,0.615,2.715
18,Chris Wilkie,F,TC,17.682,116,52,23,16,75,91,471,10.825,0.445,0.2,0.135,0.645,0.78,4.04
19,Josh Melnick,F,YNG,18.685,112,21,46,23,67,90,155,13.47,0.18,0.405,0.2,0.585,0.785,1.36
20,Haralds Egle,F/RW,MUS/MAD/CHI,18.353,144,29,38,22,67,89,330,7.555,0.175,0.28,0.162,0.452,0.612,2.268
21,Jake Wahlin,F,TC,18.098,124,32,38,19,70,89,302,10.095,0.248,0.255,0.155,0.505,0.658,2.48
22,Cooper Marody,F,MUS/SF,17.236,110,31,41,16,72,88,232,12.975,0.29,0.38,0.145,0.67,0.82,2.125
23,Kiefer Sherwood,F,YNG,18.962,115,42,22,24,64,88,329,12.34,0.36,0.19,0.21,0.545,0.755,2.835
