,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
457,Duncan Penman,D,SAG,16.197,55,4,3,3,7,10,42,9.52,0.07,0.05,0.05,0.13,0.18,0.76,1.41,0.03,0,0,0.0,0,1,0.0,4,41,9.76,0,1,0.0
458,Keegan Stevenson,C,GUE,16.707,61,5,3,2,8,10,30,16.67,0.08,0.05,0.03,0.13,0.16,0.49,3.68,0.06,2,7,28.57,1,5,20.0,2,18,11.11,3,14,21.43
459,Cullen Mercer,C,FLNT,19.373,37,5,4,0,9,9,62,8.06,0.14,0.11,0.0,0.24,0.24,1.68,7.69,0.21,1,7,14.29,2,13,15.38,2,42,4.76,122,271,45.02
460,Andrew Burns,D,WSR/KIT,19.617,65,0,3,6,3,9,44,0.0,0.0,0.05,0.09,0.05,0.14,0.68,2.55,0.04,0,1,0.0,0,3,0.0,0,40,0.0,5,14,35.71
461,Ryan Orban,D,OTT,19.146,66,1,3,5,4,9,43,2.33,0.02,0.05,0.08,0.06,0.14,0.65,1.95,0.03,0,1,0.0,1,2,50.0,0,40,0.0,1,2,50.0
462,Daniel Robertson,D,WSR/OSH,19.283,53,1,6,2,7,9,62,1.61,0.02,0.11,0.04,0.13,0.17,1.17,3.29,0.06,0,1,0.0,0,3,0.0,1,58,1.72,0,0,0.0
463,Markus Niemelainen,D,SAG,18.273,59,3,4,2,7,9,63,4.76,0.05,0.07,0.03,0.12,0.15,1.07,3.84,0.07,0,1,0.0,1,6,16.67,2,56,3.57,0,1,0.0
464,Damian Bourne,LW,MISS,20.595,27,3,5,1,8,9,49,6.12,0.11,0.19,0.04,0.3,0.33,1.81,6.35,0.24,0,5,0.0,1,12,8.33,2,32,6.25,1,2,50.0
465,Sam Field,RW,KGN,19.112,59,6,1,2,7,9,63,14.295,0.19,0.01,0.02,0.2,0.225,1.17,3.025,0.125,3,8,37.5,2,13,18.055,1,42,4.545,15,47,40.555
466,Kyle Auger,D,OTT,18.203,53,2,3,4,5,9,50,2.38,0.02,0.09,0.165,0.115,0.28,1.025,1.165,0.04,0,2,0.0,0,1,0.0,2,47,2.565,0,0,0.0
467,Braden Henderson,D,SAR/SAR/NB,16.84,52,0,5,4,5,9,38,0.0,0.0,0.055,0.045,0.055,0.1,0.485,0.785,0.025,0,0,0.0,0,1,0.0,0,37,0.0,1,1,50.0
468,Ben Fanjoy,C,OTT,19.352,24,5,2,2,7,9,38,13.16,0.21,0.08,0.08,0.29,0.38,1.58,5.3,0.22,2,8,25.0,2,7,28.57,1,23,4.35,60,120,50.0
469,Jake Bricknell,RW,GUE,19.171,26,5,2,2,7,9,40,12.5,0.19,0.08,0.08,0.27,0.35,1.54,3.09,0.12,1,1,100.0,2,7,28.57,2,32,6.25,4,9,44.44
470,Brayden Guy,LW,SAR,16.537,42,8,1,0,9,9,39,20.51,0.19,0.02,0.0,0.21,0.21,0.93,4.55,0.11,3,11,27.27,1,6,16.67,4,22,18.18,0,2,0.0
471,Andrew Perrott,D,LDN,16.061,62,4,3,2,7,9,67,5.97,0.06,0.05,0.03,0.11,0.15,1.08,2.39,0.04,0,1,0.0,0,0,0.0,4,66,6.06,0,0,0.0
472,Jack York,D,KIT,16.994,57,3,2,4,5,9,34,8.82,0.05,0.04,0.07,0.09,0.16,0.6,1.42,0.02,0,2,0.0,0,0,0.0,3,32,9.38,0,0,0.0
473,Brett Jacklin,RW,SSM,17.566,49,4,4,1,8,9,38,10.53,0.08,0.08,0.02,0.16,0.18,0.78,3.68,0.08,0,6,0.0,1,4,25.0,3,28,10.71,4,8,50.0
474,Mark Woolley,D,GUE,15.803,66,2,5,2,7,9,39,5.13,0.03,0.08,0.03,0.11,0.14,0.59,1.0,0.02,1,1,100.0,0,0,0.0,1,38,2.63,1,2,50.0
475,Emmett Serensits,D,SBY,17.69,61,2,5,2,7,9,47,4.26,0.03,0.08,0.03,0.11,0.15,0.77,1.71,0.03,0,1,0.0,0,0,0.0,2,46,4.35,1,4,25.0
476,Liam Ross,D,SBY,16.343,60,4,2,3,6,9,40,10.0,0.07,0.03,0.05,0.1,0.15,0.67,1.5,0.03,0,0,0.0,0,2,0.0,4,38,10.53,0,0,0.0
477,Paul Larabie,C,KGN,17.632,51,0,3,6,3,9,34,0.0,0.0,0.06,0.12,0.06,0.18,0.67,2.8,0.05,0,2,0.0,0,4,0.0,0,28,0.0,8,13,61.54
478,Thomas Stevenson,D,WSR,17.922,67,3,3,2,6,8,57,5.26,0.04,0.04,0.03,0.09,0.12,0.85,2.45,0.04,0,0,0.0,0,2,0.0,3,55,5.45,2,3,66.67
479,Stephen Templeton,D,HAM/OSH/HAM,20.136,70,2,2,4,4,8,63,1.82,0.015,0.015,0.035,0.035,0.07,0.81,1.745,0.05,0,2,0.0,0,5,0.0,2,56,2.0,0,1,0.0
480,Mike Davies,LW,SAG,19.609,39,5,3,0,8,8,60,8.33,0.13,0.08,0.0,0.21,0.21,1.54,6.42,0.16,2,10,20.0,2,12,16.67,1,38,2.63,7,21,33.33
481,Sullivan Sparkes,C,OSH,17.869,49,5,3,0,8,8,50,5.555,0.055,0.035,0.0,0.09,0.09,1.125,2.91,0.135,2,10,10.0,0,9,0.0,3,31,5.555,116,257,57.915
482,David Pearce,LW,OTT,18.683,65,3,3,2,6,8,43,6.98,0.05,0.05,0.03,0.09,0.12,0.66,4.37,0.07,0,6,0.0,0,6,0.0,3,31,9.68,22,42,52.38
483,Patrick Sanvido,D,WSR/SBY,20.217,52,3,3,2,6,8,49,6.12,0.06,0.06,0.04,0.12,0.15,0.94,1.79,0.03,1,1,100.0,0,2,0.0,2,46,4.35,0,0,0.0
484,Colton Kammerer,D,SAR,15.902,39,1,5,2,6,8,28,3.57,0.03,0.13,0.05,0.15,0.21,0.72,2.12,0.05,0,1,0.0,0,4,0.0,1,23,4.35,0,0,0.0
485,Gleb Babintsev,D,PBO,17.687,64,1,3,4,4,8,59,1.69,0.02,0.05,0.06,0.06,0.12,0.92,2.47,0.04,1,3,33.33,0,0,0.0,0,56,0.0,0,0,0.0
486,Calvin Martin,LW,SSM,17.5,58,5,1,2,6,8,40,11.26,0.075,0.015,0.025,0.09,0.115,0.705,2.07,0.075,3,8,21.43,0,6,0.0,2,26,8.125,2,8,25.0
487,Ian Blacker,D,LDN/OSH/OSH,17.806,89,1,4,3,5,8,45,1.725,0.01,0.04,0.03,0.05,0.085,0.495,1.085,0.025,0,0,0.0,1,2,25.0,0,43,0.0,0,0,0.0
488,Nolan Gardiner,C,OTT,18.518,65,3,3,2,6,8,35,8.39,0.05,0.03,0.02,0.085,0.105,0.595,1.825,0.06,0,5,0.0,2,9,14.285,1,21,6.25,31,69,42.42
489,Mitchell Brewer,D,OSH,16.49,60,2,3,3,5,8,27,7.41,0.03,0.05,0.05,0.08,0.13,0.45,1.34,0.02,1,1,100.0,0,3,0.0,1,23,4.35,0,1,0.0
490,Harrison Cottam,RW,LDN,17.752,46,3,3,1,6,7,31,5.0,0.035,0.035,0.01,0.07,0.085,0.48,1.085,0.03,0,0,0.0,1,6,8.335,2,25,4.165,2,8,14.285
491,Cameron Lizotte,D,ER/BAR,19.061,49,2,3,2,5,7,41,4.88,0.04,0.06,0.04,0.1,0.14,0.84,1.89,0.04,0,1,0.0,0,2,0.0,2,38,5.26,1,2,50.0
492,Matt McNamara,D,PBO,16.85,53,1,4,2,5,7,47,1.135,0.01,0.155,0.02,0.165,0.185,0.825,0.715,0.02,0,1,0.0,0,1,0.0,1,45,1.19,0,0,0.0
493,Kirill Kozhevnikov,LW,WSR,18.637,33,4,2,1,6,7,31,12.9,0.12,0.06,0.03,0.18,0.21,0.94,3.94,0.12,2,7,28.57,0,5,0.0,2,19,10.53,0,2,0.0
494,Pavel Demin,C,NIAG,17.41,57,4,2,1,6,7,63,6.35,0.07,0.04,0.02,0.11,0.12,1.11,4.99,0.09,0,4,0.0,1,5,20.0,3,54,5.56,79,189,41.8
495,Luke Beamish,D,OS/OS/ER,16.752,48,0,5,2,5,7,16,0.0,0.0,0.065,0.025,0.065,0.09,0.205,0.45,0.01,0,1,0.0,0,1,0.0,0,14,0.0,0,0,0.0
496,Adam Varga,RW,MISS,16.274,46,1,5,1,6,7,25,4.0,0.02,0.11,0.02,0.13,0.15,0.54,2.61,0.06,1,6,16.67,0,1,0.0,0,18,0.0,0,1,0.0
497,Austin Hall,D,GUE,19.439,20,1,5,1,6,7,15,6.67,0.05,0.25,0.05,0.3,0.35,0.75,0.33,0.02,1,1,100.0,0,0,0.0,0,14,0.0,0,1,0.0
498,Brock Hill,D,SAG,18.135,69,0,4,3,4,7,23,0.0,0.0,0.08,0.055,0.08,0.135,0.355,0.555,0.02,0,2,0.0,0,1,0.0,0,20,0.0,1,2,50.0
499,Igor Chibrikov,D,OS,15.792,41,1,4,2,5,7,14,7.14,0.02,0.1,0.05,0.12,0.17,0.34,0.47,0.01,0,0,0.0,0,1,0.0,1,13,7.69,0,0,0.0
500,Kurtis Henry,D,ER,17.421,44,1,2,4,3,7,24,4.17,0.02,0.05,0.09,0.07,0.16,0.55,0.7,0.02,0,0,0.0,0,0,0.0,1,24,4.17,0,0,0.0
501,Mitchell Russell,C,OS,16.529,59,3,3,1,6,7,51,5.88,0.05,0.05,0.02,0.1,0.12,0.86,5.23,0.09,1,9,11.11,0,8,0.0,2,34,5.88,149,382,39.01
502,Owen Burnell,LW,HAM,18.562,31,1,2,3,3,6,21,2.38,0.015,0.035,0.05,0.05,0.105,0.36,1.095,0.04,0,2,0.0,1,5,10.0,0,14,0.0,41,98,37.72
503,Bryan Laureigh,LW,KGN,17.249,57,3,3,0,6,6,23,13.04,0.05,0.05,0.0,0.11,0.11,0.4,2.36,0.04,0,3,0.0,1,4,25.0,2,16,12.5,0,3,0.0
504,Adrien Beraldo,D,PBO,17.673,51,2,3,1,5,6,35,5.71,0.04,0.06,0.02,0.1,0.12,0.69,1.38,0.03,0,0,0.0,0,0,0.0,2,35,5.71,0,0,0.0
505,Robert Proner,D,SAG/BAR,17.514,50,2,3,1,5,6,50,4.0,0.04,0.06,0.02,0.1,0.12,1.0,2.11,0.04,0,1,0.0,0,2,0.0,2,47,4.26,0,0,0.0
506,Marino Moro,LW,OS,17.616,37,1,4,1,5,6,16,6.25,0.03,0.11,0.03,0.14,0.16,0.43,1.47,0.04,1,3,33.33,0,1,0.0,0,12,0.0,22,76,28.95
507,Grayden Gottschalk,RW,OSH,18.412,42,3,3,0,6,6,44,6.82,0.07,0.07,0.0,0.14,0.14,1.05,3.19,0.08,0,3,0.0,0,4,0.0,3,37,8.11,53,118,44.92
508,Grayson Ladd,D,WSR/KIT,16.542,52,0,2,4,2,6,22,0.0,0.0,0.04,0.08,0.04,0.12,0.42,0.46,0.01,0,0,0.0,0,0,0.0,0,22,0.0,0,0,0.0
509,Louis Latta,LW,SAR,18.109,57,3,1,2,4,6,41,7.32,0.05,0.02,0.04,0.07,0.11,0.72,5.04,0.09,1,9,11.11,0,4,0.0,2,28,7.14,2,9,22.22
510,Patrick Brown,RW,NB,17.487,53,2,2,2,4,6,37,5.41,0.04,0.04,0.04,0.08,0.11,0.7,3.32,0.06,0,0,0.0,1,5,20.0,1,32,3.12,136,361,37.67
511,Ben Badalamenti,RW,SAG,17.607,34,4,1,1,5,6,42,9.52,0.12,0.03,0.03,0.15,0.18,1.24,3.76,0.11,3,5,60.0,0,5,0.0,1,32,3.12,4,18,22.22
512,John Parker-Jones,RW,PBO,17.44,41,2,2,1,4,5,34,5.88,0.05,0.05,0.02,0.1,0.12,0.83,3.23,0.08,2,5,40.0,0,5,0.0,0,24,0.0,0,3,0.0
513,Michael Vukojevic,D,KIT,16.271,24,1,3,1,4,5,22,4.55,0.04,0.12,0.04,0.17,0.21,0.92,0.99,0.04,0,2,0.0,0,0,0.0,1,20,5.0,0,1,0.0
514,Dalton Duhart,C,LDN,16.657,36,3,2,0,5,5,21,14.29,0.08,0.06,0.0,0.14,0.14,0.58,1.84,0.05,1,2,50.0,0,1,0.0,2,18,11.11,11,20,55.0
515,Aidan Timmermans,D,ER,16.886,39,1,1,3,2,5,33,1.56,0.015,0.015,0.04,0.025,0.065,0.92,0.815,0.035,0,2,0.0,0,2,0.0,1,29,1.785,0,0,0.0
516,Riley Coome,D,LDN,17.694,67,0,1,4,1,5,47,0.0,0.0,0.01,0.035,0.01,0.04,0.535,0.52,0.015,0,0,0.0,0,0,0.0,0,47,0.0,0,1,0.0
517,Matthew Titus,RW,MISS,17.839,62,3,1,1,4,5,31,6.82,0.03,0.01,0.01,0.04,0.05,0.625,1.66,0.07,1,4,25.0,1,5,10.0,1,22,3.335,0,2,0.0
518,Dane Johnstone,RW,FLNT,18.536,35,0,5,0,5,5,33,0.0,0.0,0.14,0.0,0.14,0.14,0.94,3.99,0.11,0,5,0.0,0,8,0.0,0,20,0.0,16,32,50.0
519,Ian McKinnon,C,PBO/MISS/LDN,19.032,47,0,3,2,3,5,50,0.0,0.0,0.035,0.02,0.035,0.055,0.555,2.285,0.05,0,4,0.0,0,11,0.0,0,35,0.0,4,8,25.0
520,Marcus Dickerson,RW,MISS,18.648,52,2,1,2,3,5,61,3.28,0.04,0.02,0.04,0.06,0.1,1.17,5.69,0.11,1,7,14.29,0,7,0.0,1,47,2.13,0,1,0.0
521,Reilly Webb,D,HAM/HAM/SAG,17.869,78,1,4,0,5,5,91,0.635,0.01,0.065,0.0,0.07,0.07,1.1,1.47,0.03,0,0,0.0,0,2,0.0,1,89,0.65,0,2,0.0
522,Tim Fallowfield,D,LDN,18.61,43,2,2,0,4,4,28,7.14,0.05,0.05,0.0,0.09,0.09,0.65,0.73,0.02,0,0,0.0,0,0,0.0,2,28,7.14,0,0,0.0
523,William Brown,D,OTT,18.371,20,0,3,1,3,4,15,0.0,0.0,0.15,0.05,0.15,0.2,0.75,0.51,0.03,0,1,0.0,0,0,0.0,0,14,0.0,0,0,0.0
524,Tyler MacArthur,D,OS/BAR,19.81,29,1,2,1,3,4,24,2.275,0.02,0.12,0.02,0.14,0.16,0.66,0.43,0.02,0,0,0.0,0,0,0.0,1,24,2.275,0,0,0.0
525,Austin Clapham,D,NIAG,19.187,25,0,1,3,1,4,9,0.0,0.0,0.04,0.12,0.04,0.16,0.36,0.52,0.02,0,0,0.0,0,0,0.0,0,9,0.0,0,2,0.0
526,Brady Pataki,RW,LDN/SBY,17.952,30,1,1,2,2,4,29,3.45,0.03,0.03,0.07,0.07,0.13,0.97,2.85,0.1,0,4,0.0,1,3,33.33,0,22,0.0,2,4,50.0
527,Quinn Hanna,D,GUE,17.424,37,1,2,1,3,4,25,4.0,0.03,0.05,0.03,0.08,0.11,0.68,1.02,0.03,0,1,0.0,0,2,0.0,1,22,4.55,0,0,0.0
528,Jacob Stos,LW,SAR,18.292,29,2,1,1,3,4,23,8.7,0.07,0.03,0.03,0.1,0.14,0.79,2.27,0.08,0,4,0.0,1,8,12.5,1,11,9.09,0,1,0.0
529,Jake Ramalho,D,MISS,18.311,40,0,3,1,3,4,14,0.0,0.0,0.07,0.03,0.07,0.1,0.35,0.4,0.01,0,0,0.0,0,0,0.0,0,14,0.0,0,3,0.0
530,Nolan Makkonen,D,GUE/SBY,18.104,33,1,2,1,3,4,24,2.38,0.02,0.035,0.02,0.055,0.07,0.675,0.265,0.015,0,0,0.0,0,0,0.0,1,24,2.38,0,1,0.0
531,Isaac Walker,D,MISS,17.501,58,0,1,3,1,4,22,0.0,0.0,0.02,0.05,0.02,0.07,0.38,0.68,0.01,0,0,0.0,0,0,0.0,0,22,0.0,0,0,0.0
532,Holden Wale,D,SSM,16.634,38,1,1,2,2,4,19,2.78,0.015,0.015,0.025,0.025,0.055,0.745,0.34,0.02,0,0,0.0,0,0,0.0,1,19,2.78,0,0,0.0
533,Ian Martin,RW,NIAG,16.633,24,2,0,2,2,4,16,12.5,0.08,0.0,0.08,0.08,0.17,0.67,1.47,0.06,1,1,100.0,1,4,25.0,0,11,0.0,1,2,50.0
534,Mike Petizian,LW,KIT,16.567,40,2,1,1,3,4,27,7.41,0.05,0.03,0.03,0.07,0.1,0.68,2.75,0.07,0,3,0.0,0,5,0.0,2,19,10.53,113,196,57.65
535,Cameron Gaylor,LW,MISS,17.824,42,3,0,1,3,4,32,9.38,0.07,0.0,0.02,0.07,0.1,0.76,3.87,0.09,1,5,20.0,2,8,25.0,0,19,0.0,47,127,37.01
536,Ryan Wells,D,MISS,17.578,29,0,3,1,3,4,18,0.0,0.0,0.065,0.02,0.065,0.085,0.39,0.34,0.015,0,0,0.0,0,0,0.0,0,18,0.0,0,0,0.0
537,Marko Jakovljevic,D,SAR,16.808,27,1,2,1,3,4,13,7.69,0.04,0.07,0.04,0.11,0.15,0.48,0.49,0.02,0,0,0.0,0,1,0.0,1,12,8.33,0,0,0.0
538,Marcus Gretz,D,FLNT,15.814,45,1,2,1,3,4,28,3.57,0.02,0.04,0.02,0.07,0.09,0.62,1.54,0.03,0,2,0.0,0,0,0.0,1,26,3.85,0,0,0.0
539,Mike Baird,LW,WSR,19.477,18,1,2,0,3,3,14,7.14,0.06,0.11,0.0,0.17,0.17,0.78,1.66,0.09,1,2,50.0,0,4,0.0,0,8,0.0,1,2,50.0
540,Eric Allair,D,NB,17.71,29,0,1,2,1,3,23,0.0,0.0,0.04,0.06,0.04,0.1,0.805,0.26,0.02,0,0,0.0,0,0,0.0,0,23,0.0,0,1,0.0
541,Cal Davis,LW,KGN/NIAG/KGN,17.99,43,2,1,0,3,3,25,7.145,0.065,0.02,0.0,0.085,0.085,0.66,1.34,0.07,1,5,25.0,0,3,0.0,1,17,5.0,3,11,39.585
542,Emmett Gordon,D,KGN,17.124,62,0,1,2,1,3,32,0.0,0.0,0.01,0.04,0.01,0.055,0.56,0.535,0.015,0,1,0.0,0,1,0.0,0,30,0.0,2,3,33.335
543,Adam Kadlec,C,WSR/OSH,18.035,25,0,2,1,2,3,24,0.0,0.0,0.08,0.04,0.08,0.12,0.96,2.32,0.09,0,2,0.0,0,5,0.0,0,17,0.0,70,141,49.65
544,Lucas Peric,D,OTT,16.685,57,2,1,0,3,3,30,6.67,0.04,0.02,0.0,0.05,0.05,0.53,1.2,0.02,0,1,0.0,0,2,0.0,2,27,7.41,1,2,50.0
545,Seva Losev,LW,OTT,17.257,30,2,1,0,3,3,13,15.38,0.07,0.03,0.0,0.1,0.1,0.43,1.58,0.05,2,4,50.0,0,1,0.0,0,8,0.0,20,62,32.26
546,Camaryn Baber,C,SAG,16.449,11,1,2,0,3,3,13,7.69,0.09,0.18,0.0,0.27,0.27,1.18,0.78,0.07,1,1,100.0,0,0,0.0,0,12,0.0,37,73,50.68
547,Nikita Alexandrov,D,FLNT,18.33,58,2,1,0,3,3,50,4.0,0.03,0.02,0.0,0.05,0.05,0.86,1.69,0.03,0,1,0.0,2,2,100.0,0,47,0.0,0,0,0.0
548,Evan Krassey,RW,SBY,18.958,8,2,0,1,2,3,10,11.11,0.165,0.0,0.085,0.165,0.25,1.0,0.665,0.125,2,4,25.0,0,3,0.0,0,3,0.0,0,1,0.0
549,Sam Rhodes,C,BAR,17.572,45,3,0,0,3,3,44,6.82,0.07,0.0,0.0,0.07,0.07,0.98,3.55,0.08,1,5,20.0,1,1,100.0,1,38,2.63,8,48,16.67
550,Mitch Eliot,D,SAR,19.606,16,2,1,0,3,3,27,7.41,0.12,0.06,0.0,0.19,0.19,1.69,0.98,0.06,0,0,0.0,0,1,0.0,2,26,7.69,0,0,0.0
551,Shawn Boudrias,RW,GAT,18.004,2,1,2,0,3,3,2,50.0,0.5,1.0,0.0,1.5,1.5,1.0,0.11,0.06,0,0,0.0,0,0,0.0,1,2,50.0,14,29,48.28
552,Mitchell Balmas,LW,GAT,19.494,1,3,0,0,3,3,5,60.0,3.0,0.0,0.0,3.0,3.0,5.0,0.57,0.57,0,0,0.0,1,2,50.0,2,3,66.67,0,2,0.0
553,Cameron Hough,LW,SAR,16.396,28,2,1,0,3,3,31,6.25,0.06,0.03,0.0,0.095,0.095,1.125,1.65,0.12,1,6,25.0,1,4,16.665,0,21,0.0,0,4,0.0
554,Zack Trott,LW,SSM,17.35,38,2,0,1,2,3,26,7.69,0.05,0.0,0.03,0.05,0.08,0.68,3.06,0.08,0,4,0.0,0,3,0.0,2,19,10.53,3,7,42.86
555,Mathew Hill,D,BAR,16.375,30,1,1,1,2,3,23,4.35,0.03,0.03,0.03,0.07,0.1,0.77,0.84,0.03,0,2,0.0,0,0,0.0,1,21,4.76,0,0,0.0
556,Jake Murray,C,HAM,17.405,30,1,1,1,2,3,13,7.69,0.03,0.03,0.03,0.07,0.1,0.43,1.73,0.06,1,3,33.33,0,4,0.0,0,6,0.0,24,86,27.91
557,Navrin Mutter,LW,HAM,16.504,28,2,0,1,2,3,13,15.38,0.07,0.0,0.04,0.07,0.11,0.46,1.68,0.06,1,3,33.33,1,5,20.0,0,5,0.0,3,6,50.0
558,Blake McConville,RW,SBY,17.451,45,1,1,0,2,2,38,2.63,0.02,0.02,0.0,0.04,0.04,0.84,3.68,0.08,0,6,0.0,0,6,0.0,1,26,3.85,3,11,27.27
559,Maddux Rychel,LW,WSR,17.651,8,0,2,0,2,2,3,0.0,0.0,0.25,0.0,0.25,0.25,0.38,0.35,0.04,0,0,0.0,0,0,0.0,0,3,0.0,0,1,0.0
560,Ondrej Kachyna,D,HAM,18.38,13,1,0,1,1,2,12,8.33,0.08,0.0,0.08,0.08,0.15,0.92,0.47,0.04,0,1,0.0,0,0,0.0,1,11,9.09,0,0,0.0
561,Dayton Murray,D,NB,19.54,4,0,1,1,1,2,1,0.0,0.0,0.25,0.25,0.25,0.5,0.25,0.01,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
562,Andrew Somerville,D,NIAG/GUE,17.63,16,0,0,2,0,2,8,0.0,0.0,0.0,0.09,0.0,0.09,0.42,0.145,0.01,0,0,0.0,0,0,0.0,0,8,0.0,1,1,50.0
563,Levi Tetrault,D,GUE,18.61,31,0,1,1,1,2,23,0.0,0.0,0.03,0.03,0.03,0.06,0.74,0.7,0.02,0,0,0.0,0,0,0.0,0,23,0.0,1,2,50.0
564,Mason Hardy,D,MISS,17.451,32,0,2,0,2,2,17,0.0,0.0,0.06,0.0,0.06,0.06,0.53,0.43,0.01,0,0,0.0,0,0,0.0,0,17,0.0,0,0,0.0
565,Gianluca Fuoco,LW,SAG/ER,18.206,54,2,0,0,2,2,29,3.45,0.02,0.0,0.0,0.02,0.02,0.275,1.52,0.03,1,4,12.5,1,7,7.145,0,18,0.0,47,134,17.535
566,Chad Denault,RW,PBO,16.914,61,0,2,0,2,2,25,0.0,0.0,0.02,0.0,0.02,0.02,0.225,1.09,0.02,0,5,0.0,0,5,0.0,0,15,0.0,1,8,6.25
567,Ryan O'Bonsawin,D,SBY,18.511,8,1,0,1,1,2,8,12.5,0.12,0.0,0.12,0.12,0.25,1.0,0.32,0.04,0,0,0.0,0,0,0.0,1,8,12.5,0,0,0.0
568,Phil Caron,D,SSM,17.148,24,0,0,2,0,2,16,0.0,0.0,0.0,0.08,0.0,0.08,0.67,0.49,0.02,0,0,0.0,0,0,0.0,0,16,0.0,0,0,0.0
569,Louka Henault,D,WSR,16.622,42,0,0,2,0,2,21,0.0,0.0,0.0,0.05,0.0,0.05,0.5,0.92,0.02,0,0,0.0,0,2,0.0,0,19,0.0,0,0,0.0
570,Ryan Bangs,D,LDN,17.684,7,0,1,1,1,2,0,0.0,0.0,0.14,0.14,0.14,0.29,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
571,Zack Pilon,D,FLNT,16.797,43,0,1,1,1,2,22,0.0,0.0,0.02,0.02,0.02,0.05,0.51,1.1,0.03,0,2,0.0,0,0,0.0,0,20,0.0,0,0,0.0
572,Lucas Rowe,C,LDN,16.091,25,1,0,1,1,2,15,6.67,0.04,0.0,0.04,0.04,0.08,0.6,1.27,0.05,0,2,0.0,1,1,100.0,0,12,0.0,2,9,22.22
573,Alexandre Hogue,D,SAR,16.584,30,0,1,1,1,2,12,0.0,0.0,0.03,0.03,0.03,0.07,0.4,0.56,0.02,0,0,0.0,0,1,0.0,0,11,0.0,0,0,0.0
574,Cole Resnick,LW,OSH,18.404,23,0,1,1,1,2,8,0.0,0.0,0.04,0.04,0.04,0.09,0.35,0.9,0.04,0,2,0.0,0,1,0.0,0,5,0.0,14,38,36.84
575,Jordan Frasca,LW,WSR,16.197,11,1,1,0,2,2,10,10.0,0.09,0.09,0.0,0.18,0.18,0.91,1.03,0.09,1,2,50.0,0,0,0.0,0,8,0.0,14,47,29.79
576,Samuel Duchesne,D,FLNT,17.301,44,0,1,1,1,2,26,0.0,0.0,0.02,0.02,0.02,0.05,0.59,1.3,0.03,0,2,0.0,0,0,0.0,0,24,0.0,0,0,0.0
577,Evan Brand,D,KGN,16.507,27,0,0,1,0,1,5,0.0,0.0,0.0,0.04,0.0,0.04,0.19,0.33,0.01,0,1,0.0,0,0,0.0,0,4,0.0,0,0,0.0
578,Liam Whittaker,D,LDN,16.277,1,0,0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
579,Tom Bappert,D,SAG,18.664,16,0,0,1,0,1,19,0.0,0.0,0.0,0.06,0.0,0.06,1.19,0.45,0.03,0,0,0.0,0,0,0.0,0,19,0.0,0,0,0.0
580,Charles-Antoine Roy,C,GAT,18.574,2,0,0,1,0,1,2,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.06,0.03,0,0,0.0,0,0,0.0,0,2,0.0,0,1,0.0
581,Eric Uba,RW,FLNT,16.745,4,0,0,1,0,1,7,0.0,0.0,0.0,0.25,0.0,0.25,1.75,0.52,0.13,0,1,0.0,0,1,0.0,0,5,0.0,0,0,0.0
582,Joseph Rupoli,D,OSH,17.312,9,0,0,1,0,1,1,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.02,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
583,Levi Siau,C,SBY,16.458,9,0,0,1,0,1,10,0.0,0.0,0.0,0.11,0.0,0.11,1.11,1.18,0.13,0,1,0.0,0,2,0.0,0,7,0.0,33,60,55.0
584,Kurtis Evans,C,NB,16.403,33,1,0,0,1,1,26,3.85,0.03,0.0,0.0,0.03,0.03,0.79,2.3,0.07,0,1,0.0,1,9,11.11,0,16,0.0,15,41,36.59
585,Simon Rose,D,NB,16.482,39,0,0,1,0,1,12,0.0,0.0,0.0,0.03,0.0,0.03,0.31,0.72,0.02,0,1,0.0,0,1,0.0,0,10,0.0,0,1,0.0
586,Jack Quinn,RW,OTT,15.989,8,0,1,0,1,1,5,0.0,0.0,0.12,0.0,0.12,0.12,0.62,0.3,0.04,0,0,0.0,0,1,0.0,0,4,0.0,2,4,50.0
587,Mitchell Hewitson,LW,OSH,17.347,27,1,0,0,1,1,16,6.25,0.04,0.0,0.0,0.04,0.04,0.59,1.66,0.06,0,3,0.0,1,4,25.0,0,9,0.0,1,7,14.29
588,Luke Drewitt,LW,KGN,15.967,6,1,0,0,1,1,2,50.0,0.17,0.0,0.0,0.17,0.17,0.33,0.11,0.02,0,0,0.0,1,1,100.0,0,1,0.0,0,0,0.0
589,Hayden Johnston,D,WSR,17.273,4,0,1,0,1,1,1,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.03,0.01,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
