,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Chris Terry,LW,STJ/LAV,27.941,120,62,50,27,112,139,407,15.27,0.52,0.42,0.225,0.93,1.16,3.39
1,Kenny Agostino,LW,CHI/PRO,24.878,129,40,48,48,88,136,354,11.485,0.31,0.37,0.375,0.68,1.055,2.745
2,Phil Varone,C,BNG/LV,26.282,139,38,51,32,89,121,282,13.33,0.27,0.37,0.225,0.64,0.865,2.025
3,Ben Street,C,GR,30.089,135,46,41,33,87,120,406,11.35,0.345,0.305,0.24,0.655,0.89,3.025
4,Chris Mueller,C,TUC/TOR,31.03,141,38,49,32,87,119,279,13.925,0.27,0.355,0.23,0.625,0.85,1.97
5,Travis Morin,C,TEX,33.184,147,31,53,32,84,116,310,10.21,0.21,0.36,0.215,0.57,0.785,2.105
6,Cal O'Reilly,C,TOR/RCH/IA,30.46,137,24,54,36,78,114,195,12.435,0.175,0.4,0.26,0.575,0.83,1.44
7,Cole Schneider,LW,RCH/HFD,26.556,147,40,47,26,87,113,348,11.47,0.275,0.325,0.175,0.595,0.775,2.37
8,Chris Bourque,LW,HER,31.129,140,35,42,36,77,113,412,8.52,0.255,0.295,0.265,0.545,0.81,2.945
9,Matt Taormina,D,SYR/LAV,30.406,133,19,53,40,72,112,303,5.765,0.135,0.4,0.3,0.54,0.845,2.255
10,Travis Boyd,C,HER,23.504,137,31,41,38,72,110,260,12.18,0.23,0.295,0.28,0.52,0.8,1.95
11,Curtis Valk,C,UTI/SPR,24.1,148,36,36,36,72,108,312,11.605,0.24,0.245,0.245,0.485,0.73,2.105
12,Eric Tangradi,LW,GR,28.095,128,48,39,21,87,108,371,12.885,0.365,0.305,0.165,0.675,0.835,2.84
13,Matt Lorito,LW,GR,26.704,120,45,40,20,85,105,340,13.635,0.375,0.33,0.165,0.705,0.875,2.845
14,T.J. Brennan,D,LV,27.952,139,35,34,36,69,105,380,9.12,0.25,0.245,0.255,0.495,0.75,2.725
15,Greg Carey,LW,LV,26.948,146,59,28,17,87,104,414,14.42,0.405,0.19,0.115,0.595,0.715,2.83
16,Jordan Szwarz,RW,PRO,25.841,117,43,35,24,78,102,241,18.195,0.37,0.305,0.2,0.675,0.875,2.12
17,Kalle Kossila,LW,SD,23.922,120,35,36,31,71,102,317,11.115,0.3,0.305,0.26,0.605,0.86,2.655
18,Teemu Pulkkinen,LW,IA/CHI,25.204,122,47,39,15,86,101,364,12.76,0.385,0.315,0.12,0.7,0.82,3.03
19,Andreas Johnsson,LW,TOR,22.318,129,46,35,20,81,101,270,17.095,0.375,0.275,0.16,0.655,0.815,2.14
20,Lucas Wallmark,C,CHA,21.53,112,41,40,20,81,101,233,17.64,0.37,0.395,0.185,0.765,0.955,2.085
21,Andrew Poturalski,C,CHA,23.17,150,41,38,22,79,101,303,13.585,0.275,0.255,0.15,0.53,0.67,2.02
22,T.J. Tynan,C,CLE/CHI,25.056,142,27,44,30,71,101,226,11.945,0.19,0.31,0.21,0.505,0.715,1.59
23,Wade Megan,C,CHI,26.652,136,44,35,20,79,99,371,11.61,0.31,0.255,0.145,0.57,0.71,2.735
24,Daniel O'Regan,C,SJ/RCH,23.126,112,36,45,17,81,98,277,12.89,0.32,0.4,0.155,0.71,0.87,2.5
25,Andrew Agozzino,LW,CHI/SA,26.2,143,41,36,21,77,98,317,12.92,0.285,0.255,0.145,0.54,0.685,2.215
26,Corey Tropp,RW,SD,27.644,112,38,41,18,79,97,203,18.68,0.34,0.365,0.165,0.705,0.865,1.82
27,T.J. Hensick,C,ONT,31.266,127,27,42,28,69,97,252,10.655,0.21,0.33,0.22,0.545,0.765,1.97
28,Carter Camper,C,ALB/TUC/CLE,28.694,115,22,44,30,66,96,244,8.575,0.185,0.37,0.27,0.555,0.82,2.13
29,Kerby Rychel,LW,TOR/LAV,22.441,144,37,32,25,69,94,337,11.055,0.255,0.22,0.17,0.48,0.65,2.335
30,Bracken Kearns,C,BRI/BNG,35.846,141,37,28,29,65,94,261,13.985,0.26,0.2,0.205,0.46,0.665,1.84
31,Andrew Miller,RW,CHA,28.492,110,26,48,19,74,93,177,14.655,0.235,0.435,0.175,0.675,0.85,1.61
32,Chris Conner,LW,LV,33.232,135,39,35,19,74,93,216,17.985,0.285,0.255,0.14,0.545,0.685,1.595
33,Trevor Smith,C,MIL,32.1,140,31,34,27,65,92,250,12.8,0.225,0.24,0.195,0.46,0.655,1.78
34,Austin Czarnik,C,PRO,24.26,86,31,37,24,68,92,206,14.89,0.33,0.435,0.295,0.77,1.065,2.22
35,Frederick Gaudreau,RW,MIL,23.876,120,47,27,17,74,91,258,18.215,0.395,0.225,0.145,0.62,0.765,2.17
36,Wayne Simpson,RW,PRO/HER,27.323,152,30,37,24,67,91,261,11.5,0.195,0.245,0.155,0.44,0.595,1.715
37,Sam Anas,RW,IA,23.791,136,38,28,23,66,89,253,14.5,0.275,0.205,0.165,0.48,0.645,1.85
38,Alexandre Grenier,RW,UTI/SPR,25.53,141,37,33,19,70,89,305,12.125,0.265,0.235,0.14,0.495,0.63,2.16
39,Kevin Porter,C,WBS/RCH,31.014,135,28,34,26,62,88,253,11.075,0.21,0.25,0.195,0.46,0.655,1.875
40,Valentin Zykov,RW,CHA,21.839,129,49,15,24,64,88,227,21.685,0.38,0.12,0.19,0.5,0.69,1.76
41,Matthew Peca,C,SYR,23.887,131,25,40,22,65,87,269,9.29,0.195,0.31,0.17,0.5,0.665,2.06
42,Andrew Mangiapane,LW,STK,20.949,105,41,29,17,70,87,237,17.575,0.42,0.295,0.185,0.715,0.9,2.345
43,Rocco Grimaldi,RW,SA,24.1,121,46,20,20,66,86,398,11.205,0.37,0.165,0.16,0.535,0.695,3.31
44,Seth Griffith,RW,TOR/RCH,24.196,84,25,37,23,62,85,140,18.205,0.295,0.445,0.28,0.74,1.025,1.69
45,Alex Grant,D,PRO/IA,28.152,143,30,28,27,58,85,379,7.98,0.21,0.195,0.19,0.405,0.595,2.65
46,Buddy Robinson,RW,SJ/BNG/MB,25.461,140,42,30,12,72,84,355,11.755,0.3,0.21,0.085,0.505,0.595,2.525
47,Jean-Sebastien Dea,C,WBS,23.101,143,36,28,20,64,84,269,13.465,0.255,0.195,0.145,0.45,0.59,1.885
48,Mike Sislo,RW,TOR/SA/TUC,29.154,140,37,25,22,62,84,330,11.085,0.265,0.175,0.16,0.445,0.6,2.36
49,Samuel Blais,LW,CHI/SA,20.746,117,43,25,15,68,83,222,19.155,0.375,0.24,0.145,0.615,0.76,2.0
50,Kevin Roy,LW,SD,23.824,112,30,24,29,54,83,279,10.945,0.275,0.215,0.265,0.49,0.755,2.505
51,Christian Thomas,RW,HER/WBS,24.806,116,42,21,20,63,83,250,16.875,0.36,0.18,0.17,0.54,0.71,2.145
52,Morgan Klimchuk,LW,STK,22.042,128,38,25,20,63,83,273,14.06,0.3,0.195,0.155,0.495,0.65,2.125
53,Jack Roslovic,C,MB,20.127,97,28,29,26,57,83,214,14.395,0.335,0.31,0.27,0.645,0.915,2.265
54,Michael Mersch,LW,ONT,24.454,113,37,28,17,65,82,325,11.465,0.325,0.24,0.155,0.57,0.72,2.865
55,Colin Smith,C,TOR/SA/WBS/STK,23.739,132,23,34,25,57,82,250,9.14,0.17,0.25,0.195,0.425,0.615,1.88
56,Nick Lappin,RW,ALB/BNG,24.371,100,45,26,11,71,82,300,14.665,0.44,0.28,0.105,0.715,0.825,2.985
57,Josh Currie,C,BAK,24.38,135,42,21,19,63,82,302,13.9,0.31,0.155,0.14,0.47,0.61,2.24
58,Joey LaLeggia,LW,BAK,24.728,135,35,27,19,62,81,294,11.855,0.26,0.2,0.14,0.46,0.6,2.175
59,Chase Balisy,RW,SPR,25.119,143,31,31,18,62,80,183,16.92,0.215,0.22,0.12,0.435,0.555,1.28
60,Tanner Fritz,RW,BRI,25.574,98,29,29,22,58,80,202,14.12,0.295,0.34,0.24,0.63,0.88,2.085
61,Sam Carrick,C,SD/RFD,25.114,139,27,29,24,56,80,343,7.88,0.19,0.21,0.17,0.405,0.575,2.465
62,Danick Martel,LW,LV,22.26,127,45,22,13,67,80,314,14.295,0.355,0.17,0.1,0.535,0.635,2.49
