,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Quebec Remparts,776,441,57.077,2965,2546,419,51.504,26386,24407,1979,11.894,0.905,102.295
1,Shawinigan Cataractes,776,427,55.268,2936,2506,430,50.982,24810,23473,1337,11.822,0.901,101.864
2,Moncton Wildcats,776,416,55.52,2754,2472,282,50.313,25660,24296,1364,10.335,0.916,101.908
3,Halifax Mooseheads,776,401,45.808,2811,2628,183,50.238,26017,24345,1672,9.955,0.882,98.113
4,Cape Breton Screaming Eagles,776,396,54.554,2713,2546,167,54.6,25453,25213,240,10.053,0.899,99.934
5,Rouyn-Noranda Huskies,776,391,49.646,2990,2860,130,51.508,25332,24415,917,11.388,0.876,98.948
6,Acadie-Bathurst Titan,776,360,47.605,2705,2790,-85,47.776,25366,24832,534,10.566,0.895,99.994
7,Baie-Comeau Drakkar,776,357,46.049,2753,2909,-156,47.832,23950,25724,-1774,11.028,0.883,99.296
8,Chicoutimi Sagueneens,776,354,50.015,2662,2838,-176,49.413,23985,25339,-1354,10.864,0.891,99.984
9,Victoriaville Tigres,776,350,46.36,2760,2939,-179,49.047,25638,26639,-1001,10.078,0.89,98.994
10,Drummondville Voltigeurs,776,347,54.531,2694,2892,-198,55.184,24857,25167,-310,10.907,0.89,99.917
11,Val-d'Or Foreurs,776,341,44.308,2722,2928,-206,47.778,24735,25035,-300,9.726,0.889,98.619
12,Rimouski Oceanic,776,338,49.796,2882,3169,-287,51.366,25916,27048,-1132,10.996,0.882,99.234
13,Gatineau Olympiques,418,233,52.526,1573,1336,237,50.369,13059,12334,725,12.17,0.89,101.187
14,Lewiston MAINEiacs,418,205,46.522,1369,1309,60,49.71,13675,12386,1289,9.766,0.888,98.474
15,Hull Olympiques,358,187,52.019,1399,1313,86,50.11,11030,11371,-341,12.098,0.888,100.846
16,PEI Rocket,418,177,48.307,1411,1517,-106,46.88,12678,13988,-1310,10.924,0.896,100.569
17,Sherbrooke Castors,358,167,49.688,1248,1299,-51,49.298,11471,11607,-136,10.514,0.897,100.128
18,Montreal Rocket,288,120,47.41,979,1127,-148,49.466,9284,9476,-192,10.491,0.886,99.105
19,Saint John Sea Dogs,278,92,46.502,852,1119,-267,47.394,8278,9671,-1393,10.362,0.893,99.634
20,St. John's Fog Devils,210,82,46.228,656,809,-153,47.59,6472,7175,-703,9.915,0.894,99.328
21,Montreal Junior,68,34,51.34,211,200,11,48.37,2077,2217,-140,9.77,0.912,100.95
