,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Dubuque Fighting Saints,244,145,56.628,856,650,206,54.856,8124,6578,1546,9.982,0.905,100.524
1,Sioux Falls Stampede,244,134,50.765,785,707,78,49.835,7624,7172,452,9.451,0.908,100.291
2,Waterloo Black Hawks,244,131,53.604,891,722,169,54.44,8742,7264,1478,9.606,0.901,99.66
3,Cedar Rapids RoughRiders,244,122,54.56,774,706,68,48.866,6944,7389,-445,10.688,0.915,102.128
4,Omaha Lancers,244,116,49.48,725,677,48,49.629,7152,7108,44,9.605,0.906,100.216
5,Green Bay Gamblers,244,115,53.126,757,719,38,50.626,7232,7435,-203,9.66,0.912,100.871
6,Youngstown Phantoms,244,111,52.65,798,762,36,49.22,7260,7354,-94,10.914,0.905,101.357
7,Sioux City Musketeers,244,109,48.102,761,725,36,49.78,7682,7555,127,9.036,0.905,99.508
8,Muskegon Lumberjacks,244,106,48.095,729,768,-39,48.449,7699,8173,-474,9.299,0.905,99.764
9,Chicago Steel,244,104,48.848,714,778,-64,47.991,7541,8138,-597,9.598,0.909,100.46
10,Tri-City Storm,244,97,51.532,716,765,-49,51.914,7777,7644,133,9.071,0.909,99.946
11,Lincoln Stars,244,96,47.56,701,801,-100,48.204,7552,7845,-293,9.191,0.906,99.845
12,Fargo Force,244,93,47.041,639,758,-119,49.194,7357,8183,-826,8.14,0.912,99.265
13,Team USA,244,89,46.295,794,880,-86,49.422,7535,7419,116,9.925,0.886,98.482
14,Des Moines Buccaneers,244,76,44.079,657,846,-189,47.632,7254,8427,-1173,8.614,0.9,98.604
15,Indiana Ice,124,59,52.375,410,383,27,52.335,3827,3515,312,10.375,0.896,99.995
16,Bloomington Thunder,120,58,50.775,342,333,9,53.435,3798,3311,487,8.645,0.902,98.935
17,Madison Capitols,120,42,45.33,334,403,-69,46.245,3626,4216,-590,9.02,0.907,99.735
