,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Daniil Tarasov,F,WAT/IND,19.49,119,84,39,40,123,163,503,12.598,0.552,0.26,0.252,0.812,1.065,3.802
1,Andrew Miller,F,CHI/DM,19.931,163,61,51,24,112,136,389,14.94,0.365,0.27,0.135,0.635,0.772,2.315
2,Matt White,F,OMA,19.563,117,52,46,31,98,129,409,12.365,0.445,0.395,0.27,0.845,1.11,3.52
3,Seth Ambroz,F,OMA,16.708,172,60,37,29,97,126,536,11.098,0.37,0.213,0.178,0.58,0.76,3.338
4,Matt Leitner,F,FGO,18.301,110,39,58,26,97,123,274,14.085,0.355,0.525,0.235,0.88,1.12,2.495
5,Blake Coleman,F,IND/TC,18.298,117,44,38,38,82,120,339,11.95,0.375,0.325,0.32,0.695,1.02,2.89
6,J.T. Brown,F,WAT,18.706,96,48,36,29,84,113,305,17.125,0.48,0.37,0.29,0.85,1.14,2.935
7,Brock Montpetit,F,WAT,18.953,114,41,43,28,84,112,286,13.94,0.365,0.38,0.245,0.745,0.99,2.535
8,Reed Seckel,F,GB,19.55,114,35,44,31,79,110,239,14.135,0.31,0.385,0.27,0.695,0.97,2.12
9,Alex Broadhurst,F,GB,18.025,108,39,34,33,73,106,212,17.925,0.365,0.32,0.31,0.68,0.99,1.97
10,Ryan Walters,F,DM,17.63,119,39,42,24,81,105,362,10.76,0.33,0.355,0.205,0.685,0.88,3.045
11,Kevin Roy,F,LIN,18.322,59,54,35,15,89,104,306,17.65,0.92,0.59,0.25,1.51,1.76,5.19
12,Zemgus Girgensons,F,DBQ,17.192,100,45,36,23,81,104,318,14.14,0.45,0.36,0.23,0.815,1.04,3.185
13,Sean Kuraly,F,IND,17.902,110,41,33,28,74,102,363,10.632,0.385,0.34,0.215,0.722,0.942,3.338
14,Stephan Vigier,F,SC,19.197,109,44,30,23,74,97,285,15.07,0.395,0.28,0.215,0.68,0.89,2.605
15,Matt Lindblad,F,CHI/SF,18.984,108,29,38,28,67,95,227,11.29,0.26,0.35,0.255,0.605,0.86,2.075
16,Tyler Barnes,F,WAT,19.088,115,44,33,17,77,94,229,17.38,0.37,0.285,0.145,0.655,0.8,1.97
17,Ryan Dzingel,F,LIN,18.02,90,34,36,23,70,93,183,18.26,0.37,0.385,0.225,0.755,0.98,1.99
18,Patrick Divjak,F,SF/WAT,20.04,116,37,29,27,66,93,319,11.62,0.32,0.25,0.23,0.57,0.8,2.735
19,Mike Ambrosia,F,YNG,18.808,120,28,42,23,70,93,315,8.705,0.235,0.35,0.19,0.585,0.775,2.625
20,Shane Sooth,F,SC/DBQ,18.66,129,22,41,29,63,92,252,12.31,0.192,0.305,0.178,0.502,0.68,1.765
21,Derek Arnold,F,WAT,19.098,111,40,31,20,71,91,274,15.745,0.36,0.27,0.175,0.635,0.81,2.435
22,Ryan Furne,F,GB,19.26,119,41,34,16,75,91,379,10.94,0.345,0.285,0.135,0.63,0.765,3.185
23,Cason Hohmann,F,CR,17.179,113,31,35,25,66,91,241,12.275,0.28,0.305,0.225,0.585,0.81,2.15
24,Max Cook,F,IND,18.786,117,41,33,17,74,91,284,14.425,0.35,0.285,0.145,0.635,0.78,2.43
25,Nolan LaPorte,F,GB,18.865,111,45,29,16,74,90,333,12.24,0.4,0.26,0.14,0.655,0.8,2.985
26,Dominik Shine,F,LIN,17.66,138,38,35,16,73,89,324,11.968,0.298,0.318,0.155,0.615,0.77,2.488
27,Brian Ferlin,F,IND,17.784,112,31,43,15,74,89,233,11.91,0.28,0.385,0.135,0.67,0.805,2.095
28,Kenny Brooks,F,TC,19.013,165,31,27,28,58,86,353,9.132,0.2,0.175,0.185,0.375,0.562,2.208
29,Jamie Hill,F,WAT,18.864,165,33,29,23,62,85,343,9.802,0.2,0.208,0.152,0.4,0.555,2.015
30,John McCarron,F,LIN,17.666,137,33,28,24,61,85,323,9.912,0.258,0.188,0.17,0.445,0.615,2.388
31,Jordan Schmaltz,D,SC/GB,17.187,110,23,33,29,56,85,171,9.615,0.152,0.23,0.195,0.382,0.582,1.185
