,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Quebec Remparts,480,271,56.479,1876,1484,392,51.376,15133,14516,617,11.6,0.906,102.155
1,Drummondville Voltigeurs,480,246,51.278,1768,1551,217,53.577,16220,13530,2690,10.688,0.884,99.002
2,Saint John Sea Dogs,480,243,49.946,1763,1596,167,48.978,15374,15023,351,10.554,0.899,100.5
3,Moncton Wildcats,480,239,53.484,1631,1472,159,52.678,14983,14800,183,10.579,0.899,100.454
4,Gatineau Olympiques,480,225,47.282,1684,1639,45,47.54,13496,13965,-469,11.952,0.88,99.928
5,Victoriaville Tigres,480,225,53.281,1773,1626,147,50.707,15454,15130,324,11.498,0.896,101.068
6,Shawinigan Cataractes,480,224,46.021,1639,1610,29,47.363,14897,15170,-273,9.944,0.895,99.438
7,Rouyn-Noranda Huskies,480,207,47.486,1663,1823,-160,48.774,14059,14128,-69,12.287,0.87,99.363
8,Cape Breton Screaming Eagles,480,206,39.141,1552,1688,-136,45.793,14973,14369,604,9.407,0.875,96.95
9,Rimouski Oceanic,480,206,52.3,1688,1707,-19,49.754,14604,14474,130,11.888,0.892,101.03
10,PEI Rocket,480,204,48.816,1633,1743,-110,48.293,14497,16221,-1724,10.846,0.89,99.921
11,Halifax Mooseheads,480,200,56.324,1671,1755,-84,53.939,15235,14563,672,12.147,0.891,101.27
12,Acadie-Bathurst Titan,480,192,47.407,1687,1769,-82,48.441,14863,15871,-1008,10.62,0.891,99.692
13,Chicoutimi Sagueneens,480,190,47.675,1478,1591,-113,48.98,13729,14370,-641,9.994,0.895,99.455
14,Baie-Comeau Drakkar,480,185,51.18,1565,1759,-194,53.611,14371,14446,-75,10.331,0.887,98.958
15,Val-d'Or Foreurs,480,178,48.48,1575,1832,-257,49.282,14340,15545,-1205,11.195,0.886,99.74
16,Lewiston MAINEiacs,344,156,49.422,1155,1201,-46,50.04,10584,10723,-139,10.974,0.889,99.871
17,Blainville-Boisbriand Armada,136,74,57.18,523,393,130,54.005,4313,3688,625,11.905,0.896,101.525
18,Montreal Junior,136,62,50.79,423,410,13,49.45,4190,4286,-96,9.71,0.907,100.375
19,St. John's Fog Devils,140,56,46.07,441,524,-83,47.715,4249,4657,-408,10.125,0.89,99.145
20,Montreal Juniors,68,41,58.9,258,180,78,56.53,2315,1780,535,10.8,0.899,100.74
21,Sherbrooke Phoenix,68,16,39.87,183,276,-93,42.7,1826,2450,-624,9.87,0.889,98.75
