,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Tri-City Americans,360,223,58.594,1345,955,390,53.32,12256,10537,1719,10.916,0.912,102.051
1,Spokane Chiefs,360,209,57.073,1284,885,399,56.752,12467,9987,2480,10.101,0.898,99.963
2,Calgary Hitmen,360,208,52.81,1288,984,304,53.217,11561,9646,1915,10.43,0.894,99.817
3,Vancouver Giants,360,207,53.279,1312,982,330,54.176,12444,9340,3104,10.375,0.892,99.618
4,Saskatoon Blades,360,203,53.799,1284,1097,187,50.771,11695,11167,528,10.853,0.904,101.207
5,Brandon Wheat Kings,360,198,53.345,1410,1144,266,51.245,12052,10776,1276,11.162,0.896,100.791
6,Medicine Hat Tigers,360,187,55.294,1258,1058,200,49.502,10965,10850,115,11.05,0.912,102.275
7,Kootenay Ice,360,179,53.254,1172,1052,120,52.015,11491,10521,970,10.019,0.905,100.406
8,Kelowna Rockets,360,166,50.247,1168,1041,127,49.13,11021,10421,600,10.041,0.905,100.436
9,Swift Current Broncos,360,157,45.504,1114,1169,-55,47.414,10896,11530,-634,9.463,0.898,99.299
10,Moose Jaw Warriors,360,156,51.681,1155,1241,-86,51.164,11228,11460,-232,10.09,0.901,100.141
11,Kamloops Blazers,360,151,51.207,1168,1293,-125,50.889,10941,11790,-849,10.709,0.897,100.325
12,Everett Silvertips,360,144,44.71,975,1098,-123,44.991,10555,12097,-1542,8.836,0.91,99.928
13,Edmonton Oil Kings,360,138,53.464,1071,1191,-120,52.449,10946,11271,-325,10.485,0.902,100.6
14,Red Deer Rebels,360,138,49.963,967,1090,-123,51.154,10848,10899,-51,8.823,0.91,99.739
15,Regina Pats,360,136,47.798,1103,1259,-156,48.854,10848,11448,-600,9.992,0.896,99.565
16,Lethbridge Hurricanes,360,133,43.509,1061,1247,-186,46.512,10396,11448,-1052,9.527,0.893,98.739
17,Portland Winterhawks,216,133,56.73,887,692,195,54.445,8270,7194,1076,10.42,0.904,100.773
18,Seattle Thunderbirds,360,131,40.486,986,1207,-221,44.237,10912,12477,-1565,8.24,0.906,98.729
19,Prince Albert Raiders,360,125,43.771,1104,1349,-245,48.4,11502,12587,-1085,9.146,0.89,98.068
20,Prince George Cougars,360,101,40.823,943,1437,-494,45.591,10155,12454,-2299,8.923,0.892,98.09
21,Chilliwack Bruins,288,98,45.825,788,983,-195,45.192,7980,9534,-1554,10.192,0.902,100.285
22,Portland Winter Hawks,144,27,33.52,305,603,-298,41.345,3885,5533,-1648,7.705,0.894,97.095
23,Victoria Royals,72,21,41.74,230,321,-91,46.1,2053,2400,-347,10.99,0.868,97.79
