,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Waterloo Black Hawks,893,458,55.019,3029,2620,409,54.186,29957,25776,4181,9.956,0.904,100.286
1,Cedar Rapids RoughRiders,900,445,43.664,2909,2564,345,46.558,27170,27434,-264,8.881,0.9,98.884
2,Lincoln Stars,900,423,49.512,2820,2723,97,48.84,28574,27440,1134,9.208,0.91,100.162
3,Green Bay Gamblers,900,421,54.035,2715,2612,103,51.957,27253,27058,195,9.121,0.916,100.705
4,Sioux Falls Stampede,895,406,48.634,2711,2756,-45,47.262,26930,28375,-1445,9.23,0.915,100.649
5,Omaha Lancers,781,401,46.186,2524,2162,362,49.114,23797,22328,1469,9.5,0.895,99.01
6,Sioux City Musketeers,816,363,53.446,2511,2398,113,51.713,25482,25233,249,8.78,0.916,100.342
7,Tri-City Storm,898,358,48.776,2549,2837,-288,49.293,27231,26733,498,9.15,0.908,99.881
8,Chicago Steel,901,346,53.32,2585,3021,-436,49.906,26765,29741,-2976,10.039,0.912,101.288
9,Des Moines Buccaneers,900,306,48.805,2630,3130,-500,49.142,27954,30366,-2412,9.185,0.906,99.815
10,Indiana Ice,600,291,55.6,2012,1909,103,53.092,18579,18409,170,10.667,0.903,100.974
11,Dubuque Fighting Saints,424,246,55.768,1433,1126,307,53.968,13368,11191,2177,10.66,0.9,100.72
12,Fargo Force,544,246,51.632,1595,1581,14,52.287,16512,16461,51,8.634,0.911,99.659
13,Youngstown Phantoms,484,206,53.078,1484,1534,-50,50.731,14044,14576,-532,10.034,0.908,100.898
14,Team USA,484,184,45.012,1509,1692,-183,48.12,14540,14786,-246,9.81,0.887,98.511
15,Muskegon Lumberjacks,424,168,51.017,1256,1389,-133,49.733,12936,14025,-1089,9.446,0.91,100.399
16,Bloomington Thunder,180,81,48.368,490,507,-17,52.433,5629,5040,589,8.288,0.904,98.688
17,River City Lancers,117,69,55.77,370,293,77,55.675,3875,3096,779,9.235,0.909,100.115
18,Madison Capitols,180,64,43.47,468,591,-123,44.838,5185,6247,-1062,8.69,0.91,99.667
19,Souix City Musketeers,57,34,57.49,215,159,56,49.61,1698,1725,-27,12.14,0.91,103.14
20,Ohio Jr Blue Jackets,113,34,39.87,287,422,-135,42.93,3049,4016,-967,8.995,0.897,98.71
21,Danville Wings,58,26,49.24,161,166,-5,50.33,1656,1634,22,9.56,0.901,99.62
22,Topeka Scarecrows,47,24,53.5,153,133,20,55.43,1496,1203,293,10.17,0.89,99.19
23,St. Louis Heartland Eagles,56,13,36.58,124,215,-91,39.31,1447,2234,-787,8.06,0.907,98.76
